Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Winston Salem|2.50|1.53|Sonego L.|Italy|2013|76.0|191.0|right|29.0|Michelsen A.|USA|2021|||right|19.0|hard|20240824
Winston Salem|1.98|1.81|Michelsen A.|USA|2021|||right|19.0|Carreno-Busta P.|Spain|2006|78.0|188.0|right|33.0|hard|20240824
Jinan challenger|1.23|3.96|Wu Y.|China|2015|80.0|183.0|right|24.0|Noguchi R.|Japan|2016|63.0|168.0|right|25.0|hard|20240824
Dobrich challenger|1.63|2.18|Torres J.|Argentina|2019|||right|22.0|Gakhov I.|Russia|2011|80.0|191.0|left|27.0|clay|20240824
Dobrich challenger|1.97|1.74|Handel T.|Germany|2013|||right|27.0|Cadenasso G.|Italy|2022|||right|19.0|clay|20240824
Dobrich challenger|2.36|1.52|Soto M.|Chile|2016|||right|25.0|Ficovich J.|Argentina|2013|78.0|191.0|right|27.0|clay|20240824
Dobrich challenger|1.52|2.37|Lock B.|Zimbabwe|2008|86.0|198.0|right|31.0|Bertran P.|DominicanRep.|2013|||right|28.0|clay|20240824
Dobrich challenger|1.62|2.14|Prado Angelo J.|Bolivia|2021|||right|19.0|Pereira J.|Brazil|2005|74.0|180.0|right|33.0|clay|20240824
Dobrich challenger|1.21|3.92|Picchione A.|Italy|2017|||right|26.0|Dellavedova M.|Australia|2015|81.0|191.0|right|24.0|clay|20240824
Dobrich challenger|2.52|1.46|Ribeiro E.|Brazil|2015|||right|26.0|Dutra da Silva D.|Brazil|2003|||left|36.0|clay|20240824
Dobrich challenger|1.85|1.84|Michalski D.|Poland|2017|77.0|180.0|right|24.0|Dedura-Palomero D.|Germany|2023|||left|16.0|clay|20240824
Dobrich challenger|1.15|4.66|Gray A.|GreatBritain|2016|73.0|188.0|right|26.0|Marrero Curbelo I.|Spain|2015|||right|25.0|clay|20240824
Dobrich challenger|1.94|1.77|Vallejo A.|Paraguay|2019|||right|20.0|Silva F.|Portugal|2010|74.0|178.0|left|29.0|clay|20240824
Dobrich challenger|1.22|3.81|Vrbensky M.|CzechRepublic|2016|65.0|180.0|right|24.0|Beckley A.|RSA|2018|||right|23.0|clay|20240824
Dobrich challenger|1.79|1.91|Ovcharenko O.|Ukraine|2016|||right|22.0|Kodat T.|USA|2019|73.0|178.0|right|21.0|clay|20240824
Dobrich challenger|2.07|1.67|Poljicak M.|Croatia|2020|||right|20.0|Forejtek J.|CzechRepublic|2017|71.0|180.0|right|23.0|clay|20240824
Dobrich challenger|1.12|5.33|Prado Angelo J.|Bolivia|2021|||right|19.0|Kohlmann de Freitas E.|Brazil|2022|||right||clay|20240824
Dobrich challenger|1.51|2.36|Engel J.|Germany|2021|||right|16.0|Zahraj P.|Germany|2015|||right|25.0|clay|20240824
Dobrich challenger|1.95|1.74|Demanet E.|Belgium|2023|||right|19.0|Oetzbach A.|Germany|2014|80.0|185.0|right|26.0|clay|20240824
Dobrich challenger|2.36|1.51|Welte M.|Germany|2015|||right|23.0|Raynel A.|France|2020|||right|22.0|clay|20240824
Dobrich challenger|1.90|1.81|Alkaya M.|Turkey|2015|||right|24.0|Gabashvili T.|Russia|2002|83.0|188.0|right|39.0|clay|20240824
Dobrich challenger|1.28|3.34|Polukhin S.|Russia|2016|||right|25.0|Gorokhov M.|Russia|2021|||right|20.0|clay|20240824
Dobrich challenger|1.83|1.84|Ejupovic E.|Germany|2009|90.0|193.0|right|31.0|Sorger S.|Austria|2020|||right|18.0|clay|20240824
Dobrich challenger|3.83|1.21|Balshaw F.|France|2023|||right||Fajta P.|Hungary|2018|||right|22.0|clay|20240824
Dobrich challenger|1.22|3.77|Prihodko O.|Ukraine|2014|77.0|180.0|right|26.0|Elsayed A.|Egypt|2019|||right|25.0|clay|20240824
Dobrich challenger|1.12|5.23|Compagnucci T.|Italy|2016|||right|24.0|Fiorentini A.|Italy|2018|||right|23.0|clay|20240824
Dobrich challenger|1.56|2.24|Bonsach Ganley K.|Denmark|2020|||right|19.0|D'Agostino S.|Italy|2017|||right|20.0|clay|20240824
Dobrich challenger|1.33|3.02|Samrej K.|Thailand|2016|||right|23.0|Suksumrarn T.|Thailand|2016|||right|23.0|clay|20240824
Dobrich challenger|1.24|3.61|Simakin I.|Russia|2020|||right|20.0|Delaney J.|Australia|2012|80.0|188.0|right|27.0|clay|20240824
UTR Pro Tennis Series 3|1.33|3.25|Sancho Arbizu D.|Spain|2021|||right||Chin J.|Jamaica|2022|||right|20.0|Varioussurfaces|20240824
UTR Pro Tennis Series 3|1.57|2.25|Hill S.|USA|2016|||right|25.0|Swenson B.|USA|2021|||right|20.0|Varioussurfaces|20240824
UTR Pro Tennis Series 3|1.44|2.62|Bangoura S.|USA|2008|77.0|183.0|right|32.0|Bullard J.|USA|2017|||left|23.0|Varioussurfaces|20240824
UTR Pro Tennis Series 3|2.62|1.44|Beduhn C.|USA|2024|||right|19.0|Torres R.|USA|2022|||right|21.0|Varioussurfaces|20240824
