Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
Varioussurfaces|Short E.|FRA|Right-Handed|Haim M.|AUT|Right-Handed|0.0|-8.0|73.5|-12.0|-12.0|0.0|-1.3200000000000003
hard|Chung Y.|KOR|Right-Handed|Smith K.|ARG|Right-Handed|0.0|3.0|-88.0|-15.0|-20.0|0.0|0.6000000000000001
Varioussurfaces|Terry M.|ARG|Right-Handed|Pasha N.|FRA|Right-Handed|1.0||178.0|-6.0|-6.0|-7.0|-0.25
clay|Etcheverry T.|ARG|Right-Handed|Harrison C.|FRA|Right-Handed|1.0||307.0|5.0|16.0|-5.0|-1.4100000000000001
clay|Meligeni Rodrigues Alves F.|BRA|Right-Handed|Collarini A.|ARG|Left-Handed|1.0||-155.0|-2.0|0.0|-6.0|-1.0699999999999998
clay|Tabacco F.|ITA|Right-Handed|Lokoli L.|FRA|Right-Handed|1.0||1.0|1.0|-3.0|-7.0|4.489999999999999
clay|Peniston R.|FRA|Left-Handed|Rosenkranz M.|DEU|Left-Handed|0.0|2.0|137.0|-4.0|-2.0|3.0|-1.0199999999999998
clay|Draxl L.|CAN|Right-Handed|Hurrion M.|ARG|Right-Handed|0.0|3.0|73.5|-1.0|-1.0|-3.0|-1.18
clay|Agamenone F.|ITA|Right-Handed|Zeppieri G.|ITA|Left-Handed|0.0|8.0|245.0|4.0|3.0|9.0|0.8299999999999998
hard|Menendez-Maceiras A.|ESP|Right-Handed|Escobedo E.|MEX|Right-Handed|0.0|8.0|-89.0|-7.0|-2.0|10.0|3.1499999999999995
Varioussurfaces|Pasha N.|FRA|Right-Handed|Terry M.|ARG|Right-Handed|0.0|9.0|-178.0|6.0|6.0|7.0|0.25
clay|Quinn E.|FRA|Right-Handed|Wojcik J.|ARG|Right-Handed|0.0|-5.0|-84.0|-1.0|-1.0|-6.0|-2.0999999999999996
clay|Perchicot M.|FRA|Right-Handed|Miceli M.|ITA|Right-Handed|1.0||-73.5|7.0|1.0|6.0|-1.12
clay|Ochi M.|JPN|Left-Handed|Charoenphon Y.|THA|Right-Handed|0.0|2.0|73.5|-14.0|-10.0|4.0|-3.6500000000000004
clay|Madaras D.|SWE|Left-Handed|Wassermann D.|NLD|Right-Handed|0.0|1.0|-27.0|6.0|6.0|3.0|-1.5900000000000003
clay|Sandkaulen T.|DEU|Right-Handed|Setkic A.|FRA|Right-Handed|1.0||-137.0|-7.0|-6.0|-10.0|1.52
clay|Bertola R.|CHE|Right-Handed|Monzon I.|ARG|Right-Handed|0.0|-1.0|73.5|-1.0|-1.0|-1.0|-1.9699999999999998
clay|Tiafoe F.|FRA|Right-Handed|Davidovich Fokina A.|ESP|Right-Handed|0.0|1.0|-2.0|6.0|5.0|1.0|1.2900000000000003
clay|Lokoli L.|FRA|Right-Handed|Tabacco F.|ITA|Right-Handed|0.0|8.0|-1.0|-1.0|3.0|7.0|-4.489999999999999
clay|Auger Aliassime F.|CAN|Right-Handed|Korda S.|FRA|Right-Handed|1.0||-1031.0|13.0|0.0|0.0|-0.18999999999999995
clay|Zhukayev B.|KAZ|Right-Handed|Iannaccone F.|ITA|Right-Handed|0.0|0.0|-37.0|-1.0|-1.0|-2.0|-0.32000000000000006
hard|Smith K.|ARG|Right-Handed|Chung Y.|KOR|Right-Handed|1.0||88.0|15.0|20.0|0.0|-0.6000000000000001
clay|Comesana F.|ARG|Right-Handed|Varillas J.|PER|Right-Handed|1.0||-73.5|1.0|0.0|-5.0|3.1599999999999997
clay|de Schepper K.|FRA|Left-Handed|Cobolli F.|ITA|Right-Handed|1.0||91.0|22.0|19.0|15.0|3.27
clay|Pereira J.|BRA|Right-Handed|Fratangelo B.|FRA|Right-Handed|1.0||-189.0|-5.0|-3.0|2.0|4.08
clay|Davidovich Fokina A.|ESP|Right-Handed|Tiafoe F.|FRA|Right-Handed|1.0||2.0|-6.0|-5.0|-1.0|-1.2900000000000003
clay|Sultanov K.|UZB|Right-Handed|Ajdukovic D.|HRV|Right-Handed|0.0|2.0|41.5|5.0|-5.0|2.0|4.4799999999999995
