Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
hard|Willems J.|DEU|Left-Handed|Donev G.|BGR|Right-Handed|0.0|2.0|-4.0|8.0|5.0|1.0|-2.79
indoors|Favero L.|ITA|Right-Handed|Schuetze C.|DEU|Right-Handed|0.0|-5.0|-4.0|0.0|2.0|-8.0|-0.05999999999999983
indoors|Schuetze C.|DEU|Right-Handed|Favero L.|ITA|Right-Handed|1.0||4.0|0.0|-2.0|8.0|0.05999999999999983
hard|Lemstra K.|DEU|Right-Handed|Jecan M.|ROU|Left-Handed|1.0||4.0|5.0|3.0|-11.0|0.9500000000000002
hard|Hijikata R.|AUS|Right-Handed|Cressy M.|ITA|Right-Handed|1.0||-570.0|-20.0|-23.0|-4.0|1.3699999999999999
indoors|Del Federico A.|ITA|Right-Handed|Ho R.|ITA|Left-Handed|1.0||4.0|0.0|-2.0|0.0|8.06
indoors|Andreev A.|BGR|Right-Handed|Wu T.|ITA|Right-Handed|1.0||-300.0|-15.0|-8.0|-3.0|0.5899999999999999
hard|Bautista-Agut R.|ESP|Right-Handed|Lajovic D.|SRB|Right-Handed|0.0|3.0|-1108.0|-8.0|0.0|2.0|-4.25
hard|Moutet C.|FRA|Left-Handed|Djere L.|SRB|Right-Handed|1.0||-334.0|-14.0|-13.0|-4.0|-0.6600000000000001
clay|Rubin N.|FRA|Right-Handed|Casanova H.|ARG|Right-Handed|1.0||29.0|-6.0|-3.0|-2.0|1.3699999999999999
indoors|Balzerani R.|ITA|Right-Handed|Ben Abdennibi S.|CHE|Right-Handed|0.0|3.0|-4.0|2.0|2.0|2.0|-6.890000000000001
hard|Snitari I.|ITA|Right-Handed|Srbljak G.|FRA|Left-Handed|0.0|-5.0|-4.0|0.0|2.0|-4.0|-2.58
hard|Munar J.|ESP|Right-Handed|Anderson K.|FRA|Right-Handed|0.0|-8.0|19.0|-18.0|-20.0|-11.0|1.39
indoors|Ponchet M.|FRA|Left-Handed|Zima L.|DEU|Right-Handed|1.0||4.0|0.0|-2.0|-4.0|3.65
hard|Djere L.|SRB|Right-Handed|Moutet C.|FRA|Left-Handed|0.0|3.0|334.0|14.0|13.0|4.0|0.6600000000000001
Varioussurfaces|Schachter N.|ITA|Right-Handed|Liokossis S.|CAN|Right-Handed|0.0|4.0|-4.0|0.0|2.0|-1.0|-2.64
hard|Simon G.|FRA|Right-Handed|Van Rijthoven T.|NLD|Right-Handed|0.0|11.0|533.0|-19.0|-5.0|12.0|0.5899999999999999
hard|Stricker D.|CHE|Left-Handed|De Jong J.|NLD|Right-Handed|1.0||-147.0|8.0|3.0|-2.0|-0.8700000000000001
hard|Kwon S.|KOR|Right-Handed|Ymer M.|SWE|Right-Handed|1.0||-320.0|-3.0|-3.0|0.0|-0.76
indoors|Grynkowski P.|POL|Right-Handed|Brown P.|FRA|Left-Handed|0.0|5.0|-4.0|0.0|2.0|9.0|-1.31
Varioussurfaces|Kotzen A.|ITA|Right-Handed|Brown A.|FRA|Left-Handed|0.0|-3.0|-4.0|-13.0|-13.0|-1.0|-0.8400000000000001
indoors|Geerts M.|BEL|Right-Handed|Benchetrit E.|MAR|Right-Handed|1.0||-60.0|-15.0|-15.0|4.0|-0.22999999999999976
Varioussurfaces|Ferrari F.|ITA|Right-Handed|Velasquez J.|COL|Right-Handed|0.0|8.0|-4.0|0.0|2.0|8.0|-0.24
indoors|Krumich M.|CZE|Right-Handed|Maute J.|DEU|Right-Handed|0.0|3.0|-4.0|0.0|2.0|1.0|-4.46
hard|Donev G.|BGR|Right-Handed|Willems J.|DEU|Left-Handed|1.0||4.0|-8.0|-5.0|-1.0|2.79
indoors|Ivanov V.|RUS|Right-Handed|Ouakaa A.|TUN|Right-Handed|0.0|0.0|-4.0|0.0|2.0|0.0|-0.9000000000000001
indoors|Ho R.|ITA|Left-Handed|Del Federico A.|ITA|Right-Handed|0.0|0.0|-4.0|0.0|2.0|0.0|-8.06
Varioussurfaces|Dhokia R.|FRA|Right-Handed|Moreno A.|MEX|Right-Handed|1.0||4.0|0.0|-2.0|-10.0|0.9500000000000002
hard|Travaglia S.|ITA|Right-Handed|Popyrin A.|AUS|Right-Handed|1.0||-154.0|2.0|-11.0|7.0|0.98
clay|Rodriguez Taverna S.|ARG|Right-Handed|Paz J.|ARG|Right-Handed|0.0|-4.0|-175.0|4.0|8.0|-4.0|-2.12
