Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
Varioussurfaces|Panaras A.|FRA|Right-Handed|Gospodjinacki R.|ITA|Right-Handed|0.0|0.0|144.5|-0.5|-1.0|-3.0|-0.040000000000000036
Varioussurfaces|Renard P.|FRA|Right-Handed|Recoura N.|FRA|Right-Handed|1.0||-144.5|0.5|1.0|3.0|-1.3
clay|Aboian L.|ARG|Left-Handed|Leite W.|BRA|Right-Handed|0.0|-6.0|144.5|5.5|5.0|-6.0|-0.22999999999999998
Varioussurfaces|Fouilloux E.|FRA|Right-Handed|Colombo A.|ITA|Right-Handed|1.0||-144.5|0.5|1.0|-1.0|2.9200000000000004
Varioussurfaces|Pinho T.|PRT|Right-Handed|Magadan A.|MEX|Right-Handed|1.0||-144.5|0.5|1.0|-1.0|0.6699999999999999
Varioussurfaces|Morolli A.|ITA|Right-Handed|Malgaroli L.|ITA|Right-Handed|1.0||-144.5|0.5|1.0|2.0|5.42
Varioussurfaces|Tallakson A.|FRA|Right-Handed|Weir P.|ITA|Right-Handed|1.0||-144.5|0.5|1.0|1.0|2.24
Varioussurfaces|Charoenphon Y.|THA|Right-Handed|Balsekar A.|IND|Right-Handed|1.0||-144.5|0.5|1.0|3.0|2.24
Varioussurfaces|Avcibasi T.|TUR|Right-Handed|Apltauer F.|CZE|Right-Handed|1.0||-144.5|0.5|1.0|0.0|2.24
Varioussurfaces|Ann S.|KOR|Right-Handed|Lee J.|KOR|Right-Handed|1.0||-144.5|0.5|1.0|6.0|-1.31
Varioussurfaces|Bara F.|ROU|Right-Handed|Vola T.|ITA|Right-Handed|0.0|1.0|144.5|-0.5|-1.0|-2.0|-0.040000000000000036
Varioussurfaces|Valdoleiros G.|PRT|Right-Handed|Hongyu Y.|CHN|Right-Handed|1.0||-144.5|0.5|1.0|6.0|0.010000000000000009
clay|Leite W.|BRA|Right-Handed|Carou I.|URY|Right-Handed|0.0|7.0|144.5|2.0|0.0|7.0|-2.4800000000000004
Varioussurfaces|Groom M.|FRA|Left-Handed|Kotzen N.|ITA|Right-Handed|1.0||-144.5|0.5|1.0|2.0|2.24
Varioussurfaces|Shanmugam A.|IND|Right-Handed|Alam P.|FRA|Right-Handed|0.0|4.0|144.5|-9.0|-6.0|3.0|0.6699999999999999
Varioussurfaces|Villoslada E.|FRA|Right-Handed|Gaztambide Arrastia I.|ESP|Right-Handed|1.0||-144.5|0.5|1.0|4.0|-1.14
clay|Mott B.|AUS|Right-Handed|Weis A.|ITA|Right-Handed|1.0||-433.0|-6.0|-8.0|1.0|2.3200000000000003
indoors|Karlovskiy E.|RUS|Right-Handed|Ojakaar O.|EST|Right-Handed|0.0|11.0|-108.5|7.0|7.0|11.0|-0.8699999999999999
Varioussurfaces|Seetso D.|BWA|Right-Handed|Benaim M.|ITA|Right-Handed|1.0||-144.5|10.0|9.0|-3.0|1.8099999999999998
Varioussurfaces|Nakamura R.|JPN|Right-Handed|Van Herzeele J.|BEL|Right-Handed|1.0||-144.5|0.5|1.0|7.0|4.89
Varioussurfaces|Jansen W.|ITA|Left-Handed|Golubev D.|RUS|Right-Handed|0.0|-5.0|144.5|-0.5|-1.0|-3.0|-4.89
clay|Fognini F.|ITA|Right-Handed|Janvier M.|FRA|Right-Handed|0.0|10.0|237.0|-1.0|-15.0|10.0|-2.0199999999999996
Varioussurfaces|Phunsawat C.|THA|Right-Handed|Lu Y.|CHN|Right-Handed|0.0|8.0|462.0|-0.5|-1.0|5.0|-1.58
grass|Koepfer D.|DEU|Left-Handed|Auger Aliassime F.|CAN|Right-Handed|0.0|5.0|345.5|-9.0|-13.0|6.0|1.6999999999999997
Varioussurfaces|Schinteie G.|ROU|Right-Handed|Spiridon D.|ITA|Right-Handed|0.0|0.0|144.5|-0.5|-1.0|0.0|-2.24
Varioussurfaces|López I.|ESP|Right-Handed|Bueno Gil A.|ESP|Right-Handed|1.0||-144.5|0.5|1.0|-4.0|0.0
clay|Alves M.|BRA|Right-Handed|Dodig M.|HRV|Right-Handed|1.0||-447.0|0.5|1.0|4.0|2.3600000000000003
Varioussurfaces|Huens H.|BEL|Right-Handed|Gabriel N.|NLD|Right-Handed|0.0|1.0|144.5|-0.5|-1.0|3.0|-4.91
Varioussurfaces|Jin Y.|CHN|Right-Handed|Luo J.|CHN|Right-Handed|0.0|5.0|144.5|-0.5|-1.0|7.0|-8.48
clay|Molleker R.|DEU|Right-Handed|Jianu F.|ROU|Right-Handed|1.0||-276.0|5.0|5.0|1.0|-0.6699999999999997
clay|Royer V.|FRA|Right-Handed|Seggerman R.|FRA|Right-Handed|0.0|-2.0|144.5|5.0|4.0|-2.0|-2.6
Varioussurfaces|Lee Y.|KOR|Right-Handed|Lee J.|KOR|Right-Handed|0.0|3.0|144.5|-0.5|-1.0|4.0|-0.8099999999999998
clay|Schachter N.|ITA|Right-Handed|Vilicich B.|ARG|Right-Handed|0.0|2.0|144.5|-0.5|-1.0|2.0|0.3799999999999999
Varioussurfaces|Lu Y.|CHN|Right-Handed|Phunsawat C.|THA|Right-Handed|1.0||-462.0|0.5|1.0|-5.0|1.58
Varioussurfaces|Serra Sanchez N.|ESP|Right-Handed|Tarrio Ponte A.|ESP|Right-Handed|0.0|3.0|144.5|-0.5|-1.0|1.0|6.130000000000001
Varioussurfaces|Yam C.|HKG|Right-Handed|Nithithananont N.|THA|Right-Handed|1.0||-144.5|0.5|1.0|12.0|2.6
Varioussurfaces|Mingzhou Z.|CHN|Right-Handed|Chen Z.|CHN|Right-Handed|1.0||-144.5|0.5|1.0|2.0|-2.6
Varioussurfaces|Cardinaud H.|FRA|Right-Handed|Giovannini U.|ITA|Right-Handed|1.0||-144.5|0.5|1.0|-3.0|1.14
