Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Dallas|1.29|3.62|Thompson J.|Australia|2010|82.0|183.0|right|30.0|Kudla D.|USA|2008|79.0|180.0|right|32.0|indoors|20240208
Dallas|1.45|2.72|Koepfer D.|Germany|2010|79.0|180.0|left|30.0|Hijikata R.|Australia|2016|68.0|178.0|right|23.0|indoors|20240208
Dallas|1.26|3.77|Paul T.|USA|2013|82.0|185.0|right|27.0|Daniel T.|Japan|2008|80.0|191.0|right|31.0|indoors|20240208
Dallas|1.31|3.38|Shelton B.|USA|2021|||left|21.0|Mmoh M.|USA|2012|90.0|188.0|right|26.0|indoors|20240208
Marseille|2.71|1.46|Rinderknech A.|France|2011|86.0|196.0|right|29.0|Lehecka J.|CzechRepublic|2017|80.0|183.0|right|22.0|indoors|20240208
Marseille|1.27|3.78|Hurkacz H.|Poland|2014|81.0|196.0|right|27.0|Shevchenko A.|Kazakhstan|2017|70.0|185.0|right|23.0|indoors|20240208
Marseille|1.45|2.72|Dimitrov G.|Bulgaria|2007|81.0|191.0|right|33.0|Korda S.|USA|2015|75.0|193.0|right|24.0|indoors|20240208
Marseille|3.95|1.25|Zhang Z.|China|2012|87.0|193.0|right|27.0|Auger Aliassime F.|Canada|2015|88.0|193.0|right|24.0|indoors|20240208
Marseille|2.49|1.53|Davidovich Fokina A.|Spain|2014|80.0|183.0|right|25.0|Ruusuvuori E.|Finland|2014|79.0|188.0|right|25.0|indoors|20240208
Cordoba|1.99|1.81|Darderi L.|Italy|2019|||right|22.0|Ofner S.|Austria|2012|81.0|191.0|right|28.0|clay|20240208
Cordoba|1.30|3.53|Etcheverry T.|Argentina|2014|82.0|196.0|right|25.0|Zapata Miralles B.|Spain|2012|82.0|183.0|right|27.0|clay|20240208
Chennai challenger|1.88|1.87|Mukund S.|India|2012|78.0|185.0|right|27.0|Echargui M.|Tunisia|2014|75.0|180.0|right|31.0|hard|20240208
Chennai challenger|2.43|1.51|Dalla Valle E.|Italy|2013|90.0|193.0|right|26.0|Roca Batalla O.|Spain|2008|75.0|173.0|right|31.0|hard|20240208
Chennai challenger|2.34|1.57|Tseng C.|ChineseTaipei|2015|65.0|175.0|right|23.0|Blanchet U.|France|2015|||right|25.0|hard|20240208
Chennai challenger|1.39|2.87|Svrcina D.|CzechRepublic|2017|68.0|178.0|right|21.0|Donskoy E.|Russia|2006|75.0|185.0|right|34.0|hard|20240208
Burnie 2 challenger|1.08|7.32|Uchiyama Y.|Japan|2007|78.0|183.0|right|32.0|Hulme M.|Australia|2016|||right|25.0|hard|20240208
Burnie 2 challenger|1.17|4.84|Sweeny D.|Australia|2016|63.0|170.0|right|23.0|Ochi M.|Japan|2014|65.0|175.0|left|28.0|hard|20240208
Burnie 2 challenger|3.15|1.34|Langmo C.|USA|2013|84.0|191.0|right|28.0|Shimizu Y.|Japan|2015|62.0|163.0|left|25.0|hard|20240208
Burnie 2 challenger|1.64|2.16|McCabe J.|Australia|2020|||right|21.0|Saville L.|Australia|2008|83.0|188.0|right|30.0|hard|20240208
Nottingham 5 challenger|1.89|1.86|Kukushkin M.|Kazakhstan|2005|72.0|183.0|right|36.0|De Loore J.|Belgium|2010|86.0|191.0|right|31.0|indoors|20240208
Nottingham 5 challenger|1.61|2.21|Kuzmanov D.|Bulgaria|2009|77.0|193.0|right|31.0|Marie J.|France|2009|76.0|185.0|right|32.0|indoors|20240208
Nottingham 5 challenger|2.12|1.68|Martineau M.|France|2014|76.0|183.0|right|25.0|Harris B.|GreatBritain|2013|86.0|191.0|right|29.0|indoors|20240208
Nottingham 5 challenger|2.31|1.57|Kolar Z.|CzechRepublic|2013|76.0|185.0|right|27.0|Moeller M.|Germany|2016|69.0|178.0|right|25.0|indoors|20240208
Nottingham 5 challenger|1.04|8.90|Dellien M.|Bolivia|2011|||right|26.0|Cigarran T.|Argentina|2018|||right|24.0|indoors|20240208
Nottingham 5 challenger|1.35|2.94|Bueno G.|Peru|2018|||right|20.0|Dutra da Silva D.|Brazil|2003|||left|36.0|indoors|20240208
Nottingham 5 challenger|4.19|1.19|Aguilar Cardozo F.|Uruguay|2022|||right|19.0|Zanellato N.|Brazil|2021|||right|22.0|indoors|20240208
Nottingham 5 challenger|1.22|3.79|Villanueva G.|Argentina|2011|70.0|175.0|right|29.0|Saraiva Dos Santos P.|Brazil|2017|||right|24.0|indoors|20240208
Nottingham 5 challenger|1.85|1.84|Torres J.|Argentina|2019|||right|22.0|Mena F.|Argentina|2008|78.0|183.0|right|31.0|indoors|20240208
Nottingham 5 challenger|2.76|1.39|Vallejo A.|Paraguay|2019|||right|20.0|Pucinelli De Almeida M.|Brazil|2017|||right|23.0|indoors|20240208
Nottingham 5 challenger|1.20|4.07|Guillen Meza A.|Ecuador|2017|||right|21.0|Roncadelli F.|Uruguay|2016|73.0|185.0|left|24.0|indoors|20240208
Nottingham 5 challenger|2.03|1.70|Justo G.|Argentina|2017|||right|26.0|Ribeiro E.|Brazil|2015|||right|26.0|indoors|20240208
Nottingham 5 challenger|1.28|3.30|Jianu F.|Romania|2016|70.0|180.0|right|22.0|Alcala Gurri M.|Spain|2018|||right|21.0|indoors|20240208
Nottingham 5 challenger|1.07|6.93|Ionel N.|Romania|2017|71.0|183.0|right|21.0|Perfetti N.|Italy|2018|||right|23.0|indoors|20240208
Nottingham 5 challenger|2.39|1.51|Bagnolini D.|Italy|2019|||right|21.0|Shin S.|SouthKorea|2015|75.0|180.0|right|27.0|indoors|20240208
Nottingham 5 challenger|1.19|4.17|Clarke J.|GreatBritain|2013|82.0|188.0|right|26.0|Cadenasso G.|Italy|2022|||right|19.0|indoors|20240208
Nottingham 5 challenger|1.17|4.44|Hardt N.|DominicanRep.|2014|84.0|183.0|right|23.0|Reitano S.|Italy|2013|||right|27.0|indoors|20240208
Nottingham 5 challenger|1.60|2.20|Gutierrez O.|Brazil|2008|67.0|170.0|right|31.0|Fancutt T.|Australia|2012|||right|29.0|indoors|20240208
Nottingham 5 challenger|1.31|3.15|Moroni G.|Italy|2012|81.0|185.0|right|26.0|Ovcharenko O.|Ukraine|2016|||right|22.0|indoors|20240208
Nottingham 5 challenger|1.65|2.10|Denolly C.|France|2013|77.0|185.0|left|27.0|Perez Contri S.|Spain|2013|||left|26.0|indoors|20240208
Nottingham 5 challenger|1.17|4.40|Majchrzak K.|Poland|2013|78.0|180.0|right|28.0|Sanchez Jover C.|Spain|2015|||left|24.0|indoors|20240208
Nottingham 5 challenger|1.12|4.93|Barranco Cosano J.|Spain|2014|72.0|175.0|left|25.0|Manda C.|Romania|2012|||right|26.0|indoors|20240208
Nottingham 5 challenger|1.10|5.90|Tabur C.|France|2015|70.0|170.0|right|24.0|Massara A.|Italy|2010|70.0|178.0|right|28.0|indoors|20240208
Nottingham 5 challenger|1.87|1.80|Melzer G.|Austria|2007|80.0|188.0|left|34.0|Gea A.|France|2021|72.0|180.0|right|19.0|indoors|20240208
Nottingham 5 challenger|1.13|5.02|Erhard M.|France|2016|80.0|188.0|right|22.0|Furlanetto M.|Italy|2016|||right|23.0|indoors|20240208
Nottingham 5 challenger|1.33|3.01|Habib H.|Lebanon|2013|85.0|188.0|right|26.0|Tomescu D.|Romania|2014|||right|25.0|indoors|20240208
Nottingham 5 challenger|1.49|2.40|Merida Aguilar D.|Spain|2020|||right|19.0|Polukhin S.|Russia|2016|||right|25.0|indoors|20240208
Nottingham 5 challenger|2.19|1.59|Gima S.|Romania|2017|||left|22.0|Lingua Lavallen A.|Argentina|2017|||left|23.0|indoors|20240208
Nottingham 5 challenger|1.20|4.06|Mejia N.|Colombia|2014|77.0|185.0|right|24.0|Gimenez I.|Brazil|2017|||right|24.0|indoors|20240208
Nottingham 5 challenger|1.72|2.00|Bertran P.|DominicanRep.|2013|||right|28.0|Adams H.|USA|2011|73.0|183.0|right|30.0|indoors|20240208
Nottingham 5 challenger|1.17|4.53|Rybakov A.|USA|2012|68.0|185.0|left|27.0|Grant W.|USA|2015|||right|23.0|indoors|20240208
Nottingham 5 challenger|1.21|3.90|Andrade A.|Ecuador|2014|73.0|180.0|right|25.0|Bynoe E.|USA|2016|||right|25.0|indoors|20240208
Nottingham 5 challenger|1.22|3.69|Popko D.|Kazakhstan|2011|87.0|191.0|right|27.0|Wiersholm H.|USA|2012|73.0|178.0|right|27.0|indoors|20240208
Nottingham 5 challenger|1.16|4.56|Kuzuhara B.|USA|2021|||right|20.0|Bonnaud A.|France|2021|||left|27.0|indoors|20240208
Nottingham 5 challenger|1.58|2.23|Nefve A.|USA|2016|||left|24.0|Vankan M.|Germany|2017|||right|23.0|indoors|20240208
Nottingham 5 challenger|1.23|3.75|Kodat T.|USA|2019|73.0|178.0|right|21.0|Frusina A.|USA|2022|||right|18.0|indoors|20240208
Nottingham 5 challenger|1.96|1.76|Bouquier A.|France|2017|||right|23.0|Glinka D.|Estonia|2015|||left|24.0|indoors|20240208
Nottingham 5 challenger|1.39|2.74|Kravchenko G.|Ukraine|2016|63.0|180.0|right|24.0|Guerrieri A.|Italy|2015|||left|25.0|indoors|20240208
Nottingham 5 challenger|1.45|2.54|Oberleitner N.|Austria|2016|||right|25.0|Ghazouani Durand Y.|France|2023|||right|24.0|indoors|20240208
Nottingham 5 challenger|1.60|2.18|Furness E.|France|2014|66.0|170.0|right|26.0|Raynel A.|France|2020|||right|22.0|indoors|20240208
Nottingham 5 challenger|1.36|3.00|Chidekh C.|France|2016|||right|23.0|Kivattsev K.|Russia|2015|80.0|193.0|right|26.0|indoors|20240208
Nottingham 5 challenger|1.44|2.56|Gueymard Wayenburg S.|France|2020|||right|21.0|Musitelli F.|France|2015|||right|25.0|indoors|20240208
Nottingham 5 challenger|1.18|4.00|Masur D.|Germany|2011|78.0|183.0|right|29.0|Garcian A.|France|2018|||right|22.0|indoors|20240208
Nottingham 5 challenger|3.00|1.34|Alkotop M.|Jordan|2017|||right|26.0|De Michele F.|Italy|2023|||right|19.0|indoors|20240208
Nottingham 5 challenger|1.22|3.86|Hoang A.|France|2011|76.0|183.0|right|28.0|Walch A.|France|2009|||right|30.0|indoors|20240208
Nottingham 5 challenger|1.33|3.05|Bertrand R.|France|2020|||right|21.0|Palosi S.|Romania|2016|||right|24.0|indoors|20240208
Nottingham 5 challenger|1.69|2.02|Humpfner K.|Germany|2022|||right|24.0|Galimardanov O.|Russia|2017|||right|24.0|indoors|20240208
Nottingham 5 challenger|1.40|2.75|Safwat M.|Egypt|2007|83.0|180.0|right|33.0|Bosio G.|Italy|2016|||right|23.0|indoors|20240208
Nottingham 5 challenger|1.56|2.26|Ojakaar O.|Estonia|2021|||right|19.0|Tamm K.|Estonia|2014|||right|26.0|indoors|20240208
