Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
indoors|Bonzi B.|FRA|Right-Handed|Van De Zandschulp B.|NLD|Right-Handed|1.0||-184.0|-7.0|-3.0|0.0|0.6300000000000001
clay|Luis T.|PRT|Right-Handed|Pucinelli De Almeida M.|BRA|Right-Handed|1.0||-66.0|1.0|0.0|-1.0|5.93
clay|Beauge M.|FRA|Right-Handed|Reymond A.|FRA|Left-Handed|1.0||-66.0|-3.0|3.0|-1.0|1.7899999999999998
indoors|Verdasco F.|ESP|Left-Handed|Millman J.|AUS|Right-Handed|1.0||-201.0|11.0|5.0|5.0|1.1400000000000001
clay|Corwin F.|FRA|Right-Handed|Gengel M.|CZE|Right-Handed|0.0|0.0|66.0|2.0|3.0|0.0|-0.8500000000000001
indoors|Kukushkin M.|KAZ|Right-Handed|Delbonis F.|ARG|Left-Handed|0.0|0.0|-65.0|-18.0|-10.0|3.0|-1.7699999999999998
clay|Mansouri S.|TUN|Right-Handed|Martinez M.|CHE|Right-Handed|0.0|5.0|-44.0|16.0|18.0|3.0|-2.74
hard|Green C.|AUS|Right-Handed|Nkomba B.|AUS|Right-Handed|1.0||-66.0|21.0|13.0|3.0|-0.6500000000000001
hard|Smith J.|AUS|Left-Handed|Puttergill C.|AUS|Right-Handed|0.0|4.0|66.0|6.0|5.0|5.0|-0.8900000000000001
clay|Collignon R.|BEL|Right-Handed|Bega A.|ITA|Right-Handed|1.0||99.0|10.0|12.0|-11.0|4.98
indoors|Marterer M.|DEU|Left-Handed|Daniel T.|JPN|Right-Handed|1.0||-393.0|4.0|0.0|-2.0|-1.6499999999999997
clay|Gengel M.|CZE|Right-Handed|Corwin F.|FRA|Right-Handed|1.0||-66.0|-2.0|-3.0|0.0|0.8500000000000001
clay|Krutykh O.|UKR|Right-Handed|Rawat S.|IND|Right-Handed|0.0|-7.0|81.0|7.0|10.0|-7.0|-0.11999999999999988
clay|Mochizuki S.|JPN|Right-Handed|Vivero Gonzalez P.|ESP|Right-Handed|0.0|-6.0|-188.0|-3.0|-8.0|-8.0|0.71
clay|Jecan M.|ROU|Left-Handed|Lopez Villasenor G.|MEX|Right-Handed|0.0|9.0|239.0|-18.0|-11.0|7.0|0.7299999999999998
clay|Petit G.|FRA|Right-Handed|Martineau M.|FRA|Right-Handed|1.0||-66.0|2.0|-3.0|4.0|3.4299999999999997
indoors|Paul T.|FRA|Right-Handed|Albot R.|FRA|Right-Handed|0.0|-7.0|230.0|13.0|10.0|-7.0|-1.49
clay|Schott H.|FRA|Right-Handed|Riedi L.|CHE|Right-Handed|1.0||199.0|1.0|0.0|6.0|2.09
clay|Manafov V.|UKR|Left-Handed|Houkes M.|NLD|Left-Handed|1.0||-66.0|1.0|0.0|7.0|-2.13
clay|Benchetrit E.|MAR|Right-Handed|Martinez P.|ESP|Right-Handed|1.0||-361.0|12.0|8.0|-2.0|4.78
indoors|Tsitsipas S.|GRC|Right-Handed|Struff J.|DEU|Right-Handed|0.0|-5.0|5698.0|-3.0|0.0|-8.0|-2.35
hard|Santillan A.|AUS|Right-Handed|Tu L.|AUS|Right-Handed|0.0|-1.0|114.0|0.0|-5.0|-1.0|-0.5799999999999998
clay|Escoffier A.|FRA|Right-Handed|Gueymard Wayenburg S.|FRA|Right-Handed|0.0|12.0|66.0|0.0|0.0|11.0|-8.17
indoors|Ofner S.|AUT|Right-Handed|Gaston H.|FRA|Left-Handed|0.0|3.0|126.0|13.0|18.0|5.0|0.009999999999999787
clay|Droguet T.|FRA|Right-Handed|Dussin L.|FRA|Right-Handed|0.0|-2.0|66.0|-1.0|0.0|-2.0|-0.8699999999999999
clay|Boyer T.|FRA|Right-Handed|McHugh A.|FRA|Right-Handed|0.0|0.0|66.0|7.0|7.0|-1.0|0.8399999999999999
indoors|Anderson K.|FRA|Right-Handed|Carreno-Busta P.|ESP|Right-Handed|0.0|2.0|-279.0|16.0|15.0|5.0|1.02
indoors|Otte O.|DEU|Right-Handed|Huesler M.|CHE|Left-Handed|0.0|4.0|221.0|-9.0|-3.0|3.0|-0.79
clay|Elsayed A.|EGY|Right-Handed|Borg L.|SWE|Right-Handed|0.0|1.0|292.0|-1.0|0.0|4.0|0.5299999999999998
clay|Bellier A.|CHE|Left-Handed|Heyman C.|BEL|Left-Handed|1.0||-263.0|-10.0|5.0|-3.0|0.45999999999999996
clay|Zapata Miralles B.|ESP|Right-Handed|Muller A.|FRA|Right-Handed|1.0||85.0|7.0|0.0|0.0|-1.9499999999999997
clay|Marti Y.|CHE|Right-Handed|Langmo C.|FRA|Right-Handed|0.0|8.0|-116.0|-10.0|-18.0|8.0|0.5499999999999998
clay|Veldheer M.|NLD|Left-Handed|Crepatte B.|FRA|Right-Handed|1.0||-66.0|5.0|-2.0|-1.0|1.0200000000000002
indoors|Djokovic N.|SRB|Right-Handed|Coric B.|HRV|Right-Handed|0.0|8.0|9920.0|-5.0|-1.0|10.0|-6.15
