Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Austrian Championship|||Neumayer L.|Austria|2020|||right|21.0|Kopp S.|Austria|2015|||right|24.0|clay|20200630
Austrian Championship|||Neuchrist M.|Austria|2009|||right|33.0|Melzer J.|Austria|1999|75.0|182.0|left|43.0|clay|20200630
Austrian Championship|||Erler A.|Austria|2013|83.0|193.0|right|26.0|Thiem M.|Austria|2016|||right|24.0|clay|20200630
Austrian Championship|||Krainer L.|Austria|2016|83.0|198.0|right|23.0|Hutterer C.|Austria|2016|||left|25.0|clay|20200630
Austrian Championship|||Pichler D.|Austria|2013|70.0|178.0|right|28.0|Emesz B.|Austria|2018|||right|22.0|clay|20200630
Austrian Championship|||Goldsteiner P.|Austria|2009|65.0|173.0|right|34.0|Frank M.|Austria|2019|||right||clay|20200630
Austrian Championship|||Statzberger T.|Austria|2009|80|183|right|31|Oberleitner N.|Austria|2016|||right|25.0|clay|20200630
Austrian Championship|||Hampel L.|Austria|2013|78.0|188.0|right|27.0|Aichhorn J.|Austria|2015|||right|25.0|clay|20200630
Austrian Championship|||Ramskogler G.|Austria|2016|||right|25|Kaufmann H.|Austria|2019|||right||clay|20200630
Austrian Championship|||Weissborn T.|Austria|2009|78.0|180.0|left|32.0|Sedletzky M.|Austria|2009|||right|36|clay|20200630
Austrian Championship|||Schmidt G.|Austria|2008|||right|33|Trinker J.|Austria|2011|||right|29.0|clay|20200630
Austrian Championship|||Andrejic M.|Austria|2019|||right||Lang P.|Austria|2007|||right|33|clay|20200630
Altec Styslinger Tennis Exhibition|2.27|1.59|Querrey S.|USA|2002|95.0|198.0|right|36.0|Opelka R.|USA|2013|102.0|211.0|right|26.0|clay|20200630
Altec Styslinger Tennis Exhibition|2.01|1.75|Sandgren T.|USA|2008|88.0|188.0|right|33.0|Nakashima B.|USA|2016|77.0|185.0|right|23.0|clay|20200630
Altec Styslinger Tennis Exhibition|1.13|5.51|Hurkacz H.|Poland|2014|81.0|196.0|right|27.0|Aragone J.|USA|2011|79.0|178.0|right|29.0|clay|20200630
Altec Styslinger Tennis Exhibition|2.02|1.75|McDonald M.|USA|2009|73.0|178.0|right|29.0|Johnson S.|USA|2005|86.0|188.0|right|34.0|clay|20200630
East Coast Pro Series|1.23|3.82|Tabilo A.|Chile|2013|75.0|188.0|left|27.0|Draxl L.|Canada|2016|||right|22.0|clay|20200630
East Coast Pro Series|1.54|2.14|Mejia N.|Colombia|2014|77.0|185.0|right|24.0|Arconada J.|USA|2011|74.0|180.0|right|28.0|clay|20200630
East Coast Pro Series|1.62|2.17|King E.|USA|2007|79.0|185.0|left|32.0|El Mihdawy A.|USA|2005|||right|35.0|clay|20200630
East Coast Pro Series|1.77|1.95|Popko D.|Kazakhstan|2011|87.0|191.0|right|27.0|Tabilo A.|Chile|2013|75.0|188.0|left|27.0|clay|20200630
European Pro Tennis Series|1.50|2.44|Laurent T.|France|2014|||right|26.0|Petit G.|France|2014|78.0|180.0|right|29.0|hard|20200630
European Pro Tennis Series|2.10|1.67|Loffhagen G.|GreatBritain|2017|83.0|188.0|right|23.0|Slobodshikov R.|Russia|2008|73.0|178.0|right|30.0|hard|20200630
European Pro Tennis Series|1.39|2.80|Escoffier A.|France|2008|78.0|185.0|right|32.0|Cornut Chauvinc A.|France|2016|||right|24.0|hard|20200630
European Pro Tennis Series|1.49|2.46|Chazal M.|France|2008|72.0|175.0|right|31.0|Reymond A.|France|2014|73.0|180.0|left|25.0|hard|20200630
