Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Lille challenger|2.32|1.57|Sachko V.|Ukraine|2013|68.0|183.0|right|27.0|Muller A.|France|2012|75.0|183.0|right|27.0|indoors|20220321
Lille challenger|1.61|2.27|Bergs Z.|Belgium|2014|83.0|185.0|right|25.0|Hoang A.|France|2011|76.0|183.0|right|28.0|indoors|20220321
Lille challenger|2.23|1.61|Jaziri M.|Tunisia|2002|81.0|185.0|right|40.0|Maden Y.|Germany|2006|70.0|185.0|right|34.0|indoors|20220321
Lille challenger|1.55|2.33|Blancaneaux G.|France|2014|75.0|180.0|right|26.0|Janvier M.|France|2012|80.0|193.0|right|27.0|indoors|20220321
Biel challenger|1.44|2.64|Horansky F.|Slovakia|2009|77.0|191.0|right|31.0|Kym J.|Switzerland|2019|87.0|198.0|right|21.0|indoors|20220321
Biel challenger|2.53|1.29|Karlovskiy E.|Russia|2010|85.0|191.0|right|30.0|Schnur B.|Canada|2011|84.0|193.0|right|29.0|indoors|20220321
Biel challenger|2.16|1.65|Escoffier A.|France|2008|78.0|185.0|right|32.0|Novak D.|Austria|2011|80.0|183.0|right|30.0|indoors|20220321
Biel challenger|1.44|2.68|Zuk K.|Poland|2015|78.0|183.0|right|25.0|Soeda G.|Japan|2002|73.0|178.0|right|39.0|indoors|20220321
Zadar challenger|3.63|1.26|Ajdukovic D.|Croatia|2015|75.0|185.0|right|23.0|Mager G.|Italy|2010|77.0|188.0|right|29.0|clay|20220321
Zadar challenger|1.38|2.93|Vavassori A.|Italy|2011|78.0|193.0|right|29.0|Zhang Z.|China|2012|87.0|193.0|right|27.0|clay|20220321
Zadar challenger|2.64|1.45|Prizmic D.|Croatia|2021|||right|19.0|Istomin D.|Uzbekistan|2001|85.0|188.0|right|37.0|clay|20220321
Zadar challenger|1.84|1.90|Cobolli F.|Italy|2017|||right|22.0|Serdarusic N.|Croatia|2011|85.0|191.0|right|27.0|clay|20220321
UTR Pro Match Series|1.84|1.90|Al Allaf K.|USA|2015|69.0|180.0|right|26.0|Nortey I.|Ghana|2016|||right|25.0|Varioussurfaces|20220321
UTR Pro Match Series|1.18|4.33|Sanchez M.|Mexico|2005|||right|33.0|Liokossis S.|Canada|2021|||right||Varioussurfaces|20220321
UTR Pro Match Series|1.10|5.75|Kuhar M.|USA|2015|||right|28.0|Admiraal A.|Netherlands|2016|||right|24.0|Varioussurfaces|20220321
UTR Pro Match Series|1.10|5.75|Cox N.|USA|2022|||right||Cohen D.|USA|2022|||right|21.0|Varioussurfaces|20220321
UTR Pro Match Series|1.09|6.00|Bangoura S.|USA|2008|77.0|183.0|right|32.0|Ward E.|USA|2013|84.0|183.0|right|29.0|Varioussurfaces|20220321
UTR Pro Match Series|1.09|6.00|Farren C.|USA|2010|77.0|183.0|right|29.0|Mbithi M.|USA|2013|75.0|200.0|right|26.0|Varioussurfaces|20220321
UTR Pro Match Series|1.09|6.00|Rusher A.|USA|2021|||right||Cairo A.|USA|2021|||right||Varioussurfaces|20220321
UTR Pro Tennis Series 5|1.09|6.00|Redondo Pereira S.|Spain|2014|||right|29.0|Naharro D.|Spain|2021|||right|21.0|Varioussurfaces|20220321
UTR Pro Tennis Series 5|1.20|4.00|Ruzgas M.|Sweden|2015|85.0|191.0|right|27.0|Utrilla L.|Spain|2021|||right|20.0|Varioussurfaces|20220321
UTR Pro Tennis Series 5|3.40|1.27|Bielinskyi O.|Ukraine|2011|80.0|185.0|right|30.0|Bobrov B.|Russia|2012|74.0|185.0|right|26.0|Varioussurfaces|20220321
UTR Pro Tennis Series 5|1.70|2.05|Carr S.|Ireland|2015|77.0|183.0|right|24.0|Robert Q.|France|2008|78.0|188.0|right|30.0|Varioussurfaces|20220321
UTR Pro Tennis Series 5|4.33|1.18|Bueno Gil A.|Spain|2017|||right|24.0|Haliak M.|Belarus|2014|75.0|183.0|right|26.0|Varioussurfaces|20220321
UTR Pro Tennis Series 5|1.44|2.60|Atlangeriev B.|Russia|2016|||right|23.0|Delloye M.|France|2020|||right||Varioussurfaces|20220321
UTR Pro Tennis Series 5|4.00|1.20|Solberg C.|Sweden|2012|70.0|175.0|right|30.0|Zormann M.|Brazil|2010|||right|28.0|Varioussurfaces|20220321
Biel challenger|1.61|2.19|Kovacevic A.|USA|2015|76.0|183.0|right|25.0|Paulson A.|CzechRepublic|2018|||right|22.0|indoors|20220321
Biel challenger|2.65|1.42|Gengel M.|CzechRepublic|2014|80.0|185.0|right|28.0|Added D.|France|2015|72.0|183.0|right|25.0|indoors|20220321
Biel challenger|1.65|2.13|Brouwer G.|Netherlands|2013|72.0|191.0|left|28.0|Setkic A.|BosniaandHerzeg.|2004|86.0|191.0|right|36.0|indoors|20220321
Biel challenger|1.57|2.25|Kravchenko G.|Ukraine|2016|63.0|180.0|right|24.0|Menendez-Maceiras A.|Spain|2002|75.0|183.0|right|38.0|indoors|20220321
Biel challenger|1.43|2.63|Virtanen O.|Finland|2016|||right|23.0|Poljak D.|CzechRepublic|2011|77.0|188.0|right|28.0|indoors|20220321
Biel challenger|1.32|3.12|Sels J.|Netherlands|2010|83.0|188.0|right|29.0|Pervolarakis M.|Greece|2013|90.0|193.0|right|28.0|indoors|20220321
Biel challenger|1.16|4.22|Aboian V.|Argentina|2018|||left|22.0|Quintero M.|Colombia|1998|||right|44.0|indoors|20220321
Biel challenger|1.05|7.00|Guillen Meza A.|Ecuador|2017|||right|21.0|Vaquero J.|Colombia|2021|||right||indoors|20220321
Biel challenger|1.05|7.00|Gonzalez Fernandez M.|Spain|2018|||right|22.0|Elicha Navas G.|Spain|2021|||right|21.0|indoors|20220321
Biel challenger|1.37|2.72|Zanellato N.|Brazil|2021|||right|22.0|Osorio J.|Colombia|2013|||right|26.0|indoors|20220321
Biel challenger|1.37|2.72|Sharma N.|India|2021|||right|23.0|Knippling P.|Brazil|2018|||right|22.0|indoors|20220321
Biel challenger|1.37|2.72|Huertas Del Pino A.|Peru|2017|||right|30.0|Santamaria F.|Colombia|2012|||right|28.0|indoors|20220321
Biel challenger|1.37|2.72|Martinez Baena J.|Spain|2011|||right|45.0|Curras Abasolo T.|Spain|2014|||right|24.0|indoors|20220321
Biel challenger|1.06|6.40|Bicknell B.|Jamaica|2018|||right|22.0|Torres Villamil D.|Colombia|2021|||right||indoors|20220321
Biel challenger|1.12|4.80|Llanes F.|Uruguay|2017|||right|22.0|Moncada Marin A.|Colombia|2013|||right|27.0|indoors|20220321
Biel challenger|1.40|2.55|O'Hoisin O.|Ireland|2015|82.0|193.0|right|27.0|Sheehy J.|USA|2017|80.0|188.0|left|27.0|indoors|20220321
Biel challenger|2.06|1.62|Pannu K.|NewZealand|2017|||right|27.0|Basavareddy N.|USA|2021|||right|19.0|indoors|20220321
Biel challenger|1.66|1.98|Martin T.|GreatBritain|2010|78.0|188.0|right|31.0|Ansari A.|USA|2014|75.0|183.0|right|30.0|indoors|20220321
Biel challenger|5.20|1.10|Hadigian E.|USA|2018|||right|24.0|Patten H.|GreatBritain|2019|91.0|198.0|right|28.0|indoors|20220321
Biel challenger|1.05|6.65|Novikov D.|USA|2009|91.0|193.0|right|30.0|Swenson B.|USA|2021|||right|20.0|indoors|20220321
Biel challenger|1.01|8.90|Iradukunda G.|Burundi|2011|||right|28.0|Tamaddon D.|USA|2022|||||indoors|20220321
Biel challenger|1.35|2.75|Markes C.|USA|2015|||right|27.0|Wood W.|USA|2011|||right|31.0|indoors|20220321
Biel challenger|1.46|2.39|Shabaz M.|USA|2003|||right|37.0|Leustian S.|USA|2017|||right|22.0|indoors|20220321
Biel challenger|1.10|5.30|Cozbinov A.|Moldavsko|2012|||right|29.0|Asaba A.|Ghana|2013|||right|27.0|indoors|20220321
Biel challenger|1.41|2.53|Mayo A.|USA|2019|||right|21.0|Boyer T.|USA|2017|73.0|183.0|right|28.0|indoors|20220321
Biel challenger|1.15|4.30|Roelofse R.|RSA|2005|93.0|188.0|right|34.0|Mendoza J.|Philippines|2014|||left|28.0|indoors|20220321
Biel challenger|1.66|1.98|Bushamuka W.|USA|2013|95.0|185.0|right|28.0|Revelli G.|GreatBritain|2021|||right|22.0|indoors|20220321
Biel challenger|1.27|3.15|De Jonge D.|Netherlands|2015|||right|25.0|Fellin P.|Italy|2017|||right|23.0|indoors|20220321
Biel challenger|2.08|1.60|Mayo K.|USA|2014|93.0|198.0|right|24.0|Smith L.|USA|2012|79.0|191.0|right|27.0|indoors|20220321
Biel challenger|1.36|2.70|Bernard A.|USA|2019|||left|21.0|Strode E.|USA|2021|||left|22.0|indoors|20220321
