Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
hard|Hidalgo D.|ECU|Left-Handed|Menendez-Maceiras A.|ESP|Right-Handed|1.0||32.5|6.0|-3.0|-7.0|1.32
indoors|Rincon D.|ESP|Left-Handed|Loffhagen G.|FRA|Right-Handed|0.0|-2.0|42.0|-5.0|-3.0|-2.0|1.35
indoors|Tomescu D.|ROU|Right-Handed|Andaloro F.|ITA|Right-Handed|0.0|4.0|-111.5|0.0|0.0|2.0|-1.1
clay|Imai S.|JPN|Right-Handed|Langmo C.|FRA|Right-Handed|0.0|1.0|-111.5|-10.0|-13.0|2.0|-1.26
clay|Akkoyun U.|TUR|Right-Handed|Noguchi R.|JPN|Right-Handed|1.0||273.5|15.0|17.0|-1.0|4.97
clay|Dzhavakian Y.|UKR|Right-Handed|Cuevas M.|URY|Right-Handed|1.0||111.5|-12.0|-6.0|-1.0|2.0999999999999996
clay|Bonzi B.|FRA|Right-Handed|Safiullin R.|RUS|Right-Handed|0.0|0.0|229.0|1.0|0.0|1.0|-1.39
clay|Lescure M.|FRA|Right-Handed|Tatlot J.|FRA|Right-Handed|1.0||111.5|-8.0|3.0|3.0|2.5
clay|Tatlot J.|FRA|Right-Handed|Lescure M.|FRA|Right-Handed|0.0|-1.0|-111.5|8.0|-3.0|-3.0|-2.5
clay|Vives Marcos P.|ESP|Right-Handed|Kirkin E.|TUR|Right-Handed|1.0||357.5|5.0|5.0|-2.0|1.13
clay|Basilashvili N.|GEO|Right-Handed|Monteiro T.|BRA|Left-Handed|0.0|1.0|697.0|1.0|2.0|2.0|0.43000000000000016
hard|Velotti A.|ARG|Right-Handed|Cid Subervi R.|FRA|Right-Handed|0.0|3.0|-132.5|-10.0|-19.0|2.0|0.44000000000000017
hard|Dougaz A.|TUN|Left-Handed|Sels J.|NLD|Right-Handed|0.0|-3.0|-111.5|-3.0|0.0|-2.0|-0.2599999999999998
clay|Lopez N.|CHE|Left-Handed|Slobodshikov R.|RUS|Right-Handed|0.0|-10.0|-111.5|5.0|7.0|-8.0|2.5
indoors|Alemany P.|ESP|Right-Handed|Pereira J.|BRA|Right-Handed|1.0||111.5|4.0|5.0|-11.0|3.6900000000000004
indoors|Korolev V.|RUS|Right-Handed|Klok D.|RUS|Right-Handed|1.0||111.5|-4.0|5.0|3.0|-0.44999999999999973
clay|Varillas J.|PER|Right-Handed|Giustino L.|ITA|Right-Handed|1.0||-2.5|-5.0|5.0|-4.0|-1.1199999999999999
hard|Casanova H.|ARG|Right-Handed|Gengel M.|CZE|Right-Handed|0.0|4.0|-293.5|-4.0|-7.0|2.0|0.4099999999999999
indoors|Harris B.|ITA|Right-Handed|Houghton G.|FRA|Right-Handed|0.0|3.0|-111.5|8.0|6.0|3.0|-1.35
indoors|Patten H.|ITA|Right-Handed|Gibbens J.|FRA|Right-Handed|0.0|-4.0|-111.5|13.0|13.0|1.0|-6.6000000000000005
clay|Collarini A.|ARG|Left-Handed|Gaston H.|FRA|Left-Handed|0.0|8.0|-106.0|12.0|12.0|9.0|1.4800000000000002
clay|Simon G.|FRA|Right-Handed|Herbert P.|FRA|Right-Handed|1.0||653.0|-5.0|-5.0|6.0|0.6400000000000001
clay|Istomin D.|UZB|Right-Handed|Lacko L.|SVK|Right-Handed|0.0|2.0|-131.0|-2.0|0.0|1.0|-0.8399999999999999
clay|Forti F.|ITA|Right-Handed|Campana F.|ITA|Right-Handed|0.0|2.0|-111.5|2.0|6.0|-1.0|-6.15
clay|Meligeni Rodrigues Alves F.|BRA|Right-Handed|Couacaud E.|FRA|Right-Handed|0.0|-2.0|108.0|0.0|2.0|-3.0|-0.9900000000000002
hard|Gengel M.|CZE|Right-Handed|Brymer G.|FRA|Right-Handed|0.0|-1.0|-111.5|10.0|0.0|-1.0|-0.8900000000000001
clay|Daniel T.|JPN|Right-Handed|Hanfmann Y.|DEU|Right-Handed|1.0||-102.0|-6.0|-2.0|-1.0|1.6800000000000002
clay|Veldheer M.|NLD|Left-Handed|Yamasaki J.|JPN|Right-Handed|0.0|-1.0|-111.5|3.0|3.0|1.0|-0.8599999999999999
