Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Dubai|1.04|11.58|Djokovic N.|Serbia|2003|80|187|right|37|Musetti L.|Italy|2017|75.0|185.0|right|22.0|hard|20220221
Dubai|1.46|2.71|Murray A.|GreatBritain|2002|83.0|190.0|right|37.0|O'Connell C.|Australia|2011|78.0|183.0|right|30.0|hard|20220221
Dubai|1.86|1.93|Daniel T.|Japan|2008|80.0|191.0|right|31.0|Goffin D.|Belgium|2006|70.0|180.0|right|33.0|hard|20220221
Dubai|1.04|12.72|Krajinovic F.|Serbia|2008|75.0|185.0|right|32.0|Jaziri M.|Tunisia|2002|81.0|185.0|right|40.0|hard|20220221
Dubai|3.54|1.30|Vesely J.|CzechRepublic|2009|94.0|198.0|left|31.0|Cilic M.|Croatia|2004|89.0|198.0|right|35.0|hard|20220221
Santiago|1.63|2.25|Seyboth Wild T.|Brazil|2014|78.0|185.0|right|24.0|Kicker N.|Argentina|2009|75.0|178.0|right|32.0|clay|20220221
Santiago|1.68|2.15|Bagnis F.|Argentina|2005|82.0|183.0|left|34.0|Zapata Miralles B.|Spain|2012|82.0|183.0|right|27.0|clay|20220221
Santiago|1.57|2.37|Londero J.|Argentina|2008|70.0|180.0|right|31.0|Etcheverry T.|Argentina|2014|82.0|196.0|right|25.0|clay|20220221
Pau challenger|1.69|2.08|Pouille L.|France|2009|84.0|185.0|right|30.0|Gombos N.|Slovakia|2008|85.0|193.0|right|34.0|indoors|20220221
Pau challenger|1.34|3.14|Barrere G.|France|2009|80.0|183.0|right|30.0|Mayot H.|France|2017|71.0|178.0|right|22.0|indoors|20220221
Forli 8 challenger|1.29|3.43|Bergs Z.|Belgium|2014|83.0|185.0|right|25.0|Arnaldi M.|Italy|2018|||right|23.0|indoors|20220221
Forli 8 challenger|2.17|1.65|Schnur B.|Canada|2011|84.0|193.0|right|29.0|Grenier H.|France|2013|85.0|196.0|right|28.0|indoors|20220221
Forli 8 challenger|2.05|1.71|Basic M.|BosniaandHerzeg.|2006|88.0|188.0|right|33.0|Cobolli F.|Italy|2017|||right|22.0|indoors|20220221
Forli 8 challenger|1.53|2.40|Marchenko I.|Ukraine|2003|82.0|185.0|right|36.0|Uchiyama Y.|Japan|2007|78.0|183.0|right|32.0|indoors|20220221
Forli 8 challenger|1.62|2.20|Horansky F.|Slovakia|2009|77.0|191.0|right|31.0|Giustino L.|Italy|2006|83.0|180.0|right|32.0|indoors|20220221
UK Pro Series|1.13|4.85|Cash J.|GreatBritain|2013|||right|27.0|Gibbens J.|GreatBritain|2015|||right|27.0|indoors|20220221
UK Pro Series|2.98|1.33|Weightman O.|GreatBritain|2018|||right|22.0|Little D.|GreatBritain|2013|||right|27.0|indoors|20220221
UK Pro Series|1.17|4.23|Broom C.|GreatBritain|2015|82.0|178.0|right|26.0|Paris J.|GreatBritain|2012|||right|28.0|indoors|20220221
UK Pro Series|1.10|5.45|Cox D.|GreatBritain|2005|72.0|170.0|right|33.0|Canter A.|GreatBritain|2013|||right|26.0|indoors|20220221
UTR Pro Match Series|1.10|5.45|Goncalves Ceolin J.|Brazil|2013|||right|25|Morris E.|USA|2015|||right|26.0|Varioussurfaces|20220221
UTR Pro Match Series|1.14|4.90|Sandkaulen T.|Germany|2013|||right|26.0|Patil R.|USA|2021|||right|20|Varioussurfaces|20220221
UTR Pro Match Series|1.53|2.30|Heng N.|USA|2021|||right|20|Pinho T.|Portugal|2018|||right|22|Varioussurfaces|20220221
UTR Pro Match Series|1.53|2.30|Ardila L.|USA|2022|||right||Kim J.|USA|2022|||right||Varioussurfaces|20220221
UTR Pro Match Series|1.29|3.25|Sheehy J.|USA|2017|80.0|188.0|left|27.0|Michna B.|USA|2019|||right||Varioussurfaces|20220221
UTR Pro Match Series|1.60|2.20|Adams H.|USA|2011|73|183|right|30|Sec S.|USA|2022|||right|20.0|Varioussurfaces|20220221
UTR Pro Match Series|1.03|9.00|Barrientos N.|Colombia|2003|75.0|175.0|right|37.0|Brown L.|USA|2022|||right||Varioussurfaces|20220221
UTR Pro Tennis Series 5|1.11|5.50|Kahlke J.|Germany|2008|77.0|183.0|left|30.0|Babinciuc I.|Moldavsko|2003|||right|38.0|Varioussurfaces|20220221
