Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
French Open|1.50|2.62|Martin A.|Slovakia|2005|83.0|183.0|right|34.0|Sousa J.|Portugal|2004|74.0|185.0|right|35.0|clay|20200929
French Open|1.13|6.13|Dimitrov G.|Bulgaria|2007|81.0|191.0|right|33.0|Barrere G.|France|2009|80.0|183.0|right|30.0|clay|20200929
French Open|1.17|5.24|Bautista-Agut R.|Spain|2002|75.0|183.0|right|36.0|Gasquet R.|France|2002|79.0|183.0|right|38.0|clay|20200929
French Open|1.13|6.35|Shapovalov D.|Canada|2013|75.0|185.0|left|25.0|Simon G.|France|2002|70.0|183.0|right|39.0|clay|20200929
French Open|1.11|6.93|Tsitsipas S.|Greece|2013|89.0|193.0|right|26.0|Munar J.|Spain|2012|76.0|183.0|right|27.0|clay|20200929
French Open|1.40|2.94|Monteiro T.|Brazil|2008|78.0|183.0|left|30.0|Basilashvili N.|Georgia|2007|79.0|185.0|right|32.0|clay|20200929
French Open|1.47|2.69|Cuevas P.|Uruguay|2002|78.0|180.0|right||Laaksonen H.|Switzerland|2006|78.0|185.0|right|32.0|clay|20200929
French Open|1.35|3.24|Balazs A.|Hungary|2005|78.0|180.0|right|35.0|Uchiyama Y.|Japan|2007|78.0|183.0|right|32.0|clay|20200929
French Open|1.52|2.53|Carballes Baena R.|Spain|2009|77.0|183.0|right|31.0|Johnson S.|USA|2005|86.0|188.0|right|34.0|clay|20200929
French Open|1.01|24.02|Djokovic N.|Serbia|2003|80.0|187.0|right|37.0|Ymer M.|Sweden|2014|75.0|183.0|right|26.0|clay|20200929
French Open|1.05|11.33|Rublev A.|Russia|2013|70.0|188.0|right|26.0|Querrey S.|USA|2002|95.0|198.0|right|36.0|clay|20200929
French Open|1.83|1.99|Giron M.|USA|2008|77.0|180.0|right|31.0|Halys Q.|France|2011|78.0|191.0|right|27.0|clay|20200929
French Open|2.53|1.52|Berankis R.|Lithuania|2005|77.0|175.0|right|34.0|Dellien H.|Bolivia|2007|75.0|180.0|right|31.0|clay|20200929
French Open|2.79|1.44|Anderson K.|RSA|2004|94.0|203.0|right|38.0|Djere L.|Serbia|2011|82.0|188.0|right|29.0|clay|20200929
French Open|1.12|6.37|Lajovic D.|Serbia|2005|83.0|183.0|right|34.0|Mager G.|Italy|2010|77.0|188.0|right|29.0|clay|20200929
French Open|1.14|5.94|Davidovich Fokina A.|Spain|2014|80.0|183.0|right|25.0|Mayot H.|France|2017|71.0|178.0|right|22.0|clay|20200929
French Open|6.23|1.13|Polmans M.|Australia|2011|78.0|188.0|right|27.0|Humbert U.|France|2014|73.0|188.0|left|26.0|clay|20200929
French Open|1.15|5.71|Garin C.|Chile|2010|85.0|185.0|right|28.0|Kohlschreiber P.|Germany|1998|70.0|178.0|right|40.0|clay|20200929
French Open|1.11|7.05|Berrettini M.|Italy|2012|95.0|196.0|right|28.0|Pospisil V.|Canada|2005|88.0|193.0|right|34.0|clay|20200929
French Open|1.94|1.87|Harris L.|RSA|2014|80.0|193.0|right|27.0|Popyrin A.|Australia|2013|78.0|196.0|right|25.0|clay|20200929
Biella challenger|1.97|1.78|Collarini A.|Argentina|2007|80.0|185.0|left|32.0|Arnaboldi A.|Italy|2001|72.0|180.0|left|36.0|clay|20200929
Biella challenger|2.26|1.60|Napolitano S.|Italy|2010|90.0|196.0|right|29.0|Lorenzi P.|Italy|2002|78.0|183.0|right|42.0|clay|20200929
Biella challenger|1.77|1.99|Ficovich J.|Argentina|2013|78.0|191.0|right|27.0|Garcia-Lopez G.|Spain|2000|80.0|185.0|right|41.0|clay|20200929
Biella challenger|1.61|2.22|Istomin D.|Uzbekistan|2001|85.0|188.0|right|37.0|Marchenko I.|Ukraine|2003|82.0|185.0|right|36.0|clay|20200929
Biella challenger|1.02|14.11|Muller A.|France|2012|75.0|183.0|right|27.0|Felline G.|Italy|2017|||right|23.0|clay|20200929
Biella challenger|1.31|3.30|Bagnis F.|Argentina|2005|82.0|183.0|left|34.0|Cid Subervi R.|DominicanRep.|2010|82.0|193.0|right|30.0|clay|20200929
Biella challenger|1.45|2.65|Horansky F.|Slovakia|2009|77.0|191.0|right|31.0|Lacko L.|Slovakia|2003|87.0|188.0|right|36.0|clay|20200929
Biella challenger|1.20|4.37|Alcaraz C.|Spain|2018|72.0|185.0|right|21.0|Varillas J.|Peru|2012|78.0|185.0|right|28.0|clay|20200929
Biella challenger|1.33|3.18|O'Connell C.|Australia|2011|78.0|183.0|right|30.0|Ramanathan R.|India|2009|80.0|188.0|right|29.0|clay|20200929
Split challenger|1.32|3.25|Kovalik J.|Slovakia|2007|82.0|183.0|right|31.0|Jaziri M.|Tunisia|2002|81.0|185.0|right|40.0|clay|20200929
Split challenger|1.88|1.87|Giannessi A.|Italy|2006|82.0|185.0|left|34.0|Serdarusic N.|Croatia|2011|85.0|191.0|right|27.0|clay|20200929
Split challenger|1.42|2.73|Klahn B.|USA|2007|75.0|183.0|left|34.0|Polansky P.|Canada|2003|80.0|183.0|right|36.0|clay|20200929
Split challenger|1.30|3.41|Troicki V.|Serbia|2003|86.0|193.0|right|38.0|Ito T.|Japan|2005|75.0|180.0|right|36.0|clay|20200929
Split challenger|1.46|2.62|Cerundolo F.|Argentina|2016|78.0|185.0|right|26.0|Escobedo E.|Mexico|2010|82.0|185.0|right|28.0|clay|20200929
Split challenger|1.57|2.32|Silva F.|Portugal|2010|74.0|178.0|left|29.0|Blanch U.|USA|2014|78.0|188.0|right|26.0|clay|20200929
Split challenger|1.45|2.66|Klizan M.|Slovakia|2005|85.0|191.0|left|35.0|Lestienne C.|France|2009|77.0|180.0|right|32.0|clay|20200929
Split challenger|1.43|2.72|Van De Zandschulp B.|Netherlands|2011|83.0|188.0|right|28.0|Krstin P.|Serbia|2011|80.0|183.0|right|29.0|clay|20200929
Split challenger|1.26|3.65|Etcheverry T.|Argentina|2014|82.0|196.0|right|25.0|Celikbilek A.|Turkey|2012|72.0|185.0|right|27.0|clay|20200929
Split challenger|1.05|7.45|Dougaz A.|Tunisia|2013|80.0|188.0|left|27.0|Breut L.|France|2019|||right||clay|20200929
Split challenger|1.67|2.07|Dussin L.|France|2015|||right|25.0|Paul J.|Switzerland|2016|||right|25.0|clay|20200929
Split challenger|1.09|6.05|Cornut Chauvinc A.|France|2016|||right|24.0|Bouquier A.|France|2017|||right|23.0|clay|20200929
Split challenger|1.19|4.16|Geerts M.|Belgium|2013|73.0|178.0|right|29.0|Fassbender B.|France|2014|||right|26.0|clay|20200929
Split challenger|1.19|4.16|Kocevar-Desman T.|Slovenia|2008|77.0|180.0|right|34.0|Shcherba V.|Ukraine|2012|73.0|183.0|right|27.0|clay|20200929
Split challenger|1.63|2.13|Descotte M.|Argentina|2011|87.0|191.0|right|30.0|Michalski D.|Poland|2017|77.0|180.0|right|24.0|clay|20200929
Split challenger|1.63|2.14|Strombachs R.|Latvia|2017|78.0|191.0|right|24.0|Kirkov V.|USA|2015|64.0|185.0|right|25.0|clay|20200929
