Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Murphy B.|ITA|Right-Handed|Paris J.|ITA|Right-Handed|1.0||6.0|0.0|0.0|-4.0|-1.3900000000000001
clay|Arnaboldi A.|ITA|Left-Handed|Cobolli F.|ITA|Right-Handed|1.0||-212.0|-6.0|-5.0|14.0|1.28
clay|Obradovic D.|SRB|Right-Handed|Brugnerotto M.|ITA|Left-Handed|1.0||6.0|8.0|5.0|-5.0|-0.6799999999999999
clay|Pereira J.|BRA|Right-Handed|Meligeni Rodrigues Alves F.|BRA|Right-Handed|1.0||6.0|-4.0|-5.0|7.0|1.7299999999999998
clay|Wallart E.|FRA|Right-Handed|Britto L.|BRA|Right-Handed|0.0|-3.0|-6.0|7.0|5.0|-4.0|-4.12
clay|Bagnolini D.|ITA|Right-Handed|Salomone F.|ITA|Right-Handed|0.0|-2.0|-6.0|0.0|0.0|-2.0|-2.13
Varioussurfaces|Carnevale-Miino T.|ITA|Right-Handed|Dickerson R.|ITA|Right-Handed|1.0||6.0|0.0|0.0|-3.0|2.83
clay|Dimitrijevic J.|SVN|Right-Handed|Ovcharenko O.|UKR|Right-Handed|1.0||6.0|0.0|0.0|3.0|7.7299999999999995
clay|Rune H.|DNK|Right-Handed|Huesler M.|CHE|Left-Handed|1.0||1129.0|-20.0|-11.0|-7.0|-2.47
clay|Bassem Sobhy M.|EGY|Right-Handed|Mu T.|CHN|Right-Handed|1.0||6.0|3.0|5.0|-4.0|5.64
Varioussurfaces|Liaonenka A.|BLR|Right-Handed|Zaytsev I.|RUS|Right-Handed|1.0||6.0|0.0|0.0|1.0|-2.85
Varioussurfaces|Recek D.|CZE|Right-Handed|Steiner M.|DEU|Right-Handed|1.0||6.0|0.0|0.0|-1.0|1.12
indoors|Shelton B.|ITA|Left-Handed|Nanda G.|ITA|Right-Handed|0.0|-6.0|-126.0|0.0|0.0|-2.0|-1.4400000000000002
Varioussurfaces|Tagashira K.|JPN|Right-Handed|Maruyama S.|JPN|Right-Handed|1.0||6.0|0.0|0.0|7.0|2.33
