Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
US Open|1.12|6.59|Berrettini M.|Italy|2012|95.0|196.0|right|28.0|Otte O.|Germany|2010|79.0|193.0|right|31.0|hard|20210906
US Open|1.80|2.03|Harris L.|RSA|2014|80.0|193.0|right|27.0|Opelka R.|USA|2013|102.0|211.0|right|26.0|hard|20210906
US Open|1.18|5.03|Zverev A.|Germany|2011|90.0|198.0|right|27.0|Sinner J.|Italy|2015|76.0|188.0|right|23.0|hard|20210906
US Open|1.55|2.49|Auger Aliassime F.|Canada|2015|88.0|193.0|right|24.0|Tiafoe F.|USA|2013|86.0|188.0|right|26.0|hard|20210906
Tulln challenger|1.51|2.43|Moraing M.|Germany|2008|84.0|198.0|left|32.0|Miedler L.|Austria|2012|78.0|183.0|right|28.0|clay|20210906
Tulln challenger|1.17|4.71|Horansky F.|Slovakia|2009|77.0|191.0|right|31.0|Haerteis J.|Germany|2011|88.0|193.0|left|28.0|clay|20210906
Tulln challenger|2.12|1.67|Rosol L.|CzechRepublic|2002|83.0|193.0|right|39.0|Erler A.|Austria|2013|83.0|193.0|right|26.0|clay|20210906
Tulln challenger|2.47|1.50|Blancaneaux G.|France|2014|75.0|180.0|right|26.0|Stebe C.|Germany|2008|70.0|183.0|left|33.0|clay|20210906
Tulln challenger|1.32|3.19|Lehecka J.|CzechRepublic|2017|80.0|183.0|right|22.0|Janvier M.|France|2012|80.0|193.0|right|27.0|clay|20210906
Tulln challenger|2.43|1.52|Huesler M.|Switzerland|2014|88.0|196.0|left|28.0|Dzumhur D.|BosniaandHerzeg.|2008|68.0|175.0|right|32.0|clay|20210906
Sevilla challenger|1.14|5.30|Carballes Baena R.|Spain|2009|77.0|183.0|right|31.0|Ocleppo J.|Italy|2011|88.0|188.0|right|27.0|clay|20210906
Sevilla challenger|1.24|3.82|Andreev A.|Bulgaria|2015|66.0|180.0|right|23.0|Ortega-Olmedo R.|Spain|2005|70.0|168.0|right|33.0|clay|20210906
Sevilla challenger|1.11|6.04|Zapata Miralles B.|Spain|2012|82.0|183.0|right|27.0|Baldi F.|Italy|2012|80.0|183.0|right|28.0|clay|20210906
Sevilla challenger|1.30|3.36|Cobolli F.|Italy|2017|||right|22.0|Giustino L.|Italy|2006|83.0|180.0|right|32.0|clay|20210906
Sevilla challenger|1.82|1.90|Lenz J.|Germany|2009|82.0|188.0|right|31.0|Oliveira G.|Venezuela|2010|79.0|185.0|left|29.0|clay|20210906
Sevilla challenger|6.04|1.11|Llamas Ruiz P.|Spain|2017|||right|21.0|Ugo Carabelli C.|Argentina|2015|83.0|185.0|right|25.0|clay|20210906
Sevilla challenger|1.51|2.45|Barrios Vera M.|Chile|2013|88.0|191.0|right|26.0|Sanchez Izquierdo N.|Spain|2015|77.0|185.0|right|25.0|clay|20210906
Sevilla challenger|1.72|2.05|Brancaccio R.|Italy|2013|72.0|183.0|right|27.0|Olivieri G.|Argentina|2014|73.0|175.0|right|26.0|clay|20210906
Banja Luka challenger|1.33|3.15|Kolar Z.|CzechRepublic|2013|76.0|185.0|right|27.0|Zekic M.|Serbia|2003|79.0|185.0|right|36.0|clay|20210906
Banja Luka challenger|1.04|10.72|Gomez-Herrera C.|Spain|2006|85.0|191.0|right|34.0|Petrovic D.|BosniaandHerzeg.|2019|||right|21.0|clay|20210906
Banja Luka challenger|1.62|2.22|Kuzmanov D.|Bulgaria|2009|77.0|193.0|right|31.0|Shevchenko A.|Kazakhstan|2017|70.0|185.0|right|23.0|clay|20210906
Banja Luka challenger|2.48|1.50|Krstin P.|Serbia|2011|80.0|183.0|right|29.0|Moreno De Alboran N.|USA|2013|82.0|185.0|right|27.0|clay|20210906
Banja Luka challenger|1.02|15.42|Milojevic N.|Serbia|2011|76.0|188.0|right|29.0|Tadic V.|BosniaandHerzeg.|2018|||right|23.0|clay|20210906
Cassis challenger|1.56|2.34|Zuk K.|Poland|2015|78.0|183.0|right|25.0|Rodionov J.|Austria|2015|86.0|191.0|left|25.0|hard|20210906
Cassis challenger|1.71|2.06|Safiullin R.|Russia|2013|75.0|185.0|right|27.0|Kukushkin M.|Kazakhstan|2005|72.0|183.0|right|36.0|hard|20210906
