Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
hard|Latinchev S.|BGR|Right-Handed|Luckanov S.|BGR|Right-Handed|1.0||90.5|3.0|-2.0|-7.0|6.79
hard|Ferrari F.|ITA|Right-Handed|Kalenic L.|SRB|Right-Handed|1.0||90.5|3.0|-2.0|5.0|5.720000000000001
hard|Goldenberg D.|FRA|Right-Handed|Roothman W.|FRA|Right-Handed|1.0||90.5|3.0|-2.0|13.0|5.720000000000001
hard|Rudiukov I.|RUS|Right-Handed|Calvo Barcelo F.|ARG|Right-Handed|1.0||90.5|3.0|-2.0|-4.0|-2.7700000000000005
hard|Buitrago N.|COL|Right-Handed|Leiva Biason O.|CHL|Right-Handed|0.0|-4.0|-90.5|-3.0|2.0|-2.0|-1.3599999999999999
indoors|Smits G.|NLD|Right-Handed|Bega A.|ITA|Right-Handed|1.0||90.5|10.0|10.0|0.0|4.83
hard|Cayre P.|FRA|Right-Handed|Villoslada E.|FRA|Right-Handed|0.0|9.0|-90.5|-3.0|2.0|5.0|-0.7799999999999998
hard|Schuetze C.|DEU|Right-Handed|Thurner D.|DEU|Right-Handed|0.0|4.0|-90.5|-3.0|2.0|7.0|-5.720000000000001
hard|Kardzhiev P.|BGR|Right-Handed|Ivanchev L.|BGR|Right-Handed|1.0||90.5|3.0|-2.0|0.0|6.79
hard|Gabay S.|ISR|Right-Handed|Oberleitner N.|AUT|Right-Handed|1.0||90.5|3.0|-2.0|-1.0|-0.010000000000000009
hard|Scott B.|FRA|Right-Handed|Salton D.|FRA|Left-Handed|1.0||90.5|3.0|-2.0|-2.0|6.79
hard|Salton D.|FRA|Left-Handed|Scott B.|FRA|Right-Handed|0.0|3.0|-90.5|-3.0|2.0|2.0|-6.79
hard|Solans I.|ESP|Right-Handed|Ceballos M.|ESP|Right-Handed|1.0||90.5|3.0|-2.0|4.0|-2.7700000000000005
hard|Kozyrev K.|RUS|Right-Handed|Ramadan M.|BGR|Right-Handed|1.0||90.5|3.0|-2.0|1.0|5.720000000000001
hard|Carretero P.|ESP|Right-Handed|Vallejo B.|MEX|Right-Handed|0.0|2.0|-90.5|-3.0|2.0|-7.0|2.7700000000000005
hard|Santibanez S.|CHL|Right-Handed|Thompkins J.|FRA|Right-Handed|0.0|1.0|-90.5|-3.0|2.0|0.0|-2.84
hard|Chappell N.|FRA|Left-Handed|Kalenichenko D.|UKR|Right-Handed|0.0|1.0|-153.5|4.0|-10.0|1.0|-0.95
hard|Dimov A.|BGR|Right-Handed|Stoica V.|ROU|Right-Handed|1.0||90.5|3.0|-2.0|0.0|6.79
hard|Simoes M.|PRT|Right-Handed|Silva P.|FRA|Right-Handed|0.0|2.0|-90.5|-3.0|2.0|-3.0|-2.7
hard|Charantimath T.|IND|Right-Handed|Connor P.|IRL|Right-Handed|0.0|1.0|-90.5|-3.0|2.0|2.0|0.8399999999999999
hard|Ginefri B.|FRA|Right-Handed|Pierre H.|FRA|Right-Handed|1.0||90.5|3.0|-2.0|-5.0|4.199999999999999
hard|Mahadevan A.|IND|Right-Handed|Gramaticopolo B.|ITA|Right-Handed|1.0||90.5|3.0|-2.0|0.0|-0.8399999999999999
hard|Rodriguez L.|ARG|Right-Handed|Osusky J.|SVK|Left-Handed|0.0|5.0|-90.5|-3.0|2.0|0.0|2.7700000000000005
hard|Stramput V.|SRB|Right-Handed|Daljev P.|SRB|Right-Handed|1.0||90.5|-10.0|-15.0|-11.0|-0.8399999999999999
clay|Milojevic N.|SRB|Right-Handed|Cerundolo J.|ARG|Left-Handed|1.0||423.0|8.0|5.0|7.0|0.8500000000000001
hard|Kalenic L.|SRB|Right-Handed|Ferrari F.|ITA|Right-Handed|0.0|-6.0|-90.5|-3.0|2.0|-5.0|-5.720000000000001
hard|Takamisawa T.|JPN|Right-Handed|Oueslati M.|TUN|Right-Handed|1.0||90.5|3.0|-2.0|2.0|2.7
hard|Dapcevic E.|MNE|Right-Handed|Ibragimov D.|RUS|Right-Handed|1.0||90.5|3.0|-2.0|-5.0|-0.8399999999999999
hard|Lopez D.|COL|Right-Handed|Cardona Herrera T.|COL|Right-Handed|1.0||90.5|3.0|-2.0|-1.0|2.84
hard|De Cuyper J.|FRA|Right-Handed|Ajavon L.|FRA|Right-Handed|1.0||90.5|3.0|-2.0|1.0|-0.010000000000000009
