Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
French Open|1.16|5.37|Schwartzman D.|Argentina|2008|64.0|170.0|right|32.0|Sonego L.|Italy|2013|76.0|191.0|right|29.0|clay|20201004
French Open|1.02|17.41|Thiem D.|Austria|2010|79.0|185.0|right|31.0|Gaston H.|France|2015|68.0|173.0|left|23.0|clay|20201004
French Open|2.75|1.47|Sinner J.|Italy|2015|76.0|188.0|right|23.0|Zverev A.|Germany|2011|90.0|198.0|right|27.0|clay|20201004
French Open|1.01|25.05|Nadal R.|Spain|2001|85.0|185.0|left|38.0|Korda S.|USA|2015|75.0|193.0|right|24.0|clay|20201004
Biella challenger|2.48|1.51|Kavcic B.|Slovenia|2003|78.0|188.0|right|37.0|Rola B.|Slovenia|2008|85.0|193.0|left|33.0|clay|20201004
Split challenger|1.98|1.77|Cerundolo F.|Argentina|2016|78.0|185.0|right|26.0|Sousa P.|Portugal|2003|70.0|180.0|right|36.0|clay|20201004
Split challenger|2.06|1.48|Elias G.|Portugal|2006|76.0|183.0|right|33.0|Borges N.|Portugal|2012|75.0|185.0|right|27.0|clay|20201004
Split challenger|1.84|1.82|Borges N.|Portugal|2012|75.0|185.0|right|27.0|Kozlov S.|USA|2012|79.0|183.0|right|26.0|clay|20201004
Split challenger|2.11|1.64|Ignatik U.|Belarus|2006|82.0|183.0|right|34.0|Satral J.|CzechRepublic|2008|82.0|188.0|right|34.0|clay|20201004
Split challenger|1.61|2.14|Cornut Chauvinc A.|France|2016|||right|24.0|Geerts M.|Belgium|2013|73.0|178.0|right|29.0|clay|20201004
Split challenger|1.64|2.09|Grigelis L.|Lithuania|2006|78.0|183.0|right|33.0|Kocevar-Desman T.|Slovenia|2008|77.0|180.0|right|34.0|clay|20201004
British Tour 9|1.58|2.25|Matusevich A.|GreatBritain|2017|||right|23.0|Harris B.|GreatBritain|2013|86.0|191.0|right|29.0|indoors|20201004
