Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
indoors|Bourgue M.|FRA|Right-Handed|1.47|Eysseric J.|FRA|Left-Handed|2.57|0.0|-6.0|190.0|3.0|8.0|-4.0|-1.0999999999999999
hard|Giustino L.|ITA|Right-Handed|2.46|Alvarez Varona N.|ESP|Right-Handed|1.48|0.0|9.0|29.0|3.0|-8.0|9.0|0.98
clay|Campese C.|ITA|Right-Handed|11.5|Alkaya M.|TUR|Right-Handed|1.01|1.0||-115.0|-2.0|-2.0|-2.0|10.49
clay|Huertas Del Pino C.|PER|Right-Handed|4.44|Pucinelli De Almeida M.|BRA|Right-Handed|1.17|0.0|5.0|115.0|10.0|5.0|5.0|3.2700000000000005
clay|Ritschard A.|CHE|Right-Handed|2.2|Collignon R.|BEL|Right-Handed|1.62|0.0|11.0|150.0|6.0|10.0|8.0|0.5800000000000001
clay|Bruce-Smith J.|AUS|Right-Handed|2.91|Nguyen L.|AUS|Right-Handed|1.34|0.0|-7.0|115.0|2.0|2.0|-8.0|1.57
clay|Vavassori M.|ITA|Right-Handed|1.34|Ribecai M.|ITA|Right-Handed|2.91|1.0||-115.0|-2.0|-2.0|-1.0|-1.57
clay|Ramiaramanana L.|MDG|Left-Handed|8.5|Branger L.|FRA|Right-Handed|1.03|1.0||-115.0|-6.0|-10.0|12.0|7.47
clay|Vulpitta G.|ITA|Right-Handed|2.91|Banti C.|ITA|Right-Handed|1.34|0.0|0.0|115.0|2.0|2.0|-3.0|1.57
indoors|Gadamauri B.|BEL|Right-Handed|2.27|Chazal M.|FRA|Right-Handed|1.58|0.0|-8.0|115.0|6.0|10.0|-7.0|0.69
clay|Bondioli F.|ITA|Left-Handed|5.11|Moller E.|DNK|Right-Handed|1.13|1.0||-115.0|-2.0|-2.0|-2.0|3.9800000000000004
clay|Karra T.|IND|Right-Handed|3.62|Reddy R.|IND|Right-Handed|1.23|1.0||-115.0|-2.0|-2.0|-2.0|2.39
hard|Khachanov K.|RUS|Right-Handed|1.69|Cerundolo F.|ARG|Right-Handed|2.16|0.0|5.0|1380.0|9.0|13.0|2.0|-0.4700000000000002
clay|Lopez Torres O.|COL|Right-Handed|1.04|Grandinetti T.|ARG|Right-Handed|8.06|1.0||-115.0|-2.0|-2.0|12.0|-7.0200000000000005
clay|Gil Garcia A.|LUX|Right-Handed|1.03|Mouhan A.|LBY|Right-Handed|9.31|0.0|-5.0|115.0|2.0|2.0|-5.0|-8.280000000000001
hard|Binda A.|ITA|Right-Handed|3.25|Gengel M.|CZE|Right-Handed|1.29|1.0||-115.0|-4.0|-2.0|-6.0|1.96
clay|Roche Alcaya P.|ESP|Right-Handed|1.43|Goldberg Alviani N.|ESP|Right-Handed|2.54|0.0|-2.0|115.0|2.0|2.0|-3.0|-1.11
clay|Beltran Rubio M.|COL|Right-Handed|1.04|Cerutti P.|ARG|Right-Handed|8.06|1.0||-115.0|-2.0|-2.0|-21.0|-7.0200000000000005
clay|Tabur C.|FRA|Right-Handed|1.64|Oberleitner N.|AUT|Right-Handed|2.15|0.0|1.0|115.0|-6.0|-13.0|-1.0|-0.51
hard|Peniston R.|ITA|Left-Handed|1.41|Hilderbrand T.|FRA|Right-Handed|2.72|1.0||-115.0|-3.0|-2.0|4.0|-1.3100000000000003
clay|Kumar P.|FRA|Right-Handed|1.01|Kayombo G.|ITA|Right-Handed|10.0|0.0|1.0|115.0|2.0|2.0|2.0|-8.99
hard|Brancaccio R.|ITA|Right-Handed|2.74|Engel J.|DEU|Right-Handed|1.41|1.0||-180.0|-6.0|-2.0|11.0|1.3300000000000003
hard|Cerundolo F.|ARG|Right-Handed|2.16|Khachanov K.|RUS|Right-Handed|1.69|1.0||-1380.0|-9.0|-13.0|-2.0|0.4700000000000002
clay|Kayombo G.|ITA|Right-Handed|10.0|Kumar P.|FRA|Right-Handed|1.01|1.0||-115.0|-2.0|-2.0|-2.0|8.99
clay|Jones A.|ITA|Right-Handed|2.54|Corbinais S.|FRA|Right-Handed|1.43|1.0||-9.0|-2.0|-2.0|1.0|1.11
clay|Karenzi B.|RWA|Right-Handed|9.31|Caripi V.|FRA|Right-Handed|1.03|1.0||-115.0|1.0|-2.0|-10.0|8.280000000000001
clay|Spiridon D.|ITA|Right-Handed|2.54|Kalyaan As K.|IND|Right-Handed|1.43|1.0||-115.0|-2.0|-2.0|1.0|1.11
Varioussurfaces|Anderson B.|FRA|Right-Handed|2.75|Pinho T.|PRT|Right-Handed|1.4|0.0|-5.0|115.0|2.0|2.0|-2.0|1.35
clay|Prat Turro P.|ESP|Right-Handed|1.01|Sibille I.|MAR|Right-Handed|11.5|0.0|-3.0|115.0|2.0|2.0|-3.0|-10.49
indoors|Sels J.|NLD|Right-Handed|1.49|Miedler L.|AUT|Right-Handed|2.48|0.0|2.0|154.0|5.0|5.0|1.0|-0.99
clay|Stanke C.|DEU|Right-Handed|1.34|Tachi R.|JPN|Right-Handed|2.91|1.0||-115.0|-2.0|-2.0|-6.0|-1.57
clay|Matuszewski M.|POL|Right-Handed|8.67|Prinoth P.|ITA|Right-Handed|1.02|1.0||-115.0|-2.0|-2.0|-4.0|7.65
Varioussurfaces|Baumgartner S.|CHE|Right-Handed|4.0|Mayew I.|FRA|Right-Handed|1.22|1.0||-115.0|-2.0|-2.0|3.0|2.7800000000000002
clay|Wagenaar L.|NLD|Right-Handed|11.5|Callejon Hernando S.|ESP|Right-Handed|1.01|1.0||-115.0|-2.0|-2.0|0.0|10.49
clay|Sanchez E.|ESP|Right-Handed|2.91|Bueno Gil A.|ESP|Right-Handed|1.34|1.0||-115.0|-2.0|-2.0|-2.0|1.57
clay|Lavagno E.|ITA|Left-Handed|1.56|Luz O.|BRA|Right-Handed|2.32|1.0||144.0|-2.0|3.0|0.0|-0.7599999999999998
hard|Braswell M.|FRA|Right-Handed|1.34|Kirchheimer S.|ITA|Right-Handed|3.08|0.0|-5.0|115.0|-1.0|0.0|-7.0|-1.74
Varioussurfaces|Nordquist A.|SWE|Right-Handed|1.08|Farzam M.|ITA|Right-Handed|7.0|0.0|8.0|115.0|8.0|2.0|9.0|-5.92
hard|Rottgering M.|NLD|Left-Handed|2.65|Merida Aguilar D.|ESP|Right-Handed|1.42|1.0||-115.0|-2.0|-2.0|-2.0|1.23
clay|Banti C.|ITA|Right-Handed|1.34|Vulpitta G.|ITA|Right-Handed|2.91|1.0||-115.0|-2.0|-2.0|3.0|-1.57
indoors|Pecci A.|ITA|Right-Handed|2.48|Sachko V.|UKR|Right-Handed|1.49|0.0|-6.0|136.0|10.0|2.0|-4.0|0.99
clay|Paysse F.|URY|Right-Handed|1.04|Sonne T.|ARG|Right-Handed|8.06|1.0||-115.0|-2.0|-2.0|-2.0|-7.0200000000000005
indoors|Basilashvili N.|GEO|Right-Handed|1.62|Stewart H.|ITA|Right-Handed|2.18|0.0|10.0|274.0|3.0|2.0|7.0|-0.56
clay|Cerutti P.|ARG|Right-Handed|8.06|Beltran Rubio M.|COL|Right-Handed|1.04|0.0|14.0|115.0|2.0|2.0|21.0|7.0200000000000005
clay|Alarcon M.|ITA|Right-Handed|9.31|Jorquera E.|CAN|Right-Handed|1.03|1.0||-115.0|-2.0|-2.0|2.0|8.280000000000001
clay|Allen L.|ITA|Right-Handed|9.31|Morandais J.|GLP|Right-Handed|1.03|1.0||-115.0|-2.0|-2.0|3.0|8.280000000000001
Varioussurfaces|Krall L.|FRA|Right-Handed|1.1|Martin D.|ITA|Right-Handed|6.5|0.0|1.0|301.0|2.0|2.0|-2.0|-5.4
clay|Minighini D.|ITA|Right-Handed|1.01|Ben Chiekh A.|TUN|Right-Handed|11.5|0.0|0.0|115.0|2.0|2.0|3.0|-10.49
hard|Humbert U.|FRA|Left-Handed|2.32|Draper J.|ITA|Left-Handed|1.59|0.0|3.0|356.0|-7.0|-3.0|4.0|0.7299999999999998
clay|Sibille I.|MAR|Right-Handed|11.5|Prat Turro P.|ESP|Right-Handed|1.01|1.0||-115.0|-2.0|-2.0|3.0|10.49
clay|Bueno Gil A.|ESP|Right-Handed|1.34|Sanchez E.|ESP|Right-Handed|2.91|0.0|6.0|115.0|2.0|2.0|2.0|-1.57
Varioussurfaces|Reznik J.|FRA|Right-Handed|2.75|Palavestra I.|ITA|Right-Handed|1.4|0.0|0.0|115.0|2.0|2.0|-4.0|1.35
clay|Sheyngezikht L.|BGR|Right-Handed|1.43|Ruiz Rodriguez H.|ESP|Right-Handed|2.54|0.0|7.0|115.0|2.0|2.0|1.0|-1.11
clay|Lakshmanan A.|IND|Right-Handed|2.91|Blazka D.|CZE|Right-Handed|1.34|0.0|-1.0|115.0|2.0|2.0|-1.0|1.57
clay|Andriamasilalao L.|MDG|Right-Handed|2.91|Marionneau L.|FRA|Right-Handed|1.34|1.0||-115.0|-2.0|-2.0|9.0|1.57
clay|Soussi I.|FRA|Right-Handed|1.34|Doukhan L.|FRA|Right-Handed|2.91|0.0|-2.0|115.0|2.0|2.0|-3.0|-1.57
clay|Barrena A.|ARG|Right-Handed|2.0|Villanueva G.|ARG|Right-Handed|1.74|1.0||33.0|6.0|8.0|-8.0|0.26
clay|Nixon D.|AUS|Right-Handed|2.91|Kokkinis M.|AUS|Right-Handed|1.34|0.0|5.0|115.0|2.0|2.0|2.0|1.57
clay|Elamin A.|IRL|Right-Handed|1.03|Mulye D.|ITA|Right-Handed|9.31|0.0|0.0|115.0|2.0|2.0|-1.0|-8.280000000000001
clay|Tatlot J.|FRA|Right-Handed|8.06|Epee M.|FRA|Right-Handed|1.04|0.0|12.0|115.0|4.0|-3.0|5.0|7.0200000000000005
indoors|Vatutin A.|RUS|Right-Handed|1.56|de Schepper K.|FRA|Left-Handed|2.32|0.0|-5.0|-31.0|-31.0|-25.0|-6.0|-0.7599999999999998
clay|Moller E.|DNK|Right-Handed|1.13|Bondioli F.|ITA|Left-Handed|5.11|0.0|3.0|115.0|2.0|2.0|2.0|-3.9800000000000004
hard|McHugh A.|ITA|Right-Handed|1.62|Martin A.|SVK|Right-Handed|2.18|1.0||173.0|-13.0|-5.0|-10.0|-0.56
clay|Gregoriou G.|GRC|Right-Handed|2.54|Campagnola R.|ITA|Right-Handed|1.43|1.0||-115.0|-2.0|-2.0|12.0|1.11
hard|Engel J.|DEU|Right-Handed|1.41|Brancaccio R.|ITA|Right-Handed|2.74|0.0|-8.0|180.0|6.0|2.0|-11.0|-1.3300000000000003
clay|Smiej Y.|MAR|Right-Handed|1.01|Sun Z.|CHN|Right-Handed|10.0|0.0|4.0|115.0|2.0|2.0|7.0|-8.99
clay|Ben Chiekh A.|TUN|Right-Handed|11.5|Minighini D.|ITA|Right-Handed|1.01|1.0||-115.0|-2.0|-2.0|-3.0|10.49
hard|Karol M.|SVK|Right-Handed|2.24|Pokorny L.|SVK|Right-Handed|1.56|1.0||-115.0|12.0|13.0|-1.0|0.6800000000000002
clay|Campana Lee G.|KOR|Right-Handed|3.98|Vale D.|PRT|Right-Handed|1.22|0.0|-7.0|115.0|4.0|2.0|-6.0|2.76
clay|Bianchet S.|AUS|Right-Handed|2.91|Sen D.|AUS|Right-Handed|1.34|0.0|5.0|115.0|2.0|2.0|4.0|1.57
clay|Khlyvniuk M.|UKR|Right-Handed|1.04|Manukyan V.|RUS|Left-Handed|8.06|1.0||-115.0|-2.0|-2.0|-1.0|-7.0200000000000005
hard|Alcaraz C.|ESP|Right-Handed|8.87|Griekspoor T.|NLD|Right-Handed|1.07|0.0|-6.0|7786.0|-13.0|-3.0|-7.0|7.799999999999999
clay|Schwaerzler J.|AUT|Left-Handed|1.22|Rocha F.|PRT|Right-Handed|3.96|1.0||-115.0|-2.0|-2.0|-6.0|-2.74
clay|Alkotop M.|JOR|Right-Handed|1.03|Karakachian G.|ARG|Right-Handed|9.31|0.0|1.0|115.0|2.0|2.0|3.0|-8.280000000000001
clay|Pereira T.|PRT|Right-Handed|4.66|Dodig M.|HRV|Right-Handed|1.17|1.0||-115.0|-2.0|-2.0|1.0|3.49
clay|Fomba L.|FRA|Right-Handed|1.03|Gaillard T.|CHE|Right-Handed|9.31|0.0|8.0|115.0|2.0|2.0|7.0|-8.280000000000001
hard|Nanda G.|FRA|Right-Handed|1.73|Artnak B.|SVN|Right-Handed|2.01|0.0|6.0|115.0|2.0|2.0|3.0|-0.2799999999999998
clay|Nicolle C.|ITA|Right-Handed|1.34|Ng K.|HKG|Right-Handed|2.91|1.0||-115.0|-2.0|-2.0|-4.0|-1.57
clay|Dessi M.|ITA|Right-Handed|1.34|Tabacco F.|ITA|Right-Handed|2.91|1.0||-115.0|-2.0|-2.0|2.0|-1.57
clay|Naveen N.|IND|Right-Handed|11.5|Barbier Gazeu P.|FRA|Right-Handed|1.01|1.0||-115.0|-2.0|-2.0|2.0|10.49
hard|Dougaz A.|TUN|Left-Handed|1.86|Cui J.|CHN|Right-Handed|1.84|0.0|2.0|115.0|8.0|5.0|1.0|0.020000000000000018
clay|Pucinelli De Almeida M.|BRA|Right-Handed|1.17|Huertas Del Pino C.|PER|Right-Handed|4.44|1.0||-115.0|-10.0|-5.0|-5.0|-3.2700000000000005
clay|Kuong Botto G.|PER|Right-Handed|1.04|Zeitune M.|ARG|Right-Handed|8.06|1.0||-115.0|-2.0|-2.0|0.0|-7.0200000000000005
clay|Marionneau L.|FRA|Right-Handed|1.34|Andriamasilalao L.|MDG|Right-Handed|2.91|0.0|-8.0|115.0|2.0|2.0|-9.0|-1.57
clay|De Dios F.|ARG|Right-Handed|8.06|Trujillo Hernandez J.|COL|Right-Handed|1.04|0.0|0.0|115.0|2.0|2.0|3.0|7.0200000000000005
clay|Gaillard T.|CHE|Right-Handed|9.31|Fomba L.|FRA|Right-Handed|1.03|1.0||-115.0|-2.0|-2.0|-7.0|8.280000000000001
clay|Andres R.|FRA|Right-Handed|3.97|Hignett L.|FRA|Right-Handed|1.2|1.0||-115.0|-2.0|-2.0|-2.0|2.7700000000000005
hard|Cassone M.|FRA|Right-Handed|2.67|Kuzuhara B.|ITA|Right-Handed|1.43|0.0|2.0|115.0|2.0|2.0|2.0|1.24
clay|Vallejo A.|PRY|Right-Handed|2.28|Cerundolo J.|ARG|Left-Handed|1.58|1.0||-115.0|8.0|0.0|-2.0|0.6999999999999997
clay|Vale D.|PRT|Right-Handed|1.22|Campana Lee G.|KOR|Right-Handed|3.98|1.0||-115.0|-4.0|-2.0|6.0|-2.76
clay|Leather J.|FRA|Right-Handed|2.91|Seleznev B.|RUS|Right-Handed|1.34|0.0|0.0|115.0|2.0|2.0|-3.0|1.57
clay|Sonne T.|ARG|Right-Handed|8.06|Paysse F.|URY|Right-Handed|1.04|0.0|7.0|115.0|2.0|2.0|2.0|7.0200000000000005
Varioussurfaces|Ratti L.|ARG|Right-Handed|1.67|Russo S.|ARG|Right-Handed|2.1|0.0|-14.0|115.0|2.0|2.0|-14.0|-0.43000000000000016
indoors|Gautier A.|FRA|Right-Handed|3.16|Lamasine T.|FRA|Right-Handed|1.32|0.0|-2.0|118.0|6.0|15.0|-4.0|1.84
clay|Ovchinnikov V.|RUS|Right-Handed|10.5|Maggs A.|FRA|Right-Handed|1.01|1.0||-115.0|-2.0|-2.0|-1.0|9.49
hard|Hernandez C.|ESP|Right-Handed|4.89|Celikbilek A.|TUR|Right-Handed|1.14|1.0||-24.0|4.0|-2.0|-4.0|3.75
clay|Hignett L.|FRA|Right-Handed|1.2|Andres R.|FRA|Right-Handed|3.97|0.0|5.0|115.0|2.0|2.0|2.0|-2.7700000000000005
clay|Ichikawa S.|JPN|Right-Handed|2.54|Popovic S.|DEU|Right-Handed|1.43|1.0||-115.0|-2.0|-2.0|18.0|1.11
clay|Seghetti S.|ITA|Right-Handed|1.34|Perfetti N.|ITA|Right-Handed|2.91|1.0||-115.0|-2.0|-2.0|-5.0|-1.57
clay|Casanova H.|ARG|Right-Handed|2.14|Kicker N.|ARG|Right-Handed|1.66|1.0||-150.0|1.0|0.0|-2.0|0.4800000000000002
clay|Sen D.|AUS|Right-Handed|1.34|Bianchet S.|AUS|Right-Handed|2.91|1.0||-115.0|-2.0|-2.0|-4.0|-1.57
clay|Kalyaan As K.|IND|Right-Handed|1.43|Spiridon D.|ITA|Right-Handed|2.54|0.0|-3.0|115.0|2.0|2.0|-1.0|-1.11
clay|Lester F.|ITA|Right-Handed|9.31|Eichenseher D.|DEU|Right-Handed|1.03|1.0||-115.0|-2.0|-2.0|0.0|8.280000000000001
clay|Rating N.|ESP|Right-Handed|1.48|Corretja I.|ESP|Right-Handed|2.41|0.0|0.0|115.0|2.0|2.0|-3.0|-0.9300000000000002
indoors|Gombos N.|SVK|Right-Handed|1.33|Parker S.|FRA|Right-Handed|3.12|1.0||157.0|7.0|8.0|7.0|-1.79
clay|Grandinetti T.|ARG|Right-Handed|8.06|Lopez Torres O.|COL|Right-Handed|1.04|0.0|-13.0|115.0|2.0|2.0|-12.0|7.0200000000000005
clay|Fita Juan S.|ESP|Right-Handed|1.2|Nagele M.|ESP|Right-Handed|3.97|0.0|-1.0|115.0|2.0|2.0|1.0|-2.7700000000000005
clay|Benito Fernandez N.|ESP|Right-Handed|1.04|Nedelchev N.|BGR|Right-Handed|8.06|1.0||-115.0|-2.0|-2.0|-2.0|-7.0200000000000005
hard|McDonald M.|ITA|Right-Handed|1.3|Wu T.|FRA|Right-Handed|3.31|1.0||-115.0|-8.0|-10.0|3.0|-2.01
clay|Ng K.|HKG|Right-Handed|2.91|Nicolle C.|ITA|Right-Handed|1.34|0.0|7.0|115.0|2.0|2.0|4.0|1.57
clay|Mouhan A.|LBY|Right-Handed|9.31|Gil Garcia A.|LUX|Right-Handed|1.03|1.0||-115.0|-2.0|-2.0|5.0|8.280000000000001
clay|Caruso A.|ITA|Right-Handed|1.34|Rahmani K.|IRN|Left-Handed|2.91|1.0||-115.0|-2.0|-2.0|7.0|-1.57
clay|Regas Luis N.|ESP|Right-Handed|1.48|Herberg A.|ESP|Right-Handed|2.41|0.0|-4.0|115.0|2.0|2.0|0.0|-0.9300000000000002
clay|Manukyan V.|RUS|Left-Handed|8.06|Khlyvniuk M.|UKR|Right-Handed|1.04|0.0|1.0|115.0|2.0|2.0|1.0|7.0200000000000005
hard|Denolly C.|FRA|Left-Handed|1.88|Bax F.|FRA|Right-Handed|1.81|0.0|3.0|115.0|1.0|2.0|2.0|0.06999999999999984
clay|Nagele M.|ESP|Right-Handed|3.97|Fita Juan S.|ESP|Right-Handed|1.2|1.0||-115.0|-2.0|-2.0|-1.0|2.7700000000000005
clay|Callejon Hernando S.|ESP|Right-Handed|1.01|Wagenaar L.|NLD|Right-Handed|11.5|0.0|1.0|115.0|2.0|2.0|0.0|-10.49
clay|Segado Esteve R.|ESP|Right-Handed|1.34|Miletich I.|ITA|Right-Handed|2.91|0.0|0.0|115.0|2.0|2.0|0.0|-1.57
clay|Valdoleiros G.|PRT|Right-Handed|1.43|Kubo T.|JPN|Right-Handed|2.54|0.0|-2.0|115.0|2.0|2.0|-6.0|-1.11
clay|Ribecai M.|ITA|Right-Handed|2.91|Vavassori M.|ITA|Right-Handed|1.34|0.0|-2.0|115.0|2.0|2.0|1.0|1.57
clay|Homola P.|CZE|Right-Handed|1.34|Cooper S.|ITA|Right-Handed|2.91|0.0|-9.0|115.0|2.0|2.0|-8.0|-1.57
clay|Barton H.|CZE|Right-Handed|1.72|Kuzmanov D.|BGR|Right-Handed|2.03|0.0|-11.0|39.0|1.0|-8.0|-11.0|-0.30999999999999983
hard|Yunchaokete B.|CHN|Right-Handed|2.71|Musetti L.|ITA|Right-Handed|1.45|0.0|0.0|-1628.0|3.0|0.0|0.0|1.26
clay|Mustafin S.|RUS|Right-Handed|9.31|Petrovic A.|CAN|Right-Handed|1.03|1.0||-115.0|-2.0|-2.0|-2.0|8.280000000000001
clay|Evans G.|FRA|Right-Handed|1.03|Nagoudi A.|TUN|Right-Handed|9.31|0.0|-2.0|115.0|2.0|2.0|4.0|-8.280000000000001
indoors|Stewart H.|ITA|Right-Handed|2.18|Basilashvili N.|GEO|Right-Handed|1.62|1.0||-274.0|-3.0|-2.0|-7.0|0.56
clay|Garcia R.|BRA|Right-Handed|10.5|Bieldiugin T.|UKR|Right-Handed|1.01|1.0||-115.0|-2.0|-2.0|4.0|9.49
clay|Iemmi L.|ITA|Right-Handed|8.06|Rae K.|ITA|Right-Handed|1.04|0.0|-2.0|115.0|2.0|2.0|-3.0|7.0200000000000005
clay|Petrov P.|RUS|Right-Handed|1.04|De Alba Valdes R.|MEX|Right-Handed|8.06|1.0||-115.0|-2.0|-2.0|1.0|-7.0200000000000005
