Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Shimizu Y.|JPN|Left-Handed|Pennaforti G.|ITA|Right-Handed|0.0|6.0|-124.0|-18.0|-22.0|2.0|-5.52
clay|Mazza M.|ITA|Right-Handed|Noguchi R.|JPN|Right-Handed|0.0|1.0|41.5|15.0|16.0|0.0|0.44999999999999996
clay|Pokorny L.|SVK|Right-Handed|Nedic A.|ITA|Right-Handed|1.0||0.5|2.0|1.0|3.0|-1.09
clay|Smoliner T.|AUT|Right-Handed|Royer V.|FRA|Right-Handed|1.0||0.5|-3.0|-3.0|-1.0|6.07
hard|Bianchet S.|AUS|Right-Handed|Quang Hien Pham H.|AUS|Right-Handed|1.0||0.5|2.0|1.0|-2.0|6.97
clay|Faria J.|PRT|Right-Handed|Madarasz G.|HUN|Left-Handed|1.0||0.5|0.0|5.0|-8.0|5.3
clay|Brugnerotto M.|ITA|Left-Handed|De Vincentis M.|ITA|Left-Handed|0.0|1.0|-0.5|-17.0|-8.0|2.0|-1.2800000000000002
hard|Kelly D.|AUS|Right-Handed|Fitzgerald P.|AUS|Right-Handed|0.0|9.0|-0.5|-2.0|-1.0|6.0|-6.97
clay|Sharipov M.|RUS|Right-Handed|Kawakami R.|JPN|Left-Handed|1.0||0.5|10.0|7.0|-2.0|2.94
clay|Collarini A.|ARG|Left-Handed|Torres J.|ARG|Right-Handed|1.0||130.5|2.0|1.0|10.0|-0.8600000000000001
clay|Brymer G.|ITA|Right-Handed|Bresciani L.|ITA|Right-Handed|0.0|4.0|-0.5|-10.0|0.0|5.0|-3.0500000000000007
clay|Minasyan M.|SWE|Right-Handed|Stenberg J.|SWE|Right-Handed|0.0|-12.0|-0.5|-2.0|-1.0|-10.0|1.69
clay|Kekez D.|HRV|Right-Handed|Ortenzi G.|ITA|Right-Handed|1.0||0.5|2.0|1.0|7.0|-0.7499999999999998
clay|Phillips R.|JAM|Right-Handed|Evans G.|ITA|Right-Handed|0.0|1.0|-0.5|-2.0|-1.0|2.0|-0.32000000000000006
clay|Bejenaru A.|ROU|Right-Handed|Kym J.|CHE|Right-Handed|1.0||0.5|-7.0|-13.0|5.0|5.630000000000001
