Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
hard|Azizov T.|AZE|Right-Handed|Bastiaansen P.|NLD|Right-Handed|1.0||71.0|2.0|2.0|1.0|2.2800000000000002
indoors|Jones B.|ITA|Right-Handed|Ferrari G.|ITA|Left-Handed|1.0||71.0|2.0|2.0|3.0|0.25
hard|Bult J.|NLD|Right-Handed|Marincas D.|PRT|Right-Handed|1.0||71.0|2.0|2.0|2.0|7.23
hard|Thurner D.|DEU|Right-Handed|Tenil T.|PRT|Right-Handed|0.0|4.0|-71.0|-2.0|-2.0|6.0|-7.23
indoors|Zeppieri G.|ITA|Left-Handed|Bergs Z.|BEL|Right-Handed|1.0||143.0|-5.0|0.0|-3.0|0.029999999999999805
hard|Donald M.|CZE|Right-Handed|Opitz J.|DEU|Left-Handed|0.0|-6.0|-71.0|-2.0|-2.0|-7.0|-1.12
indoors|Kuhn N.|DEU|Right-Handed|Serafini M.|ITA|Right-Handed|0.0|6.0|-202.0|-3.0|0.0|3.0|-0.30999999999999983
hard|Dalwani M.|ITA|Left-Handed|Baldisserri E.|ITA|Right-Handed|1.0||71.0|2.0|2.0|10.0|-0.3900000000000001
hard|Rocci M.|FRA|Right-Handed|Sakellaridis D.|GRC|Right-Handed|0.0|-2.0|-71.0|-2.0|-2.0|5.0|-2.18
hard|Bladelius H.|SWE|Right-Handed|Petkovic M.|DEU|Right-Handed|1.0||71.0|2.0|2.0|3.0|-1.0500000000000003
hard|Dedura-Palomero M.|DEU|Right-Handed|Di Natale G.|ITA|Right-Handed|0.0|-7.0|-71.0|-2.0|-2.0|-8.0|1.35
hard|Opitz J.|DEU|Left-Handed|Dragomirov D.|DEU|Right-Handed|0.0|4.0|-71.0|-2.0|-2.0|2.0|0.3900000000000001
indoors|Giron M.|ITA|Right-Handed|Paul T.|ITA|Right-Handed|1.0||-1515.0|-5.0|-5.0|4.0|0.95
hard|Crowther C.|NZL|Right-Handed|Mehra R.|IND|Right-Handed|0.0|1.0|-71.0|-2.0|-2.0|-1.0|-2.05
indoors|Llamas Ruiz P.|ESP|Right-Handed|Cressy M.|ITA|Right-Handed|1.0||-379.0|-10.0|-16.0|-6.0|1.12
clay|Monteiro T.|BRA|Left-Handed|Vavassori A.|ITA|Right-Handed|1.0||67.0|0.0|-10.0|1.0|-0.08999999999999986
hard|Matic D.|DEU|Right-Handed|Pieri S.|ITA|Right-Handed|1.0||71.0|2.0|2.0|-3.0|2.05
hard|Matuszewski G.|POL|Right-Handed|Salton D.|ITA|Left-Handed|0.0|-2.0|-71.0|-2.0|-2.0|-2.0|-2.05
hard|Shri Sailesh S.|IND|Right-Handed|Liucci F.|ITA|Right-Handed|1.0||71.0|2.0|2.0|-5.0|0.010000000000000009
hard|Tessa L.|FRA|Right-Handed|Alimli M.|FRA|Right-Handed|0.0|7.0|-71.0|-2.0|-2.0|5.0|0.3900000000000001
hard|Silva J.|PRT|Right-Handed|Dudun I.|UKR|Right-Handed|0.0|-8.0|-182.0|-2.0|-2.0|-8.0|-7.23
indoors|Jubb P.|ITA|Right-Handed|Houghton G.|ITA|Right-Handed|0.0|0.0|-136.0|-9.0|-5.0|-2.0|-6.92
hard|Versloot Y.|NLD|Right-Handed|Oliveira F.|PRT|Right-Handed|1.0||71.0|2.0|2.0|-5.0|7.23
hard|Nardi L.|ITA|Right-Handed|Nagal S.|IND|Right-Handed|1.0||322.0|9.0|7.0|-6.0|0.45999999999999996
hard|Krolo F.|DEU|Right-Handed|Manucci C.|ITA|Right-Handed|0.0|2.0|-71.0|-2.0|-2.0|0.0|0.3900000000000001
hard|Meduri A.|ITA|Right-Handed|Nokic E.|SWE|Right-Handed|0.0|0.0|-71.0|-2.0|-2.0|0.0|1.85
indoors|Vandermeersch C.|FRA|Right-Handed|Nijboer R.|NLD|Right-Handed|0.0|-1.0|-71.0|-1.0|3.0|0.0|0.5400000000000003
hard|Naskidashvili N.|RUS|Right-Handed|Nesterov A.|RUS|Right-Handed|1.0||71.0|2.0|2.0|-3.0|2.05
hard|Hampe S.|DEU|Right-Handed|Martinez M.|ESP|Right-Handed|0.0|0.0|-71.0|-2.0|-2.0|2.0|-7.23
hard|Ronnarong L.|THA|Right-Handed|Ianin N.|RUS|Right-Handed|1.0||71.0|2.0|2.0|-2.0|7.5
hard|Collignon R.|BEL|Right-Handed|Ganesh M.|IND|Right-Handed|0.0|2.0|-71.0|-2.0|-2.0|-1.0|-9.180000000000001
hard|Mirzaganiev F.|UZB|Right-Handed|Knezevic S.|MNE|Right-Handed|1.0||71.0|2.0|2.0|0.0|2.05
hard|Melot J.|BEL|Right-Handed|Schold T.|ITA|Right-Handed|1.0||71.0|2.0|2.0|-7.0|0.010000000000000009
hard|Zhang L.|CHN|Right-Handed|Phunsawat C.|THA|Right-Handed|0.0|-3.0|-71.0|-2.0|-2.0|-3.0|0.77
hard|Kypriotis E.|GRC|Right-Handed|Xu K.|CAN|Right-Handed|0.0|3.0|-71.0|-2.0|-2.0|5.0|-2.18
hard|Mihajlovic T.|SRB|Right-Handed|Tomasetto L.|ITA|Right-Handed|1.0||71.0|2.0|2.0|-9.0|2.2800000000000002
hard|Sharma T.|IND|Right-Handed|Bellifemine A.|ITA|Right-Handed|1.0||71.0|2.0|2.0|1.0|-0.3900000000000001
hard|Rast E.|DEU|Right-Handed|Drebenstedt D.|DEU|Right-Handed|0.0|-7.0|-71.0|-2.0|-2.0|-8.0|1.85
hard|Stevenson D.|ITA|Right-Handed|Humpfner K.|DEU|Right-Handed|0.0|6.0|-71.0|-2.0|-2.0|-1.0|-2.2800000000000002
indoors|Clarke J.|ITA|Right-Handed|Majchrzak K.|POL|Right-Handed|1.0||-90.0|4.0|8.0|-2.0|3.3599999999999994
hard|Dumitru A.|ROU|Right-Handed|Herberg A.|ESP|Right-Handed|0.0|-4.0|-71.0|-2.0|-2.0|-4.0|-2.05
hard|Chaiyarin C.|THA|Right-Handed|Cohen A.|ISR|Right-Handed|1.0||71.0|2.0|2.0|-2.0|1.27
clay|Dellien H.|BOL|Right-Handed|Ugo Carabelli C.|ARG|Right-Handed|1.0||-94.0|-8.0|-5.0|6.0|1.01
indoors|Nijboer R.|NLD|Right-Handed|Vandermeersch C.|FRA|Right-Handed|1.0||71.0|1.0|-3.0|0.0|-0.5400000000000003
hard|Wood W.|ITA|Right-Handed|Deflandre L.|FRA|Left-Handed|0.0|10.0|-71.0|-2.0|-2.0|9.0|1.85
hard|Bol J.|NLD|Right-Handed|Meszaros P.|HUN|Right-Handed|1.0||71.0|2.0|2.0|4.0|2.05
clay|Munar J.|ESP|Right-Handed|Ugo Carabelli C.|ARG|Right-Handed|1.0||149.0|-7.0|-2.0|2.0|0.6999999999999997
hard|Gloeckler M.|AUT|Right-Handed|Moraing O.|DEU|Right-Handed|0.0|-1.0|-71.0|-2.0|-2.0|1.0|-0.010000000000000009
indoors|Tabur C.|FRA|Right-Handed|Hardt N.|ITA|Right-Handed|1.0||71.0|-14.0|-13.0|1.0|-0.29000000000000004
indoors|Rottoli L.|ITA|Right-Handed|Voisin E.|FRA|Right-Handed|0.0|1.0|-71.0|4.0|5.0|-2.0|2.3200000000000003
