Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
Varioussurfaces|Kotzen A.|FRA|Right-Handed|Lalami Laaroussi Y.|MAR|Right-Handed|0.0|-1.0|72.0|1.5|13.5|1.0|-2.79
Varioussurfaces|Mckennon M.|IND|Left-Handed|Smith L.|FRA|Right-Handed|1.0||57.0|-2.5|-13.5|-5.0|0.10999999999999988
Varioussurfaces|Ivanov V.|RUS|Right-Handed|Waldner N.|AUT|Right-Handed|0.0|3.0|-57.0|1.5|13.5|3.0|-6.5
Varioussurfaces|Zhang Z.|HKG|Right-Handed|Strode E.|FRA|Left-Handed|1.0||186.0|-1.5|-13.5|2.0|5.92
Varioussurfaces|Sarap T.|IND|Left-Handed|Brymer G.|FRA|Right-Handed|1.0||57.0|6.5|-7.5|-6.0|5.92
Varioussurfaces|Gollin B.|IND|Right-Handed|Baylon R.|FRA|Right-Handed|1.0||57.0|-1.5|-13.5|0.0|-1.4200000000000002
Varioussurfaces|Steiglehner N.|FRA|Right-Handed|Kiger M.|IND|Right-Handed|0.0|-5.0|-57.0|1.5|13.5|-5.0|2.05
Varioussurfaces|Sigouin B.|CAN|Right-Handed|Groysman M.|IND|Right-Handed|0.0|7.0|-57.0|4.5|13.5|3.0|-8.97
Varioussurfaces|Baylon R.|FRA|Right-Handed|Gollin B.|IND|Right-Handed|0.0|1.0|-57.0|1.5|13.5|0.0|1.4200000000000002
Varioussurfaces|Marques D.|PRT|Right-Handed|Fomba L.|FRA|Right-Handed|1.0||57.0|-1.5|-13.5|0.0|5.15
Varioussurfaces|Casper L.|FRA|Right-Handed|Necz A.|HUN|Right-Handed|0.0|-3.0|-57.0|1.5|13.5|-3.0|-3.2800000000000002
Varioussurfaces|Sharrma S.|IND|Right-Handed|Holt B.|FRA|Right-Handed|1.0||-20.0|-5.5|-7.5|-3.0|8.97
Varioussurfaces|Hopper J.|FRA|Right-Handed|Bhakar U.|IND|Right-Handed|0.0|1.0|-57.0|1.5|13.5|-1.0|-1.65
Varioussurfaces|Pankin S.|RUS|Right-Handed|Dean T.|IND|Right-Handed|0.0|4.0|-57.0|1.5|13.5|3.0|-0.9500000000000002
Varioussurfaces|Sahtali T.|DZA|Right-Handed|Drinic M.|SRB|Right-Handed|0.0|-3.0|-57.0|3.0|6.0|-1.0|8.49
Varioussurfaces|Schiffman E.|IND|Right-Handed|Tien L.|FRA|Left-Handed|1.0||134.0|-1.5|-13.5|5.0|1.91
Varioussurfaces|Yang J.|DEU|Right-Handed|Reddy R.|IND|Right-Handed|1.0||57.0|-1.5|-13.5|1.0|0.7
Varioussurfaces|Bava H.|IND|Right-Handed|Sanchez L.|FRA|Right-Handed|1.0||57.0|0.0|-21.0|4.0|0.08000000000000007
Varioussurfaces|Sanchez L.|FRA|Right-Handed|Bava H.|IND|Right-Handed|0.0|-8.0|-57.0|0.0|21.0|-4.0|-0.08000000000000007
Varioussurfaces|Krall L.|IND|Right-Handed|Smith R.|FRA|Left-Handed|1.0||57.0|1.5|-13.5|-2.0|4.77
Varioussurfaces|Ganta S.|IND|Right-Handed|Popovic S.|DEU|Right-Handed|0.0|-3.0|-57.0|1.5|13.5|2.0|2.8400000000000003
Varioussurfaces|Kiger M.|IND|Right-Handed|Steiglehner N.|FRA|Right-Handed|1.0||57.0|-1.5|-13.5|5.0|-2.05
Varioussurfaces|Reddy R.|IND|Right-Handed|Yang J.|DEU|Right-Handed|0.0|2.0|-57.0|1.5|13.5|-1.0|-0.7
Varioussurfaces|Strode E.|FRA|Left-Handed|Zhang Z.|HKG|Right-Handed|0.0|-7.0|-186.0|1.5|13.5|-2.0|-5.92
Varioussurfaces|Morgan R.|IND|Right-Handed|Huang A.|FRA|Right-Handed|1.0||57.0|-1.5|-13.5|0.0|11.95
Varioussurfaces|Obradovic D.|SRB|Right-Handed|Deschamps T.|FRA|Right-Handed|0.0|-1.0|-57.0|1.5|13.5|-3.0|0.98
Varioussurfaces|Dean T.|IND|Right-Handed|Pankin S.|RUS|Right-Handed|1.0||57.0|-1.5|-13.5|-3.0|0.9500000000000002
Varioussurfaces|Popovic S.|DEU|Right-Handed|Ganta S.|IND|Right-Handed|1.0||57.0|-1.5|-13.5|-2.0|-2.8400000000000003
Varioussurfaces|Brunkow G.|IND|Right-Handed|Gupta A.|FRA|Right-Handed|1.0||57.0|-1.5|-13.5|0.0|1.01
Varioussurfaces|Chrysostom J.|IND|Right-Handed|Sun M.|FRA|Right-Handed|1.0||57.0|-1.5|-13.5|-1.0|0.0
Varioussurfaces|Huang A.|FRA|Right-Handed|Morgan R.|IND|Right-Handed|0.0|6.0|-57.0|1.5|13.5|0.0|-11.95
Varioussurfaces|Gupta A.|FRA|Right-Handed|Brunkow G.|IND|Right-Handed|0.0|3.0|-57.0|1.5|13.5|0.0|-1.01
Varioussurfaces|Bhakar U.|IND|Right-Handed|Hopper J.|FRA|Right-Handed|1.0||57.0|-1.5|-13.5|1.0|1.65
Varioussurfaces|Lalami Laaroussi Y.|MAR|Right-Handed|Kotzen A.|FRA|Right-Handed|1.0||-72.0|-1.5|-13.5|-1.0|2.79
Varioussurfaces|Leon E.|FRA|Right-Handed|Palta S.|IND|Right-Handed|0.0|2.0|-57.0|1.5|13.5|0.0|-0.8200000000000001
