Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
ÖTV Challenge Series 3|1.34|3.05|Miedler L.|Austria|2012|78.0|183.0|right|28.0|Neumayer L.|Austria|2020|||right|21.0|clay|20200723
British Tour 5|1.43|2.60|Broom C.|GreatBritain|2015|82.0|178.0|right|26.0|Paris J.|GreatBritain|2012|||right|28.0|indoors|20200723
British Tour 5|2.54|1.45|Smith B.|GreatBritain|2015|||right|25|Fox D.|GreatBritain|2011|||right|30.0|indoors|20200723
British Tour 5|2.38|1.51|Jhun A.|GreatBritain|2011|||right|29.0|Hodkin S.|GreatBritain|2016|90.0|185.0|right|25.0|indoors|20200723
British Tour 5|1.12|5.27|McHugh A.|GreatBritain|2016|70.0|178.0|right|24.0|Basing M.|GreatBritain|2018|||right|21.0|indoors|20200723
British Tour 5|1.12|5.27|Little D.|GreatBritain|2013|||right|27.0|Samuel T.|GreatBritain|2020|||right|22.0|indoors|20200723
British Tour 5|1.21|4.02|Patten H.|GreatBritain|2019|91.0|198.0|right|28.0|Hersey J.|GreatBritain|2017|||right|24.0|indoors|20200723
British Tour 5|1.05|8.04|Glasspool L.|GreatBritain|2010|85.0|191.0|right|30.0|Stoute I.|GreatBritain|2010|79.0|183.0|right|28.0|indoors|20200723
British Tour 5|3.78|1.24|Prasanth V.|India|2004|75.0|178.0|right|37.0|Houghton G.|GreatBritain|2016|||right|26.0|indoors|20200723
Challenge Elite FFT 3|1.90|1.87|Mayot H.|France|2017|71.0|178.0|right|22.0|Hoang A.|France|2011|76.0|183.0|right|28.0|hard|20200723
Challenge Elite FFT 3|2.33|1.56|Hamou M.|France|2011|75.0|185.0|right|29.0|Janvier M.|France|2012|80.0|193.0|right|27.0|hard|20200723
Challenge Elite FFT 3|1.25|3.60|Simon G.|France|2002|70.0|183.0|right|39.0|Mahut N.|France|2000|82.0|191.0|right|42.0|hard|20200723
Challenge Elite FFT 3|1.57|2.31|Gaston H.|France|2015|68.0|173.0|left|23.0|Lestienne C.|France|2009|77.0|180.0|right|32.0|hard|20200723
DTB German Pro Series|2.35|1.55|Ehrenschneider N.|Germany|2018|||right|23.0|Welte M.|Germany|2015|||right|23.0|clay|20200723
DTB German Pro Series|1.95|1.79|Stebe C.|Germany|2008|70.0|183.0|left|33.0|Marterer M.|Germany|2011|84.0|191.0|left|29.0|clay|20200723
DTB German Pro Series|3.29|1.31|Otte O.|Germany|2010|79.0|193.0|right|31.0|Hanfmann Y.|Germany|2007|86.0|193.0|right|32.0|clay|20200723
DTB German Pro Series|4.18|1.20|Moraing O.|Germany|2015|||right|24.0|Wiskandt M.|Germany|2018|||right|22.0|clay|20200723
East Coast Pro Series|1.49|2.49|Karatsev A.|Russia|2009|85.0|185.0|right|30.0|Gomez A.|Colombia|2007|85.0|183.0|right|33.0|clay|20200723
East Coast Pro Series|1.60|2.23|Kirchheimer S.|USA|2013|79.0|185.0|right|29.0|Popko D.|Kazakhstan|2011|87.0|191.0|right|27.0|clay|20200723
East Coast Pro Series|1.48|2.50|Arconada J.|USA|2011|74.0|180.0|right|28.0|Redlicki M.|USA|2011|86.0|203.0|left|30.0|clay|20200723
East Coast Pro Series|1.35|3.02|Riffice S.|USA|2016|77.0|188.0|right|25.0|Hohmann R.|USA|2018|70.0|178.0|right|23.0|clay|20200723
Eastern European Championship|2.10|1.67|Zukas M.|Argentina|2011|72.0|183.0|right|28.0|Cacic N.|Serbia|2006|75.0|183.0|right|33.0|clay|20200723
Eastern European Championship|1.03|10.62|Tepavac M.|Serbia|2011|90.0|193.0|right|30.0|Daljev P.|Serbia|2008|88.0|198.0|right|32.0|clay|20200723
Eastern European Championship|1.15|4.62|Rajic D.|Serbia|2015|||right|25.0|Savelev D.|Russia|2015|86.0|188.0|right|23.0|clay|20200723
Eastern European Championship|1.13|5.47|Sabanov M.|Croatia|2008|74.0|180.0|right|32.0|Jandric D.|Serbia|2011|||right|30.0|clay|20200723
European Pro Tennis Series|1.63|2.01|Laurent T.|France|2014|||right|26.0|Avidzba A.|Russia|2015|76.0|188.0|right|24.0|hard|20200723
European Pro Tennis Series|1.85|1.85|Dougaz A.|Tunisia|2013|80.0|188.0|left|27.0|Mansouri S.|Tunisia|2010|86.0|193.0|right|29.0|hard|20200723
European Pro Tennis Series|1.79|1.91|Geerts M.|Belgium|2013|73.0|178.0|right|29.0|Hemery C.|France|2012|83.0|191.0|right|29.0|hard|20200723
European Pro Tennis Series|2.02|1.73|Faivre P.|France|2012|||right|28.0|Tessa L.|France|2014|||right|26.0|hard|20200723
GP de la Gruyere|2.02|1.73|Martinez L.|Switzerland|2015|||right|25.0|Huber D.|Switzerland|2013|||right|28.0|Varioussurfaces|20200723
GP de la Gruyere|2.02|1.73|Von Der Schulenburg H.|Switzerland|2018|||right|24.0|Castelnuovo L.|Switzerland|2013|||left|27.0|Varioussurfaces|20200723
