Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Tokyo (Japan Open)|1.88|1.92|Karatsev A.|Russia|2009|85.0|185.0|right|30.0|Zhang Z.|China|2012|87.0|193.0|right|27.0|hard|20231019
Tokyo (Japan Open)|9.05|1.07|Mochizuki S.|Japan|2018|||right|21.0|Fritz T.|USA|2013|86.0|193.0|right|26.0|hard|20231019
Tokyo (Japan Open)|1.27|3.81|De Minaur A.|Australia|2015|69.0|183.0|right|25.0|Schwartzman D.|Argentina|2008|64.0|170.0|right|32.0|hard|20231019
Tokyo (Japan Open)|1.60|2.33|Popyrin A.|Australia|2013|78.0|196.0|right|25.0|Garin C.|Chile|2010|85.0|185.0|right|28.0|hard|20231019
Antwerp|1.73|2.11|Hanfmann Y.|Germany|2007|86.0|193.0|right|32.0|Thiem D.|Austria|2010|79.0|185.0|right|31.0|indoors|20231019
Antwerp|1.36|3.13|Tsitsipas S.|Greece|2013|89.0|193.0|right|26.0|Van De Zandschulp B.|Netherlands|2011|83.0|188.0|right|28.0|indoors|20231019
Antwerp|2.33|1.60|Gaston H.|France|2015|68.0|173.0|left|23.0|Struff J.|Germany|2008|92.0|193.0|right|34.0|indoors|20231019
Antwerp|1.68|2.20|Marterer M.|Germany|2011|84.0|191.0|left|29.0|Borges N.|Portugal|2012|75.0|185.0|right|27.0|indoors|20231019
Stockholm|2.45|1.55|Ymer E.|Sweden|2012|79.0|183.0|right|28.0|Prizmic D.|Croatia|2021|||right|19.0|indoors|20231019
Stockholm|2.03|1.79|Machac T.|CzechRepublic|2016|73.0|183.0|right|23.0|Wawrinka S.|Switzerland|2001|79.0|182.0|right|39.0|indoors|20231019
Stockholm|1.43|2.82|Monfils G.|France|2003|85.0|193.0|right|37.0|Misolic F.|Austria|2016|||right|23.0|indoors|20231019
Stockholm|2.40|1.56|Mannarino A.|France|2004|79.0|180.0|left|36.0|Safiullin R.|Russia|2013|75.0|185.0|right|27.0|indoors|20231019
Olbia challenger|1.24|3.83|Bellucci M.|Italy|2018|||left|23.0|Brancaccio R.|Italy|2013|72.0|183.0|right|27.0|hard|20231019
Olbia challenger|2.77|1.41|De Loore J.|Belgium|2010|86.0|191.0|right|31.0|Harris L.|RSA|2014|80.0|193.0|right|27.0|hard|20231019
Olbia challenger|1.29|3.50|Molcan A.|Slovakia|2014|73.0|178.0|left|26.0|Copil M.|Romania|2005|87.0|193.0|right|33.0|hard|20231019
Olbia challenger|2.23|1.61|Blanchet U.|France|2015|||right|25.0|Muller A.|France|2012|75.0|183.0|right|27.0|hard|20231019
Olbia challenger|2.66|1.39|Jacquet K.|France|2017|65.0|175.0|right|23.0|Martinez P.|Spain|2012|76.0|185.0|right|27.0|hard|20231019
Olbia challenger|2.30|1.57|Forti F.|Italy|2016|80.0|191.0|right|25.0|Bourgue M.|France|2010|83.0|188.0|right|30.0|hard|20231019
Santa Fe 2 challenger|1.63|2.19|Monteiro T.|Brazil|2008|78.0|183.0|left|30.0|Bagnis F.|Argentina|2005|82.0|183.0|left|34.0|clay|20231019
Santa Fe 2 challenger|1.60|2.25|Kopriva V.|CzechRepublic|2015|69.0|178.0|right|27.0|Delbonis F.|Argentina|2005|90.0|193.0|left|33.0|clay|20231019
Santa Fe 2 challenger|2.30|1.58|Pellegrino A.|Italy|2012|81.0|185.0|right|27.0|Coria F.|Argentina|2007|73.0|180.0|right|32.0|clay|20231019
Santa Fe 2 challenger|2.43|1.52|Navone M.|Argentina|2017|||right|23.0|Comesana F.|Argentina|2017|||right|23.0|clay|20231019
Shenzhen 3 challenger|1.90|1.87|Giustino L.|Italy|2006|83.0|180.0|right|32.0|Sinclair C.|N.MarianaIsl.|2012|82.0|188.0|right|29.0|hard|20231019
Shenzhen 3 challenger|4.16|1.21|Huang T.|ChineseTaipei|2015|||right|24.0|Gerasimov E.|Belarus|2008|86.0|196.0|right|31.0|hard|20231019
Shenzhen 3 challenger|5.06|1.16|Wong C.|HongKong|2018|||right|20.0|Atmane T.|France|2017|||left|22.0|hard|20231019
Shenzhen 3 challenger|1.69|2.11|Bai Y.|China|2006|80.0|185.0|right|35.0|Diez S.|Canada|2007|76.0|175.0|right|33.0|hard|20231019
Shenzhen 3 challenger|1.42|2.75|Tu L.|Australia|2011|||right|28.0|Palan D.|CzechRepublic|2018|||right|23.0|hard|20231019
Shenzhen 3 challenger|1.27|3.63|Duckworth J.|Australia|2006|82.0|183.0|right|32.0|Li Z.|China|2003|77.0|185.0|right|37.0|hard|20231019
Hamburg challenger|1.54|2.38|Harris B.|GreatBritain|2013|86.0|191.0|right|29.0|Ilkel C.|Turkey|2010|82.0|183.0|right|29.0|indoors|20231019
Hamburg challenger|2.52|1.49|Valkusz M.|Hungary|2015|75.0|183.0|right|26.0|Napolitano S.|Italy|2010|90.0|196.0|right|29.0|indoors|20231019
Hamburg challenger|1.37|2.93|Lamasine T.|France|2010|69.0|183.0|right|31.0|Neuchrist M.|Austria|2009|||right|33.0|indoors|20231019
Hamburg challenger|2.35|1.55|Santillan A.|Australia|2012|78.0|180.0|right|27.0|Moeller M.|Germany|2016|69.0|178.0|right|25.0|indoors|20231019
Hamburg challenger|1.11|5.55|Tabur C.|France|2015|70.0|170.0|right|24.0|Lane L.|Germany|2017|||right|23.0|indoors|20231019
Hamburg challenger|1.19|4.19|Landaluce M.|Spain|2022|||right|18.0|Paty D.|CzechRepublic|2016|||right|24.0|indoors|20231019
Hamburg challenger|1.40|2.50|Ionel N.|Romania|2017|71.0|183.0|right|21.0|Snitari I.|Moldavsko|2020|||right|22.0|indoors|20231019
Hamburg challenger|1.35|2.97|Araujo P.|Portugal|2019|||right|22.0|Marques D.|Portugal|2016|||right|25.0|indoors|20231019
Hamburg challenger|5.75|1.11|Hjorth P.|Denmark|2015|||right|25.0|Coulibaly E.|IvoryCoast|2019|||left|22.0|indoors|20231019
Hamburg challenger|1.82|1.88|Samuel T.|GreatBritain|2020|||right|22.0|Jubb P.|GreatBritain|2016|69.0|180.0|right|24.0|indoors|20231019
Hamburg challenger|2.20|1.60|Edmund K.|GreatBritain|2010|83.0|188.0|right|29.0|McHugh A.|GreatBritain|2016|70.0|178.0|right|24.0|indoors|20231019
Hamburg challenger|1.31|2.65|Roca Batalla O.|Spain|2008|75.0|173.0|right|31.0|Michalski D.|Poland|2017|77.0|180.0|right|24.0|indoors|20231019
Hamburg challenger|1.02|9.70|Vrbensky M.|CzechRepublic|2016|65.0|180.0|right|24.0|Denisov I.|Russia|2015|||right|24.0|indoors|20231019
Hamburg challenger|1.40|2.50|Bielinskyi V.|Ukraine|2020|||right|20.0|Arutiunian E.|Belarus|2021|||right|19.0|indoors|20231019
Hamburg challenger|1.78|1.92|Lavagno E.|Italy|2014|||left|26.0|Sanchez Jover C.|Spain|2015|||left|24.0|indoors|20231019
Hamburg challenger|1.54|2.31|Fatic N.|BosniaandHerzeg.|2010|88.0|191.0|right|29.0|Fonio G.|Italy|2014|80.0|183.0|right|26.0|indoors|20231019
Hamburg challenger|1.54|2.31|Jianu F.|Romania|2016|70.0|180.0|right|22.0|Metreveli A.|Georgia|2008|76.0|183.0|right|31.0|indoors|20231019
Hamburg challenger|1.36|2.86|Wenger D.|Switzerland|2015|||right|24.0|Sorger S.|Austria|2020|||right|18.0|indoors|20231019
Hamburg challenger|1.72|2.01|Fearnley J.|GreatBritain|2018|||right|23.0|Bertrand R.|France|2020|||right|21.0|indoors|20231019
Hamburg challenger|1.45|2.57|Hussey G.|GreatBritain|2018|||left|27.0|Searle H.|GreatBritain|2022|||left|18.0|indoors|20231019
Hamburg challenger|1.06|7.59|Krumich M.|CzechRepublic|2018|||right|21.0|Bulus C.|Nigeria|2016|||right|23.0|indoors|20231019
Hamburg challenger|1.20|4.06|Chepelev A.|Russia|2015|||left|26.0|Szajrych J.|Poland|2020|||right|22.0|indoors|20231019
Hamburg challenger|1.20|4.33|Arutiunian E.|Belarus|2021|||right|19.0|Fiorentini A.|Italy|2018|||right|23.0|indoors|20231019
Hamburg challenger|1.20|4.33|Snitari I.|Moldavsko|2020|||right|22.0|Bakshi A.|Georgia|2013|||left|27.0|indoors|20231019
Hamburg challenger|1.79|1.90|Gill F.|GreatBritain|2018|||left|22.0|Caruso S.|Italy|2008|80.0|185.0|right|31.0|indoors|20231019
Hamburg challenger|1.21|3.95|Chappell N.|USA|2010|82.0|178.0|left|31.0|Singh K.|India|2021|||right|21.0|indoors|20231019
Hamburg challenger|1.16|4.40|Bobrov B.|Russia|2012|74.0|185.0|right|26.0|Virali-Murugesan R.|India|2002|||right|38.0|indoors|20231019
Hamburg challenger|1.48|2.45|Ramanathan R.|India|2009|80.0|188.0|right|29.0|Eqbal I.|India|2017|||right|26.0|indoors|20231019
Hamburg challenger|1.11|5.46|Bax F.|France|2016|||right|25.0|Giacomini E.|Italy|2022|||right|25.0|indoors|20231019
Hamburg challenger|1.08|6.54|Nishiwaki K.|Japan|2014|70.0|178.0|right|29.0|Kamath M.|India|2021|||right|22.0|indoors|20231019
Hamburg challenger|1.08|6.54|Singh K.|India|2021|||right|21.0|Leong M.|Malaysia|2022|||right|20.0|indoors|20231019
Hamburg challenger|1.14|4.81|Dev S.|India|2013|78.0|175.0|right|28.0|Prabodh S.|India|2011|79.0|188.0|right|29.0|indoors|20231019
Hamburg challenger|1.22|3.83|Rawat S.|India|2009|70.0|175.0|right|31.0|Sinha N.|India|2014|68.0|178.0|right|25.0|indoors|20231019
Hamburg challenger|1.50|2.42|Singh D.|India|2015|||right|24.0|Agarwal R.|India|2013|73.0|175.0|right|28.0|indoors|20231019
Hamburg challenger|1.20|4.11|Sell K.|Brazil|2009|81.0|183.0|right|30.0|Vithoontien L.|Japan|2022|||left|25.0|indoors|20231019
Hamburg challenger|1.09|6.22|Kwiatkowski T.|USA|2010|82.0|188.0|right|29.0|Dickerson R.|USA|2019|||right|27.0|indoors|20231019
Hamburg challenger|1.34|3.01|Rodriguez Rodriguez J.|Colombia|2019|||right|20.0|Osorio J.|Colombia|2013|||right|26.0|indoors|20231019
Hamburg challenger|1.94|1.76|Strode E.|USA|2021|||left|22.0|Rodriguez-Pace R.|Venezuela|2007|||right|31.0|indoors|20231019
Hamburg challenger|2.37|1.52|Martinez A.|Spain|2018|||right|23.0|Monday J.|GreatBritain|2019|||left|22.0|indoors|20231019
Hamburg challenger|1.62|2.14|Wiedenmann L.|Germany|2015|||right|26.0|Sinha A.|USA|2021|||right|20.0|indoors|20231019
