Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
FPT Portugal Series 4|1.07|7.05|Silva F.|Portugal|2010|74.0|178.0|left|29.0|Batista D.|Portugal|2015|73.0|183.0|right|25.0|hard|20200717
FPT Portugal Series 4|1.13|4.39|Borges N.|Portugal|2012|75.0|185.0|right|27.0|Rodrigues D.|Portugal|2015|||right|24.0|hard|20200717
FPT Portugal Series 4|2.30|1.55|Monteiro J.|Portugal|2009|77.0|178.0|right|30.0|Elias G.|Portugal|2006|76.0|183.0|right|33.0|hard|20200717
FPT Portugal Series 4|1.34|2.71|Cacao T.|Portugal|2013|82.0|185.0|right|26.0|Faria L.|Portugal|2014|||right|25.0|hard|20200717
Moravia Open|1.34|2.71|Sachko V.|Ukraine|2013|68.0|183.0|right|27.0|Safranek V.|CzechRepublic|2009|80.0|185.0|right|30.0|clay|20200717
Moravia Open|1.34|2.71|Stanek R.|CzechRepublic|2011|75.0|188.0|left|29.0|Styler O.|CzechRepublic|2016|||right|24.0|clay|20200717
Moravia Open|1.34|2.71|Vrbensky M.|CzechRepublic|2016|65.0|180.0|right|24.0|Gengel M.|CzechRepublic|2014|80.0|185.0|right|28.0|clay|20200717
Moravia Open|1.34|2.71|Forejtek J.|CzechRepublic|2017|71.0|180.0|right|23.0|Michnev P.|CzechRepublic|2004|82.0|188.0|right|35.0|clay|20200717
Moravia Open|1.34|2.71|Klein L.|Slovakia|2014|85.0|193.0|right|26.0|Poljak D.|CzechRepublic|2011|77.0|188.0|right|28.0|clay|20200717
Moravia Open|1.34|2.71|Lehecka J.|CzechRepublic|2017|80.0|183.0|right|22.0|Satral J.|CzechRepublic|2008|82.0|188.0|right|34.0|clay|20200717
Moravia Open|1.34|2.71|Kolar Z.|CzechRepublic|2013|76.0|185.0|right|27.0|Pavlasek A.|CzechRepublic|2010|76.0|185.0|right|29.0|clay|20200717
Moravia Open|1.34|2.71|Nejedly P.|CzechRepublic|2012|76.0|180.0|right|31.0|Siniakov D.|CzechRepublic|2019|||right|21.0|clay|20200717
Bett|5.09|1.15|Haas T.|Germany|1996|88.0|187.0|right|46.0|Struff J.|Germany|2008|92.0|193.0|right|34.0|indoors|20200717
Bett|1.91|1.83|Sinner J.|Italy|2015|76.0|188.0|right|23.0|Khachanov K.|Russia|2011|87.0|198.0|right|28.0|indoors|20200717
Challenge Elite FFT 2|2.34|1.56|Grenier H.|France|2013|85.0|196.0|right|28.0|Gaston H.|France|2015|68.0|173.0|left|23.0|hard|20200717
Challenge Elite FFT 2|1.95|1.79|Halys Q.|France|2011|78.0|191.0|right|27.0|Hoang A.|France|2011|76.0|183.0|right|28.0|hard|20200717
East Coast Pro Series|1.81|1.90|Harper C.|Canada|2018|||right|23.0|Redlicki M.|USA|2011|86.0|203.0|left|30.0|clay|20200717
East Coast Pro Series|2.39|1.53|Mejia N.|Colombia|2014|77.0|185.0|right|24.0|Gomez A.|Colombia|2007|85.0|183.0|right|33.0|clay|20200717
East Coast Pro Series|1.91|1.80|El Mihdawy A.|USA|2005|||right|35.0|Harper C.|Canada|2018|||right|23.0|clay|20200717
East Coast Pro Series|2.81|1.38|Arconada J.|USA|2011|74.0|180.0|right|28.0|Popko D.|Kazakhstan|2011|87.0|191.0|right|27.0|clay|20200717
