Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Miami|1.16|5.26|Hurkacz H.|Poland|2014|81.0|196.0|right|27.0|Shevchenko A.|Kazakhstan|2017|70.0|185.0|right|23.0|hard|20240323
Miami|1.29|3.62|Norrie C.|GreatBritain|2013|82.0|188.0|left|28.0|Cobolli F.|Italy|2017|||right|22.0|hard|20240323
Miami|1.14|5.64|Medvedev D.|Russia|2011|83.0|198.0|right|28.0|Fucsovics M.|Hungary|2008|82.0|188.0|right|32.0|hard|20240323
Miami|2.06|1.77|Arnaldi M.|Italy|2018|||right|23.0|Bublik A.|Kazakhstan|2011|77.0|198.0|right|27.0|hard|20240323
Miami|1.21|4.47|Ruud C.|Norway|2013|77.0|183.0|right|25.0|Van Assche L.|France|2019|||right|20.0|hard|20240323
Miami|1.03|16.00|Sinner J.|Italy|2015|76.0|188.0|right|23.0|Vavassori A.|Italy|2011|78.0|193.0|right|29.0|hard|20240323
Miami|1.57|2.42|Davidovich Fokina A.|Spain|2014|80.0|183.0|right|25.0|Shang J.|China|2020|||left|19.0|hard|20240323
Miami|1.57|2.43|Murray A.|GreatBritain|2002|83.0|190.0|right|37.0|Etcheverry T.|Argentina|2014|82.0|196.0|right|25.0|hard|20240323
Miami|2.86|1.43|Shapovalov D.|Canada|2013|75.0|185.0|left|25.0|Tsitsipas S.|Greece|2013|89.0|193.0|right|26.0|hard|20240323
Miami|5.15|1.17|Seyboth Wild T.|Brazil|2014|78.0|185.0|right|24.0|Fritz T.|USA|2013|86.0|193.0|right|26.0|hard|20240323
Miami|1.63|2.28|Koepfer D.|Germany|2010|79.0|180.0|left|30.0|Baez S.|Argentina|2016|70.0|170.0|right|23.0|hard|20240323
Miami|1.80|2.02|Griekspoor T.|Netherlands|2012|85.0|188.0|right|28.0|Michelsen A.|USA|2021|||right|19.0|hard|20240323
Miami|2.62|1.50|O'Connell C.|Australia|2011|78.0|183.0|right|30.0|Tiafoe F.|USA|2013|86.0|188.0|right|26.0|hard|20240323
Miami|3.08|1.37|Jarry N.|Chile|2012|90.0|198.0|right|28.0|Draper J.|GreatBritain|2017|80.0|191.0|left|22.0|hard|20240323
Miami|7.51|1.09|Damm M.|USA|2018|||left|20.0|Paul T.|USA|2013|82.0|185.0|right|27.0|hard|20240323
Asuncion challenger|2.13|1.67|Fonseca J.|Brazil|2021|73.0|185.0|right|18.0|Burruchaga R.|Argentina|2018|||right|22.0|clay|20240323
Asuncion challenger|1.19|4.48|Varillas J.|Peru|2012|78.0|185.0|right|28.0|Gomez F.|Argentina|2014|||right|27.0|clay|20240323
Asuncion challenger|1.44|2.68|Heide G.|Brazil|2018|||right|22.0|Weis A.|Italy|2014|83.0|188.0|right|27.0|clay|20240323
Murcia challenger|2.15|1.66|Basilashvili N.|Georgia|2007|79.0|185.0|right|32.0|Ramos-Vinolas A.|Spain|2004|76.0|188.0|left|36.0|clay|20240323
