Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
indoors|Bemelmans R.|BEL|Left-Handed|Simon G.|FRA|Right-Handed|1.0||-226.0|5.0|0.0|-3.0|0.8900000000000001
indoors|Michalski D.|POL|Right-Handed|Chepelev A.|RUS|Left-Handed|0.0|-2.0|36.0|-1.0|-5.0|-2.0|-2.47
Varioussurfaces|Markov V.|BGR|Right-Handed|Munteanu D.|ROU|Right-Handed|0.0|-4.0|36.0|0.0|0.0|-4.0|-0.8999999999999999
indoors|Benitez Chavarriaga J.|COL|Right-Handed|Strombachs R.|LVA|Right-Handed|0.0|7.0|36.0|0.0|-6.0|4.0|0.33999999999999986
Varioussurfaces|Munteanu D.|ROU|Right-Handed|Markov V.|BGR|Right-Handed|1.0||-36.0|0.0|0.0|4.0|0.8999999999999999
indoors|Yevseyev D.|KAZ|Right-Handed|Bulitski A.|BLR|Right-Handed|0.0|-1.0|36.0|-3.0|4.0|0.0|-1.94
hard|Rublev A.|RUS|Right-Handed|McDonald M.|ITA|Right-Handed|0.0|-4.0|4219.0|-3.0|10.0|-3.0|-2.4299999999999997
clay|Kecmanovic M.|SRB|Right-Handed|Pucinelli De Almeida M.|BRA|Right-Handed|0.0|4.0|595.0|-3.0|-2.0|1.0|-3.2300000000000004
indoors|Shang J.|CHN|Left-Handed|Pereira J.|BRA|Right-Handed|0.0|-15.0|-332.0|4.0|5.0|-14.0|-1.4699999999999998
indoors|Klier Junior G.|BRA|Right-Handed|Harrison C.|ITA|Right-Handed|0.0|-6.0|182.0|1.0|5.0|-6.0|1.6700000000000002
indoors|Langmajer D.|CZE|Right-Handed|Gigante M.|ITA|Left-Handed|1.0||-36.0|0.0|0.0|3.0|9.48
indoors|Hardt N.|FRA|Right-Handed|Bertran P.|ITA|Right-Handed|0.0|-1.0|36.0|6.0|-2.0|-5.0|-3.0300000000000002
indoors|Little D.|FRA|Right-Handed|Butler S.|ITA|Left-Handed|0.0|-1.0|36.0|0.0|0.0|-2.0|-1.8499999999999999
indoors|Napolitano S.|ITA|Right-Handed|Machac T.|CZE|Right-Handed|1.0||-328.0|17.0|13.0|6.0|3.8
indoors|Baris O.|ITA|Right-Handed|Stodder T.|DEU|Right-Handed|1.0||-36.0|12.0|5.0|-8.0|2.25
indoors|Lokoli L.|FRA|Right-Handed|Cacao T.|PRT|Right-Handed|0.0|3.0|-188.0|-4.0|3.0|3.0|-3.64
indoors|Wu T.|FRA|Right-Handed|Patten H.|ITA|Right-Handed|0.0|6.0|36.0|-10.0|-10.0|-2.0|-0.8999999999999999
Varioussurfaces|Lazarov G.|BGR|Right-Handed|Dimitrov M.|BGR|Right-Handed|1.0||-36.0|0.0|0.0|-8.0|7.97
indoors|Jansen W.|ITA|Left-Handed|Canter A.|FRA|Right-Handed|1.0||-36.0|0.0|0.0|-7.0|0.6000000000000001
indoors|Blancaneaux G.|FRA|Right-Handed|Langmo C.|FRA|Right-Handed|1.0||-260.0|-9.0|-11.0|-2.0|-0.8699999999999999
indoors|Dembek M.|POL|Right-Handed|Philippov E.|RUS|Right-Handed|0.0|5.0|36.0|15.0|11.0|5.0|-0.10999999999999988
indoors|Caruso S.|ITA|Right-Handed|Borges N.|PRT|Right-Handed|1.0||308.0|5.0|0.0|4.0|0.53
indoors|Bondarevskiy Y.|RUS|Left-Handed|Atlangeriev B.|RUS|Right-Handed|1.0||-36.0|-7.0|6.0|1.0|-5.64
indoors|Oliveira G.|VEN|Left-Handed|Rocha H.|PRT|Right-Handed|0.0|10.0|354.0|1.0|0.0|9.0|-3.6800000000000006
indoors|Rojas O.|BEL|Right-Handed|Aubriot A.|FRA|Right-Handed|1.0||-36.0|0.0|0.0|1.0|-0.9600000000000002
indoors|Pawelski M.|POL|Right-Handed|Neumayer L.|AUT|Right-Handed|1.0||358.0|0.0|0.0|-2.0|2.91
