Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
Varioussurfaces|Eichenseher D.|DEU|Right-Handed|2.07|Petrovic D.|ITA|Right-Handed|1.65|1.0||-170.5|-3.0|5.0|-2.0|0.41999999999999993
clay|Colson T.|BEL|Right-Handed|1.16|Scaglia M.|FRA|Right-Handed|4.54|0.0|-5.0|41.5|3.0|-5.0|-1.0|-3.38
clay|Vilicich B.|ARG|Right-Handed|2.13|Kestelboim M.|ARG|Right-Handed|1.62|0.0|-8.0|41.5|3.0|-5.0|-5.0|0.5099999999999998
clay|Added D.|FRA|Right-Handed|1.13|Massard L.|FRA|Right-Handed|5.11|1.0||-41.5|-6.0|3.0|6.0|-3.9800000000000004
hard|Kumar O.|FRA|Left-Handed|2.78|Boyer T.|ITA|Right-Handed|1.41|1.0||-227.0|-3.0|5.0|-1.0|1.3699999999999999
indoors|Marie J.|FRA|Right-Handed|2.78|Lestienne C.|FRA|Right-Handed|1.41|1.0||-274.5|-1.0|5.0|0.0|1.3699999999999999
clay|Aubriot A.|FRA|Right-Handed|2.18|Tessa L.|FRA|Right-Handed|1.6|1.0||-41.5|-3.0|5.0|-1.0|0.5800000000000001
clay|Stevens Z.|AUS|Right-Handed|4.92|Charlton J.|AUS|Right-Handed|1.14|1.0||-41.5|-3.0|5.0|-3.0|3.7800000000000002
clay|Nithithananont N.|THA|Right-Handed|6.89|Oh C.|KOR|Right-Handed|1.07|1.0||-41.5|3.0|5.0|-4.0|5.819999999999999
clay|Samrej K.|THA|Right-Handed|1.05|Werner E.|DEU|Right-Handed|8.15|0.0|5.0|41.5|3.0|-5.0|1.0|-7.1000000000000005
hard|Jubb P.|FRA|Right-Handed|1.53|Polmans M.|AUS|Right-Handed|2.41|1.0||-181.0|-9.0|-8.0|-3.0|-0.8800000000000001
clay|Charoenphon Y.|THA|Right-Handed|4.44|Sim S.|KOR|Right-Handed|1.16|1.0||-41.5|-3.0|5.0|-3.0|3.2800000000000002
clay|Dev S.|IND|Right-Handed|1.49|Van Der Meerschen M.|BEL|Right-Handed|2.42|1.0||-41.5|0.0|-5.0|4.0|-0.9299999999999999
clay|Cardinaud H.|FRA|Right-Handed|9.97|Bax F.|FRA|Right-Handed|1.03|1.0||-41.5|-3.0|5.0|-3.0|8.940000000000001
clay|Woldeab S.|ITA|Right-Handed|1.4|Marques D.|PRT|Right-Handed|2.67|0.0|-2.0|41.5|3.0|-5.0|-2.0|-1.27
Varioussurfaces|Vasa E.|FIN|Right-Handed|9.42|Evans D.|ITA|Right-Handed|1.06|1.0||-1431.5|4.0|13.0|-7.0|8.36
clay|Perez Contri S.|ESP|Left-Handed|1.13|Dhokia R.|FRA|Right-Handed|5.22|0.0|4.0|41.5|3.0|-5.0|2.0|-4.09
clay|Perez B.|VEN|Left-Handed|2.36|Kusuhara Y.|JPN|Right-Handed|1.52|1.0||-41.5|5.0|11.0|-3.0|0.8399999999999999
Varioussurfaces|Epee M.|FRA|Right-Handed|3.07|Fiorentini A.|ITA|Right-Handed|1.31|1.0||-41.5|-3.0|5.0|0.0|1.7599999999999998
clay|Ilagan A.|FRA|Left-Handed|1.1|Crowther C.|NZL|Right-Handed|5.95|1.0||-41.5|-3.0|5.0|2.0|-4.85
hard|Maloney P.|ITA|Right-Handed|3.1|Holt B.|FRA|Right-Handed|1.34|0.0|-2.0|32.0|-4.0|-5.0|-2.0|1.76
clay|Lorusso L.|ITA|Right-Handed|5.83|Wenger D.|CHE|Right-Handed|1.1|1.0||-41.5|-3.0|5.0|0.0|4.73
clay|Moghimi S.|IRN|Right-Handed|1.6|Elyasi S.|IRN|Right-Handed|2.16|0.0|7.0|41.5|3.0|-5.0|4.0|-0.56
Varioussurfaces|Alcaraz C.|ESP|Right-Handed|1.11|Machac T.|CZE|Right-Handed|6.46|0.0|-2.0|8652.0|-1.0|2.0|-2.0|-5.35
hard|Kirchheimer S.|FRA|Right-Handed|3.0|Sell K.|BRA|Right-Handed|1.36|1.0||-41.5|-2.0|2.0|-1.0|1.64
clay|Maguire C.|IRL|Right-Handed|1.95|Ender P.|AUT|Right-Handed|1.75|1.0||-41.5|-3.0|5.0|2.0|0.19999999999999996
clay|Nakagawa S.|JPN|Right-Handed|1.28|Suzuki K.|JPN|Left-Handed|3.25|0.0|-14.0|41.5|3.0|-5.0|-9.0|-1.97
clay|Garcia A.|MEX|Right-Handed|7.92|Agafonov E.|RUS|Right-Handed|1.06|1.0||-148.0|-3.0|5.0|1.0|6.859999999999999
clay|Takamisawa T.|JPN|Right-Handed|3.95|Kawahashi Y.|JPN|Right-Handed|1.2|1.0||-41.5|-3.0|5.0|0.0|2.75
clay|Ender P.|AUT|Right-Handed|1.75|Maguire C.|IRL|Right-Handed|1.95|0.0|0.0|41.5|3.0|-5.0|-2.0|-0.19999999999999996
clay|Klintcharov A.|NZL|Right-Handed|1.87|Court J.|AUS|Right-Handed|1.82|0.0|3.0|41.5|-14.0|-8.0|4.0|0.050000000000000044
clay|Watt J.|NZL|Right-Handed|1.11|Bianchet S.|AUS|Right-Handed|5.67|0.0|-4.0|41.5|3.0|-5.0|2.0|-4.56
clay|La Serna J.|ARG|Left-Handed|1.09|Zeitune M.|ARG|Right-Handed|6.17|0.0|2.0|41.5|3.0|-5.0|-2.0|-5.08
Varioussurfaces|Petrovic D.|ITA|Right-Handed|1.65|Eichenseher D.|DEU|Right-Handed|2.07|0.0|4.0|170.5|3.0|-5.0|2.0|-0.41999999999999993
clay|Chepik A.|RUS|Right-Handed|2.67|Aggarwal P.|IND|Right-Handed|1.4|1.0||-41.5|-3.0|5.0|2.0|1.27
clay|Loge J.|BEL|Right-Handed|2.44|Tudorica A.|CAN|Right-Handed|1.48|0.0|-5.0|41.5|3.0|-5.0|-3.0|0.96
clay|Olaso-De La Rica G.|ESP|Right-Handed|1.49|Chaiyarin C.|THA|Right-Handed|2.45|0.0|13.0|41.5|3.0|-5.0|16.0|-0.9600000000000002
clay|Denolly C.|FRA|Left-Handed|2.55|Sels J.|NLD|Right-Handed|1.47|1.0||-41.5|-6.0|-3.0|-2.0|1.0799999999999998
clay|Tudorica A.|CAN|Right-Handed|1.48|Loge J.|BEL|Right-Handed|2.44|1.0||-41.5|-3.0|5.0|3.0|-0.96
Varioussurfaces|Bojarski A.|POL|Right-Handed|1.78|Nedev D.|BGR|Right-Handed|1.89|1.0||-41.5|-3.0|5.0|-2.0|-0.10999999999999988
clay|Pecci A.|ITA|Right-Handed|1.15|Simonit E.|ARG|Right-Handed|4.61|0.0|0.0|41.5|3.0|-5.0|1.0|-3.4600000000000004
hard|Gengel M.|CZE|Right-Handed|1.75|Nakagawa N.|JPN|Right-Handed|2.0|0.0|-3.0|41.5|5.0|5.0|1.0|-0.25
Varioussurfaces|Kalender A.|HRV|Right-Handed|1.35|Pampanin P.|ITA|Right-Handed|2.82|1.0||-41.5|-3.0|5.0|2.0|-1.4699999999999998
clay|Di Natale G.|ITA|Right-Handed|1.22|Bove F.|ITA|Right-Handed|3.76|0.0|-2.0|41.5|3.0|-5.0|1.0|-2.54
clay|Imai S.|JPN|Right-Handed|1.13|Sakagawa H.|JPN|Right-Handed|5.08|0.0|6.0|41.5|-1.0|-7.0|7.0|-3.95
clay|Cervantes Tomas I.|MEX|Right-Handed|3.58|Andreescu S.|ROU|Right-Handed|1.24|1.0||-41.5|-3.0|5.0|-2.0|2.34
clay|Suzuki K.|JPN|Left-Handed|3.25|Nakagawa S.|JPN|Right-Handed|1.28|1.0||-41.5|-3.0|5.0|9.0|1.97
clay|Werner E.|DEU|Right-Handed|8.15|Samrej K.|THA|Right-Handed|1.05|1.0||-41.5|-3.0|5.0|-1.0|7.1000000000000005
clay|Saritas G.|TUR|Right-Handed|10.03|Shrolik I.|RUS|Right-Handed|1.02|1.0||-41.5|-3.0|5.0|-3.0|9.01
clay|Roe Flannelly J.|IRL|Right-Handed|8.45|Gutierrez O.|BRA|Right-Handed|1.04|1.0||-41.5|8.0|15.0|-8.0|7.409999999999999
clay|Mazzola F.|ITA|Right-Handed|1.46|Vedovelli S.|ITA|Right-Handed|2.54|0.0|-1.0|41.5|3.0|-5.0|-3.0|-1.08
clay|Rodriguez-Pace R.|VEN|Right-Handed|1.62|Philibert N.|ITA|Right-Handed|2.13|1.0||-41.5|-3.0|5.0|12.0|-0.5099999999999998
clay|Loof T.|NLD|Right-Handed|5.21|Bradshaw J.|AUS|Right-Handed|1.13|1.0||-41.5|-3.0|5.0|1.0|4.08
clay|Cazacu D.|ROU|Left-Handed|1.41|Haita S.|ROU|Right-Handed|2.6|0.0|4.0|41.5|3.0|-5.0|3.0|-1.1900000000000002
clay|Javia D.|IND|Right-Handed|1.03|Talavar Y.|IRN|Right-Handed|9.0|0.0|2.0|41.5|3.0|-5.0|0.0|-7.97
clay|Ghetu G.|ROU|Right-Handed|3.84|Snitari I.|ITA|Right-Handed|1.21|1.0||-41.5|-3.0|5.0|-6.0|2.63
clay|Masjuan Ginel P.|ESP|Right-Handed|1.11|O'Connell B.|AUS|Right-Handed|5.25|0.0|4.0|41.5|3.0|-5.0|0.0|-4.14
clay|Lumsden E.|ITA|Right-Handed|1.69|Jones M.|THA|Right-Handed|2.03|0.0|3.0|41.5|3.0|-5.0|5.0|-0.33999999999999986
clay|Winter E.|AUS|Right-Handed|1.07|Adam-Gedge Z.|AUS|Right-Handed|7.2|0.0|2.0|41.5|3.0|-5.0|-3.0|-6.13
clay|Tessa L.|FRA|Right-Handed|1.6|Aubriot A.|FRA|Right-Handed|2.18|0.0|4.0|41.5|3.0|-5.0|1.0|-0.5800000000000001
clay|Bertimon M.|FRA|Right-Handed|1.7|Trouve N.|FRA|Right-Handed|2.01|1.0||-41.5|-3.0|5.0|6.0|-0.30999999999999983
hard|Atmane T.|FRA|Left-Handed|1.07|Leong M.|MYS|Right-Handed|7.71|0.0|5.0|41.5|3.0|-5.0|2.0|-6.64
clay|Del Pino M.|ARG|Left-Handed|2.43|Estevez J.|ARG|Right-Handed|1.49|1.0||-41.5|-3.0|5.0|3.0|0.9400000000000002
clay|Marrero Curbelo I.|ESP|Right-Handed|1.14|Cekirge K.|TUR|Right-Handed|4.89|0.0|1.0|41.5|3.0|-5.0|1.0|-3.75
clay|Lopez Dominguez J.|ESP|Right-Handed|1.91|Bravo A.|ITA|Right-Handed|1.78|1.0||-41.5|-3.0|5.0|2.0|0.1299999999999999
clay|Singh K.|IND|Right-Handed|1.46|Verbeek D.|NLD|Right-Handed|2.52|0.0|1.0|41.5|3.0|-5.0|-1.0|-1.06
clay|Marinkov P.|AUS|Right-Handed|1.3|Mehrotra A.|AUS|Right-Handed|3.25|0.0|-5.0|41.5|3.0|-5.0|-9.0|-1.95
clay|Barton H.|CZE|Right-Handed|3.12|Choinski J.|ITA|Right-Handed|1.34|1.0||-108.5|-5.0|-11.0|-8.0|1.78
indoors|Bouquier A.|FRA|Right-Handed|3.51|Mayot H.|FRA|Right-Handed|1.28|1.0||-21.5|4.0|7.0|1.0|2.2299999999999995
hard|Ficovich J.|ARG|Right-Handed|1.29|Altamirano C.|FRA|Right-Handed|3.38|0.0|-1.0|213.0|-7.0|3.0|-1.0|-2.09
clay|Ben Chiekh A.|TUN|Right-Handed|10.5|Garbero F.|ITA|Right-Handed|1.01|1.0||-41.5|-3.0|5.0|-2.0|9.49
clay|Birrell C.|AUS|Right-Handed|2.48|Joyce J.|AUS|Right-Handed|1.47|0.0|5.0|41.5|3.0|-5.0|6.0|1.01
clay|Genier T.|CHE|Right-Handed|6.64|Clarke J.|ITA|Right-Handed|1.08|1.0||-61.5|-7.0|-3.0|0.0|5.56
clay|Gutierrez O.|BRA|Right-Handed|1.04|Roe Flannelly J.|IRL|Right-Handed|8.45|0.0|13.0|41.5|-8.0|-15.0|8.0|-7.409999999999999
clay|Vylegzhanin N.|RUS|Right-Handed|2.18|Echeverria J.|ESP|Right-Handed|1.6|1.0||-41.5|-3.0|5.0|2.0|0.5800000000000001
clay|Nedelko I.|RUS|Right-Handed|1.02|Moazam M.|IRN|Right-Handed|10.03|0.0|16.0|-236.5|5.0|0.0|16.0|-9.01
clay|Fery A.|ITA|Right-Handed|1.05|Fomba L.|FRA|Right-Handed|7.61|0.0|-4.0|-181.5|3.0|-5.0|-3.0|-6.5600000000000005
indoors|Lokoli L.|FRA|Right-Handed|1.65|Geerts M.|BEL|Right-Handed|2.16|1.0||101.0|5.0|10.0|0.0|-0.5100000000000002
hard|Polmans M.|AUS|Right-Handed|2.41|Jubb P.|FRA|Right-Handed|1.53|0.0|5.0|181.0|9.0|8.0|3.0|0.8800000000000001
hard|Van Wyk K.|FRA|Right-Handed|3.25|Nardi L.|ITA|Right-Handed|1.31|1.0||-92.5|-3.0|5.0|6.0|1.94
clay|Charlton J.|AUS|Right-Handed|1.14|Stevens Z.|AUS|Right-Handed|4.92|0.0|7.0|41.5|3.0|-5.0|3.0|-3.7800000000000002
clay|Matsuda K.|JPN|Right-Handed|3.91|Shin W.|KOR|Right-Handed|1.21|1.0||-41.5|-3.0|5.0|3.0|2.7
Varioussurfaces|Fiorentini A.|ITA|Right-Handed|1.31|Epee M.|FRA|Right-Handed|3.07|0.0|5.0|41.5|3.0|-5.0|0.0|-1.7599999999999998
clay|Setkic A.|ITA|Right-Handed|1.25|Okamura I.|JPN|Right-Handed|3.52|0.0|8.0|21.5|18.0|21.0|4.0|-2.27
clay|Sinha N.|IND|Right-Handed|3.79|Masabayashi T.|JPN|Right-Handed|1.22|1.0||-41.5|-10.0|-2.0|-1.0|2.5700000000000003
clay|De Jonge D.|NLD|Right-Handed|4.99|Gray A.|ITA|Right-Handed|1.13|1.0||126.5|2.0|-3.0|-1.0|3.8600000000000003
clay|Aggarwal P.|IND|Right-Handed|1.4|Chepik A.|RUS|Right-Handed|2.67|0.0|-3.0|41.5|3.0|-5.0|-2.0|-1.27
clay|Johns G.|ITA|Right-Handed|1.06|Smiej Y.|MAR|Right-Handed|7.33|0.0|2.0|41.5|-5.0|-5.0|-1.0|-6.27
Varioussurfaces|Lehecka J.|CZE|Right-Handed|1.41|Bautista-Agut R.|ESP|Right-Handed|2.76|1.0||822.0|5.0|0.0|-14.0|-1.3499999999999999
clay|Tsitsipas P.|GRC|Right-Handed|6.91|McCormick T.|ITA|Right-Handed|1.07|1.0||-328.0|-3.0|5.0|-6.0|5.84
Varioussurfaces|Harris B.|ITA|Right-Handed|2.74|Virtanen O.|FIN|Right-Handed|1.43|0.0|3.0|-152.0|11.0|6.0|6.0|1.3100000000000003
clay|Lucero J.|ARG|Right-Handed|2.93|Monferrer E.|ARG|Right-Handed|1.35|0.0|5.0|41.5|3.0|-5.0|7.0|1.58
Varioussurfaces|Kazakov I.|RUS|Right-Handed|1.83|Tadic V.|ITA|Right-Handed|1.82|1.0||-41.5|-3.0|5.0|-1.0|0.010000000000000009
clay|Villoslada E.|FRA|Right-Handed|1.83|Ribeiro Lago E.|ITA|Right-Handed|1.83|1.0||-41.5|-3.0|5.0|-2.0|0.0
clay|Tremblay D.|FRA|Right-Handed|2.17|Jaisinghani R.|IND|Right-Handed|1.6|0.0|-4.0|41.5|3.0|-5.0|-3.0|0.5699999999999998
clay|Van Rensburg S.|AUS|Right-Handed|1.31|Bataljin L.|AUS|Right-Handed|3.15|0.0|-4.0|41.5|25.0|12.0|-5.0|-1.8399999999999999
clay|Verbeek D.|NLD|Right-Handed|2.52|Singh K.|IND|Right-Handed|1.46|1.0||-41.5|-3.0|5.0|1.0|1.06
clay|Philibert N.|ITA|Right-Handed|2.13|Rodriguez-Pace R.|VEN|Right-Handed|1.62|0.0|-15.0|41.5|3.0|-5.0|-12.0|0.5099999999999998
indoors|Geerts M.|BEL|Right-Handed|2.16|Lokoli L.|FRA|Right-Handed|1.65|0.0|-3.0|-101.0|-5.0|-10.0|0.0|0.5100000000000002
clay|Bobrov B.|RUS|Right-Handed|1.12|Mischker F.|FRA|Right-Handed|5.16|0.0|9.0|41.5|-1.0|0.0|5.0|-4.04
clay|Fu H.|FRA|Right-Handed|7.47|Basing M.|ITA|Right-Handed|1.06|1.0||-41.5|-3.0|5.0|1.0|6.41
clay|Ribero F.|ARG|Right-Handed|1.99|Egea F.|ARG|Right-Handed|1.73|1.0||-41.5|4.0|8.0|2.0|0.26
clay|Avcibasi T.|TUR|Right-Handed|4.38|Guerrieri A.|ITA|Left-Handed|1.16|1.0||-41.5|-3.0|5.0|-5.0|3.2199999999999998
clay|Pereira T.|PRT|Right-Handed|1.31|Arutiunian E.|BLR|Right-Handed|3.16|0.0|-1.0|41.5|3.0|-5.0|1.0|-1.85
clay|Kelly D.|AUS|Right-Handed|1.88|Sakellaridis S.|GRC|Right-Handed|1.82|1.0||-41.5|-3.0|5.0|15.0|0.05999999999999983
clay|Alcala Gurri M.|ESP|Right-Handed|1.67|Donski A.|BGR|Right-Handed|2.12|1.0||297.5|-5.0|-3.0|-5.0|-0.4500000000000002
clay|Catry R.|FRA|Right-Handed|1.35|Camus C.|FRA|Left-Handed|2.92|0.0|1.0|41.5|3.0|-5.0|5.0|-1.5699999999999998
clay|Pizzigoni M.|ITA|Right-Handed|7.64|Wessels L.|DEU|Right-Handed|1.06|1.0||160.5|-15.0|-13.0|-3.0|6.58
clay|Fomba L.|FRA|Right-Handed|7.61|Fery A.|ITA|Right-Handed|1.05|1.0||181.5|-3.0|5.0|3.0|6.5600000000000005
clay|Isomura K.|JPN|Right-Handed|1.05|Yoshimura D.|JPN|Right-Handed|7.85|0.0|-5.0|41.5|3.0|-5.0|-1.0|-6.8
clay|Agostini S.|ITA|Right-Handed|2.07|Ivanov S.|RUS|Right-Handed|1.66|0.0|4.0|41.5|3.0|-5.0|8.0|0.4099999999999999
hard|Boyer T.|ITA|Right-Handed|1.41|Kumar O.|FRA|Left-Handed|2.78|0.0|0.0|227.0|3.0|-5.0|1.0|-1.3699999999999999
indoors|Basilashvili N.|GEO|Right-Handed|3.83|Mannarino A.|FRA|Left-Handed|1.23|1.0||-855.0|0.0|5.0|-4.0|2.6
clay|Sharipov M.|RUS|Right-Handed|1.31|Malige M.|FRA|Right-Handed|3.11|0.0|3.0|41.5|3.0|-5.0|3.0|-1.7999999999999998
Varioussurfaces|Machac T.|CZE|Right-Handed|6.46|Alcaraz C.|ESP|Right-Handed|1.11|1.0||-8652.0|1.0|-2.0|2.0|5.35
clay|Garcia A.|ESP|Right-Handed|1.11|Pohjola P.|FIN|Right-Handed|5.52|0.0|-1.0|-106.5|3.0|-5.0|-1.0|-4.409999999999999
clay|Bove F.|ITA|Right-Handed|3.76|Di Natale G.|ITA|Right-Handed|1.22|1.0||-41.5|-3.0|5.0|-1.0|2.54
indoors|Halys Q.|FRA|Right-Handed|1.27|Damm M.|FRA|Left-Handed|3.54|0.0|7.0|441.5|3.0|6.0|7.0|-2.27
clay|Lagarde E.|FRA|Right-Handed|10.74|Bellier A.|CHE|Left-Handed|1.02|1.0||-13.5|-5.0|-11.0|-5.0|9.72
clay|Mischker F.|FRA|Right-Handed|5.16|Bobrov B.|RUS|Right-Handed|1.12|1.0||-41.5|1.0|0.0|-5.0|4.04
Varioussurfaces|Arnaldi M.|ITA|Right-Handed|1.17|Monteiro T.|BRA|Left-Handed|4.89|0.0|-10.0|301.0|0.0|-3.0|-7.0|-3.7199999999999998
clay|Arutiunian E.|BLR|Right-Handed|3.16|Pereira T.|PRT|Right-Handed|1.31|1.0||-41.5|-3.0|5.0|-1.0|1.85
clay|Zeitune M.|ARG|Right-Handed|6.17|La Serna J.|ARG|Left-Handed|1.09|1.0||-41.5|-3.0|5.0|2.0|5.08
indoors|Paire B.|FRA|Right-Handed|4.43|Fearnley J.|ITA|Right-Handed|1.19|1.0||57.0|2.0|16.0|12.0|3.2399999999999998
indoors|Mayot H.|FRA|Right-Handed|1.28|Bouquier A.|FRA|Right-Handed|3.51|0.0|0.0|21.5|-4.0|-7.0|-1.0|-2.2299999999999995
clay|Munar J.|ESP|Right-Handed|1.2|Vrbensky M.|CZE|Right-Handed|4.27|1.0||457.0|11.0|3.0|3.0|-3.0699999999999994
clay|Arcon A.|AUS|Right-Handed|4.38|Brown P.|ITA|Left-Handed|1.18|1.0||-41.5|-3.0|5.0|0.0|3.2
clay|Sakellaridis S.|GRC|Right-Handed|1.82|Kelly D.|AUS|Right-Handed|1.88|0.0|-12.0|41.5|3.0|-5.0|-15.0|-0.05999999999999983
clay|Monferrer E.|ARG|Right-Handed|1.35|Lucero J.|ARG|Right-Handed|2.93|1.0||-41.5|-3.0|5.0|-7.0|-1.58
clay|Kusuhara Y.|JPN|Right-Handed|1.52|Perez B.|VEN|Left-Handed|2.36|0.0|-2.0|41.5|-5.0|-11.0|3.0|-0.8399999999999999
clay|Sen D.|AUS|Right-Handed|8.83|Bouzige M.|AUS|Right-Handed|1.02|1.0||-41.5|-3.0|5.0|-7.0|7.8100000000000005
hard|Nakagawa N.|JPN|Right-Handed|2.0|Gengel M.|CZE|Right-Handed|1.75|1.0||-41.5|-5.0|-5.0|-1.0|0.25
clay|Joyce J.|AUS|Right-Handed|1.47|Birrell C.|AUS|Right-Handed|2.48|1.0||-41.5|-3.0|5.0|-6.0|-1.01
clay|Crowther C.|NZL|Right-Handed|5.95|Ilagan A.|FRA|Left-Handed|1.1|0.0|-3.0|41.5|3.0|-5.0|-2.0|4.85
clay|Napolitano S.|ITA|Right-Handed|1.4|Berrettini J.|ITA|Right-Handed|2.81|1.0||43.0|5.0|5.0|4.0|-1.4100000000000001
clay|Vedovelli S.|ITA|Right-Handed|2.54|Mazzola F.|ITA|Right-Handed|1.46|1.0||-41.5|-3.0|5.0|3.0|1.08
Varioussurfaces|Meduri A.|ITA|Right-Handed|1.37|Stankovic S.|SRB|Right-Handed|2.72|0.0|1.0|41.5|3.0|-5.0|1.0|-1.35
clay|Vujic S.|AUS|Right-Handed|3.61|Turker M.|TUR|Right-Handed|1.25|1.0||-41.5|-3.0|5.0|0.0|2.36
clay|Kesarwani M.|IND|Right-Handed|1.5|Goncharov I.|RUS|Right-Handed|2.38|0.0|1.0|41.5|3.0|-5.0|1.0|-0.8799999999999999
clay|Malige M.|FRA|Right-Handed|3.11|Sharipov M.|RUS|Right-Handed|1.31|1.0||-41.5|-3.0|5.0|-3.0|1.7999999999999998
clay|Cook E.|AUS|Right-Handed|2.31|Falck R.|NZL|Right-Handed|1.54|0.0|0.0|41.5|3.0|-5.0|-1.0|0.77
clay|Estevez J.|ARG|Right-Handed|1.49|Del Pino M.|ARG|Left-Handed|2.43|0.0|0.0|41.5|3.0|-5.0|-3.0|-0.9400000000000002
clay|Katibeh M.|IRN|Right-Handed|4.4|Malakhovich M.|BLR|Right-Handed|1.16|1.0||-41.5|-3.0|5.0|-1.0|3.24
clay|Sakagawa H.|JPN|Right-Handed|5.08|Imai S.|JPN|Right-Handed|1.13|1.0||-41.5|1.0|7.0|-7.0|3.95
clay|Alkotop M.|JOR|Right-Handed|3.59|Hamza Reguig S.|DZA|Right-Handed|1.24|1.0||-41.5|-3.0|5.0|4.0|2.3499999999999996
clay|McCormick T.|ITA|Right-Handed|1.07|Tsitsipas P.|GRC|Right-Handed|6.91|0.0|4.0|328.0|3.0|-5.0|6.0|-5.84
clay|Rawat S.|IND|Right-Handed|2.29|Lee D.|KOR|Right-Handed|1.55|0.0|4.0|41.5|-5.0|0.0|5.0|0.74
clay|Donnet E.|FRA|Right-Handed|1.4|Makhlouf M.|DZA|Right-Handed|2.71|0.0|-7.0|41.5|3.0|-5.0|-5.0|-1.31
clay|Bancalari A.|CHL|Right-Handed|6.48|Barrena A.|ARG|Right-Handed|1.08|1.0||-41.5|-3.0|5.0|-1.0|5.4
clay|Vlasceanu E.|ROU|Right-Handed|2.05|Yazdani A.|IRN|Right-Handed|1.67|1.0||-41.5|-3.0|5.0|5.0|0.3799999999999999
clay|Barrena A.|ARG|Right-Handed|1.08|Bancalari A.|CHL|Right-Handed|6.48|0.0|3.0|41.5|3.0|-5.0|1.0|-5.4
clay|Loureiro J.|BRA|Right-Handed|5.5|Hess S.|ARG|Right-Handed|1.11|1.0||-41.5|-3.0|5.0|-2.0|4.39
clay|Pohjola P.|FIN|Right-Handed|5.52|Garcia A.|ESP|Right-Handed|1.11|1.0||106.5|-3.0|5.0|1.0|4.409999999999999
clay|Wendelken H.|FRA|Right-Handed|1.59|Ghazouani Durand Y.|FRA|Right-Handed|2.2|1.0||-41.5|-3.0|5.0|-2.0|-0.6100000000000001
clay|Smiej Y.|MAR|Right-Handed|7.33|Johns G.|ITA|Right-Handed|1.06|1.0||-41.5|5.0|5.0|1.0|6.27
clay|Andreev A.|BGR|Right-Handed|1.3|Gerch L.|DEU|Left-Handed|3.31|0.0|-4.0|-141.5|-20.0|-13.0|-6.0|-2.01
