Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
Varioussurfaces|Villacorta-Alonso R.|ESP|Right-Handed|Alvarado P.|ECU|Right-Handed|1.0||-75.5|-1.5|-2.0|4.0|-0.44999999999999973
Varioussurfaces|Giraldi C.|ESP|Right-Handed|Ferrari F.|ITA|Right-Handed|1.0||-75.5|-1.5|-2.0|-8.0|-4.67
Varioussurfaces|Mckennon M.|FRA|Left-Handed|Evans G.|AUS|Right-Handed|0.0|0.0|75.5|1.5|2.0|-6.0|-0.19999999999999996
Varioussurfaces|Delaney J.|AUS|Right-Handed|Hewitt C.|AUS|Right-Handed|0.0|9.0|75.5|1.5|2.0|1.0|-1.38
Varioussurfaces|Ribecai M.|ITA|Right-Handed|Cooper S.|AUS|Right-Handed|0.0|-11.0|75.5|1.5|2.0|-7.0|-4.16
clay|Martinez P.|ESP|Right-Handed|Roca Batalla O.|ESP|Right-Handed|1.0||285.0|1.0|12.0|-4.0|-3.54
clay|Vanshelboim E.|UKR|Right-Handed|Muhire J.|RWA|Right-Handed|0.0|3.0|75.5|9.5|5.0|1.0|-18.29
clay|Ogura K.|JPN|Right-Handed|Shin S.|KOR|Right-Handed|0.0|-1.0|75.5|-7.0|-10.0|1.0|3.6
clay|Chirita I.|ROU|Right-Handed|Bara F.|ROU|Right-Handed|0.0|1.0|75.5|1.5|2.0|2.0|0.3800000000000001
Varioussurfaces|Markovic S.|SRB|Right-Handed|Markovski O.|AUS|Right-Handed|0.0|-3.0|75.5|1.5|2.0|-5.0|-1.52
clay|Beale J.|AUS|Left-Handed|Fancutt T.|AUS|Right-Handed|0.0|-2.0|287.0|6.5|10.0|0.0|0.29000000000000004
clay|Tirante T.|ARG|Right-Handed|Dutra da Silva D.|BRA|Left-Handed|0.0|-13.0|75.5|1.5|2.0|-13.0|-3.6100000000000003
hard|Kachmazov A.|RUS|Right-Handed|Li Z.|CHN|Right-Handed|0.0|-15.0|-164.0|1.0|0.0|-15.0|-0.5300000000000002
hard|Yunchaokete B.|CHN|Right-Handed|Yin B.|AUS|Right-Handed|0.0|-1.0|75.5|1.5|2.0|-3.0|-6.68
clay|Simkiss L.|AUS|Right-Handed|Nedelchev N.|BGR|Right-Handed|1.0||-75.5|-1.5|-2.0|5.0|0.040000000000000036
clay|Pampanin P.|ITA|Right-Handed|Catini N.|ITA|Right-Handed|1.0||-75.5|-1.5|-2.0|-5.0|0.76
Varioussurfaces|Inoue G.|JPN|Right-Handed|Oster S.|AUS|Right-Handed|0.0|-4.0|75.5|1.5|2.0|-3.0|-1.7299999999999998
clay|Bosio G.|ITA|Right-Handed|Roberts J.|BHS|Right-Handed|0.0|-3.0|75.5|-7.0|2.0|-4.0|0.3800000000000001
clay|Ugo Carabelli C.|ARG|Right-Handed|Dellien M.|BOL|Right-Handed|0.0|-4.0|191.5|6.5|2.0|-1.0|-0.76
Varioussurfaces|Bancila A.|FRA|Right-Handed|Martinez Serrano M.|ESP|Right-Handed|0.0|4.0|75.5|1.5|2.0|4.0|0.5799999999999998
Varioussurfaces|Bobo D.|AUS|Right-Handed|Stoupe G.|NZL|Right-Handed|1.0||-75.5|-1.5|-2.0|-2.0|1.7
clay|Bagnolini D.|ITA|Right-Handed|Pecci A.|ITA|Right-Handed|1.0||-75.5|-1.5|-2.0|-2.0|1.3200000000000003
hard|Svajda Z.|FRA|Right-Handed|Quinn E.|AUS|Right-Handed|0.0|2.0|143.0|-17.5|-8.0|4.0|-2.0300000000000002
clay|Balzerani R.|ITA|Right-Handed|Arnaboldi F.|ITA|Right-Handed|0.0|3.0|75.5|-1.0|0.0|1.0|1.05
Varioussurfaces|Petrovic L.|SRB|Right-Handed|Vasquez Gehrke A.|DEU|Right-Handed|0.0|1.0|75.5|1.5|2.0|-2.0|-1.3200000000000003
clay|Bailly G.|BEL|Right-Handed|Svrcina D.|CZE|Right-Handed|0.0|-5.0|-244.0|10.0|7.0|-3.0|2.03
Varioussurfaces|Bara F.|ROU|Right-Handed|Horak V.|CZE|Right-Handed|1.0||-75.5|-1.5|-2.0|-3.0|0.22999999999999998
Varioussurfaces|Cekirge K.|TUR|Right-Handed|Portugal A.|PRT|Right-Handed|0.0|-1.0|75.5|1.5|2.0|0.0|-1.64
Varioussurfaces|Sikharulidze S.|GEO|Right-Handed|Michnev P.|CZE|Right-Handed|1.0||-75.5|-5.5|-5.0|-2.0|2.8200000000000003
Varioussurfaces|Civita Telles L.|BRA|Right-Handed|Marques D.|PRT|Right-Handed|0.0|5.0|75.5|1.5|2.0|3.0|-1.27
Varioussurfaces|Massara A.|ITA|Right-Handed|Kountourakis I.|GRC|Right-Handed|1.0||-75.5|-8.0|-7.0|7.0|1.7
clay|Lakat F.|FRA|Right-Handed|Reco A.|FRA|Right-Handed|0.0|3.0|75.5|15.5|13.0|4.0|0.1299999999999999
clay|Shiraishi H.|JPN|Right-Handed|Kono Y.|JPN|Right-Handed|0.0|-1.0|75.5|1.5|2.0|-5.0|-5.75
clay|Shin S.|KOR|Right-Handed|Ogura K.|JPN|Right-Handed|1.0||-75.5|7.0|10.0|-1.0|-3.6
clay|Matsuda K.|JPN|Right-Handed|Kumasaka T.|JPN|Right-Handed|0.0|-5.0|75.5|6.0|10.0|-2.0|1.3699999999999999
clay|Pearson K.|AUS|Right-Handed|Bradshaw J.|AUS|Right-Handed|1.0||-75.5|-18.0|-5.0|4.0|-0.9400000000000002
Varioussurfaces|Bobo D.|AUS|Right-Handed|De Alba Valdes R.|MEX|Right-Handed|1.0||-75.5|-1.5|-2.0|-3.0|1.2000000000000002
Varioussurfaces|Marrero Curbelo I.|ESP|Right-Handed|Simundza J.|HRV|Left-Handed|0.0|6.0|75.5|1.5|2.0|6.0|-1.66
clay|Nagele M.|ESP|Right-Handed|Van Wyk K.|FRA|Right-Handed|1.0||-75.5|-1.5|-2.0|-9.0|8.73
