Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Netherlands - Championship|||Paardekooper S.|Netherlands|2023|||right|21.0|Bastiaansen P.|Netherlands|2022|||right|19.0|indoors|20231213
Netherlands - Championship|||Van Tilburg R.|Netherlands|2015|||right|24.0|Verbeek D.|Netherlands|2022|||right||indoors|20231213
Netherlands - Championship|1.43|2.63|Kuhar M.|USA|2015|||right|28.0|Crowther C.|NewZealand|2020|||right|21.0|indoors|20231213
Netherlands - Championship|1.87|1.82|Dellavedova M.|Australia|2015|81.0|191.0|right|24.0|Hudd E.|GreatBritain|2017|||right|24.0|indoors|20231213
Netherlands - Championship|1.57|2.26|Bradshaw J.|Australia|2021|||right|21.0|Stoupe G.|NewZealand|2019|||right|23.0|indoors|20231213
Netherlands - Championship|1.06|7.78|Martin Tiffon P.|Spain|2016|73.0|183.0|right|25.0|Martinez M.|Spain|2016|||right|23.0|indoors|20231213
Netherlands - Championship|1.26|3.40|Catanzariti A.|USA|2013|||right|29.0|Villacorta-Alonso R.|Spain|2002|||right|39.0|indoors|20231213
Netherlands - Championship|1.14|4.95|Marrero Curbelo I.|Spain|2015|||right|25.0|Bueno Gil A.|Spain|2017|||right|24.0|indoors|20231213
Netherlands - Championship|1.30|3.25|Gonzalez Fernandez M.|Spain|2018|||right|22.0|Slump S.|Netherlands|2015|77.0|188.0|right|25.0|indoors|20231213
Netherlands - Championship|1.02|10.88|Kravchenko G.|Ukraine|2016|63.0|180.0|right|24.0|Pop D.|Romania|2022|||right|20.0|indoors|20231213
Netherlands - Championship|1.12|5.30|Sanchez Quilez A.|Spain|2022|||right|19.0|Molino J.|Spain|2016|||right|23.0|indoors|20231213
Netherlands - Championship|1.27|3.38|Becerra Otarola I.|Chile|2017|||right|23.0|Valente R.|Argentina|2022|||right|20.0|indoors|20231213
Netherlands - Championship|1.05|7.78|Soto M.|Chile|2016|||right|25.0|Romano G.|Argentina|2021|||right|22.0|indoors|20231213
Netherlands - Championship|1.15|4.20|Bilardo J.|Italy|2022|||right|19.0|Machado M.|Spain|2023|||right||indoors|20231213
Netherlands - Championship|1.10|5.85|Jubb P.|GreatBritain|2016|69.0|180.0|right|24.0|Manzanera Pertusa A.|Spain|2020|||right|21.0|indoors|20231213
Netherlands - Championship|1.01|13.64|Castelnuovo L.|Switzerland|2013|||left|27.0|Alshati A.|Kuwait|2017|||right|22.0|indoors|20231213
Netherlands - Championship|2.18|1.60|Kriznik M.|Slovenia|2022|||left|19.0|Steiner M.|Germany|2017|||right|30.0|indoors|20231213
Netherlands - Championship|1.03|8.58|Demanet E.|Belgium|2023|||right|19.0|Nawaf M.|Qatar|2021|||right|17.0|indoors|20231213
