Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Cizek J.|CZE|Right-Handed|2.09|Bien D.|CZE|Right-Handed|1.65|0.0|1.0|79.0|2.0|0.0|-3.0|0.43999999999999995
clay|Shirokyi D.|UKR|Right-Handed|1.1|Khoshkholgh M.|IRN|Right-Handed|5.68|0.0|0.0|79.0|2.0|0.0|-6.0|-4.58
clay|Badi A.|IRN|Right-Handed|6.67|Agostini S.|ITA|Right-Handed|1.08|1.0||-79.0|-2.0|0.0|-2.0|5.59
Varioussurfaces|Craig C.|FRA|Right-Handed|1.3|Bulte A.|AUS|Right-Handed|3.4|0.0|-4.0|79.0|2.0|0.0|-2.0|-2.0999999999999996
clay|Oliver Moratalla V.|ESP|Right-Handed|6.42|Marrero Curbelo I.|ESP|Right-Handed|1.08|1.0||-79.0|-2.0|0.0|-1.0|5.34
clay|Stanke C.|DEU|Right-Handed|1.52|El Sallaly A.|EGY|Right-Handed|2.33|0.0|-3.0|79.0|2.0|0.0|-1.0|-0.81
clay|Vlasceanu E.|ROU|Right-Handed|4.0|Saritas G.|TUR|Right-Handed|1.22|1.0||-79.0|-2.0|0.0|5.0|2.7800000000000002
clay|Nesterov P.|BGR|Right-Handed|1.01|Schipor E.|ROU|Right-Handed|20.25|0.0|3.0|79.0|2.0|0.0|1.0|-19.24
clay|Marrero Curbelo I.|ESP|Right-Handed|1.08|Oliver Moratalla V.|ESP|Right-Handed|6.42|0.0|2.0|79.0|2.0|0.0|1.0|-5.34
clay|Zhang M.|CHN|Right-Handed|2.65|Yang J.|DEU|Right-Handed|1.42|1.0||-79.0|-2.0|0.0|-8.0|1.23
clay|Roncadelli F.|URY|Left-Handed|3.3|Couacaud E.|FRA|Right-Handed|1.3|1.0||-103.0|-5.0|2.0|-5.0|1.9999999999999998
clay|Bien D.|CZE|Right-Handed|1.65|Cizek J.|CZE|Right-Handed|2.09|1.0||-79.0|-2.0|0.0|3.0|-0.43999999999999995
clay|Ryan Ziegann S.|AUS|Right-Handed|3.93|Bradshaw J.|AUS|Right-Handed|1.21|1.0||-79.0|-2.0|0.0|5.0|2.72
clay|Quang Hien Pham H.|AUS|Right-Handed|6.03|Ogura K.|JPN|Right-Handed|1.09|1.0||-79.0|7.0|13.0|-4.0|4.94
clay|Winter E.|AUS|Right-Handed|1.05|Elia J.|AUS|Right-Handed|7.92|0.0|2.0|79.0|2.0|0.0|-3.0|-6.87
clay|Rapagnetta D.|ITA|Right-Handed|4.97|Gill F.|FRA|Left-Handed|1.13|1.0||-79.0|-2.0|0.0|-5.0|3.84
indoors|Quinn E.|ITA|Right-Handed|2.28|Basavareddy N.|FRA|Right-Handed|1.58|1.0||-223.0|-2.0|0.0|1.0|0.6999999999999997
clay|Ivanov S.|RUS|Right-Handed|1.19|Malakhovich M.|BLR|Right-Handed|4.14|0.0|-1.0|79.0|2.0|0.0|-3.0|-2.9499999999999997
clay|Dev S.|IND|Right-Handed|1.01|Hanifi K.|IRN|Right-Handed|14.33|0.0|10.0|79.0|3.0|-8.0|10.0|-13.32
clay|Iannaccone F.|ITA|Right-Handed|1.29|Carboni L.|ITA|Right-Handed|3.26|1.0||-79.0|-2.0|0.0|7.0|-1.9699999999999998
clay|Rodriguez Taverna S.|ARG|Right-Handed|1.44|Alves M.|BRA|Right-Handed|2.69|1.0||227.0|5.0|8.0|2.0|-1.25
clay|Brown P.|FRA|Left-Handed|1.12|Prabodh S.|IND|Right-Handed|5.09|0.0|-6.0|79.0|-2.0|-5.0|-6.0|-3.9699999999999998
hard|Sonego L.|ITA|Right-Handed|1.31|Daniel T.|JPN|Right-Handed|3.44|1.0||541.0|-4.0|0.0|-2.0|-2.13
clay|Dzhavakian Y.|UKR|Right-Handed|1.52|Yamanaka T.|JPN|Right-Handed|2.35|0.0|8.0|79.0|2.0|0.0|9.0|-0.8300000000000001
clay|De La Fuente S.|ARG|Right-Handed|3.41|Falabella L.|ARG|Left-Handed|1.27|1.0||-79.0|-2.0|0.0|-4.0|2.14
hard|McCabe J.|AUS|Right-Handed|2.01|Trungelliti M.|ARG|Right-Handed|1.76|1.0||27.0|-3.0|5.0|-13.0|0.24999999999999978
clay|Donnet E.|FRA|Right-Handed|1.29|Vincent A.|FRA|Right-Handed|3.24|1.0||-79.0|-2.0|0.0|-3.0|-1.9500000000000002
hard|Pinter P.|AUT|Right-Handed|1.52|Meduri A.|ITA|Right-Handed|2.46|0.0|-2.0|79.0|2.0|0.0|-3.0|-0.94
Varioussurfaces|Terziev S.|BGR|Left-Handed|3.75|Rihane Y.|DZA|Right-Handed|1.25|1.0||-79.0|-2.0|0.0|-1.0|2.5
clay|Kielan S.|POL|Right-Handed|3.04|Moroni F.|ITA|Right-Handed|1.31|0.0|-2.0|79.0|2.0|0.0|-2.0|1.73
clay|Sueoka Y.|JPN|Right-Handed|1.3|Chung H.|KOR|Right-Handed|3.18|1.0||-123.0|-14.0|-5.0|-7.0|-1.8800000000000001
clay|Mrva M.|CZE|Right-Handed|2.14|Fajta P.|HUN|Right-Handed|1.63|0.0|-4.0|79.0|2.0|0.0|-5.0|0.5100000000000002
clay|Vasquez Gehrke A.|DEU|Right-Handed|1.74|Valiev I.|RUS|Right-Handed|1.97|0.0|-4.0|79.0|6.0|2.0|-2.0|-0.22999999999999998
clay|Mochizuki Y.|JPN|Right-Handed|3.79|Imamura M.|JPN|Right-Handed|1.22|1.0||-79.0|-17.0|-10.0|1.0|2.5700000000000003
clay|Zielinski M.|POL|Right-Handed|1.35|Elicha Navas G.|ESP|Right-Handed|2.89|0.0|3.0|79.0|2.0|0.0|2.0|-1.54
clay|Brunold M.|CHE|Right-Handed|3.54|Coria F.|ARG|Right-Handed|1.27|0.0|-13.0|-263.0|4.0|3.0|-13.0|2.27
clay|Bertimon C.|FRA|Right-Handed|1.18|Larue L.|FRA|Right-Handed|4.16|0.0|6.0|79.0|2.0|0.0|2.0|-2.9800000000000004
clay|Jones H.|AUS|Right-Handed|1.05|Dumitru M.|AUS|Right-Handed|7.94|1.0||-79.0|2.0|3.0|-10.0|-6.890000000000001
hard|Kachmazov A.|RUS|Right-Handed|1.52|Cui J.|CHN|Right-Handed|2.46|0.0|-3.0|-219.0|5.0|0.0|-4.0|-0.94
clay|Vulpitta G.|ITA|Right-Handed|5.67|Picchione A.|ITA|Right-Handed|1.1|1.0||-79.0|-2.0|0.0|-7.0|4.57
clay|Villoslada E.|FRA|Right-Handed|3.27|Martinez M.|CHE|Right-Handed|1.29|1.0||-79.0|5.0|8.0|-2.0|1.98
clay|Hoffmann M.|DEU|Right-Handed|1.1|Thour R.|SWE|Right-Handed|5.93|0.0|-4.0|79.0|2.0|0.0|-6.0|-4.83
clay|Szajrych J.|POL|Right-Handed|3.09|Ramskogler G.|AUT|Right-Handed|1.32|0.0|-4.0|79.0|2.0|0.0|-3.0|1.7699999999999998
clay|Alvarez Valdes L.|MEX|Right-Handed|1.1|Vasser O.|ITA|Right-Handed|5.93|0.0|0.0|79.0|2.0|0.0|-2.0|-4.83
clay|Masabayashi T.|JPN|Right-Handed|3.51|Ellis B.|AUS|Right-Handed|1.25|0.0|-1.0|79.0|2.0|0.0|1.0|2.26
clay|Elyasi S.|IRN|Right-Handed|2.71|Aggarwal P.|IND|Right-Handed|1.39|1.0||-79.0|-2.0|0.0|-7.0|1.32
clay|Eriksson S.|SWE|Right-Handed|3.37|Jones B.|ITA|Right-Handed|1.27|0.0|-7.0|79.0|2.0|0.0|-7.0|2.1
clay|Orlov V.|UKR|Right-Handed|1.45|Marino P.|ITA|Right-Handed|2.53|0.0|5.0|79.0|2.0|2.0|6.0|-1.0799999999999998
clay|Elia J.|AUS|Right-Handed|7.92|Winter E.|AUS|Right-Handed|1.05|1.0||-79.0|-2.0|0.0|3.0|6.87
clay|Berkieta T.|POL|Right-Handed|1.01|Golubev D.|RUS|Right-Handed|15.38|0.0|-6.0|79.0|2.0|0.0|-4.0|-14.370000000000001
clay|Smejkal S.|CZE|Right-Handed|14.02|Prihodko O.|UKR|Right-Handed|1.01|1.0||-79.0|-2.0|3.0|-8.0|13.01
clay|Valle F.|ITA|Right-Handed|1.32|Wojnar B.|POL|Right-Handed|3.08|1.0||-79.0|-2.0|0.0|-6.0|-1.76
clay|Dedura-Palomero D.|DEU|Left-Handed|1.12|Filip J.|CZE|Right-Handed|5.32|0.0|-1.0|79.0|2.0|0.0|-2.0|-4.2
clay|Nanobashvili S.|SWE|Right-Handed|3.57|Karlsson Wistrand J.|SWE|Right-Handed|1.25|0.0|0.0|79.0|2.0|0.0|-3.0|2.32
clay|D'Agostino S.|ITA|Right-Handed|1.57|Boros A.|HUN|Right-Handed|2.23|1.0||-79.0|-2.0|0.0|0.0|-0.6599999999999999
clay|Baum S.|CZE|Left-Handed|1.12|Hrazdil J.|CZE|Left-Handed|5.25|0.0|0.0|79.0|2.0|0.0|2.0|-4.13
clay|Klintcharov A.|NZL|Right-Handed|1.11|Bataljin L.|AUS|Right-Handed|5.41|0.0|-2.0|79.0|24.0|15.0|0.0|-4.3
clay|Lu P.|CHN|Right-Handed|3.17|Leong M.|MYS|Right-Handed|1.3|1.0||-79.0|-2.0|0.0|2.0|1.8699999999999999
clay|Aguiard E.|AUS|Right-Handed|1.6|Hulme M.|AUS|Right-Handed|2.21|1.0||-79.0|-2.0|0.0|-3.0|-0.6099999999999999
clay|Feldbausch K.|CHE|Right-Handed|1.56|Novak D.|AUT|Right-Handed|2.31|1.0||-101.0|-5.0|0.0|-12.0|-0.75
clay|Koistila larsson K.|SWE|Right-Handed|5.73|Sanghera T.|FRA|Right-Handed|1.1|1.0||-79.0|-6.0|0.0|0.0|4.630000000000001
clay|Leong M.|MYS|Right-Handed|1.3|Lu P.|CHN|Right-Handed|3.17|0.0|-4.0|79.0|2.0|0.0|-2.0|-1.8699999999999999
clay|Skatov T.|KAZ|Right-Handed|1.34|Agamenone F.|ITA|Right-Handed|3.09|0.0|-8.0|14.0|-9.0|-15.0|-8.0|-1.7499999999999998
clay|Moghimi S.|IRN|Right-Handed|5.25|Turker M.|TUR|Right-Handed|1.12|1.0||-79.0|-2.0|0.0|-3.0|4.13
clay|Filar K.|POL|Right-Handed|1.69|Schifris J.|DEU|Left-Handed|2.04|0.0|-1.0|79.0|2.0|0.0|4.0|-0.3500000000000001
clay|Pel S.|NLD|Right-Handed|5.71|Moeller M.|DEU|Right-Handed|1.11|1.0||-79.0|6.0|5.0|-3.0|4.6
clay|Ilagan A.|FRA|Left-Handed|1.2|Rawat S.|IND|Right-Handed|3.99|0.0|-8.0|79.0|7.0|8.0|-8.0|-2.79
clay|Vickery L.|AUS|Right-Handed|4.39|Bouzige M.|AUS|Right-Handed|1.17|1.0||-79.0|-3.0|3.0|-5.0|3.2199999999999998
indoors|Bernard A.|ITA|Left-Handed|2.38|Nakagawa N.|JPN|Right-Handed|1.54|1.0||-79.0|0.0|3.0|-6.0|0.8399999999999999
indoors|Zahraj P.|DEU|Right-Handed|3.32|Trotter J.|JPN|Right-Handed|1.31|1.0||-79.0|-2.0|0.0|0.0|2.01
clay|Rodrigues P.|BRA|Right-Handed|2.36|La Serna J.|ARG|Left-Handed|1.52|0.0|-1.0|79.0|2.0|0.0|-2.0|0.8399999999999999
clay|Novak D.|AUT|Right-Handed|2.31|Feldbausch K.|CHE|Right-Handed|1.56|0.0|9.0|101.0|5.0|0.0|12.0|0.75
clay|Palovic L.|SVK|Right-Handed|1.53|Vrba J.|CZE|Right-Handed|2.31|0.0|4.0|79.0|2.0|0.0|0.0|-0.78
clay|Cina F.|ITA|Right-Handed|1.16|Cazacu D.|ROU|Left-Handed|4.4|0.0|-3.0|79.0|2.0|0.0|-3.0|-3.24
clay|Renard L.|SWE|Right-Handed|4.12|Heinonen A.|SWE|Right-Handed|1.19|0.0|10.0|79.0|5.0|2.0|10.0|2.93
clay|Dougaz A.|TUN|Left-Handed|1.05|Zhang L.|CHN|Right-Handed|7.67|0.0|5.0|79.0|5.0|5.0|6.0|-6.62
clay|De Jager J.|NLD|Right-Handed|1.98|Kamrowski M.|POL|Right-Handed|1.72|1.0||-79.0|-2.0|0.0|1.0|0.26
clay|Barrios Vera M.|CHL|Right-Handed|3.59|Munar J.|ESP|Right-Handed|1.26|1.0||-345.0|12.0|8.0|-1.0|2.33
clay|Torres Fernandez B.|CHL|Right-Handed|5.63|Estevez J.|ARG|Right-Handed|1.11|1.0||-79.0|-2.0|0.0|2.0|4.52
clay|Rivera L.|NOR|Right-Handed|3.13|Bass F.|FRA|Right-Handed|1.31|1.0||-79.0|-8.0|3.0|-2.0|1.8199999999999998
clay|Bocchi L.|ITA|Right-Handed|1.01|Singh J.|IND|Left-Handed|11.29|0.0|0.0|79.0|3.0|-3.0|-2.0|-10.28
clay|Sanchez Jover C.|ESP|Left-Handed|1.03|Toffanin N.|ITA|Right-Handed|9.52|0.0|3.0|79.0|2.0|0.0|3.0|-8.49
clay|Van Der Meerschen M.|BEL|Right-Handed|1.24|Panaras A.|FRA|Right-Handed|3.62|0.0|5.0|79.0|2.0|0.0|3.0|-2.38
clay|Bobrov B.|RUS|Right-Handed|1.51|Oh C.|KOR|Right-Handed|2.34|0.0|1.0|79.0|2.0|5.0|0.0|-0.8299999999999998
clay|Zeng Y.|CHN|Right-Handed|1.09|Zheng Y.|CHN|Right-Handed|6.03|0.0|0.0|79.0|2.0|0.0|-2.0|-4.94
clay|Tirante T.|ARG|Right-Handed|1.01|Rengifo F.|COL|Right-Handed|20.45|0.0|-1.0|79.0|3.0|2.0|-2.0|-19.439999999999998
clay|Falabella L.|ARG|Left-Handed|1.27|De La Fuente S.|ARG|Right-Handed|3.41|0.0|2.0|79.0|2.0|0.0|4.0|-2.14
clay|Takahashi Y.|JPN|Right-Handed|1.45|Tanuma R.|JPN|Right-Handed|2.55|0.0|0.0|-66.0|4.0|-10.0|-2.0|-1.0999999999999999
hard|Novak J.|CZE|Right-Handed|2.46|Dimic M.|SVN|Right-Handed|1.52|1.0||22.0|-2.0|0.0|0.0|0.94
Varioussurfaces|Bulte A.|AUS|Right-Handed|3.4|Craig C.|FRA|Right-Handed|1.3|1.0||-79.0|-2.0|0.0|2.0|2.0999999999999996
clay|Kamrowski M.|POL|Right-Handed|1.72|De Jager J.|NLD|Right-Handed|1.98|0.0|0.0|79.0|2.0|0.0|-1.0|-0.26
clay|Agamenone F.|ITA|Right-Handed|3.09|Skatov T.|KAZ|Right-Handed|1.34|1.0||-14.0|9.0|15.0|8.0|1.7499999999999998
clay|Nunez Vera A.|ITA|Right-Handed|8.4|Rodrigues N.|BRA|Right-Handed|1.04|1.0||-79.0|-2.0|0.0|-5.0|7.36
clay|Van Rensburg S.|AUS|Right-Handed|3.22|Watt J.|NZL|Right-Handed|1.3|1.0||-79.0|-2.0|0.0|-1.0|1.9200000000000002
hard|Uchiyama Y.|JPN|Right-Handed|2.06|Krueger M.|ITA|Right-Handed|1.72|0.0|2.0|-60.0|-4.0|-5.0|2.0|0.3400000000000001
clay|Ianin N.|RUS|Right-Handed|3.44|Mckennon M.|FRA|Left-Handed|1.25|1.0||-79.0|-2.0|0.0|0.0|2.19
clay|Dumitru M.|AUS|Right-Handed|7.94|Jones H.|AUS|Right-Handed|1.05|0.0|7.0|79.0|-2.0|-3.0|10.0|6.890000000000001
clay|Malakhovich M.|BLR|Right-Handed|4.14|Ivanov S.|RUS|Right-Handed|1.19|1.0||-79.0|-2.0|0.0|3.0|2.9499999999999997
clay|Joyce J.|AUS|Right-Handed|3.31|Cook E.|AUS|Right-Handed|1.28|1.0||-79.0|-2.0|0.0|-3.0|2.0300000000000002
clay|Puskar S.|SVK|Right-Handed|4.24|Karol M.|SVK|Right-Handed|1.18|1.0||-79.0|-15.0|-15.0|3.0|3.0600000000000005
clay|Choinski J.|ITA|Right-Handed|2.25|Djere L.|SRB|Right-Handed|1.59|1.0||-737.0|-2.0|8.0|-1.0|0.6599999999999999
hard|Jorgensen S.|DNK|Right-Handed|1.52|Bojkovic N.|DEU|Right-Handed|2.46|0.0|4.0|79.0|2.0|0.0|5.0|-0.94
clay|Lee D.|KOR|Right-Handed|1.11|Yu B.|CHN|Right-Handed|5.63|0.0|1.0|79.0|0.0|-8.0|1.0|-4.52
clay|Brunclik P.|CZE|Left-Handed|1.6|Raynel A.|FRA|Right-Handed|2.18|1.0||-79.0|-2.0|0.0|-4.0|-0.5800000000000001
indoors|Shelbayh A.|JOR|Left-Handed|1.97|Spizzirri E.|ITA|Right-Handed|1.77|0.0|-1.0|-11.0|2.0|0.0|-2.0|0.19999999999999996
clay|Gea A.|FRA|Right-Handed|2.19|Royer V.|FRA|Right-Handed|1.63|1.0||-79.0|-11.0|-8.0|-4.0|0.56
clay|Court J.|AUS|Right-Handed|1.32|Storch S.|AUS|Right-Handed|3.07|0.0|2.0|79.0|17.0|5.0|2.0|-1.7499999999999998
clay|Bobichon M.|FRA|Right-Handed|1.33|Zgirovsky A.|BLR|Right-Handed|3.02|0.0|-7.0|79.0|-1.0|-8.0|-1.0|-1.69
hard|Cilic M.|HRV|Right-Handed|1.75|Svajda Z.|ITA|Right-Handed|2.06|0.0|13.0|351.0|30.0|23.0|13.0|-0.31000000000000005
clay|Ganesan A.|FRA|Right-Handed|1.57|Habib A.|ITA|Right-Handed|2.23|0.0|-5.0|79.0|2.0|0.0|-3.0|-0.6599999999999999
clay|Paty D.|CZE|Right-Handed|1.32|Dimic M.|SVN|Right-Handed|3.13|0.0|2.0|79.0|2.0|0.0|2.0|-1.8099999999999998
clay|Shiraishi H.|JPN|Right-Handed|1.99|Isomura K.|JPN|Right-Handed|1.72|0.0|5.0|79.0|2.0|0.0|3.0|0.27
indoors|Andrade A.|ECU|Right-Handed|1.63|Kuzuhara B.|ITA|Right-Handed|2.18|0.0|7.0|79.0|-2.0|-3.0|5.0|-0.5500000000000003
clay|Onofrei M.|ROU|Right-Handed|1.87|Radu C.|ROU|Right-Handed|1.82|0.0|1.0|79.0|2.0|0.0|0.0|0.050000000000000044
clay|Trochu P.|FRA|Right-Handed|1.05|Maguire C.|IRL|Right-Handed|7.96|0.0|1.0|79.0|2.0|0.0|-5.0|-6.91
clay|Agostini S.|ITA|Right-Handed|1.08|Badi A.|IRN|Right-Handed|6.67|0.0|-4.0|79.0|2.0|0.0|2.0|-5.59
clay|Speziali F.|ITA|Right-Handed|1.44|Butulija B.|SRB|Left-Handed|2.56|1.0||-79.0|-2.0|0.0|-1.0|-1.12
clay|Cherie Ligniere E.|ITA|Right-Handed|7.26|Ionel N.|ROU|Right-Handed|1.07|1.0||-79.0|4.0|0.0|-1.0|6.1899999999999995
clay|Lerby C.|NLD|Right-Handed|1.58|Martinez Gomez P.|ESP|Right-Handed|2.2|0.0|5.0|79.0|2.0|0.0|0.0|-0.6200000000000001
clay|Kis Balazs R.|HUN|Right-Handed|7.27|Martin Manzano J.|ITA|Left-Handed|1.06|1.0||-79.0|-2.0|0.0|4.0|6.209999999999999
clay|Vrba J.|CZE|Right-Handed|2.31|Palovic L.|SVK|Right-Handed|1.53|1.0||-79.0|-2.0|0.0|0.0|0.78
clay|Elamin A.|IRL|Right-Handed|3.6|Demanet E.|BEL|Right-Handed|1.25|1.0||-79.0|-2.0|0.0|3.0|2.35
clay|Elicha Navas G.|ESP|Right-Handed|2.89|Zielinski M.|POL|Right-Handed|1.35|1.0||-79.0|-2.0|0.0|-2.0|1.54
clay|De Cuyper J.|FRA|Right-Handed|6.41|Haliak M.|BLR|Right-Handed|1.08|1.0||-79.0|0.0|0.0|-1.0|5.33
clay|Banti C.|ITA|Right-Handed|10.53|Pennaforti G.|ITA|Right-Handed|1.02|1.0||-79.0|-2.0|0.0|-1.0|9.51
hard|Hassan B.|LBN|Right-Handed|2.97|Gasquet R.|FRA|Right-Handed|1.37|1.0||-655.0|6.0|0.0|-9.0|1.6
hard|Svrcina D.|CZE|Right-Handed|1.48|Yevseyev D.|KAZ|Right-Handed|2.58|1.0||-90.0|-7.0|-11.0|-10.0|-1.1
clay|Taguchi R.|JPN|Right-Handed|2.37|Shin S.|KOR|Right-Handed|1.52|1.0||-79.0|0.0|3.0|-3.0|0.8500000000000001
indoors|Eubanks C.|FRA|Right-Handed|1.12|Williams C.|ITA|Right-Handed|5.97|0.0|9.0|1098.0|7.0|18.0|9.0|-4.85
clay|Ribeiro Lago E.|ITA|Right-Handed|5.68|Gentzsch T.|DEU|Right-Handed|1.11|1.0||-79.0|-2.0|0.0|6.0|4.569999999999999
clay|Mckennon M.|FRA|Left-Handed|1.25|Ianin N.|RUS|Right-Handed|3.44|0.0|4.0|79.0|2.0|0.0|0.0|-2.19
clay|Ficovich J.|ARG|Right-Handed|1.2|Bertran P.|ITA|Right-Handed|4.24|0.0|0.0|79.0|3.0|8.0|-1.0|-3.04
Varioussurfaces|Rihane Y.|DZA|Right-Handed|1.25|Terziev S.|BGR|Left-Handed|3.75|0.0|3.0|79.0|2.0|0.0|1.0|-2.5
clay|Ilkel C.|TUR|Right-Handed|3.72|Dodig M.|HRV|Right-Handed|1.25|1.0||-223.0|5.0|0.0|10.0|2.47
clay|Ionel N.|ROU|Right-Handed|1.07|Cherie Ligniere E.|ITA|Right-Handed|7.26|0.0|5.0|79.0|-4.0|0.0|1.0|-6.1899999999999995
clay|Matsuda K.|JPN|Right-Handed|1.83|Vithoontien L.|JPN|Left-Handed|1.83|0.0|0.0|79.0|2.0|0.0|-2.0|0.0
clay|Rengifo F.|COL|Right-Handed|20.45|Tirante T.|ARG|Right-Handed|1.01|1.0||-79.0|-3.0|-2.0|2.0|19.439999999999998
clay|Carboni L.|ITA|Right-Handed|3.26|Iannaccone F.|ITA|Right-Handed|1.29|0.0|-7.0|79.0|2.0|0.0|-7.0|1.9699999999999998
clay|Rocens M.|LVA|Right-Handed|6.51|Lopez Morillo I.|ESP|Right-Handed|1.08|1.0||-79.0|-2.0|0.0|0.0|5.43
hard|Damm M.|FRA|Left-Handed|1.37|Gautier A.|FRA|Right-Handed|2.97|0.0|-6.0|79.0|2.0|-15.0|-7.0|-1.6
clay|Estevez J.|ARG|Right-Handed|1.11|Torres Fernandez B.|CHL|Right-Handed|5.63|0.0|0.0|79.0|2.0|0.0|-2.0|-4.52
clay|Recek D.|CZE|Right-Handed|1.65|Siniakov D.|CZE|Right-Handed|2.09|1.0||-79.0|-2.0|0.0|8.0|-0.43999999999999995
clay|Piraino G.|ITA|Left-Handed|1.26|La Vela G.|ITA|Right-Handed|3.47|0.0|0.0|79.0|2.0|0.0|-3.0|-2.21
clay|Zgirovsky A.|BLR|Right-Handed|3.02|Bobichon M.|FRA|Right-Handed|1.33|1.0||-79.0|1.0|8.0|1.0|1.69
clay|Larue L.|FRA|Right-Handed|4.16|Bertimon C.|FRA|Right-Handed|1.18|1.0||-79.0|-2.0|0.0|-2.0|2.9800000000000004
clay|Moriya H.|JPN|Right-Handed|1.99|Nam J.|KOR|Right-Handed|1.72|0.0|2.0|-67.0|-15.0|-15.0|2.0|0.27
clay|La Vela G.|ITA|Right-Handed|3.47|Piraino G.|ITA|Left-Handed|1.26|1.0||-79.0|-2.0|0.0|3.0|2.21
clay|Slump S.|NLD|Right-Handed|1.4|Kupcic J.|SVN|Right-Handed|2.71|1.0||-79.0|0.0|5.0|2.0|-1.31
clay|Nedelko I.|RUS|Right-Handed|1.39|Jafar I.|IRN|Right-Handed|2.7|0.0|17.0|-197.0|5.0|2.0|20.0|-1.3100000000000003
clay|Ghavam A.|IRN|Right-Handed|6.11|Vujic S.|AUS|Right-Handed|1.09|1.0||-79.0|-2.0|0.0|-8.0|5.0200000000000005
clay|Ogura K.|JPN|Right-Handed|1.09|Quang Hien Pham H.|AUS|Right-Handed|6.03|0.0|1.0|79.0|-7.0|-13.0|4.0|-4.94
clay|Smillie C.|ITA|Right-Handed|3.17|Saye D.|FRA|Right-Handed|1.31|1.0||-79.0|-2.0|0.0|0.0|1.8599999999999999
