Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Egea F.|ARG|Right-Handed|Oetzbach A.|DEU|Right-Handed|1.0||-19.0|-2.0|-1.0|-2.0|-0.8800000000000001
clay|Dalmasso G.|FRA|Right-Handed|Cook E.|AUS|Right-Handed|0.0|-2.0|19.0|0.0|1.0|0.0|-1.48
clay|Rollins P.|ITA|Right-Handed|Hanzlik C.|FRA|Right-Handed|1.0||-19.0|0.0|-1.0|1.0|0.6599999999999999
clay|Cobolli F.|ITA|Right-Handed|Dalla Valle E.|ITA|Right-Handed|1.0||56.0|-12.0|-9.0|-4.0|-3.75
clay|Eqbal I.|IND|Right-Handed|Miessen E.|COD|Right-Handed|0.0|6.0|19.0|0.0|1.0|8.0|-9.190000000000001
clay|Goldberg Alviani N.|ESP|Right-Handed|Boyd K.|FRA|Right-Handed|1.0||-19.0|0.0|-1.0|-6.0|4.869999999999999
clay|Stice T.|FRA|Right-Handed|Dickerson R.|ITA|Right-Handed|0.0|1.0|19.0|0.0|1.0|-3.0|-0.43999999999999995
clay|Dai Y.|CHN|Right-Handed|Li H.|CHN|Right-Handed|1.0||-19.0|0.0|-1.0|3.0|7.99
hard|Added D.|FRA|Right-Handed|Bellucci M.|ITA|Left-Handed|0.0|3.0|-52.0|-6.0|-1.0|2.0|0.98
clay|Mischker F.|ITA|Right-Handed|Pawelski M.|POL|Right-Handed|1.0||-19.0|0.0|-1.0|2.0|8.51
grass|Hijikata R.|AUS|Right-Handed|Mannarino A.|FRA|Left-Handed|1.0||-590.0|-11.0|-2.0|-13.0|1.14
clay|Negritu C.|DEU|Right-Handed|Galfinger R.|KAZ|Right-Handed|0.0|8.0|19.0|3.0|9.0|9.0|-2.5300000000000002
clay|Thanos A.|GRC|Right-Handed|Efstathiou M.|CYP|Right-Handed|1.0||-19.0|0.0|-1.0|-2.0|0.7199999999999998
clay|Boyd K.|FRA|Right-Handed|Goldberg Alviani N.|ESP|Right-Handed|0.0|9.0|19.0|0.0|1.0|6.0|-4.869999999999999
clay|Juarez F.|ITA|Right-Handed|Perruzza V.|ITA|Right-Handed|0.0|4.0|19.0|0.0|1.0|2.0|-2.38
clay|Ortenzi G.|ITA|Right-Handed|Tabacco F.|ITA|Right-Handed|1.0||-19.0|0.0|-1.0|2.0|2.7
clay|Donskoy E.|RUS|Right-Handed|Heck H.|ITA|Right-Handed|0.0|12.0|153.0|-3.0|1.0|12.0|-4.51
