Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Australian Open|1.27|3.92|Tsitsipas S.|Greece|2013|89.0|193.0|right|26.0|Berrettini M.|Italy|2012|95.0|196.0|right|28.0|hard|20210215
Australian Open|1.15|5.54|Nadal R.|Spain|2001|85.0|185.0|left|38.0|Fognini F.|Italy|2002|79.0|178.0|right|37.0|hard|20210215
Australian Open|1.09|7.68|Rublev A.|Russia|2013|70.0|188.0|right|26.0|Ruud C.|Norway|2013|77.0|183.0|right|25.0|hard|20210215
Australian Open|1.04|12.40|Medvedev D.|Russia|2011|83.0|198.0|right|28.0|McDonald M.|USA|2009|73.0|178.0|right|29.0|hard|20210215
Biella 3 challenger|4.28|1.21|Popko D.|Kazakhstan|2011|87.0|191.0|right|27.0|Korda S.|USA|2015|75.0|193.0|right|24.0|indoors|20210215
Biella 3 challenger|2.64|1.44|Klizan M.|Slovakia|2005|85.0|191.0|left|35.0|Zapata Miralles B.|Spain|2012|82.0|183.0|right|27.0|indoors|20210215
Biella 3 challenger|1.47|2.59|Majchrzak K.|Poland|2013|78.0|180.0|right|28.0|Rola B.|Slovenia|2008|85.0|193.0|left|33.0|indoors|20210215
Biella 3 challenger|2.49|1.51|Donskoy E.|Russia|2006|75.0|185.0|right|34.0|Safwat M.|Egypt|2007|83.0|180.0|right|33.0|indoors|20210215
Biella 3 challenger|1.37|2.98|Kwon S.|SouthKorea|2013|72.0|180.0|right|26.0|Jung J.|ChineseTaipei|2005|69.0|180.0|right|35.0|indoors|20210215
Concepcion challenger|2.25|1.61|Tabilo A.|Chile|2013|75.0|188.0|left|27.0|Bagnis F.|Argentina|2005|82.0|183.0|left|34.0|clay|20210215
Concepcion challenger|1.37|2.96|Cerundolo F.|Argentina|2016|78.0|185.0|right|26.0|Collarini A.|Argentina|2007|80.0|185.0|left|32.0|clay|20210215
Concepcion challenger|1.60|2.26|Barrios Vera M.|Chile|2013|88.0|191.0|right|26.0|Clezar G.|Brazil|2007|77.0|180.0|right|31.0|clay|20210215
