Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Dubai|2.15|1.70|Humbert U.|France|2014|73.0|188.0|left|26.0|Hurkacz H.|Poland|2014|81.0|196.0|right|27.0|hard|20240229
Dubai|1.20|4.55|Medvedev D.|Russia|2011|83.0|198.0|right|28.0|Davidovich Fokina A.|Spain|2014|80.0|183.0|right|25.0|hard|20240229
Dubai|1.40|2.95|Rublev A.|Russia|2013|70.0|188.0|right|26.0|Korda S.|USA|2015|75.0|193.0|right|24.0|hard|20240229
Dubai|2.04|1.78|Bublik A.|Kazakhstan|2011|77.0|198.0|right|27.0|Lehecka J.|CzechRepublic|2017|80.0|183.0|right|22.0|hard|20240229
Acapulco|1.22|4.36|Ruud C.|Norway|2013|77.0|183.0|right|25.0|Lajovic D.|Serbia|2005|83.0|183.0|right|34.0|hard|20240229
Acapulco|1.20|4.60|Rune H.|Denmark|2018|68.0|185.0|right|21.0|Kovacevic A.|USA|2015|76.0|183.0|right|25.0|hard|20240229
Acapulco|1.45|2.74|Shelton B.|USA|2021|||left|21.0|Arnaldi M.|Italy|2018|||right|23.0|hard|20240229
Acapulco|1.15|5.40|Tsitsipas S.|Greece|2013|89.0|193.0|right|26.0|Cobolli F.|Italy|2017|||right|22.0|hard|20240229
Acapulco|1.58|2.36|Kecmanovic M.|Serbia|2013|75.0|183.0|right|24.0|Altmaier D.|Germany|2013|88.0|191.0|right|25.0|hard|20240229
Acapulco|1.10|7.29|De Minaur A.|Australia|2015|69.0|183.0|right|25.0|Ofner S.|Austria|2012|81.0|191.0|right|28.0|hard|20240229
Acapulco|1.23|4.22|Draper J.|GreatBritain|2017|80.0|191.0|left|22.0|Nishioka Y.|Japan|2011|64.0|170.0|left|28.0|hard|20240229
