Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
indoors|Russo S.|ARG|Right-Handed|Falabella L.|ARG|Left-Handed|1.0||-76.5|3.0|2.0|8.0|2.61
indoors|Johnson J.|ARG|Right-Handed|Del Castillo P.|ESP|Right-Handed|1.0||-76.5|3.0|2.0|0.0|-3.4799999999999995
indoors|Papagno S.|ITA|Right-Handed|Ramadan M.|BGR|Right-Handed|0.0|-1.0|76.5|-3.0|-2.0|-3.0|-0.3599999999999999
indoors|Arseneault N.|CAN|Right-Handed|Lada P.|ARG|Right-Handed|0.0|-5.0|76.5|-3.0|-2.0|-9.0|-6.36
indoors|Weekes J.|CAN|Right-Handed|Wehnelt K.|DEU|Right-Handed|1.0||-76.5|3.0|2.0|-8.0|1.79
indoors|Al-Aswad H.|JOR|Right-Handed|Dell'elba V.|ITA|Right-Handed|1.0||-76.5|3.0|2.0|1.0|7.780000000000001
clay|Etcheverry T.|ARG|Right-Handed|Olivieri G.|ARG|Right-Handed|1.0||344.0|9.0|21.0|-1.0|-2.02
indoors|Abibsi M.|DZA|Right-Handed|Galimardanov O.|RUS|Right-Handed|0.0|1.0|76.5|-3.0|-2.0|-2.0|-7.780000000000001
indoors|Milicevic L.|SRB|Right-Handed|Darras M.|FRA|Right-Handed|0.0|-6.0|76.5|-3.0|-2.0|-1.0|-6.55
Varioussurfaces|Eisinga Z.|NLD|Right-Handed|Hansen C.|DEU|Right-Handed|0.0|-9.0|76.5|-2.0|3.0|-11.0|0.030000000000000027
indoors|Smoliner T.|AUT|Right-Handed|Boureau A.|FRA|Right-Handed|1.0||-76.5|3.0|2.0|-6.0|-3.1399999999999997
indoors|Jaya Prakash O.|IND|Right-Handed|Singh D.|IND|Right-Handed|1.0||-76.5|10.0|5.0|-4.0|5.45
indoors|Sada I.|ITA|Right-Handed|Jeong Y.|KOR|Right-Handed|1.0||-76.5|3.0|2.0|2.0|7.140000000000001
