Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
Varioussurfaces|Smith M.|AUT|Right-Handed|1.73|Zhang J.|AUS|Right-Handed|2.0|0.0|0.0|105.5|-0.5|1.0|5.0|-0.27
clay|Draxl L.|CAN|Right-Handed|1.21|Palosi S.|ROU|Right-Handed|3.87|0.0|0.0|105.5|-0.5|1.0|-2.0|-2.66
Varioussurfaces|Rankin M.|ARG|Right-Handed|2.5|Gales R.|FRA|Right-Handed|1.5|1.0||-105.5|0.5|-1.0|4.0|1.0
Varioussurfaces|Garcia J.|ARG|Right-Handed|1.3|Jesudason A.|AUT|Right-Handed|3.4|1.0||-105.5|0.5|-1.0|3.0|-2.0999999999999996
clay|Dzhavakian Y.|UKR|Right-Handed|2.82|Mukund S.|IND|Right-Handed|1.37|1.0||142.0|0.5|-1.0|4.0|1.4499999999999997
clay|Munar J.|ESP|Right-Handed|1.33|Travaglia S.|ITA|Right-Handed|3.16|0.0|-5.0|418.0|-4.0|-2.0|-5.0|-1.83
clay|Waldner N.|AUT|Right-Handed|2.07|Novak D.|AUT|Right-Handed|1.7|0.0|-7.0|26.5|-2.0|2.0|-8.0|0.3699999999999999
clay|Stice T.|AUT|Right-Handed|2.24|Jordan P.|ARG|Right-Handed|1.57|0.0|3.0|105.5|-0.5|1.0|1.0|0.6700000000000002
Varioussurfaces|Jesudason A.|AUT|Right-Handed|3.4|Garcia J.|ARG|Right-Handed|1.3|0.0|1.0|105.5|-0.5|1.0|-3.0|2.0999999999999996
hard|Hsu Y.|AUT|Right-Handed|1.94|Gombos N.|SVK|Right-Handed|1.8|0.0|-7.0|-214.0|-15.0|-15.0|-9.0|0.1399999999999999
hard|Soriano Barrera A.|COL|Right-Handed|3.13|Gasquet R.|FRA|Right-Handed|1.34|1.0||-633.0|-0.5|1.0|-13.0|1.7899999999999998
hard|Rocha H.|PRT|Right-Handed|1.7|Rodionov J.|AUT|Left-Handed|2.07|1.0||-482.0|-7.5|-7.0|-5.0|-0.3699999999999999
clay|Verbin P.|RUS|Right-Handed|1.57|Latinovic S.|SRB|Right-Handed|2.23|1.0||-105.5|0.5|-1.0|-2.0|-0.6599999999999999
clay|Boscardin Dias P.|BRA|Right-Handed|2.21|Kestelboim M.|ARG|Right-Handed|1.58|1.0||-105.5|-5.0|-5.0|-7.0|0.6299999999999999
hard|Landaluce M.|ESP|Right-Handed|3.14|Medjedovic H.|SRB|Right-Handed|1.33|1.0||-389.0|0.5|-1.0|-3.0|1.81
Varioussurfaces|Bangoura S.|ARG|Right-Handed|2.75|Mitsui S.|JPN|Right-Handed|1.4|1.0||-234.5|-1.0|-2.0|10.0|1.35
Varioussurfaces|Koons H.|AUT|Right-Handed|1.2|Sanchez M.|ARG|Right-Handed|4.33|0.0|-2.0|345.5|-0.5|1.0|-1.0|-3.13
Varioussurfaces|Catini N.|ITA|Right-Handed|1.17|Dragomirov D.|DEU|Right-Handed|4.5|0.0|2.0|105.5|-0.5|1.0|2.0|-3.33
clay|Buse I.|PER|Right-Handed|1.98|Passaro F.|ITA|Right-Handed|1.76|1.0||-217.0|0.5|-1.0|-3.0|0.21999999999999997
clay|Novak D.|AUT|Right-Handed|1.7|Waldner N.|AUT|Right-Handed|2.07|1.0||-26.5|2.0|-2.0|8.0|-0.3699999999999999
clay|Rossi L.|ITA|Right-Handed|1.24|Jilly A.|HUN|Right-Handed|3.6|0.0|2.0|105.5|-0.5|1.0|4.0|-2.3600000000000003
clay|Andreescu S.|ROU|Right-Handed|3.71|Ionel N.|ROU|Right-Handed|1.23|1.0||-105.5|7.5|1.0|1.0|2.48
clay|Hampel L.|AUT|Right-Handed|2.07|Maldoner L.|AUT|Right-Handed|1.7|0.0|10.0|105.5|-0.5|4.0|2.0|0.3699999999999999
clay|Sharipov M.|RUS|Right-Handed|7.26|Deflandre L.|FRA|Left-Handed|1.06|0.0|2.0|105.5|-0.5|1.0|-1.0|6.199999999999999
clay|Haider-Maurer A.|AUT|Right-Handed|2.07|Haim M.|AUT|Right-Handed|1.7|0.0|10.0|-186.0|-1.0|-5.0|11.0|0.3699999999999999
clay|Piraino G.|ITA|Left-Handed|1.78|Kivattsev K.|RUS|Right-Handed|1.93|0.0|-3.0|105.5|-2.0|-8.0|-6.0|-0.1499999999999999
clay|Collarini A.|ARG|Left-Handed|1.2|Rodriguez L.|ARG|Right-Handed|3.89|0.0|9.0|57.0|1.5|1.0|8.0|-2.6900000000000004
clay|Sinclair C.|AUT|Right-Handed|2.24|Winter E.|AUS|Right-Handed|1.57|0.0|8.0|105.5|3.5|4.0|10.0|0.6700000000000002
clay|Khoeblal E.|NLD|Right-Handed|3.64|Gentzsch T.|DEU|Right-Handed|1.24|1.0||-105.5|0.5|-1.0|2.0|2.4000000000000004
clay|Cid Subervi R.|AUT|Right-Handed|1.34|Paz J.|ARG|Right-Handed|2.98|0.0|0.0|105.5|3.5|9.0|1.0|-1.64
Varioussurfaces|Palavestra I.|AUT|Right-Handed|1.5|Benson M.|ARG|Right-Handed|2.5|0.0|-2.0|105.5|-0.5|1.0|0.0|-1.0
clay|Tudorica A.|CAN|Right-Handed|1.26|Hamza Reguig S.|DZA|Right-Handed|3.42|1.0||-105.5|0.5|-1.0|0.0|-2.16
hard|Gasquet R.|FRA|Right-Handed|1.34|Soriano Barrera A.|COL|Right-Handed|3.13|0.0|12.0|633.0|0.5|-1.0|13.0|-1.7899999999999998
clay|Bar Biryukov P.|RUS|Left-Handed|1.35|Rawat S.|IND|Right-Handed|2.91|0.0|-12.0|105.5|8.0|10.0|-9.0|-1.56
hard|Wong C.|HKG|Right-Handed|1.9|Shimabukuro S.|JPN|Right-Handed|1.83|1.0||-85.0|3.5|1.0|-7.0|0.06999999999999984
clay|Chidekh C.|FRA|Right-Handed|1.19|Jones B.|ARG|Right-Handed|4.15|0.0|-2.0|-181.0|-0.5|1.0|-3.0|-2.9600000000000004
clay|Pecci A.|ITA|Right-Handed|2.4|Erhard M.|FRA|Right-Handed|1.5|1.0||-105.5|-1.5|-4.0|1.0|0.8999999999999999
Varioussurfaces|Zhang J.|AUS|Right-Handed|2.0|Smith M.|AUT|Right-Handed|1.73|1.0||-105.5|0.5|-1.0|-5.0|0.27
Varioussurfaces|Gandolfi G.|ITA|Right-Handed|1.4|Overmyer K.|AUT|Right-Handed|2.75|1.0||-105.5|0.5|-1.0|4.0|-1.35
Varioussurfaces|Hidalgo G.|ARG|Right-Handed|1.73|Filar K.|POL|Right-Handed|2.0|1.0||-105.5|0.5|-1.0|8.0|-0.27
clay|Radulov I.|BGR|Right-Handed|1.83|De Krom M.|NLD|Right-Handed|1.85|1.0||-105.5|0.5|-1.0|-7.0|-0.020000000000000018
hard|Gombos N.|SVK|Right-Handed|1.8|Hsu Y.|AUT|Right-Handed|1.94|1.0||214.0|15.0|15.0|9.0|-0.1399999999999999
clay|Paz J.|ARG|Right-Handed|2.98|Cid Subervi R.|AUT|Right-Handed|1.34|1.0||-105.5|-3.5|-9.0|-1.0|1.64
clay|Erhard M.|FRA|Right-Handed|1.5|Pecci A.|ITA|Right-Handed|2.4|0.0|3.0|105.5|1.5|4.0|-1.0|-0.8999999999999999
clay|Rola B.|SVN|Left-Handed|2.07|Kijametovic A.|ARG|Right-Handed|1.7|0.0|4.0|151.0|6.5|9.0|5.0|0.3699999999999999
clay|Jilly A.|HUN|Right-Handed|3.6|Rossi L.|ITA|Right-Handed|1.24|1.0||-105.5|0.5|-1.0|-4.0|2.3600000000000003
clay|Passaro F.|ITA|Right-Handed|1.76|Buse I.|PER|Right-Handed|1.98|0.0|2.0|217.0|-0.5|1.0|3.0|-0.21999999999999997
Varioussurfaces|Kovarik D.|CZE|Right-Handed|3.0|Schwarc D.|SVK|Right-Handed|1.36|1.0||-105.5|0.5|-1.0|-1.0|1.64
clay|Beckley A.|AUT|Right-Handed|2.19|Visker N.|NLD|Right-Handed|1.59|0.0|0.0|105.5|-0.5|1.0|1.0|0.5999999999999999
clay|Safonov A.|RUS|Left-Handed|1.67|Tkemaladze Z.|GEO|Right-Handed|2.07|1.0||-105.5|5.5|-1.0|-3.0|-0.3999999999999999
clay|Molleker R.|DEU|Right-Handed|2.07|Neumayer L.|AUT|Right-Handed|1.7|1.0||218.0|-3.0|0.0|2.0|0.3699999999999999
clay|Story J.|AUT|Right-Handed|1.56|Loge J.|BEL|Right-Handed|2.24|0.0|5.0|105.5|-0.5|1.0|4.0|-0.6800000000000002
clay|Rodesch C.|LUX|Right-Handed|1.25|Shin S.|KOR|Right-Handed|3.58|0.0|-1.0|105.5|3.0|5.0|-4.0|-2.33
clay|Rodesch C.|LUX|Right-Handed|1.16|Mo Y.|CHN|Right-Handed|4.46|0.0|0.0|105.5|-0.5|1.0|-1.0|-3.3
clay|Kestelboim M.|ARG|Right-Handed|1.58|Boscardin Dias P.|BRA|Right-Handed|2.21|0.0|7.0|105.5|5.0|5.0|7.0|-0.6299999999999999
clay|Travaglia S.|ITA|Right-Handed|3.16|Munar J.|ESP|Right-Handed|1.33|1.0||-418.0|4.0|2.0|5.0|1.83
clay|Jones B.|ARG|Right-Handed|4.15|Chidekh C.|FRA|Right-Handed|1.19|1.0||181.0|0.5|-1.0|3.0|2.9600000000000004
clay|Clarke J.|ARG|Right-Handed|1.77|Jasika O.|AUS|Left-Handed|1.92|1.0||189.0|22.0|5.0|-1.0|-0.1499999999999999
clay|Borg L.|SWE|Right-Handed|2.14|Samrej K.|THA|Right-Handed|1.63|1.0||-288.5|0.5|-1.0|-2.0|0.5100000000000002
clay|Visker N.|NLD|Right-Handed|1.59|Beckley A.|AUT|Right-Handed|2.19|1.0||-105.5|0.5|-1.0|-1.0|-0.5999999999999999
clay|Neumayer L.|AUT|Right-Handed|1.7|Molleker R.|DEU|Right-Handed|2.07|0.0|-5.0|-218.0|3.0|0.0|-2.0|-0.3699999999999999
Varioussurfaces|Sanchez M.|ARG|Right-Handed|4.33|Koons H.|AUT|Right-Handed|1.2|1.0||-345.5|0.5|-1.0|1.0|3.13
Varioussurfaces|Shanmugam A.|IND|Right-Handed|1.2|Amiri F.|ARG|Left-Handed|4.33|0.0|6.0|105.5|-9.5|-6.0|1.0|-3.13
hard|Fritz T.|AUT|Right-Handed|1.34|Tiafoe F.|ARG|Right-Handed|3.32|0.0|0.0|520.0|0.0|5.0|0.0|-1.9799999999999998
Varioussurfaces|Mitsui S.|JPN|Right-Handed|1.4|Bangoura S.|ARG|Right-Handed|2.75|0.0|-13.0|234.5|1.0|2.0|-10.0|-1.35
clay|Maldoner L.|AUT|Right-Handed|1.7|Hampel L.|AUT|Right-Handed|2.07|1.0||-105.5|0.5|-4.0|-2.0|-0.3699999999999999
hard|Dzumhur D.|AUT|Right-Handed|2.29|De Jong J.|NLD|Right-Handed|1.57|0.0|9.0|-51.0|-2.0|-5.0|8.0|0.72
clay|Deflandre L.|FRA|Left-Handed|1.06|Sharipov M.|RUS|Right-Handed|7.26|1.0||-105.5|0.5|-1.0|1.0|-6.199999999999999
clay|Kawahashi Y.|JPN|Right-Handed|2.59|Isomura K.|JPN|Right-Handed|1.44|1.0||-105.5|0.5|-1.0|5.0|1.15
clay|Altmaier D.|DEU|Right-Handed|2.7|Carballes Baena R.|ESP|Right-Handed|1.43|1.0||71.0|11.0|8.0|-6.0|1.2700000000000002
Varioussurfaces|Tresca G.|ITA|Right-Handed|3.5|Laurent Y.|FRA|Right-Handed|1.28|1.0||-105.5|2.5|1.0|-6.0|2.2199999999999998
clay|Sinclair C.|AUT|Right-Handed|2.29|Banerjee S.|ARG|Right-Handed|1.53|0.0|7.0|105.5|3.5|4.0|9.0|0.76
clay|Ionel N.|ROU|Right-Handed|1.23|Andreescu S.|ROU|Right-Handed|3.71|0.0|1.0|105.5|-7.5|-1.0|-1.0|-2.48
clay|Loge J.|BEL|Right-Handed|2.24|Story J.|AUT|Right-Handed|1.56|1.0||-105.5|0.5|-1.0|-4.0|0.6800000000000002
clay|Gentzsch T.|DEU|Right-Handed|1.24|Khoeblal E.|NLD|Right-Handed|3.64|0.0|0.0|105.5|-0.5|1.0|-2.0|-2.4000000000000004
hard|De Jong J.|NLD|Right-Handed|1.57|Dzumhur D.|AUT|Right-Handed|2.29|1.0||51.0|2.0|5.0|-8.0|-0.72
clay|Perez Contri S.|ESP|Left-Handed|1.98|Porras J.|ARG|Right-Handed|1.73|1.0||-105.5|0.5|-1.0|0.0|0.25
clay|Choinski J.|AUT|Right-Handed|1.54|Nicod J.|CZE|Right-Handed|2.37|0.0|8.0|126.0|1.5|12.0|8.0|-0.8300000000000001
clay|Schwaerzler J.|AUT|Left-Handed|2.07|Schroll P.|AUT|Right-Handed|1.7|0.0|-9.0|105.5|-0.5|1.0|-10.0|0.3699999999999999
clay|Weber A.|FRA|Left-Handed|1.65|Shin S.|KOR|Right-Handed|2.12|1.0||-105.5|3.5|4.0|5.0|-0.4700000000000002
Varioussurfaces|Overmyer K.|AUT|Right-Handed|2.75|Gandolfi G.|ITA|Right-Handed|1.4|0.0|3.0|105.5|-0.5|1.0|-4.0|1.35
Varioussurfaces|Laurent Y.|FRA|Right-Handed|1.28|Tresca G.|ITA|Right-Handed|3.5|0.0|4.0|105.5|-2.5|-1.0|6.0|-2.2199999999999998
clay|Porras J.|ARG|Right-Handed|1.73|Perez Contri S.|ESP|Left-Handed|1.98|0.0|-8.0|105.5|-0.5|1.0|0.0|-0.25
clay|Mukund S.|IND|Right-Handed|1.37|Dzhavakian Y.|UKR|Right-Handed|2.82|0.0|-2.0|-142.0|-0.5|1.0|-4.0|-1.4499999999999997
Varioussurfaces|Dragomirov D.|DEU|Right-Handed|4.5|Catini N.|ITA|Right-Handed|1.17|1.0||-105.5|0.5|-1.0|-2.0|3.33
