Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
hard|Tseng C.|ARG|Right-Handed|Pospisil V.|CAN|Right-Handed|1.0||-104.5|-23.0|-18.0|-11.0|-0.32000000000000006
hard|Watanuki Y.|JPN|Right-Handed|Rubio Fierros A.|MEX|Right-Handed|0.0|2.0|351.5|-12.0|-3.0|1.0|-11.610000000000001
hard|Errey C.|AUS|Right-Handed|Hahn J.|AUS|Right-Handed|0.0|1.0|56.5|1.5|0.0|-3.0|-6.26
hard|Bosch Munoz P.|ESP|Right-Handed|Gschwendtner J.|ARG|Right-Handed|0.0|-8.0|56.5|1.5|0.0|-7.0|-7.0
hard|Van Zijl T.|NLD|Right-Handed|Popovic S.|DEU|Right-Handed|0.0|-4.0|56.5|1.5|0.0|-1.0|-0.42000000000000015
hard|Wendler Filho J.|BRA|Right-Handed|Martel G.|MEX|Right-Handed|0.0|13.0|56.5|1.5|0.0|11.0|-0.42000000000000015
hard|Hongyu Y.|CHN|Right-Handed|Takamisawa T.|JPN|Right-Handed|1.0||-56.5|-1.5|0.0|-7.0|6.73
hard|Markovits M.|HUN|Right-Handed|Simkiss L.|ARG|Right-Handed|0.0|-7.0|56.5|1.5|0.0|-7.0|-0.42000000000000015
hard|Gramaticopolo B.|ITA|Right-Handed|Caniato C.|ITA|Right-Handed|1.0||-56.5|-1.5|0.0|4.0|0.42000000000000015
hard|Formella L.|DEU|Right-Handed|Thompkins J.|ITA|Right-Handed|1.0||-56.5|-1.5|0.0|-6.0|0.42000000000000015
hard|Naumovski M.|AUS|Right-Handed|Nakamura R.|JPN|Right-Handed|0.0|-7.0|56.5|1.5|0.0|-6.0|-6.26
hard|Ryan Ziegann S.|AUS|Right-Handed|Gray T.|AUS|Right-Handed|0.0|3.0|56.5|1.5|0.0|0.0|-6.26
hard|Morandais J.|GLP|Right-Handed|Poritskyy A.|UKR|Right-Handed|0.0|3.0|56.5|1.5|0.0|2.0|-7.0
hard|Giraldi C.|ESP|Right-Handed|Markov V.|BGR|Right-Handed|1.0||-56.5|-1.5|0.0|0.0|6.73
hard|Bianchet S.|AUS|Right-Handed|Papac T.|AUS|Right-Handed|0.0|-6.0|56.5|1.5|-8.0|-7.0|-6.26
hard|Salton D.|ITA|Left-Handed|Yenilmez U.|TUR|Right-Handed|0.0|2.0|56.5|1.5|0.0|1.0|-6.73
hard|Goity Zapico S.|ARG|Right-Handed|Ortiz Gamonal D.|CHL|Right-Handed|1.0||-56.5|-1.5|0.0|-5.0|0.42000000000000015
hard|Brown A.|ARG|Left-Handed|Stuurman R.|NLD|Right-Handed|1.0||-56.5|14.5|15.0|0.0|0.42000000000000015
hard|Dzhavakian Y.|UKR|Right-Handed|Donskoy E.|RUS|Right-Handed|1.0||-199.5|0.0|-2.0|-3.0|4.03
hard|Frljanic S.|CAN|Right-Handed|Seateun N.|FRA|Right-Handed|1.0||-56.5|-1.5|0.0|1.0|0.42000000000000015
hard|Aguilar Cardozo F.|URY|Right-Handed|Hess S.|ARG|Right-Handed|1.0||-56.5|-1.5|0.0|-4.0|0.42000000000000015
hard|Noguchi R.|JPN|Right-Handed|Chung Y.|KOR|Right-Handed|1.0||7.0|-15.0|-10.0|-1.0|-0.31000000000000005
hard|Ortiz Gamonal D.|CHL|Right-Handed|Goity Zapico S.|ARG|Right-Handed|0.0|0.0|56.5|1.5|0.0|5.0|-0.42000000000000015
hard|Ramos Vasquez J.|PER|Right-Handed|Grandinetti T.|ARG|Right-Handed|1.0||-56.5|-1.5|0.0|0.0|0.42000000000000015
hard|Cizelj-Zivkovic S.|SRB|Right-Handed|Loge J.|BEL|Right-Handed|1.0||-56.5|-1.5|0.0|4.0|0.42000000000000015
clay|Pucinelli De Almeida M.|BRA|Right-Handed|Moutet C.|FRA|Left-Handed|1.0||-493.5|7.0|8.0|-2.0|0.6799999999999997
hard|Mora Clement R.|ESP|Right-Handed|Corretja I.|ESP|Right-Handed|0.0|4.0|56.5|1.5|0.0|1.0|-0.42000000000000015
hard|Venger R.|UKR|Right-Handed|Berti M.|ITA|Right-Handed|0.0|2.0|56.5|1.5|0.0|-1.0|-0.42000000000000015
hard|Tang J.|CHN|Right-Handed|Rocens M.|LVA|Right-Handed|1.0||-56.5|-1.5|0.0|-2.0|0.42000000000000015
hard|Gandolfi G.|ITA|Right-Handed|Schinteie G.|ROU|Right-Handed|0.0|-2.0|56.5|1.5|0.0|2.0|-0.42000000000000015
hard|Tresca G.|ITA|Right-Handed|Dossetter C.|ARG|Right-Handed|0.0|4.0|56.5|1.5|0.0|4.0|-7.0
hard|Grenier H.|FRA|Right-Handed|Cressy M.|ARG|Right-Handed|0.0|2.0|-97.0|-3.0|-5.0|1.0|1.0599999999999998
hard|Jensen L.|ARG|Right-Handed|Schuetze C.|DEU|Right-Handed|1.0||-56.5|-1.5|0.0|27.0|0.42000000000000015
hard|Miletich I.|ITA|Right-Handed|De Krom M.|NLD|Right-Handed|1.0||-56.5|-1.5|0.0|-7.0|0.42000000000000015
hard|Bilardo J.|ITA|Right-Handed|Gatoto A.|BDI|Right-Handed|0.0|0.0|56.5|1.5|0.0|-3.0|-0.42000000000000015
hard|Timangkul A.|THA|Right-Handed|Yamasaki J.|JPN|Right-Handed|1.0||-56.5|0.0|3.0|-5.0|6.73
hard|Muller A.|FRA|Right-Handed|Klein L.|SVK|Right-Handed|0.0|2.0|315.0|-10.0|-10.0|1.0|0.17999999999999994
hard|Jones M.|ITA|Right-Handed|Duval J.|FRA|Right-Handed|0.0|7.0|56.5|1.5|0.0|1.0|-0.42000000000000015
hard|Ifi N.|BEL|Right-Handed|Rudan Z.|ARG|Right-Handed|0.0|3.0|56.5|1.5|0.0|6.0|-7.0
hard|Vojinovic L.|SRB|Right-Handed|Yu B.|CHN|Right-Handed|0.0|-1.0|56.5|1.5|0.0|0.0|-7.0
hard|Barroso Campos A.|ESP|Right-Handed|Lokoli L.|FRA|Right-Handed|1.0||-33.5|-6.0|-10.0|-1.0|0.78
hard|Hahn J.|AUS|Right-Handed|Errey C.|AUS|Right-Handed|1.0||-56.5|-1.5|0.0|3.0|6.26
indoors|Merida Aguilar D.|ESP|Right-Handed|Hardt N.|ARG|Right-Handed|0.0|-6.0|56.5|-7.5|0.0|-4.0|2.0700000000000003
hard|Papac T.|AUS|Right-Handed|Bianchet S.|AUS|Right-Handed|1.0||-56.5|-1.5|8.0|7.0|6.26
hard|Immler K.|AUT|Right-Handed|Bult J.|NLD|Right-Handed|1.0||-56.5|-1.5|0.0|1.0|0.42000000000000015
hard|Cavallo F.|ARG|Right-Handed|Sharma T.|IND|Right-Handed|0.0|0.0|56.5|1.5|0.0|-6.0|-7.0
hard|Aitkulov A.|KAZ|Right-Handed|Zheng B.|CHN|Right-Handed|0.0|-6.0|56.5|1.5|0.0|-3.0|-0.42000000000000015
hard|Laborde A.|CHE|Right-Handed|Valente R.|ARG|Right-Handed|0.0|0.0|56.5|1.5|0.0|0.0|-0.42000000000000015
hard|Cizek J.|CZE|Right-Handed|Lu P.|CHN|Right-Handed|0.0|-4.0|56.5|1.5|0.0|-3.0|-6.73
hard|Puntaric N.|SVN|Right-Handed|Horoz A.|TUR|Right-Handed|0.0|-11.0|56.5|1.5|0.0|-5.0|-6.73
hard|Woerndle M.|AUS|Right-Handed|Joyce J.|AUS|Right-Handed|0.0|4.0|56.5|1.5|0.0|4.0|-6.26
hard|Vales A.|ISR|Right-Handed|Phunsawat C.|THA|Right-Handed|0.0|-6.0|56.5|1.5|0.0|-5.0|-3.3900000000000006
hard|Gschwendtner J.|ARG|Right-Handed|Bosch Munoz P.|ESP|Right-Handed|1.0||-56.5|-1.5|0.0|7.0|7.0
hard|Khlyvniuk M.|UKR|Right-Handed|Jadoun N.|FRA|Right-Handed|1.0||-56.5|-1.5|0.0|-4.0|0.42000000000000015
indoors|Nijboer R.|NLD|Right-Handed|Naw H.|SYR|Right-Handed|1.0||-56.5|0.5|-3.0|1.0|2.15
hard|Bataljin L.|AUS|Right-Handed|Donmez K.|TUR|Right-Handed|0.0|12.0|56.5|-22.0|-15.0|8.0|-6.73
hard|Martin T.|ITA|Right-Handed|Gregoriou G.|GRC|Right-Handed|0.0|8.0|56.5|3.0|5.0|0.0|-0.42000000000000015
hard|Graf D.|DEU|Right-Handed|Collignon K.|BEL|Right-Handed|1.0||-56.5|-1.5|0.0|6.0|0.42000000000000015
hard|Oliynykov N.|HRV|Right-Handed|Martinez L.|CHE|Right-Handed|1.0||-56.5|-1.5|0.0|-6.0|6.73
