Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
hard|Ehrat S.|CHE|Right-Handed|Ritschard A.|CHE|Right-Handed|0.0|2.0|-253.0|-10.0|-13.0|3.0|0.19999999999999996
hard|Sakharov G.|FRA|Right-Handed|Briand J.|FRA|Right-Handed|1.0||-91.5|3.0|0.0|11.0|-2.41
hard|Hoyt E.|FRA|Right-Handed|Alcaraz C.|ESP|Right-Handed|1.0||174.0|11.0|0.0|8.0|1.3100000000000003
hard|Horansky F.|SVK|Right-Handed|Novak D.|AUT|Right-Handed|1.0||-197.0|-3.0|8.0|1.0|4.430000000000001
hard|Escobedo E.|MEX|Right-Handed|Milojevic N.|SRB|Right-Handed|1.0||-68.0|6.0|-3.0|-1.0|-0.5700000000000003
hard|Alcaraz C.|ESP|Right-Handed|Hoyt E.|FRA|Right-Handed|0.0|-6.0|-174.0|-11.0|0.0|-8.0|-1.3100000000000003
hard|Johnson S.|FRA|Right-Handed|Vavassori A.|ITA|Right-Handed|0.0|6.0|395.0|8.0|-5.0|5.0|-3.0699999999999994
hard|Krstin P.|SRB|Right-Handed|Gombos N.|SVK|Right-Handed|1.0||-123.0|-5.0|-10.0|-5.0|1.6899999999999997
hard|Sanchez Izquierdo N.|ESP|Right-Handed|Hajek P.|CZE|Right-Handed|0.0|0.0|21.5|-2.5|0.0|-2.0|-3.09
hard|Ritschard A.|CHE|Right-Handed|Ehrat S.|CHE|Right-Handed|1.0||253.0|10.0|13.0|-3.0|-0.19999999999999996
hard|Milojevic N.|SRB|Right-Handed|Escobedo E.|MEX|Right-Handed|0.0|-1.0|68.0|-6.0|3.0|1.0|0.5700000000000003
hard|Briand J.|FRA|Right-Handed|Sakharov G.|FRA|Right-Handed|0.0|-10.0|91.5|-3.0|0.0|-11.0|2.41
hard|Couacaud E.|FRA|Right-Handed|Popko D.|KAZ|Right-Handed|1.0||-140.0|-9.0|-8.0|2.0|0.43000000000000016
hard|Auger Aliassime F.|CAN|Right-Handed|Rublev A.|RUS|Right-Handed|1.0||-1543.0|18.0|5.0|-2.0|1.17
hard|Banzer R.|BOL|Right-Handed|Alves M.|BRA|Right-Handed|1.0||196.0|2.5|0.0|4.0|1.2900000000000003
hard|Galovic V.|HRV|Right-Handed|Donskoy E.|RUS|Right-Handed|1.0||-231.0|13.0|8.0|-1.0|2.6500000000000004
hard|Cagnina J.|BEL|Right-Handed|Nikles J.|CHE|Right-Handed|0.0|2.0|259.5|4.0|13.0|3.0|0.20999999999999996
hard|Altamirano C.|FRA|Right-Handed|Blancaneaux G.|FRA|Right-Handed|1.0||-19.0|10.0|8.0|2.0|0.20999999999999996
hard|Musetti L.|ITA|Right-Handed|Copil M.|ROU|Right-Handed|0.0|-12.0|-535.0|-12.0|-8.0|-11.0|0.9200000000000002
hard|Redlicki M.|FRA|Left-Handed|Blanch U.|FRA|Right-Handed|1.0||49.0|8.0|15.0|4.0|1.24
hard|Tabur C.|FRA|Right-Handed|Arnaldi M.|ITA|Right-Handed|0.0|3.0|96.5|-9.5|-15.0|1.0|-1.6400000000000001
hard|Giustino L.|ITA|Right-Handed|Maden Y.|DEU|Right-Handed|0.0|0.0|-189.0|13.0|-5.0|-2.0|1.64
