Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
hard|Wong C.|HKG|Right-Handed|Ellis B.|AUS|Right-Handed|0.0|-5.0|158.0|-0.5|0.0|-5.0|-2.3899999999999997
clay|Werren P.|AUT|Right-Handed|Bielinskyi V.|UKR|Right-Handed|1.0||-158.0|0.5|0.0|-1.0|6.28
clay|Tsitsipas S.|GRC|Right-Handed|Zverev A.|DEU|Right-Handed|0.0|-2.0|2825.0|-1.0|-5.0|-1.0|0.19999999999999973
clay|Riedi L.|CHE|Right-Handed|Sachko V.|UKR|Right-Handed|0.0|-7.0|259.0|9.5|2.0|-5.0|-1.5300000000000002
clay|Monzon I.|ARG|Right-Handed|Torrealba B.|CHL|Right-Handed|0.0|9.0|158.0|-0.5|0.0|7.0|-6.42
clay|Otegui J.|ARG|Right-Handed|Salazar A.|CHL|Left-Handed|0.0|3.0|158.0|5.0|6.0|2.0|-4.93
hard|Jasika A.|AUS|Right-Handed|Gadecki T.|AUS|Right-Handed|1.0||-158.0|0.5|0.0|-1.0|-1.56
clay|Oliel Y.|ISR|Left-Handed|Dellavedova M.|AUS|Right-Handed|0.0|0.0|-156.0|-3.0|-3.0|0.0|-1.4
clay|Parker S.|AUS|Right-Handed|Coulibaly E.|CIV|Left-Handed|0.0|3.0|158.0|-0.5|0.0|5.0|-1.44
clay|Sultanov K.|UZB|Right-Handed|Dzhavakian Y.|UKR|Right-Handed|0.0|-3.0|158.0|2.0|-5.0|-6.0|-2.7800000000000002
clay|Becerra Otarola I.|CHL|Right-Handed|Bancalari A.|CHL|Right-Handed|0.0|4.0|158.0|-0.5|0.0|3.0|-3.3499999999999996
clay|Orlov V.|UKR|Right-Handed|Molder M.|EST|Right-Handed|1.0||-158.0|-0.5|0.0|10.0|-1.56
Varioussurfaces|Babinciuc I.|AUS|Right-Handed|Biljesko D.|HRV|Right-Handed|1.0||-158.0|0.5|0.0|11.0|-1.56
clay|Milojevic N.|SRB|Right-Handed|Negritu C.|DEU|Right-Handed|0.0|-1.0|253.0|-5.0|-5.0|-1.0|-0.43999999999999995
clay|Musetti L.|ITA|Right-Handed|Djokovic N.|SRB|Right-Handed|1.0||-5645.0|-5.0|-2.0|-15.0|3.34
clay|Lamasine T.|FRA|Right-Handed|Moller E.|DNK|Right-Handed|1.0||-226.0|-8.5|-2.0|10.0|0.44000000000000017
