Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Monte Carlo|1.43|2.82|Zverev A.|Germany|2011|90.0|198.0|right|27.0|Sonego L.|Italy|2013|76.0|191.0|right|29.0|clay|20210414
Monte Carlo|1.98|1.83|Carreno-Busta P.|Spain|2006|78.0|188.0|right|33.0|Khachanov K.|Russia|2011|87.0|198.0|right|28.0|clay|20210414
Monte Carlo|1.04|13.15|Nadal R.|Spain|2001|85.0|185.0|left|38.0|Delbonis F.|Argentina|2005|90.0|193.0|left|33.0|clay|20210414
Monte Carlo|1.24|4.04|Bautista-Agut R.|Spain|2002|75.0|183.0|right|36.0|Paul T.|USA|2013|82.0|185.0|right|27.0|clay|20210414
Monte Carlo|2.46|1.54|Evans D.|GreatBritain|2005|75.0|175.0|right|34.0|Hurkacz H.|Poland|2014|81.0|196.0|right|27.0|clay|20210414
Monte Carlo|1.17|5.05|Krajinovic F.|Serbia|2008|75.0|185.0|right|32.0|Londero J.|Argentina|2008|70.0|180.0|right|31.0|clay|20210414
Monte Carlo|2.28|1.63|Pouille L.|France|2009|84.0|185.0|right|30.0|Popyrin A.|Australia|2013|78.0|196.0|right|25.0|clay|20210414
Monte Carlo|1.56|2.41|Goffin D.|Belgium|2006|70.0|180.0|right|33.0|Cecchinato M.|Italy|2009|78.0|185.0|right|31.0|clay|20210414
Monte Carlo|2.44|1.55|Ruud C.|Norway|2013|77.0|183.0|right|25.0|Schwartzman D.|Argentina|2008|64.0|170.0|right|32.0|clay|20210414
Monte Carlo|1.34|3.33|Djokovic N.|Serbia|2003|80.0|187.0|right|37.0|Sinner J.|Italy|2015|76.0|188.0|right|23.0|clay|20210414
Monte Carlo|1.25|3.96|Garin C.|Chile|2010|85.0|185.0|right|28.0|Millman J.|Australia|2006|79.0|183.0|right|35.0|clay|20210414
Monte Carlo|1.07|9.06|Rublev A.|Russia|2013|70.0|188.0|right|26.0|Caruso S.|Italy|2008|80.0|185.0|right|31.0|clay|20210414
Monte Carlo|1.18|4.88|Fognini F.|Italy|2002|79.0|178.0|right|37.0|Thompson J.|Australia|2010|82.0|183.0|right|30.0|clay|20210414
Monte Carlo|1.38|3.07|Dimitrov G.|Bulgaria|2007|81.0|191.0|right|33.0|Chardy J.|France|2002|75.0|188.0|right|37.0|clay|20210414
Belgrade challenger|1.56|2.33|Daniel T.|Japan|2008|80.0|191.0|right|31.0|Hoang A.|France|2011|76.0|183.0|right|28.0|clay|20210414
Belgrade challenger|1.66|2.11|Rola B.|Slovenia|2008|85.0|193.0|left|33.0|Bonzi B.|France|2013|76.0|185.0|right|28.0|clay|20210414
Belgrade challenger|1.51|2.45|Carballes Baena R.|Spain|2009|77.0|183.0|right|31.0|Trungelliti M.|Argentina|2006|78.0|178.0|right|34.0|clay|20210414
Belgrade challenger|1.62|2.23|Nakashima B.|USA|2016|77.0|185.0|right|23.0|Dellien H.|Bolivia|2007|75.0|180.0|right|31.0|clay|20210414
Belgrade challenger|1.67|2.15|Dzumhur D.|BosniaandHerzeg.|2008|68.0|175.0|right|32.0|Kohlschreiber P.|Germany|1998|70.0|178.0|right|40.0|clay|20210414
Belgrade challenger|1.21|4.15|Bonzi B.|France|2013|76.0|185.0|right|28.0|Oliveira G.|Venezuela|2010|79.0|185.0|left|29.0|clay|20210414
Belgrade challenger|1.43|2.69|Kovalik J.|Slovakia|2007|82.0|183.0|right|31.0|Gaio F.|Italy|2008|84.0|180.0|right|32.0|clay|20210414
Belgrade challenger|1.69|2.10|Broady L.|GreatBritain|2009|78.0|183.0|left|30.0|Ofner S.|Austria|2012|81.0|191.0|right|28.0|clay|20210414
Belgrade challenger|1.18|4.60|Bagnis F.|Argentina|2005|82.0|183.0|left|34.0|Medjedovic H.|Serbia|2019|||right|21.0|clay|20210414
Belgrade challenger|1.61|2.22|Trungelliti M.|Argentina|2006|78.0|178.0|right|34.0|Petrovic D.|Serbia|2008|86.0|203.0|right|32.0|clay|20210414
Belgrade challenger|1.82|1.91|Rola B.|Slovenia|2008|85.0|193.0|left|33.0|Giannessi A.|Italy|2006|82.0|185.0|left|34.0|clay|20210414
Belgrade challenger|1.82|1.91|Hoang A.|France|2011|76.0|183.0|right|28.0|Bachinger M.|Germany|2003|86.0|188.0|right|37.0|clay|20210414
Belgrade challenger|1.42|2.74|Carballes Baena R.|Spain|2009|77.0|183.0|right|31.0|Rinderknech A.|France|2011|86.0|196.0|right|29.0|clay|20210414
Orlando challenger|4.28|1.20|Schnur B.|Canada|2011|84.0|193.0|right|29.0|Fratangelo B.|USA|2009|79.0|183.0|right|31.0|hard|20210414
Orlando challenger|1.38|2.92|Brooksby J.|USA|2015|82.0|188.0|right|23.0|Celikbilek A.|Turkey|2012|72.0|185.0|right|27.0|hard|20210414
