Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Portnoy J.|FRA|Right-Handed|1.24|Chan Baratau M.|ECU|Right-Handed|3.63|0.0|2.0|-5.0|0.0|1.0|3.0|-2.3899999999999997
indoors|Prizmic D.|HRV|Right-Handed|1.55|Poullain L.|FRA|Right-Handed|2.35|0.0|-10.0|-178.0|0.0|1.0|-9.0|-0.8
clay|Hrazdil J.|CZE|Left-Handed|1.16|Bastiaansen P.|NLD|Right-Handed|4.31|0.0|1.0|-5.0|0.0|1.0|0.0|-3.1499999999999995
hard|Khachanov K.|RUS|Right-Handed|1.08|Alcaraz C.|ESP|Right-Handed|8.1|1.0||-6280.0|15.0|13.0|7.0|-7.02
hard|Lehecka J.|CZE|Right-Handed|6.03|Sinner J.|ITA|Right-Handed|1.13|1.0||-2652.0|4.0|-5.0|-1.0|4.9
hard|Geerts M.|BEL|Right-Handed|1.38|Marrero Curbelo I.|ESP|Right-Handed|2.84|0.0|2.0|-177.0|-5.0|-6.0|4.0|-1.46
clay|Cairo A.|FRA|Right-Handed|1.31|Montana F.|FRA|Right-Handed|3.08|0.0|1.0|-5.0|0.0|1.0|1.0|-1.77
indoors|Gadamauri B.|BEL|Right-Handed|1.64|Gautier A.|FRA|Right-Handed|2.15|0.0|-4.0|-5.0|3.0|-13.0|-3.0|-0.51
clay|Mas De Ugarte J.|ESP|Right-Handed|1.75|Regas Luis N.|ESP|Right-Handed|1.85|0.0|10.0|-5.0|0.0|1.0|10.0|-0.10000000000000009
hard|Rune H.|DNK|Right-Handed|1.69|Fils A.|FRA|Right-Handed|2.16|1.0||4029.0|-10.0|0.0|1.0|-0.4700000000000002
clay|Leather J.|FRA|Right-Handed|2.39|Shvangiradze A.|GEO|Right-Handed|1.48|0.0|2.0|-5.0|0.0|1.0|3.0|0.9100000000000001
hard|Hanfmann Y.|DEU|Right-Handed|3.02|Bolt A.|AUS|Left-Handed|1.37|1.0||783.0|2.0|10.0|1.0|1.65
clay|Figl M.|ITA|Right-Handed|2.22|Rahmani K.|IRN|Left-Handed|1.57|1.0||5.0|0.0|-1.0|2.0|0.6500000000000001
clay|Cavallo F.|ARG|Right-Handed|1.1|Braga B.|BRA|Right-Handed|5.42|0.0|0.0|-5.0|0.0|1.0|-1.0|-4.32
indoors|Reco A.|FRA|Right-Handed|2.8|Pecci A.|ITA|Right-Handed|1.4|0.0|4.0|-5.0|0.0|1.0|2.0|1.4
clay|Bulut E.|TUR|Right-Handed|1.22|Ng K.|HKG|Right-Handed|3.69|0.0|-6.0|-5.0|0.0|1.0|-2.0|-2.4699999999999998
clay|Brown A.|FRA|Left-Handed|3.63|Guzauskas G.|FRA|Right-Handed|1.24|1.0||5.0|13.0|13.0|4.0|2.3899999999999997
clay|Smiej Y.|MAR|Right-Handed|3.08|Orlov A.|CHE|Right-Handed|1.31|1.0||5.0|0.0|-1.0|5.0|1.77
clay|Opitz J.|DEU|Left-Handed|1.31|Hornung G.|HUN|Right-Handed|3.08|0.0|8.0|-5.0|0.0|1.0|7.0|-1.77
clay|Oral M.|FRA|Right-Handed|6.25|Fahim I.|MAR|Right-Handed|1.09|1.0||5.0|0.0|-1.0|1.0|5.16
clay|Dickerson R.|FRA|Right-Handed|1.24|Rakhmatullayev D.|KAZ|Left-Handed|3.63|0.0|2.0|-5.0|0.0|1.0|8.0|-2.3899999999999997
indoors|Blancaneaux G.|FRA|Right-Handed|2.78|Lajal M.|EST|Right-Handed|1.41|1.0||24.0|-3.0|-5.0|5.0|1.3699999999999999
clay|Buse I.|PER|Right-Handed|1.46|Gea A.|FRA|Right-Handed|2.57|0.0|2.0|-5.0|6.0|5.0|1.0|-1.1099999999999999
hard|Mejia N.|COL|Right-Handed|1.5|Kang K.|FRA|Right-Handed|2.48|0.0|5.0|-190.0|-1.0|1.0|5.0|-0.98
clay|Couacaud E.|FRA|Right-Handed|1.72|Londero J.|ARG|Right-Handed|2.04|0.0|-4.0|-3.0|8.0|3.0|-2.0|-0.32000000000000006
hard|Atmane T.|FRA|Left-Handed|4.07|Te R.|CHN|Right-Handed|1.23|0.0|-3.0|-5.0|-2.0|-3.0|-4.0|2.8400000000000003
clay|Branger L.|FRA|Right-Handed|1.44|Vitter B.|FRA|Right-Handed|2.51|0.0|2.0|-5.0|0.0|1.0|2.0|-1.0699999999999998
clay|Grandinetti T.|ARG|Right-Handed|5.42|Lucero J.|ARG|Right-Handed|1.1|1.0||5.0|0.0|-1.0|-9.0|4.32
hard|Braswell M.|FRA|Right-Handed|2.11|Cassone M.|FRA|Right-Handed|1.68|0.0|1.0|-5.0|0.0|1.0|0.0|0.42999999999999994
clay|Tatlot J.|FRA|Right-Handed|1.12|Freire Da Silva A.|FRA|Right-Handed|4.68|0.0|5.0|-5.0|2.0|-4.0|3.0|-3.5599999999999996
clay|Villalon N.|CHL|Right-Handed|1.1|Sonne T.|ARG|Right-Handed|5.42|0.0|-5.0|-5.0|0.0|1.0|-4.0|-4.32
clay|Alkaya M.|TUR|Right-Handed|1.16|Bult J.|NLD|Right-Handed|4.31|0.0|6.0|-5.0|0.0|1.0|3.0|-3.1499999999999995
clay|Hornung G.|HUN|Right-Handed|3.08|Opitz J.|DEU|Left-Handed|1.31|1.0||5.0|0.0|-1.0|-7.0|1.77
Varioussurfaces|Nedic A.|FRA|Right-Handed|1.17|Mardjonovic A.|SRB|Right-Handed|4.5|0.0|2.0|-5.0|0.0|1.0|0.0|-3.33
clay|Kovac T.|SVN|Right-Handed|4.68|Michalik R.|SVK|Right-Handed|1.12|1.0||5.0|0.0|-1.0|1.0|3.5599999999999996
clay|Freire Da Silva A.|FRA|Right-Handed|4.68|Tatlot J.|FRA|Right-Handed|1.12|1.0||5.0|-2.0|4.0|-3.0|3.5599999999999996
clay|Montana F.|FRA|Right-Handed|3.08|Cairo A.|FRA|Right-Handed|1.31|1.0||5.0|0.0|-1.0|-1.0|1.77
clay|Marionneau L.|FRA|Right-Handed|1.61|Vaksmann R.|FRA|Right-Handed|2.12|1.0||5.0|0.0|-1.0|-3.0|-0.51
clay|Jones A.|FRA|Right-Handed|5.75|Steiglehner N.|FRA|Right-Handed|1.08|1.0||-48.0|0.0|-1.0|6.0|4.67
clay|Giovannini F.|ITA|Right-Handed|3.63|Jilly A.|HUN|Right-Handed|1.24|1.0||5.0|0.0|-1.0|7.0|2.3899999999999997
clay|Petrovic A.|CAN|Right-Handed|6.83|Ross J.|FRA|Right-Handed|1.06|1.0||5.0|0.0|-1.0|2.0|5.77
hard|Gerasimov E.|BLR|Right-Handed|3.85|Marterer M.|DEU|Left-Handed|1.25|0.0|3.0|-29.0|2.0|5.0|2.0|2.6
clay|Homola P.|CZE|Right-Handed|1.61|Rivera L.|NOR|Right-Handed|2.12|1.0||5.0|6.0|1.0|-2.0|-0.51
clay|Ng K.|HKG|Right-Handed|3.69|Bulut E.|TUR|Right-Handed|1.22|1.0||5.0|0.0|-1.0|2.0|2.4699999999999998
clay|Alazmeh T.|DEU|Right-Handed|5.75|Thomson M.|FRA|Right-Handed|1.08|1.0||5.0|0.0|-1.0|-4.0|4.67
hard|Hsu Y.|FRA|Right-Handed|4.2|Shapovalov D.|CAN|Left-Handed|1.21|1.0||-1070.0|-5.0|-7.0|0.0|2.99
Varioussurfaces|Snitari I.|FRA|Right-Handed|1.36|Markovic S.|SRB|Right-Handed|3.0|0.0|1.0|-5.0|0.0|1.0|4.0|-1.64
clay|Yamacita F.|BRA|Right-Handed|1.1|Martinez Morel F.|PRY|Right-Handed|5.42|0.0|9.0|-5.0|0.0|1.0|3.0|-4.32
Varioussurfaces|Anderson B.|FRA|Right-Handed|2.62|Krall L.|FRA|Right-Handed|1.44|1.0||5.0|0.0|-1.0|-1.0|1.1800000000000002
hard|Krueger M.|FRA|Right-Handed|2.46|Svrcina D.|CZE|Right-Handed|1.52|0.0|8.0|-31.0|14.0|10.0|9.0|0.94
hard|Diallo G.|CAN|Right-Handed|1.18|Hassan B.|LBN|Right-Handed|4.69|0.0|-5.0|77.0|-7.0|2.0|-7.0|-3.5100000000000007
clay|Callejon Hernando S.|ESP|Right-Handed|1.24|Mazzola F.|ITA|Right-Handed|3.63|0.0|1.0|-5.0|0.0|1.0|0.0|-2.3899999999999997
hard|Rublev A.|RUS|Right-Handed|3.65|Yunchaokete B.|CHN|Right-Handed|1.28|1.0||4234.0|-8.0|3.0|4.0|2.37
clay|Callejon Hernando S.|ESP|Right-Handed|1.03|Jorquera E.|CAN|Right-Handed|8.7|0.0|-4.0|-5.0|0.0|1.0|-1.0|-7.669999999999999
clay|Dyer F.|AUS|Right-Handed|3.69|Falck R.|NZL|Right-Handed|1.22|1.0||5.0|0.0|-1.0|-4.0|2.4699999999999998
clay|Thursfield H.|FRA|Right-Handed|1.08|Lestir L.|FRA|Right-Handed|5.75|0.0|5.0|-5.0|0.0|1.0|4.0|-4.67
clay|Baranec D.|SVK|Right-Handed|1.26|Donders D.|NLD|Left-Handed|3.4|1.0||5.0|0.0|-1.0|-5.0|-2.1399999999999997
hard|Baris O.|FRA|Right-Handed|1.38|Sheehy J.|FRA|Left-Handed|2.85|0.0|-2.0|-5.0|-2.0|-3.0|-7.0|-1.4700000000000002
clay|Sibanda E.|ZWE|Right-Handed|1.48|Kalyaan As K.|IND|Right-Handed|2.39|1.0||5.0|0.0|-1.0|-2.0|-0.9100000000000001
clay|Ross J.|FRA|Right-Handed|1.06|Petrovic A.|CAN|Right-Handed|6.83|0.0|-3.0|-5.0|0.0|1.0|-2.0|-5.77
clay|Bladelius H.|SWE|Right-Handed|2.12|Valsecchi P.|FRA|Left-Handed|1.61|0.0|-8.0|-5.0|0.0|1.0|-7.0|0.51
Varioussurfaces|Mardjonovic A.|SRB|Right-Handed|4.5|Nedic A.|FRA|Right-Handed|1.17|1.0||5.0|0.0|-1.0|0.0|3.33
clay|Michocki P.|POL|Right-Handed|1.82|Djonov C.|DEU|Right-Handed|1.83|0.0|5.0|-5.0|0.0|1.0|2.0|-0.010000000000000009
hard|Walton A.|AUS|Right-Handed|1.44|Kasnikowski M.|POL|Right-Handed|2.69|0.0|5.0|-5.0|-2.0|1.0|4.0|-1.25
hard|Jorda Sanchis D.|ESP|Right-Handed|1.64|Negritu C.|DEU|Right-Handed|2.17|0.0|1.0|-5.0|5.0|3.0|0.0|-0.53
clay|De Alba Valdes R.|MEX|Right-Handed|2.39|Campagnola R.|ITA|Right-Handed|1.48|0.0|1.0|-5.0|0.0|1.0|2.0|0.9100000000000001
clay|Weis A.|ITA|Right-Handed|1.3|Pieri S.|ITA|Right-Handed|3.22|0.0|7.0|-5.0|5.0|4.0|5.0|-1.9200000000000002
clay|Rahmani K.|IRN|Left-Handed|1.57|Figl M.|ITA|Right-Handed|2.22|0.0|-2.0|-5.0|0.0|1.0|-2.0|-0.6500000000000001
indoors|Parker S.|FRA|Right-Handed|2.26|Vatutin A.|RUS|Right-Handed|1.58|1.0||190.0|9.0|6.0|-4.0|0.6799999999999997
clay|Bronzetti A.|ITA|Right-Handed|1.7|Tabacco F.|ITA|Right-Handed|1.97|0.0|2.0|-5.0|0.0|1.0|4.0|-0.27
clay|Catry R.|FRA|Right-Handed|3.4|Halmos K.|HUN|Right-Handed|1.26|0.0|1.0|-5.0|0.0|1.0|3.0|2.1399999999999997
clay|Van Emburgh J.|FRA|Right-Handed|5.75|Mroz W.|FRA|Right-Handed|1.08|1.0||5.0|0.0|-1.0|4.0|4.67
clay|De Marchi A.|ITA|Right-Handed|2.15|Piraino G.|ITA|Left-Handed|1.61|1.0||5.0|0.0|-1.0|-1.0|0.5399999999999998
clay|Lingua Lavallen A.|ARG|Left-Handed|1.65|Ambrogi L.|ARG|Right-Handed|2.14|1.0||5.0|0.0|-1.0|3.0|-0.4900000000000002
clay|Valdoleiros G.|PRT|Right-Handed|5.75|Fomba L.|FRA|Right-Handed|1.08|1.0||5.0|0.0|-1.0|0.0|4.67
clay|Fedorov T.|BLR|Right-Handed|1.97|Ross J.|FRA|Right-Handed|1.7|1.0||5.0|0.0|-1.0|-4.0|0.27
hard|Baris O.|FRA|Right-Handed|2.12|Ilkel C.|TUR|Right-Handed|1.66|0.0|-9.0|245.0|-4.0|2.0|-9.0|0.4600000000000002
clay|De Dios F.|ARG|Right-Handed|5.42|Mouilleron Salvo M.|ARG|Right-Handed|1.1|1.0||5.0|0.0|-1.0|0.0|4.32
clay|Giovannini U.|ITA|Right-Handed|3.08|Smoliner T.|AUT|Right-Handed|1.31|1.0||5.0|0.0|-1.0|4.0|1.77
hard|Negritu C.|DEU|Right-Handed|2.17|Jorda Sanchis D.|ESP|Right-Handed|1.64|1.0||5.0|-5.0|-3.0|0.0|0.53
clay|Nestola F.|FRA|Right-Handed|1.61|Siniakov D.|CZE|Right-Handed|2.12|1.0||5.0|0.0|-1.0|-2.0|-0.51
clay|Kelm Y.|DEU|Right-Handed|2.12|Troebinger E.|ITA|Right-Handed|1.61|0.0|-7.0|-5.0|0.0|1.0|-9.0|0.51
hard|Pannu K.|NZL|Right-Handed|2.76|Kang K.|FRA|Right-Handed|1.4|1.0||-326.0|0.0|-1.0|8.0|1.3599999999999999
clay|Loureiro J.|BRA|Right-Handed|5.42|Franco T.|ARG|Right-Handed|1.1|1.0||5.0|0.0|-1.0|-1.0|4.32
clay|Andreev A.|BGR|Right-Handed|1.62|Pellegrino A.|ITA|Right-Handed|2.2|1.0||1.0|-15.0|-5.0|-4.0|-0.5800000000000001
clay|Ribecai M.|ITA|Right-Handed|1.16|Collignon K.|BEL|Right-Handed|4.31|0.0|-2.0|-5.0|0.0|1.0|2.0|-3.1499999999999995
clay|Messa T.|ARG|Right-Handed|5.42|Torres Fernandez B.|CHL|Right-Handed|1.1|1.0||5.0|0.0|-1.0|-1.0|4.32
clay|Regas Luis N.|ESP|Right-Handed|1.71|Forcano I.|ESP|Right-Handed|1.96|1.0||5.0|0.0|-1.0|0.0|-0.25
clay|Kose C.|AUS|Right-Handed|1.22|Pade C.|AUS|Right-Handed|3.69|0.0|0.0|-5.0|0.0|1.0|2.0|-2.4699999999999998
clay|Martinez Morel F.|PRY|Right-Handed|5.42|Yamacita F.|BRA|Right-Handed|1.1|1.0||5.0|0.0|-1.0|-3.0|4.32
clay|Shvangiradze A.|GEO|Right-Handed|1.48|Leather J.|FRA|Right-Handed|2.39|1.0||5.0|0.0|-1.0|-3.0|-0.9100000000000001
clay|Sakellaridis D.|GRC|Right-Handed|1.39|Perfetti N.|ITA|Right-Handed|2.67|0.0|-2.0|-5.0|0.0|1.0|-5.0|-1.28
clay|Valente R.|ARG|Right-Handed|1.1|Braga V.|BRA|Right-Handed|5.42|0.0|-1.0|-5.0|0.0|1.0|1.0|-4.32
clay|Park J.|KOR|Right-Handed|3.69|Sau Franco A.|MEX|Right-Handed|1.22|1.0||5.0|0.0|-1.0|-1.0|2.4699999999999998
Varioussurfaces|Bogo E.|BRA|Right-Handed|4.33|Popovic S.|SRB|Right-Handed|1.2|1.0||5.0|0.0|-1.0|8.0|3.13
hard|Lokoli L.|FRA|Right-Handed|1.76|Merida Aguilar D.|ESP|Right-Handed|1.97|1.0||-71.0|0.0|3.0|10.0|-0.20999999999999996
clay|Pinto L.|BRA|Right-Handed|5.42|Price Pelaez S.|COL|Right-Handed|1.1|1.0||5.0|0.0|-1.0|2.0|4.32
hard|Marterer M.|DEU|Left-Handed|1.25|Gerasimov E.|BLR|Right-Handed|3.85|1.0||29.0|-2.0|-5.0|-2.0|-2.6
clay|Vitter B.|FRA|Right-Handed|2.51|Branger L.|FRA|Right-Handed|1.44|1.0||5.0|0.0|-1.0|-2.0|1.0699999999999998
clay|Bataljin L.|AUS|Right-Handed|1.22|Fry D.|AUS|Right-Handed|3.69|0.0|11.0|-5.0|-25.0|-16.0|10.0|-2.4699999999999998
clay|Prat Turro P.|ESP|Right-Handed|4.03|Giraldi C.|ESP|Right-Handed|1.19|1.0||5.0|0.0|-1.0|0.0|2.8400000000000003
hard|Sinner J.|ITA|Right-Handed|1.13|Lehecka J.|CZE|Right-Handed|6.03|0.0|2.0|2652.0|-4.0|5.0|1.0|-4.9
clay|Roche Alcaya P.|ESP|Right-Handed|1.82|Fita Juan S.|ESP|Right-Handed|1.83|0.0|-1.0|-5.0|0.0|1.0|-1.0|-0.010000000000000009
clay|Reddy R.|IND|Right-Handed|1.05|Caripi V.|FRA|Right-Handed|7.25|0.0|-6.0|-5.0|3.0|0.0|-6.0|-6.2
clay|Luz O.|BRA|Right-Handed|1.18|Huertas Del Pino C.|PER|Right-Handed|4.39|1.0||-298.0|-8.0|-8.0|-2.0|-3.21
clay|Valsecchi P.|FRA|Left-Handed|1.61|Bladelius H.|SWE|Right-Handed|2.12|1.0||5.0|0.0|-1.0|7.0|-0.51
clay|Tachi R.|JPN|Right-Handed|1.7|Abouzied M.|EGY|Right-Handed|1.97|0.0|11.0|-5.0|0.0|1.0|12.0|-0.27
Varioussurfaces|Filar K.|POL|Right-Handed|1.83|Latinovic S.|SRB|Right-Handed|1.83|0.0|-2.0|-5.0|0.0|1.0|2.0|0.0
clay|Lapalu V.|FRA|Right-Handed|1.09|Soussi I.|FRA|Right-Handed|5.8|0.0|3.0|-5.0|0.0|1.0|3.0|-4.71
clay|Valdoleiros G.|PRT|Right-Handed|1.03|Evans G.|FRA|Right-Handed|8.7|0.0|0.0|-5.0|0.0|1.0|-3.0|-7.669999999999999
hard|Coric B.|HRV|Right-Handed|4.98|Sun F.|CHN|Right-Handed|1.17|1.0||1954.0|10.0|10.0|0.0|3.8100000000000005
clay|Hamill Z.|AUS|Right-Handed|3.69|Hall F.|NZL|Right-Handed|1.22|1.0||5.0|0.0|-1.0|-5.0|2.4699999999999998
hard|Bolt A.|AUS|Left-Handed|1.37|Hanfmann Y.|DEU|Right-Handed|3.02|0.0|-2.0|-783.0|-2.0|-10.0|-1.0|-1.65
hard|Langmo C.|FRA|Right-Handed|1.51|Boitan G.|ROU|Right-Handed|2.44|0.0|3.0|-5.0|6.0|7.0|3.0|-0.9299999999999999
hard|Kang K.|FRA|Right-Handed|2.48|Mejia N.|COL|Right-Handed|1.5|1.0||190.0|1.0|-1.0|-5.0|0.98
clay|Kandil I.|EGY|Right-Handed|4.31|Ridout F.|FRA|Right-Handed|1.16|1.0||5.0|0.0|-1.0|-2.0|3.1499999999999995
clay|Winter H.|AUS|Right-Handed|1.22|Cook E.|AUS|Right-Handed|3.69|0.0|-2.0|-5.0|0.0|1.0|0.0|-2.4699999999999998
clay|Regas Luis N.|ESP|Right-Handed|1.85|Mas De Ugarte J.|ESP|Right-Handed|1.75|1.0||5.0|0.0|-1.0|-10.0|0.10000000000000009
clay|Aboian V.|ARG|Left-Handed|2.63|Olivo R.|ARG|Right-Handed|1.45|0.0|-11.0|14.0|5.0|5.0|-10.0|1.18
clay|Nagel A.|FRA|Right-Handed|1.31|Jeran A.|SVN|Right-Handed|3.08|0.0|1.0|-5.0|0.0|1.0|2.0|-1.77
clay|Kalyaan As K.|IND|Right-Handed|2.39|Sibanda E.|ZWE|Right-Handed|1.48|0.0|-4.0|-5.0|0.0|1.0|2.0|0.9100000000000001
clay|Sonne T.|ARG|Right-Handed|5.42|Villalon N.|CHL|Right-Handed|1.1|1.0||5.0|0.0|-1.0|4.0|4.32
clay|Sciahbasi L.|ITA|Right-Handed|1.22|Ortenzi G.|ITA|Right-Handed|3.69|0.0|-5.0|-5.0|0.0|1.0|-6.0|-2.4699999999999998
clay|Caripi V.|FRA|Right-Handed|7.25|Reddy R.|IND|Right-Handed|1.05|1.0||5.0|-3.0|0.0|6.0|6.2
clay|Sau Franco A.|MEX|Right-Handed|1.22|Park J.|KOR|Right-Handed|3.69|0.0|2.0|-5.0|0.0|1.0|1.0|-2.4699999999999998
hard|Ursu V.|UKR|Right-Handed|7.31|Harris B.|FRA|Right-Handed|1.09|1.0||5.0|-15.0|-11.0|-2.0|6.22
clay|Rogowski R.|AUS|Right-Handed|1.22|Birrell C.|AUS|Right-Handed|3.69|0.0|-1.0|-5.0|0.0|1.0|1.0|-2.4699999999999998
clay|Gloeckler M.|AUT|Right-Handed|4.68|Fekete J.|SVK|Right-Handed|1.12|1.0||5.0|0.0|-1.0|2.0|3.5599999999999996
hard|Merida Aguilar D.|ESP|Right-Handed|1.97|Lokoli L.|FRA|Right-Handed|1.76|0.0|-10.0|71.0|0.0|-3.0|-10.0|0.20999999999999996
clay|Piraino G.|ITA|Left-Handed|1.61|De Marchi A.|ITA|Right-Handed|2.15|0.0|4.0|-5.0|0.0|1.0|1.0|-0.5399999999999998
clay|Planinsek F.|SVN|Right-Handed|1.2|Passaro F.|ITA|Right-Handed|4.23|1.0||-133.0|0.0|-1.0|0.0|-3.0300000000000002
clay|Jianu F.|ROU|Right-Handed|2.69|Galan D.|COL|Right-Handed|1.42|1.0||-13.0|-2.0|-11.0|-6.0|1.27
clay|Eichenseher D.|DEU|Right-Handed|4.31|Fomba L.|FRA|Right-Handed|1.16|1.0||5.0|0.0|-1.0|-6.0|3.1499999999999995
hard|Kasnikowski M.|POL|Right-Handed|2.69|Walton A.|AUS|Right-Handed|1.44|1.0||5.0|2.0|-1.0|-4.0|1.25
clay|Gil Garcia A.|LUX|Right-Handed|5.42|Ciavarella N.|ITA|Right-Handed|1.1|1.0||5.0|0.0|-1.0|0.0|4.32
Varioussurfaces|Dinev D.|BGR|Right-Handed|3.5|Pankin S.|RUS|Right-Handed|1.28|0.0|-4.0|-5.0|0.0|1.0|-5.0|2.2199999999999998
hard|Soriano Barrera A.|COL|Right-Handed|1.58|Engel J.|DEU|Right-Handed|2.26|1.0||5.0|0.0|-1.0|9.0|-0.6799999999999997
clay|Collignon K.|BEL|Right-Handed|4.31|Ribecai M.|ITA|Right-Handed|1.16|1.0||5.0|0.0|-1.0|-2.0|3.1499999999999995
clay|Mikovic M.|SRB|Right-Handed|5.75|Siekanowicz P.|POL|Right-Handed|1.08|1.0||5.0|0.0|-1.0|-1.0|4.67
clay|Nedelchev N.|BGR|Right-Handed|1.11|Perez Martin I.|ESP|Right-Handed|5.35|0.0|2.0|-5.0|0.0|1.0|2.0|-4.239999999999999
clay|Mazzola F.|ITA|Right-Handed|1.7|Augunas J.|LTU|Right-Handed|1.97|0.0|-1.0|-5.0|0.0|1.0|0.0|-0.27
hard|Cassone M.|FRA|Right-Handed|1.68|Braswell M.|FRA|Right-Handed|2.11|1.0||5.0|0.0|-1.0|0.0|-0.42999999999999994
hard|Langmo C.|FRA|Right-Handed|2.15|Altamirano C.|FRA|Right-Handed|1.65|0.0|-1.0|233.0|-1.0|3.0|0.0|0.5
hard|Trungelliti M.|ARG|Right-Handed|2.61|Cui J.|CHN|Right-Handed|1.47|0.0|9.0|-133.0|6.0|-5.0|8.0|1.14
hard|Kukushkin M.|KAZ|Right-Handed|2.05|Tu L.|AUS|Right-Handed|1.75|1.0||4.0|-6.0|-2.0|8.0|0.2999999999999998
hard|Paul J.|CHE|Right-Handed|2.1|Porras J.|ARG|Right-Handed|1.67|0.0|5.0|-5.0|0.0|1.0|-1.0|0.43000000000000016
Varioussurfaces|Krall L.|FRA|Right-Handed|1.44|Anderson B.|FRA|Right-Handed|2.62|0.0|2.0|-5.0|0.0|1.0|1.0|-1.1800000000000002
clay|Minighini D.|ITA|Right-Handed|3.69|Petrovic A.|CAN|Right-Handed|1.22|1.0||5.0|0.0|-1.0|-5.0|2.4699999999999998
hard|Moro Canas A.|ESP|Right-Handed|1.53|Kachmazov A.|RUS|Right-Handed|2.42|0.0|1.0|320.0|0.0|1.0|1.0|-0.8899999999999999
clay|Fahim I.|MAR|Right-Handed|1.09|Oral M.|FRA|Right-Handed|6.25|0.0|-2.0|-5.0|0.0|1.0|-1.0|-5.16
clay|Campagnola R.|ITA|Right-Handed|1.48|De Alba Valdes R.|MEX|Right-Handed|2.39|1.0||5.0|0.0|-1.0|-2.0|-0.9100000000000001
clay|Volpi G.|ITA|Right-Handed|2.85|Bajurko A.|POL|Right-Handed|1.35|0.0|9.0|-5.0|0.0|1.0|8.0|1.5
clay|Ciavarella N.|ITA|Right-Handed|1.03|Bibiloni M.|ARG|Right-Handed|8.7|0.0|1.0|-5.0|0.0|1.0|1.0|-7.669999999999999
clay|Mayew W.|FRA|Right-Handed|5.75|Zhang J.|AUS|Right-Handed|1.08|1.0||5.0|0.0|-1.0|1.0|4.67
clay|Rodrigues L.|BRA|Right-Handed|1.1|Cerutti P.|ARG|Right-Handed|5.42|0.0|-12.0|-5.0|0.0|1.0|-18.0|-4.32
