Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
Varioussurfaces|Rojas M.|CHL|Right-Handed|Augusto Dos Santos R.|BRA|Right-Handed|1.0|||-1.5|0.0|-1.0|4.02
Varioussurfaces|Son J.|KOR|Right-Handed|Saritas G.|TUR|Right-Handed|1.0|||-1.5|0.0|8.0|1.1500000000000001
Varioussurfaces|Alshati H.|KWT|Right-Handed|Podorozhnyi A.|UKR|Right-Handed|1.0|||-1.5|0.0|-4.0|7.99
Varioussurfaces|Roi S.|FRA|Right-Handed|Monday J.|ARG|Left-Handed|1.0|||-1.5|0.0|-2.0|5.81
Varioussurfaces|Marinescu M.|ROU|Right-Handed|Schinteie G.|ROU|Right-Handed|0.0|3.0||1.5|0.0|0.0|-1.52
Varioussurfaces|Augunas J.|LTU|Right-Handed|Bellifemine A.|ITA|Right-Handed|1.0|||-1.5|0.0|-4.0|9.0
Varioussurfaces|Schuetze C.|DEU|Right-Handed|Bonnaud A.|FRA|Left-Handed|1.0|||-1.5|0.0|4.0|-6.26
Varioussurfaces|Rodrigues L.|BRA|Right-Handed|Sadaoui M.|FRA|Right-Handed|1.0|||-1.5|0.0|4.0|4.02
Varioussurfaces|Villoslada E.|FRA|Right-Handed|Jubb P.|ARG|Right-Handed|1.0|||5.0|0.0|0.0|7.99
Varioussurfaces|Nedelko I.|RUS|Right-Handed|Bajurko A.|POL|Right-Handed|0.0|17.0||6.0|5.0|18.0|2.04
Varioussurfaces|Alekseychuk A.|RUS|Right-Handed|Finkelstein A.|ARG|Right-Handed|1.0|||-1.5|0.0|-2.0|9.0
Varioussurfaces|Gschwendtner J.|ARG|Right-Handed|Murgett F.|ARG|Right-Handed|1.0|||-1.5|0.0|4.0|1.67
Varioussurfaces|Bruna E.|CHL|Left-Handed|Perez B.|VEN|Left-Handed|0.0|6.0||-3.0|-8.0|5.0|-4.02
Varioussurfaces|Giotis R.|DEU|Right-Handed|Pogosian S.|RUS|Right-Handed|1.0|||-1.5|0.0|-3.0|1.5199999999999998
Varioussurfaces|Kirbis A.|SVN|Right-Handed|Seateun N.|FRA|Right-Handed|1.0|||-1.5|0.0|-5.0|9.0
Varioussurfaces|Pernas T.|ARG|Right-Handed|Egea F.|ARG|Right-Handed|1.0|||-1.5|0.0|0.0|2.15
Varioussurfaces|Valle F.|ITA|Right-Handed|Yazdani A.|IRN|Right-Handed|0.0|0.0||1.5|0.0|3.0|0.6000000000000001
Varioussurfaces|Schinteie G.|ROU|Right-Handed|Marinescu M.|ROU|Right-Handed|1.0|||-1.5|0.0|0.0|1.52
Varioussurfaces|Pundel A.|RUS|Right-Handed|Litvinov D.|RUS|Right-Handed|1.0|||-1.5|0.0|-2.0|-2.04
Varioussurfaces|Etty E.|NLD|Right-Handed|Filar K.|POL|Right-Handed|1.0|||-1.5|0.0|-4.0|2.62
Varioussurfaces|Lorusso L.|ITA|Right-Handed|Sannen T.|BEL|Right-Handed|0.0|5.0||1.5|0.0|2.0|2.04
