Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
hard|Zverev A.|DEU|Right-Handed|Cachin P.|ARG|Right-Handed|0.0|0.0|1703.0|13.0|13.0|-2.0|-7.869999999999999
indoors|Madarasz G.|HUN|Left-Handed|Tomescu D.|ROU|Right-Handed|1.0||41.5|2.0|-5.0|4.0|0.22999999999999998
hard|Davidovich Fokina A.|ESP|Right-Handed|Wu Y.|CHN|Right-Handed|0.0|1.0|597.0|0.0|0.0|1.0|-0.22999999999999976
indoors|McLennaghan W.|FRA|Right-Handed|Ridout F.|ITA|Right-Handed|0.0|-1.0|-41.5|1.0|2.0|0.5|-3.09
hard|Shapovalov D.|CAN|Left-Handed|Humbert U.|FRA|Left-Handed|1.0||702.0|2.0|-3.0|-1.0|-0.9799999999999998
indoors|Bowden L.|ITA|Right-Handed|Murphy B.|FRA|Right-Handed|1.0||41.5|-1.0|-2.0|1.5|3.09
indoors|Napolitano S.|ITA|Right-Handed|Bax F.|FRA|Right-Handed|1.0||-229.5|12.0|11.0|4.0|-2.1799999999999997
hard|Cerundolo F.|ARG|Right-Handed|Sock J.|ITA|Right-Handed|0.0|-7.0|890.0|-10.0|-6.0|-5.0|0.050000000000000044
hard|Lehecka J.|CZE|Right-Handed|Rublev A.|RUS|Right-Handed|1.0||-2728.0|10.0|-5.0|-4.0|1.2800000000000002
indoors|Fernandez Flores D.|CHL|Right-Handed|Rocha H.|PRT|Right-Handed|1.0||511.0|-1.0|-2.0|3.0|4.6899999999999995
hard|Draper J.|FRA|Left-Handed|Evans D.|ITA|Right-Handed|0.0|-12.0|-526.0|5.0|16.0|-12.0|-1.5000000000000002
indoors|Catarina L.|MCO|Right-Handed|Lamasine T.|FRA|Right-Handed|1.0||-114.0|11.0|2.0|-4.0|0.5299999999999998
hard|De Minaur A.|AUS|Right-Handed|Fucsovics M.|HUN|Right-Handed|1.0||1513.0|-13.0|-5.0|-7.0|-2.36
hard|Sock J.|ITA|Right-Handed|Cerundolo F.|ARG|Right-Handed|1.0||-890.0|10.0|6.0|5.0|-0.050000000000000044
hard|Medvedev D.|RUS|Right-Handed|Nakashima B.|ITA|Right-Handed|0.0|5.0|2848.0|6.0|13.0|5.0|-6.43
indoors|Martinez M.|CHE|Right-Handed|Compagnucci T.|ITA|Right-Handed|0.0|1.0|-41.5|-7.0|-8.0|2.0|-0.79
