Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Haerteis J.|DEU|Left-Handed|Hassan B.|LBN|Right-Handed|0.0|2.0|53.5|3.0|10.0|-1.0|0.3900000000000001
clay|Hanfmann Y.|DEU|Right-Handed|Brown D.|DEU|Right-Handed|0.0|-5.0|-106.0|8.0|-3.0|-7.0|-0.8200000000000001
clay|Werner J.|DEU|Right-Handed|Choinski J.|DEU|Right-Handed|1.0||106.5|-2.0|-13.0|6.0|4.0200000000000005
hard|Samardzic N.|DEU|Right-Handed|Popko D.|KAZ|Right-Handed|1.0||-154.5|-4.5|0.0|-1.0|8.12
clay|Schmitz C.|DEU|Right-Handed|Hanfmann Y.|DEU|Right-Handed|1.0||-0.5|2.0|-2.0|-3.0|5.369999999999999
clay|Brown D.|DEU|Right-Handed|Choinski J.|DEU|Right-Handed|0.0|10.0|213.0|-2.0|0.0|11.0|-1.18
hard|Kirchheimer S.|DEU|Right-Handed|Lorenzi P.|ITA|Right-Handed|1.0||-239.5|1.0|2.0|-13.0|2.9699999999999998
clay|Choinski J.|DEU|Right-Handed|Brown D.|DEU|Right-Handed|1.0||-213.0|2.0|0.0|-11.0|1.18
clay|Haerteis J.|DEU|Left-Handed|Broska F.|DEU|Right-Handed|1.0||-53.5|2.5|0.0|-2.5|-4.029999999999999
clay|Brown D.|DEU|Right-Handed|Hanfmann Y.|DEU|Right-Handed|1.0||106.0|-8.0|3.0|7.0|0.8200000000000001
hard|Popko D.|KAZ|Right-Handed|Samardzic N.|DEU|Right-Handed|0.0|1.0|154.5|4.5|0.0|1.0|-8.12
clay|Choinski J.|DEU|Right-Handed|Werner J.|DEU|Right-Handed|0.0|-4.0|-106.5|2.0|13.0|-6.0|-4.0200000000000005
clay|Schmitz C.|DEU|Right-Handed|Hassan B.|LBN|Right-Handed|1.0||-53.5|3.0|8.0|0.0|1.52
clay|Hassan B.|LBN|Right-Handed|Schmitz C.|DEU|Right-Handed|0.0|2.0|53.5|-3.0|-8.0|0.0|-1.52
clay|Hanfmann Y.|DEU|Right-Handed|Schmitz C.|DEU|Right-Handed|0.0|8.0|0.5|-2.0|2.0|3.0|-5.369999999999999
clay|Hassan B.|LBN|Right-Handed|Haerteis J.|DEU|Left-Handed|1.0||-53.5|-3.0|-10.0|1.0|-0.3900000000000001
hard|Lorenzi P.|ITA|Right-Handed|Kirchheimer S.|DEU|Right-Handed|0.0|11.0|239.5|-1.0|-2.0|13.0|-2.9699999999999998
clay|Broska F.|DEU|Right-Handed|Haerteis J.|DEU|Left-Handed|0.0|-4.0|53.5|-2.5|0.0|2.5|4.029999999999999
