Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
hard|Phunsawat C.|THA|Right-Handed|Andreu Garcia F.|ESP|Right-Handed|1.0||34.0|1.0|0.0|1.0|1.9200000000000002
hard|Minarik K.|SVK|Right-Handed|Collignon R.|BEL|Right-Handed|1.0||34.0|1.0|0.0|1.0|1.9200000000000002
hard|Gomaa M.|EGY|Right-Handed|Banthia S.|IND|Right-Handed|1.0||34.0|1.0|0.0|1.0|1.9200000000000002
indoors|Marchenko I.|UKR|Right-Handed|Simon G.|FRA|Right-Handed|1.0||-508.0|12.0|2.0|-3.0|2.75
hard|Beckley A.|ESP|Right-Handed|Ragy M.|EGY|Right-Handed|0.0|-3.0|-34.0|-1.0|0.0|-12.0|-1.9200000000000002
hard|Kyratzis S.|CYP|Left-Handed|Hasson J.|ISR|Right-Handed|1.0||34.0|4.5|2.0|5.0|1.9200000000000002
hard|Meagher W.|AUS|Right-Handed|Ryan J.|AUS|Right-Handed|0.0|5.0|-34.0|-1.0|0.0|-1.0|-0.25
indoors|Bourgue M.|FRA|Right-Handed|Draper J.|ESP|Left-Handed|0.0|7.0|199.0|3.0|-3.0|8.0|0.24
hard|Ferrari G.|ITA|Left-Handed|Cukierman D.|ISR|Right-Handed|1.0||34.0|1.0|0.0|-6.0|1.9200000000000002
hard|Sigurdsson E.|ISL|Right-Handed|March C.|ECU|Right-Handed|1.0||34.0|1.0|0.0|2.0|1.9200000000000002
hard|Talic Z.|AUS|Left-Handed|Bataljin L.|AUS|Right-Handed|0.0|-5.0|-34.0|25.5|17.0|-2.0|-0.20999999999999996
indoors|Machac T.|CZE|Right-Handed|Rosenkranz M.|DEU|Left-Handed|0.0|-2.0|-49.0|-6.5|-2.0|-2.0|-2.9499999999999997
hard|Loutfy O.|EGY|Right-Handed|Amirov D.|RUS|Right-Handed|1.0||34.0|1.0|0.0|-2.0|1.9200000000000002
hard|Costa Otal F.|ESP|Right-Handed|Amoros Ramos P.|ESP|Right-Handed|1.0||34.0|1.0|0.0|-4.0|1.9200000000000002
hard|Krapivin M.|RUS|Right-Handed|Beaupain S.|BEL|Right-Handed|1.0||34.0|3.5|7.0|-1.0|1.9200000000000002
hard|Jirousek T.|CZE|Right-Handed|Lavagno E.|ITA|Left-Handed|0.0|-3.0|-34.0|-1.0|0.0|-2.0|-1.9200000000000002
hard|Ionel N.|ROU|Right-Handed|Ansari A.|ESP|Right-Handed|0.0|-3.0|-34.0|-4.0|0.0|-9.0|-1.9200000000000002
hard|Paroulek T.|CZE|Right-Handed|Solomatin I.|UKR|Right-Handed|0.0|-3.0|-34.0|-1.0|0.0|-1.0|-1.9200000000000002
hard|Roglan A.|ESP|Right-Handed|Weis A.|ITA|Right-Handed|1.0||34.0|-3.5|-3.0|-2.0|1.9200000000000002
hard|Bachmaier P.|AUT|Right-Handed|Navone M.|ARG|Right-Handed|0.0|2.0|-34.0|-1.0|0.0|4.0|-1.9200000000000002
hard|El-Moslemany O.|EGY|Right-Handed|Otegui J.|ARG|Right-Handed|1.0||34.0|-3.5|-6.0|4.0|1.9200000000000002
hard|Topo M.|DEU|Right-Handed|Veldheer M.|NLD|Left-Handed|0.0|-6.0|-252.0|0.5|2.0|-8.0|-1.9200000000000002
hard|Cretu C.|ROU|Right-Handed|Bolla A.|ITA|Right-Handed|0.0|-2.0|-34.0|-1.0|0.0|-2.0|-1.9200000000000002
hard|El Sallaly A.|EGY|Right-Handed|Ciurletti A.|ITA|Right-Handed|1.0||34.0|7.5|10.0|0.0|1.9200000000000002
indoors|Haerteis J.|DEU|Left-Handed|Lenz J.|DEU|Right-Handed|1.0||92.0|6.0|5.0|-3.0|-0.24
hard|Mitsakos T.|GRC|Right-Handed|Martin T.|ESP|Right-Handed|1.0||34.0|1.5|-3.0|-6.0|1.9200000000000002
hard|Alves M.|BRA|Right-Handed|Kountourakis I.|GRC|Right-Handed|0.0|3.0|-194.0|-1.0|0.0|2.0|-1.9200000000000002
hard|Vidal Azorin J.|ESP|Right-Handed|Canas Garcia J.|ESP|Right-Handed|1.0||34.0|-10.5|-7.0|4.0|1.9200000000000002
hard|Fekete J.|SVK|Right-Handed|Beloborodko I.|UKR|Right-Handed|1.0||34.0|1.0|0.0|0.0|1.9200000000000002
hard|Koenig L.|ESP|Right-Handed|Vojinovic L.|SRB|Right-Handed|0.0|-5.0|-34.0|-1.0|0.0|-4.0|-1.9200000000000002
hard|Andreu Garcia F.|ESP|Right-Handed|Phunsawat C.|THA|Right-Handed|0.0|-2.0|-34.0|-1.0|0.0|-1.0|-1.9200000000000002
hard|Djurovic B.|AUS|Right-Handed|Dong J.|AUS|Right-Handed|0.0|6.0|-34.0|-1.0|0.0|9.0|0.0
hard|Zakaryia F.|EGY|Right-Handed|Boyer T.|ESP|Right-Handed|1.0||34.0|1.0|0.0|0.0|1.9200000000000002
indoors|Lenz J.|DEU|Right-Handed|Haerteis J.|DEU|Left-Handed|0.0|2.0|-92.0|-6.0|-5.0|3.0|0.24
hard|Sanchez Jover C.|ESP|Left-Handed|Nedelchev N.|BGR|Right-Handed|1.0||34.0|1.0|0.0|3.0|1.9200000000000002
hard|Bellucci T.|BRA|Left-Handed|Ritschard A.|CHE|Right-Handed|0.0|6.0|-94.0|0.0|-5.0|6.0|0.41000000000000014
hard|Pauwels M.|BEL|Right-Handed|Barreto Sanchez D.|ESP|Left-Handed|1.0||34.0|-8.5|-5.0|4.0|1.9200000000000002
hard|Marti Pujolras A.|ESP|Right-Handed|Zhu M.|ESP|Right-Handed|0.0|-7.0|-34.0|1.5|10.0|-7.0|-1.9200000000000002
indoors|Broady L.|ESP|Left-Handed|Stebe C.|DEU|Left-Handed|1.0||40.0|8.0|0.0|-3.0|1.2400000000000002
hard|Khomich A.|BLR|Right-Handed|Elsayed A.|EGY|Right-Handed|0.0|6.0|-34.0|0.5|6.0|2.0|-1.9200000000000002
hard|Veremeychuk D.|UKR|Right-Handed|Seely S.|ESP|Right-Handed|0.0|6.0|-34.0|-1.0|0.0|2.0|-1.9200000000000002
hard|Caldes J.|ESP|Right-Handed|Mir Anglada L.|ESP|Right-Handed|0.0|4.0|-34.0|-1.0|0.0|2.0|-1.9200000000000002
hard|Mejia N.|COL|Right-Handed|Harrison C.|ESP|Right-Handed|1.0||-98.0|0.0|5.0|-6.0|1.3000000000000003
hard|Weis A.|ITA|Right-Handed|Roglan A.|ESP|Right-Handed|0.0|-1.0|-34.0|3.5|3.0|2.0|-1.9200000000000002
hard|Ragy M.|EGY|Right-Handed|Beckley A.|ESP|Right-Handed|1.0||34.0|1.0|0.0|12.0|1.9200000000000002
hard|Janis J.|DEU|Right-Handed|Sarouk Y.|ISR|Right-Handed|1.0||34.0|1.0|0.0|0.0|1.9200000000000002
hard|Cukierman D.|ISR|Right-Handed|Ferrari G.|ITA|Left-Handed|0.0|6.0|-34.0|-1.0|0.0|6.0|-1.9200000000000002
hard|Johnson L.|ESP|Right-Handed|Basing M.|ESP|Right-Handed|0.0|7.0|-34.0|3.5|-2.0|9.0|-1.9200000000000002
hard|Lavagno E.|ITA|Left-Handed|Jirousek T.|CZE|Right-Handed|1.0||34.0|1.0|0.0|2.0|1.9200000000000002
hard|Kountourakis I.|GRC|Right-Handed|Alves M.|BRA|Right-Handed|1.0||194.0|1.0|0.0|-2.0|1.9200000000000002
hard|Hasson J.|ISR|Right-Handed|Kyratzis S.|CYP|Left-Handed|0.0|-5.0|-34.0|-4.5|-2.0|-5.0|-1.9200000000000002
indoors|Furness E.|FRA|Right-Handed|Catarina L.|MCO|Right-Handed|0.0|-1.0|238.0|-14.0|-15.0|-1.0|-0.81
hard|Dong J.|AUS|Right-Handed|Djurovic B.|AUS|Right-Handed|1.0||34.0|1.0|0.0|-9.0|0.0
