Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
indoors|Rehberg M.|DEU|Right-Handed|Gentzsch T.|DEU|Right-Handed|0.0|3.0|-61.0|-1.0|0.0|0.0|-0.42999999999999994
Varioussurfaces|Murray F.|IRL|Right-Handed|Filar K.|POL|Right-Handed|1.0||-71.5|1.0|0.0|-2.0|2.62
Varioussurfaces|Bianchi N.|ARG|Right-Handed|Falabella L.|ARG|Left-Handed|1.0||-71.5|2.0|0.0|1.0|0.08999999999999986
indoors|Curras Abasolo T.|ESP|Right-Handed|Kravchenko G.|UKR|Right-Handed|1.0||-71.5|14.0|0.0|0.0|3.13
indoors|Samba S.|DEU|Right-Handed|Zahraj P.|DEU|Right-Handed|1.0||-71.5|1.0|0.0|-6.0|1.0999999999999999
Varioussurfaces|Casanova H.|ARG|Right-Handed|Martin Manzano J.|ITA|Left-Handed|0.0|12.0|-26.0|-1.0|-2.0|11.0|-4.67
Varioussurfaces|Van Assendelft J.|NLD|Right-Handed|Miller C.|ARG|Right-Handed|1.0||-71.5|1.0|0.0|0.0|-5.859999999999999
indoors|Binda A.|ITA|Right-Handed|Jones B.|DEU|Right-Handed|0.0|-4.0|71.5|-1.0|0.0|-4.0|-1.32
indoors|Cazacu D.|ROU|Left-Handed|Clarke J.|ARG|Right-Handed|1.0||-188.0|-5.0|-8.0|-6.0|6.640000000000001
indoors|Ursu V.|UKR|Right-Handed|Ruehl T.|DEU|Right-Handed|0.0|0.0|71.5|-6.0|0.0|1.0|-3.3
Varioussurfaces|Sharygin E.|ARG|Right-Handed|Goldammer T.|DEU|Right-Handed|0.0|1.0|71.5|-1.0|0.0|-7.0|-1.52
indoors|Oetzbach A.|DEU|Right-Handed|Donders D.|NLD|Left-Handed|0.0|3.0|71.5|3.0|5.0|2.0|-0.9700000000000002
indoors|Paul J.|CHE|Right-Handed|Broska F.|DEU|Right-Handed|0.0|-1.0|71.5|-1.0|0.0|1.0|-1.9699999999999998
Varioussurfaces|Mangiapane N.|ARG|Right-Handed|Shokry E.|DEU|Right-Handed|0.0|0.0|71.5|-1.0|0.0|-5.0|-0.27
indoors|Aboian V.|ARG|Left-Handed|Bancalari A.|CHL|Right-Handed|0.0|3.0|71.5|-1.0|0.0|2.0|-8.329999999999998
Varioussurfaces|Groom M.|DEU|Left-Handed|Madarasz G.|HUN|Left-Handed|1.0||-71.5|-3.0|0.0|-5.0|0.6500000000000001
indoors|Pontjodikromo S.|NLD|Right-Handed|Bakshi A.|GEO|Left-Handed|0.0|-3.0|71.5|-1.0|0.0|-4.0|-0.8500000000000001
indoors|Lane L.|DEU|Right-Handed|Marysko V.|DEU|Right-Handed|1.0||-71.5|1.0|0.0|5.0|-8.8
