Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Ichikawa T.|JPN|Left-Handed|Dellavedova M.|AUS|Right-Handed|1.0||119.0|-3.0|-8.0|-1.0|0.54
hard|Paire B.|FRA|Right-Handed|Watanuki Y.|JPN|Right-Handed|1.0||-123.0|17.0|16.0|9.0|0.8499999999999999
clay|Houkes M.|NLD|Left-Handed|Piraino G.|ITA|Left-Handed|0.0|0.0|-119.0|0.0|0.0|4.0|-0.27
clay|Markes C.|FRA|Right-Handed|Michelsen A.|FRA|Right-Handed|1.0||152.0|0.0|0.0|8.0|6.26
clay|Pervolarakis M.|GRC|Right-Handed|Clark E.|FRA|Right-Handed|0.0|2.0|-270.0|24.0|23.0|2.0|0.6600000000000001
clay|Bertola R.|CHE|Right-Handed|Popovic S.|SRB|Right-Handed|0.0|5.0|-119.0|0.0|0.0|4.0|-1.85
Varioussurfaces|Egea F.|ARG|Right-Handed|Aboian L.|ARG|Left-Handed|0.0|2.0|-119.0|0.0|0.0|-1.0|-0.30000000000000004
clay|Donders D.|NLD|Left-Handed|Heller P.|DEU|Right-Handed|1.0||119.0|2.0|-2.0|-8.0|2.25
Varioussurfaces|Renard L.|SWE|Right-Handed|Brumm J.|FRA|Right-Handed|1.0||119.0|2.0|2.0|6.0|-0.22999999999999998
clay|Kekez D.|HRV|Right-Handed|Bielinskyi V.|UKR|Right-Handed|1.0||119.0|0.0|0.0|11.0|0.24
clay|Gea A.|FRA|Right-Handed|Otegui J.|ARG|Right-Handed|1.0||119.0|-11.0|-11.0|-6.0|0.6399999999999999
hard|Roca Batalla O.|ESP|Right-Handed|Harris B.|FRA|Right-Handed|1.0||-106.0|-11.0|-18.0|2.0|-0.020000000000000018
clay|Rossi L.|ITA|Right-Handed|Picchione A.|ITA|Right-Handed|1.0||119.0|0.0|0.0|-4.0|1.4999999999999998
clay|Negritu C.|DEU|Right-Handed|Abderrahman W.|TUN|Right-Handed|0.0|10.0|-119.0|3.0|10.0|5.0|-2.74
hard|Watanuki Y.|JPN|Right-Handed|Paire B.|FRA|Right-Handed|0.0|-6.0|123.0|-17.0|-16.0|-9.0|-0.8499999999999999
