Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
Varioussurfaces|Roe Flannelly J.|IRL|Right-Handed|2.63|Fedorov T.|BLR|Right-Handed|1.4|0.0|2.0|-31.0|1.5|0.0|-2.0|1.23
clay|Wojcik J.|ITA|Right-Handed|3.29|Kelly D.|AUS|Right-Handed|1.29|1.0||31.0|-1.5|0.0|-8.0|2.0
Varioussurfaces|Kesarwani M.|IND|Right-Handed|1.66|Vlasceanu E.|ROU|Right-Handed|2.04|0.0|-7.0|-31.0|1.5|0.0|-3.0|-0.3800000000000001
Varioussurfaces|Navarro A.|ARG|Right-Handed|1.61|Valente R.|ARG|Right-Handed|2.2|1.0||31.0|-1.5|0.0|3.0|-0.5900000000000001
hard|Shelbayh A.|JOR|Left-Handed|1.17|Hilderbrand T.|ITA|Right-Handed|4.7|0.0|-3.0|-133.0|1.5|0.0|-4.0|-3.5300000000000002
clay|Hoang A.|FRA|Right-Handed|1.41|Brosset S.|FRA|Left-Handed|2.69|0.0|6.0|84.0|-0.5|-2.0|2.0|-1.28
hard|Lamasine T.|FRA|Right-Handed|7.05|O'Connell C.|AUS|Right-Handed|1.09|1.0||-277.0|-9.0|0.0|1.0|5.96
hard|Shimabukuro S.|JPN|Right-Handed|2.18|Cressy M.|ITA|Right-Handed|1.63|0.0|0.0|-248.0|-13.0|-18.0|0.0|0.5500000000000003
clay|Dalmasso G.|FRA|Right-Handed|1.07|Castro Fabra M.|ESP|Right-Handed|7.19|0.0|1.0|-31.0|1.5|0.0|-4.0|-6.12
Varioussurfaces|Onofrei M.|ROU|Right-Handed|1.66|Maftei M.|ROU|Right-Handed|2.04|0.0|2.0|-31.0|1.5|0.0|-7.0|-0.3800000000000001
indoors|Bouquier A.|FRA|Right-Handed|1.35|Furness E.|FRA|Right-Handed|3.06|0.0|-3.0|106.0|12.0|15.0|-3.0|-1.71
Varioussurfaces|Cervantes Tomas I.|MEX|Right-Handed|1.66|Antonescu V.|ROU|Right-Handed|2.04|0.0|-11.0|-31.0|-4.0|2.0|-14.0|-0.3800000000000001
Varioussurfaces|Shapovalov D.|CAN|Left-Handed|1.7|Cerundolo F.|ARG|Right-Handed|2.09|0.0|3.0|-230.0|-3.0|0.0|-1.0|-0.3899999999999999
clay|Vickery L.|AUS|Right-Handed|3.17|Hulme M.|AUS|Right-Handed|1.31|0.0|-6.0|-31.0|1.5|0.0|-5.0|1.8599999999999999
indoors|Wiskandt M.|DEU|Right-Handed|3.12|Basilashvili N.|GEO|Right-Handed|1.34|1.0||-99.0|-2.5|0.0|-10.0|1.78
clay|Lee D.|KOR|Right-Handed|2.34|Ellis B.|AUS|Right-Handed|1.54|0.0|0.0|-31.0|-1.5|-10.0|1.0|0.7999999999999998
clay|Sanchez Izquierdo N.|ESP|Right-Handed|2.73|Royer V.|FRA|Right-Handed|1.42|1.0||31.0|-6.0|-3.0|2.0|1.31
Varioussurfaces|Valente R.|ARG|Right-Handed|2.2|Navarro A.|ARG|Right-Handed|1.61|0.0|0.0|-31.0|1.5|0.0|-3.0|0.5900000000000001
clay|Den Ouden G.|NLD|Right-Handed|1.64|Silva F.|PRT|Left-Handed|2.17|0.0|-10.0|144.0|4.0|7.0|-7.0|-0.53
clay|Hayashi K.|JPN|Right-Handed|2.69|Ogura K.|JPN|Right-Handed|1.4|1.0||31.0|8.5|15.0|-5.0|1.29
hard|Albot R.|FRA|Right-Handed|1.05|Zeng Y.|CHN|Right-Handed|8.84|0.0|11.0|233.0|-7.5|-10.0|12.0|-7.79
Varioussurfaces|Montakhab A.|IRN|Right-Handed|2.08|Goncharov I.|RUS|Right-Handed|1.63|1.0||31.0|-1.5|0.0|12.0|0.4500000000000002
Varioussurfaces|Christiansen R.|DEU|Right-Handed|2.2|Garcia A.|MEX|Right-Handed|1.57|1.0||189.0|-1.5|0.0|0.0|0.6300000000000001
Varioussurfaces|Cardinaud H.|FRA|Right-Handed|1.9|Jozwicki P.|AUT|Right-Handed|1.77|0.0|-1.0|-31.0|1.5|0.0|4.0|0.1299999999999999
clay|Chanta T.|THA|Right-Handed|1.07|Asaba A.|GHA|Right-Handed|6.84|0.0|-4.0|-31.0|1.5|0.0|-2.0|-5.77
Varioussurfaces|De Dios F.|ARG|Right-Handed|1.61|Hess S.|ARG|Right-Handed|2.2|1.0||31.0|-1.5|0.0|-2.0|-0.5900000000000001
clay|Castelnuovo L.|CHE|Left-Handed|2.18|Wenger D.|CHE|Right-Handed|1.6|1.0||31.0|-1.5|0.0|3.0|0.5800000000000001
clay|Reitano S.|ITA|Right-Handed|3.08|Tammaro M.|ITA|Right-Handed|1.34|0.0|8.0|-31.0|1.5|0.0|7.0|1.74
clay|Caparco G.|ITA|Right-Handed|7.48|Perfetti N.|ITA|Right-Handed|1.06|1.0||31.0|-1.5|0.0|5.0|6.42
hard|Rybakov A.|ITA|Left-Handed|4.65|Tien L.|FRA|Left-Handed|1.17|1.0||115.0|-10.0|0.0|9.0|3.4800000000000004
hard|Donskoy E.|RUS|Right-Handed|3.51|Kukushkin M.|KAZ|Right-Handed|1.28|1.0||221.0|3.0|2.0|-2.0|2.2299999999999995
Varioussurfaces|Moghimi M.|IRN|Right-Handed|8.35|Tremblay D.|FRA|Right-Handed|1.03|1.0||31.0|-1.5|0.0|9.0|7.319999999999999
clay|Ichikawa T.|JPN|Left-Handed|1.16|Tajima N.|JPN|Right-Handed|4.51|1.0||31.0|3.5|12.0|0.0|-3.3499999999999996
clay|Handel T.|DEU|Right-Handed|2.76|Barton H.|CZE|Right-Handed|1.4|1.0||31.0|-1.5|0.0|7.0|1.3599999999999999
Varioussurfaces|Fedorov T.|BLR|Right-Handed|1.4|Roe Flannelly J.|IRL|Right-Handed|2.63|1.0||31.0|-1.5|0.0|2.0|-1.23
hard|Kudla D.|FRA|Right-Handed|1.46|Monday J.|ITA|Left-Handed|2.61|0.0|11.0|42.0|2.5|-5.0|10.0|-1.15
clay|Marino P.|ITA|Right-Handed|1.13|Caruso A.|ITA|Right-Handed|5.0|0.0|0.0|-31.0|1.5|0.0|-2.0|-3.87
Varioussurfaces|Goncharov I.|RUS|Right-Handed|1.63|Montakhab A.|IRN|Right-Handed|2.08|0.0|-15.0|-31.0|1.5|0.0|-12.0|-0.4500000000000002
Varioussurfaces|Marterer M.|DEU|Left-Handed|2.2|Klein L.|SVK|Right-Handed|1.61|0.0|3.0|36.0|-1.0|-2.0|3.0|0.5900000000000001
clay|Jimenez M.|SGP|Right-Handed|2.55|Hobbs R.|SGP|Right-Handed|1.43|0.0|-12.0|-31.0|8.0|2.0|-17.0|1.1199999999999999
clay|Lingua Lavallen A.|ARG|Left-Handed|1.07|Mouilleron Salvo M.|ARG|Right-Handed|6.87|0.0|2.0|-31.0|1.5|0.0|2.0|-5.8
clay|Alcala Gurri M.|ESP|Right-Handed|1.1|Dinev D.|BGR|Right-Handed|6.4|0.0|3.0|-31.0|1.5|0.0|1.0|-5.300000000000001
clay|Filip J.|CZE|Right-Handed|1.36|Campana F.|ITA|Right-Handed|2.89|0.0|-4.0|-31.0|1.5|0.0|-8.0|-1.53
clay|Strombachs R.|LVA|Right-Handed|1.41|Ivanov I.|BGR|Right-Handed|2.77|0.0|6.0|-31.0|1.5|6.0|9.0|-1.36
clay|Pieczkowski O.|POL|Right-Handed|5.85|Coria F.|ARG|Right-Handed|1.12|1.0||-220.0|3.5|5.0|-12.0|4.7299999999999995
clay|Rodriguez L.|ARG|Right-Handed|1.05|Rodrigues P.|BRA|Right-Handed|7.79|1.0||31.0|-1.5|0.0|6.0|-6.74
hard|Bigun K.|FRA|Left-Handed|1.7|Nanda G.|ITA|Right-Handed|2.07|0.0|-6.0|-31.0|2.5|-2.0|-5.0|-0.3699999999999999
Varioussurfaces|Breazu M.|ROU|Right-Handed|2.04|Villoslada E.|FRA|Right-Handed|1.66|1.0||31.0|-1.5|0.0|-8.0|0.3800000000000001
indoors|Diez S.|CAN|Right-Handed|4.58|Droguet T.|FRA|Right-Handed|1.18|1.0||-185.0|-2.0|-10.0|10.0|3.4000000000000004
clay|Kopriva V.|CZE|Right-Handed|1.76|Moreno De Alboran N.|ITA|Right-Handed|1.99|0.0|-2.0|-41.0|-13.0|-7.0|0.0|-0.22999999999999998
Varioussurfaces|Meneo T.|ARG|Right-Handed|1.61|Koons H.|FRA|Right-Handed|2.2|1.0||31.0|-1.5|0.0|-4.0|-0.5900000000000001
Varioussurfaces|Griekspoor T.|NLD|Right-Handed|1.58|Bergs Z.|BEL|Right-Handed|2.31|1.0||1104.0|2.0|3.0|3.0|-0.73
clay|Romano F.|ITA|Right-Handed|3.38|Marti Pujolras A.|ESP|Right-Handed|1.29|1.0||31.0|-1.5|0.0|-6.0|2.09
Varioussurfaces|Van De Zandschulp B.|NLD|Right-Handed|1.3|Collignon R.|BEL|Right-Handed|3.3|0.0|9.0|593.0|6.5|3.0|6.0|-1.9999999999999998
clay|Kuzmanov D.|BGR|Right-Handed|2.03|Brancaccio R.|ITA|Right-Handed|1.72|0.0|4.0|141.0|5.0|10.0|4.0|0.30999999999999983
hard|Nanda G.|ITA|Right-Handed|2.07|Bigun K.|FRA|Left-Handed|1.7|1.0||31.0|-2.5|2.0|5.0|0.3699999999999999
Varioussurfaces|Bancalari A.|CHL|Right-Handed|2.2|Zeitune G.|ARG|Right-Handed|1.61|0.0|0.0|-31.0|1.5|0.0|1.0|0.5900000000000001
clay|Berger A.|FRA|Right-Handed|7.38|Clarke J.|FRA|Right-Handed|1.07|1.0||21.0|-5.5|-3.0|0.0|6.31
Varioussurfaces|Roberts H.|AUS|Right-Handed|4.19|Joyce J.|AUS|Right-Handed|1.18|1.0||31.0|-1.5|0.0|5.0|3.0100000000000007
clay|Marinescu M.|ROU|Right-Handed|1.13|Simonsson F.|SWE|Right-Handed|5.0|0.0|-6.0|314.0|3.0|-3.0|-7.0|-3.87
Varioussurfaces|Vanta V.|ROU|Right-Handed|2.04|Papoe C.|ROU|Right-Handed|1.66|1.0||31.0|-11.0|-5.0|10.0|0.3800000000000001
hard|Kukushkin M.|KAZ|Right-Handed|1.28|Donskoy E.|RUS|Right-Handed|3.51|0.0|1.0|-221.0|-3.0|-2.0|2.0|-2.2299999999999995
clay|Genier T.|CHE|Right-Handed|1.23|Ganta S.|IND|Right-Handed|3.77|0.0|2.0|-31.0|1.5|0.0|2.0|-2.54
indoors|Grenier H.|FRA|Right-Handed|1.28|de Schepper K.|FRA|Left-Handed|3.48|0.0|-9.0|136.0|-15.0|-7.0|-9.0|-2.2
Varioussurfaces|Hamill Z.|AUS|Right-Handed|2.13|Adam-Gedge Z.|AUS|Right-Handed|1.62|1.0||31.0|-1.5|0.0|2.0|0.5099999999999998
clay|Clarke J.|FRA|Right-Handed|1.07|Berger A.|FRA|Right-Handed|7.38|0.0|6.0|-21.0|5.5|3.0|0.0|-6.31
hard|Tien L.|FRA|Left-Handed|1.17|Rybakov A.|ITA|Left-Handed|4.65|0.0|-9.0|-115.0|10.0|0.0|-9.0|-3.4800000000000004
clay|Berkieta T.|POL|Right-Handed|5.87|Novak D.|AUT|Right-Handed|1.12|1.0||21.0|-3.5|2.0|-12.0|4.75
clay|Wenger D.|CHE|Right-Handed|1.6|Castelnuovo L.|CHE|Left-Handed|2.18|0.0|-2.0|-31.0|1.5|0.0|-3.0|-0.5800000000000001
clay|Butnaru A.|ROU|Right-Handed|6.5|Chirita I.|ROU|Right-Handed|1.05|1.0||31.0|-1.5|0.0|4.0|5.45
clay|Coria F.|ARG|Right-Handed|1.12|Pieczkowski O.|POL|Right-Handed|5.85|0.0|13.0|220.0|-3.5|-5.0|12.0|-4.7299999999999995
clay|Han S.|KOR|Right-Handed|2.27|Ryan Ziegann S.|AUS|Right-Handed|1.56|0.0|2.0|-31.0|1.5|0.0|-3.0|0.71
clay|Falabella L.|ARG|Left-Handed|1.83|Monzon I.|ARG|Right-Handed|1.84|1.0||31.0|-1.5|0.0|0.0|-0.010000000000000009
clay|Basing M.|FRA|Right-Handed|1.23|Dzhavakian Y.|UKR|Right-Handed|3.77|0.0|-8.0|-31.0|1.5|0.0|-10.0|-2.54
clay|Hulme M.|AUS|Right-Handed|1.31|Vickery L.|AUS|Right-Handed|3.17|1.0||31.0|-1.5|0.0|5.0|-1.8599999999999999
clay|De Marchi A.|ITA|Right-Handed|4.19|Ribecai M.|ITA|Right-Handed|1.19|0.0|1.0|-31.0|1.5|0.0|2.0|3.0000000000000004
clay|Oliveira G.|VEN|Left-Handed|1.01|Koyanagi H.|JPN|Right-Handed|10.17|0.0|12.0|-31.0|2.5|0.0|4.0|-9.16
Varioussurfaces|Esmail Yazdi H.|IRN|Right-Handed|2.82|Shirokyi D.|UKR|Right-Handed|1.35|1.0||31.0|-1.5|0.0|13.0|1.4699999999999998
hard|Langmo C.|ITA|Right-Handed|3.16|Smith C.|FRA|Right-Handed|1.33|1.0||31.0|6.0|6.0|7.0|1.83
clay|Debru G.|FRA|Right-Handed|2.48|Seyboth Wild T.|BRA|Right-Handed|1.5|0.0|-7.0|-192.0|0.0|0.0|-6.0|0.98
clay|Brosset S.|FRA|Left-Handed|2.69|Hoang A.|FRA|Right-Handed|1.41|1.0||-84.0|0.5|2.0|-2.0|1.28
clay|Habib A.|ITA|Right-Handed|4.42|Colson T.|BEL|Right-Handed|1.17|1.0||31.0|-1.5|0.0|-3.0|3.25
Varioussurfaces|Cerundolo F.|ARG|Right-Handed|2.09|Shapovalov D.|CAN|Left-Handed|1.7|1.0||230.0|3.0|0.0|1.0|0.3899999999999999
Varioussurfaces|Lakshmanan A.|IND|Right-Handed|7.88|Amoros Ramos P.|ESP|Right-Handed|1.04|1.0||31.0|-1.5|0.0|-1.0|6.84
clay|Arcuschin R.|ARG|Right-Handed|3.25|Justo G.|ARG|Right-Handed|1.29|1.0||31.0|-1.5|0.0|-1.0|1.96
clay|Catini N.|ITA|Right-Handed|1.49|Beraldo L.|ITA|Right-Handed|2.47|0.0|6.0|-31.0|1.5|0.0|9.0|-0.9800000000000002
Varioussurfaces|Yamacita F.|BRA|Right-Handed|1.61|Cundom J.|ARG|Right-Handed|2.2|1.0||31.0|0.0|0.0|3.0|-0.5900000000000001
clay|Fanselow S.|DEU|Right-Handed|1.78|Vatutin A.|RUS|Right-Handed|1.94|1.0||206.0|7.5|7.0|1.0|-0.15999999999999992
Varioussurfaces|Dhokia R.|FRA|Right-Handed|1.04|Tyler J.|ITA|Right-Handed|7.88|0.0|-2.0|-31.0|1.5|0.0|-1.0|-6.84
indoors|Martineau M.|FRA|Right-Handed|1.6|Coulibaly E.|CIV|Left-Handed|2.26|0.0|5.0|-31.0|-0.5|-2.0|3.0|-0.6599999999999997
clay|Novak D.|AUT|Right-Handed|1.12|Berkieta T.|POL|Right-Handed|5.87|0.0|11.0|-21.0|3.5|-2.0|12.0|-4.75
Varioussurfaces|Martinez Gomez P.|ESP|Right-Handed|7.88|Lerby C.|NLD|Right-Handed|1.04|1.0||31.0|-1.5|0.0|3.0|6.84
clay|Gimenez I.|BRA|Right-Handed|1.32|De La Fuente S.|ARG|Right-Handed|3.07|0.0|1.0|-31.0|1.5|0.0|2.0|-1.7499999999999998
Varioussurfaces|Antonescu V.|ROU|Right-Handed|2.04|Cervantes Tomas I.|MEX|Right-Handed|1.66|1.0||31.0|4.0|-2.0|14.0|0.3800000000000001
clay|Crawford O.|ITA|Right-Handed|2.37|Nicod J.|CZE|Right-Handed|1.54|1.0||31.0|6.0|-5.0|5.0|0.8300000000000001
Varioussurfaces|Desousa J.|NLD|Right-Handed|2.04|Avcibasi T.|TUR|Right-Handed|1.66|1.0||31.0|-1.5|0.0|1.0|0.3800000000000001
Varioussurfaces|Sen D.|AUS|Right-Handed|1.66|Dumitru M.|AUS|Right-Handed|2.04|0.0|-9.0|-31.0|5.0|5.0|-10.0|-0.3800000000000001
Varioussurfaces|Garcia A.|ESP|Right-Handed|1.04|Garcia Paez L.|ESP|Right-Handed|7.88|0.0|6.0|-189.0|1.5|0.0|4.0|-6.84
clay|Poling K.|ITA|Left-Handed|1.59|Blanch D.|FRA|Right-Handed|2.19|1.0||31.0|-2.0|0.0|4.0|-0.5999999999999999
Varioussurfaces|Jozwicki P.|AUT|Right-Handed|1.77|Cardinaud H.|FRA|Right-Handed|1.9|1.0||31.0|-1.5|0.0|-4.0|-0.1299999999999999
clay|Ivanov I.|BGR|Right-Handed|2.77|Strombachs R.|LVA|Right-Handed|1.41|1.0||31.0|-1.5|-6.0|-9.0|1.36
clay|Gerch L.|DEU|Left-Handed|2.54|Krumich M.|CZE|Right-Handed|1.48|0.0|7.0|-31.0|9.5|8.0|8.0|1.06
clay|De La Fuente S.|ARG|Right-Handed|3.07|Gimenez I.|BRA|Right-Handed|1.32|1.0||31.0|-1.5|0.0|-2.0|1.7499999999999998
clay|Sumizawa D.|JPN|Right-Handed|3.11|Saitoh K.|JPN|Left-Handed|1.31|1.0||31.0|-1.0|12.0|2.0|1.7999999999999998
Varioussurfaces|Lucero J.|ARG|Right-Handed|2.2|Guercio L.|ARG|Left-Handed|1.61|0.0|9.0|-31.0|1.5|0.0|10.0|0.5900000000000001
clay|Mortasifu M.|ROU|Right-Handed|14.2|Gima S.|ROU|Left-Handed|1.01|1.0||31.0|-1.5|0.0|-2.0|13.19
clay|Simonsson F.|SWE|Right-Handed|5.0|Marinescu M.|ROU|Right-Handed|1.13|1.0||-314.0|-3.0|3.0|7.0|3.87
Varioussurfaces|Loureiro J.|BRA|Right-Handed|1.61|Del Pino M.|ARG|Left-Handed|2.2|1.0||31.0|-1.5|0.0|0.0|-0.5900000000000001
hard|Leong M.|MYS|Right-Handed|3.23|Uchida K.|JPN|Right-Handed|1.32|0.0|-14.0|3.0|4.0|5.0|-9.0|1.91
Varioussurfaces|Bergs Z.|BEL|Right-Handed|2.31|Griekspoor T.|NLD|Right-Handed|1.58|0.0|-2.0|-1104.0|-2.0|-3.0|-3.0|0.73
clay|Dinev D.|BGR|Right-Handed|6.4|Alcala Gurri M.|ESP|Right-Handed|1.1|1.0||31.0|-1.5|0.0|-1.0|5.300000000000001
clay|Hobbs R.|SGP|Right-Handed|1.43|Jimenez M.|SGP|Right-Handed|2.55|1.0||31.0|-8.0|-2.0|17.0|-1.1199999999999999
clay|Denolly C.|FRA|Left-Handed|2.0|Lock B.|ZWE|Right-Handed|1.75|0.0|-5.0|-31.0|-9.0|-13.0|-4.0|0.25
hard|Vandecasteele Q.|FRA|Right-Handed|1.46|Saville L.|AUS|Right-Handed|2.61|0.0|-10.0|110.0|-5.0|-3.0|-8.0|-1.15
Varioussurfaces|Portugal J.|PRT|Right-Handed|1.49|Horoz A.|TUR|Right-Handed|2.39|1.0||31.0|-1.5|0.0|-11.0|-0.9000000000000001
clay|Lumanau C.|IDN|Right-Handed|4.83|Rawat S.|IND|Right-Handed|1.14|1.0||31.0|6.5|10.0|-6.0|3.6900000000000004
clay|Galan D.|COL|Right-Handed|1.41|Pellegrino A.|ITA|Right-Handed|2.76|1.0||222.0|-9.0|6.0|1.0|-1.3499999999999999
clay|Rottoli L.|ITA|Right-Handed|1.87|Buldorini P.|ITA|Right-Handed|1.84|0.0|6.0|-31.0|1.5|0.0|2.0|0.030000000000000027
hard|Van Wyk K.|FRA|Right-Handed|2.95|Kachmazov A.|RUS|Right-Handed|1.36|0.0|4.0|310.0|1.5|0.0|5.0|1.59
Varioussurfaces|Corsaro G.|ITA|Right-Handed|7.88|Pascual Ferra R.|ESP|Left-Handed|1.04|1.0||31.0|-1.5|0.0|2.0|6.84
clay|Royer V.|FRA|Right-Handed|1.42|Sanchez Izquierdo N.|ESP|Right-Handed|2.73|0.0|-3.0|-31.0|6.0|3.0|-2.0|-1.31
clay|Rawat S.|IND|Right-Handed|1.14|Lumanau C.|IDN|Right-Handed|4.83|0.0|13.0|-31.0|-6.5|-10.0|6.0|-3.6900000000000004
Varioussurfaces|Grosu R.|ROU|Right-Handed|1.66|Toffanin N.|ITA|Right-Handed|2.04|0.0|-4.0|-31.0|1.5|0.0|2.0|-0.3800000000000001
hard|Spizzirri E.|FRA|Right-Handed|1.18|Kuzuhara B.|ITA|Right-Handed|4.65|0.0|3.0|-31.0|1.5|0.0|2.0|-3.4700000000000006
clay|Callejon Hernando S.|ESP|Right-Handed|5.1|Demin Y.|RUS|Right-Handed|1.14|0.0|-2.0|-31.0|1.5|0.0|1.0|3.96
hard|Zeng Y.|CHN|Right-Handed|8.84|Albot R.|FRA|Right-Handed|1.05|1.0||-233.0|7.5|10.0|-12.0|7.79
hard|Uchida K.|JPN|Right-Handed|1.32|Leong M.|MYS|Right-Handed|3.23|1.0||-3.0|-4.0|-5.0|9.0|-1.91
clay|Ramos-Vinolas A.|ESP|Left-Handed|1.67|Molleker R.|DEU|Right-Handed|2.12|1.0||502.0|1.0|3.0|13.0|-0.4500000000000002
indoors|Naw H.|SYR|Right-Handed|3.33|Bonzi B.|FRA|Right-Handed|1.3|1.0||-221.0|0.5|0.0|-4.0|2.0300000000000002
clay|Rehberg M.|DEU|Right-Handed|1.62|Seggerman R.|ITA|Right-Handed|2.2|0.0|-2.0|-270.0|1.5|0.0|-5.0|-0.5800000000000001
hard|Uchiyama Y.|JPN|Right-Handed|1.66|Svrcina D.|CZE|Right-Handed|2.12|1.0||-91.0|10.0|5.0|11.0|-0.4600000000000002
clay|Nicod J.|CZE|Right-Handed|1.54|Crawford O.|ITA|Right-Handed|2.37|0.0|-4.0|-31.0|-6.0|5.0|-5.0|-0.8300000000000001
hard|Kypson P.|ITA|Right-Handed|1.32|Martin A.|FRA|Right-Handed|3.19|1.0||120.0|2.0|5.0|1.0|-1.8699999999999999
hard|Gomez F.|ARG|Right-Handed|1.61|Gerasimov E.|BLR|Right-Handed|2.2|0.0|-6.0|-61.0|-8.0|-11.0|-4.0|-0.5900000000000001
hard|Monday J.|ITA|Left-Handed|2.61|Kudla D.|FRA|Right-Handed|1.46|1.0||-42.0|-2.5|5.0|-10.0|1.15
clay|Ellis B.|AUS|Right-Handed|1.54|Lee D.|KOR|Right-Handed|2.34|1.0||31.0|1.5|10.0|-1.0|-0.7999999999999998
Varioussurfaces|Vlasceanu E.|ROU|Right-Handed|2.04|Kesarwani M.|IND|Right-Handed|1.66|1.0||31.0|-1.5|0.0|3.0|0.3800000000000001
Varioussurfaces|Tyler J.|ITA|Right-Handed|7.88|Dhokia R.|FRA|Right-Handed|1.04|1.0||31.0|-1.5|0.0|1.0|6.84
hard|Smith C.|FRA|Right-Handed|1.33|Langmo C.|ITA|Right-Handed|3.16|0.0|-8.0|-31.0|-6.0|-6.0|-7.0|-1.83
Varioussurfaces|Amoros Ramos P.|ESP|Right-Handed|1.04|Lakshmanan A.|IND|Right-Handed|7.88|0.0|9.0|-31.0|1.5|0.0|1.0|-6.84
clay|Cornut Chauvinc A.|FRA|Right-Handed|1.42|Rosenkranz M.|DEU|Left-Handed|2.63|0.0|-2.0|-31.0|1.5|0.0|-1.0|-1.21
clay|Matsuda R.|JPN|Right-Handed|1.65|Mochizuki Y.|JPN|Right-Handed|2.11|1.0||31.0|16.5|12.0|-2.0|-0.45999999999999996
clay|Rosenkranz M.|DEU|Left-Handed|2.63|Cornut Chauvinc A.|FRA|Right-Handed|1.42|1.0||31.0|-1.5|0.0|1.0|1.21
hard|O'Connell C.|AUS|Right-Handed|1.09|Lamasine T.|FRA|Right-Handed|7.05|0.0|-1.0|277.0|9.0|0.0|-1.0|-5.96
hard|Kalovelonis M.|GRC|Right-Handed|5.62|Mo Y.|CHN|Right-Handed|1.13|1.0||31.0|12.0|6.0|6.0|4.49
clay|Sach T.|AUS|Right-Handed|3.26|Lorusso L.|ITA|Right-Handed|1.29|1.0||31.0|-1.5|0.0|-3.0|1.9699999999999998
clay|Bobrov B.|RUS|Right-Handed|1.15|Barki N.|IDN|Right-Handed|4.55|0.0|10.0|-31.0|-2.5|0.0|1.0|-3.4
clay|Mischker F.|FRA|Right-Handed|1.63|Salton D.|ITA|Left-Handed|2.15|0.0|-3.0|-31.0|1.5|0.0|-1.0|-0.52
clay|Seggerman R.|ITA|Right-Handed|2.2|Rehberg M.|DEU|Right-Handed|1.62|1.0||270.0|-1.5|0.0|5.0|0.5800000000000001
Varioussurfaces|Garcia Paez L.|ESP|Right-Handed|7.88|Garcia A.|ESP|Right-Handed|1.04|1.0||189.0|-1.5|0.0|-4.0|6.84
clay|Saitoh K.|JPN|Left-Handed|1.31|Sumizawa D.|JPN|Right-Handed|3.11|0.0|-3.0|-31.0|1.0|-12.0|-2.0|-1.7999999999999998
Varioussurfaces|Toffanin N.|ITA|Right-Handed|2.04|Grosu R.|ROU|Right-Handed|1.66|1.0||31.0|-1.5|0.0|-2.0|0.3800000000000001
