Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Galan D.|COL|Right-Handed|Ofner S.|AUT|Right-Handed|1.0||38.0|-9.0|0.0|0.0|-1.18
clay|Aitkulov A.|KAZ|Right-Handed|Khomich A.|BLR|Right-Handed|1.0||113.0|-2.5|-6.0|-7.0|6.9399999999999995
hard|Smith R.|DEU|Left-Handed|Quiroz R.|ECU|Left-Handed|1.0||190.0|-13.0|-2.0|-7.0|1.1099999999999999
clay|Klein L.|SVK|Right-Handed|Barun B.|HRV|Right-Handed|0.0|5.0|-175.0|7.5|8.0|1.0|-6.319999999999999
clay|Zatsepin V.|KAZ|Right-Handed|Denisov I.|RUS|Right-Handed|1.0||113.0|-2.0|0.0|-6.0|6.9399999999999995
clay|Zima L.|DEU|Right-Handed|Vatutin A.|RUS|Right-Handed|1.0||113.0|8.5|7.0|-7.0|0.6499999999999999
clay|Maier J.|DEU|Right-Handed|Raynel A.|FRA|Right-Handed|1.0||113.0|-2.0|0.0|5.0|2.42
clay|Korolev V.|RUS|Right-Handed|Marchetti F.|ITA|Right-Handed|0.0|2.0|-113.0|2.0|0.0|6.0|-1.04
clay|Copil M.|ROU|Right-Handed|Benchetrit E.|MAR|Right-Handed|1.0||415.0|-1.0|0.0|8.0|-0.26
clay|Naw H.|SYR|Right-Handed|Vankan M.|DEU|Right-Handed|0.0|2.0|-113.0|2.0|0.0|1.0|-2.42
clay|El-Moslemany O.|EGY|Right-Handed|Passaro F.|ITA|Right-Handed|1.0||244.0|-2.0|0.0|6.0|3.0
hard|King D.|BRB|Right-Handed|De Jong J.|NLD|Right-Handed|1.0||-6.0|7.0|8.0|8.0|0.8200000000000001
clay|De Minaur A.|AUS|Right-Handed|Davidovich Fokina A.|ESP|Right-Handed|1.0||1100.0|-11.0|0.0|0.0|0.5900000000000003
clay|Tessa L.|FRA|Right-Handed|Eminefendic E.|ITA|Right-Handed|0.0|3.0|-113.0|2.0|0.0|4.0|-0.6499999999999999
clay|Syrovatskiy O.|KAZ|Right-Handed|Makhmudov D.|KAZ|Right-Handed|0.0|-5.0|-113.0|2.0|0.0|-4.0|-1.04
clay|Ajdukovic D.|HRV|Right-Handed|Kokkinakis T.|AUS|Right-Handed|1.0||-42.0|-9.0|-8.0|-5.0|1.9699999999999998
clay|Schell N.|DEU|Right-Handed|Rivera L.|NOR|Right-Handed|0.0|4.0|-113.0|7.5|2.0|3.0|0.96
clay|Woerner P.|DEU|Right-Handed|Walder J.|DEU|Right-Handed|0.0|7.0|-113.0|2.0|0.0|3.0|0.96
clay|Houkes M.|NLD|Left-Handed|Panak Y.|CZE|Right-Handed|1.0||113.0|-0.5|0.0|-5.0|-0.96
clay|Lemstra K.|DEU|Right-Handed|Netuschil M.|DEU|Right-Handed|1.0||113.0|-2.5|2.0|-8.0|0.6499999999999999
clay|Polukhin S.|RUS|Right-Handed|Marcondes I.|BRA|Left-Handed|0.0|-4.0|-113.0|4.5|0.0|-2.0|0.96
clay|Ibragimov D.|RUS|Right-Handed|Spec M.|SVN|Right-Handed|1.0||113.0|-2.0|0.0|-4.0|2.3099999999999996
hard|Gomez E.|ECU|Right-Handed|Fratangelo B.|ITA|Right-Handed|1.0||115.0|2.0|2.0|1.0|2.66
hard|Aragone J.|ITA|Right-Handed|Bellucci T.|BRA|Left-Handed|0.0|-8.0|-8.0|-3.0|-10.0|-7.0|0.7199999999999998
clay|Cuenin S.|FRA|Right-Handed|Weis A.|ITA|Right-Handed|0.0|-4.0|-113.0|-3.5|-3.0|-7.0|-2.42
clay|Obert A.|DEU|Right-Handed|Hansen C.|DEU|Right-Handed|1.0||113.0|0.5|5.0|-6.0|2.42
clay|Bax F.|FRA|Right-Handed|Damas M.|ESP|Right-Handed|1.0||113.0|-2.0|0.0|1.0|2.42
clay|Basic M.|ITA|Right-Handed|Collarini A.|ARG|Left-Handed|0.0|1.0|250.0|8.0|3.0|1.0|0.10999999999999988
clay|Agabigun S.|TUR|Right-Handed|Recek D.|CZE|Right-Handed|0.0|0.0|-113.0|-2.5|-7.0|-2.0|-2.7800000000000002
clay|Avramenko L.|RUS|Right-Handed|Prinoth P.|ITA|Right-Handed|1.0||113.0|-2.0|0.0|-3.0|0.6499999999999999
clay|Kawahashi Y.|JPN|Right-Handed|Janis J.|DEU|Right-Handed|0.0|2.0|-113.0|2.0|0.0|3.0|-2.42
