Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Czech league|||Kopriva V.|CzechRepublic|2015|69.0|178.0|right|27.0|Valkusz M.|Hungary|2015|75.0|183.0|right|26.0|indoors|20231215
Czech league|||Svrcina D.|CzechRepublic|2017|68.0|178.0|right|21.0|Kovalik J.|Slovakia|2007|82.0|183.0|right|31.0|indoors|20231215
Czech league|||Cerny M.|CzechRepublic|2019|||right|22.0|Marie J.|France|2009|76.0|185.0|right|32.0|indoors|20231215
Czech league|||Vocel M.|CzechRepublic|2014|88.0|188.0|right|27.0|Barton H.|CzechRepublic|2020|||right|20.0|indoors|20231215
Czech league|||Tatlot J.|France|2011|80.0|180.0|right|28.0|Pleva J.|CzechRepublic|2017|||right|23.0|indoors|20231215
Czech league|||Nouza P.|CzechRepublic|2015|86.0|193.0|right|25.0|Krumich M.|CzechRepublic|2018|||right|21.0|indoors|20231215
Czech league|||Mensik J.|CzechRepublic|2020|||right|18.0|Horak O.|CzechRepublic|2018|||right|21.0|indoors|20231215
Czech league|||Mares V.|CzechRepublic|2019|||right||Paral R.|CzechRepublic|2021|||right|20.0|indoors|20231215
Czech league|||Nicod J.|CzechRepublic|2020|||right|20.0|Jenicek J.|CzechRepublic|2016|||right|24.0|indoors|20231215
Czech league|||Vrba J.|CzechRepublic|2023|||right||Homola P.|CzechRepublic|2021|||right|20.0|indoors|20231215
Czech league|||Rikl P.|CzechRepublic|2014|80.0|185.0|right|25.0|Jebavy R.|CzechRepublic|2004|90.0|185.0|right|34.0|indoors|20231215
Czech league|||Lusovsky M.|CzechRepublic|2017|||right|25.0|Sachko V.|Ukraine|2013|68.0|183.0|right|27.0|indoors|20231215
Netherlands - Championship|1.01|9.00|De Jong J.|Netherlands|2017|70.0|180.0|right|24.0|Bozemoj B.|Netherlands|2021|||right|20.0|indoors|20231215
Netherlands - Championship|1.01|18.00|Brouwer G.|Netherlands|2013|72.0|191.0|left|28.0|Lerby C.|Netherlands|2016|||right|22.0|indoors|20231215
Netherlands - Championship|1.01|18.00|Van Tilburg R.|Netherlands|2015|||right|24.0|Paardekooper S.|Netherlands|2023|||right|21.0|indoors|20231215
Netherlands - Championship|1.46|2.53|Dellavedova M.|Australia|2015|81.0|191.0|right|24.0|Kuhar M.|USA|2015|||right|28.0|indoors|20231215
Netherlands - Championship|1.35|2.93|Mena F.|Argentina|2008|78.0|183.0|right|31.0|Aboian V.|Argentina|2018|||left|22.0|indoors|20231215
Netherlands - Championship|1.18|4.26|Villanueva G.|Argentina|2011|70.0|175.0|right|29.0|Becerra Otarola I.|Chile|2017|||right|23.0|indoors|20231215
Netherlands - Championship|1.13|5.25|Jubb P.|GreatBritain|2016|69.0|180.0|right|24.0|Sanchez Quilez A.|Spain|2022|||right|19.0|indoors|20231215
Netherlands - Championship|2.86|1.36|Gonzalez Fernandez M.|Spain|2018|||right|22.0|Martin Tiffon P.|Spain|2016|73.0|183.0|right|25.0|indoors|20231215
Netherlands - Championship|1.57|2.25|Negritu C.|Germany|2010|81.0|193.0|right|30.0|Sorger S.|Austria|2020|||right|18.0|indoors|20231215
Netherlands - Championship|1.32|3.10|Barreto Sanchez D.|Spain|2018|||left|22.0|Iakubenko V.|Ukraine|2021|||right|19.0|indoors|20231215
Netherlands - Championship|1.32|3.10|Echeverria J.|Spain|2016|||right|22.0|Perez Sanz D.|Spain|2009|||right|30.0|indoors|20231215
Netherlands - Championship|3.40|1.25|Zhu M.|USA|2009|77.0|175.0|right|32.0|Gautier A.|France|2012|75.0|198.0|right|27.0|indoors|20231215
Netherlands - Championship|1.83|1.83|Beckley A.|RSA|2018|||right|23.0|Lomakin G.|Kazakhstan|2013|78.0|198.0|right|26.0|indoors|20231215
Netherlands - Championship|1.08|6.80|Philippov E.|Russia|2019|||right|22.0|Ivanov S.|Russia|2022|||right|19.0|indoors|20231215
Netherlands - Championship|1.60|2.17|Ursu V.|Ukraine|2013|71.0|180.0|right|27.0|Artnak B.|Slovenia|2021|||right|20.0|indoors|20231215
Netherlands - Championship|1.18|4.26|Vincent Ruggeri S.|Italy|2019|||right|22.0|Safonov A.|Russia|2021|||left|21.0|indoors|20231215
Netherlands - Championship|1.18|4.26|Tiurnev E.|Russia|2012|||right|27.0|Klok D.|Russia|2013|82.0|180.0|right|26.0|indoors|20231215
Netherlands - Championship|1.68|1.98|Denolly C.|France|2013|77.0|185.0|left|27.0|Bobrov B.|Russia|2012|74.0|185.0|right|26.0|indoors|20231215
Netherlands - Championship|1.76|1.92|Bakshi A.|Georgia|2013|||left|27.0|Bonnaud A.|France|2021|||left|27.0|indoors|20231215
Netherlands - Championship|3.64|1.22|Monferrer E.|Argentina|2018|||right|21.0|Azkara A.|Turkey|2017|||right|21.0|indoors|20231215
Netherlands - Championship|2.93|1.35|Demanet E.|Belgium|2023|||right|19.0|Knaff A.|Luxembourg|2015|||right|26.0|indoors|20231215
Netherlands - Championship|1.13|5.02|Gray A.|GreatBritain|2016|73.0|188.0|right|26.0|Tkemaladze Z.|Georgia|2016|73.0|185.0|right|24.0|indoors|20231215
Netherlands - Championship|1.70|2.03|Pontjodikromo S.|Netherlands|2016|||right|23.0|Wassermann D.|Netherlands|2016|||right|23.0|indoors|20231215
Netherlands - Championship|3.03|1.33|Voisin E.|France|2017|72.0|178.0|right|24.0|Clarke J.|GreatBritain|2013|82.0|188.0|right|26.0|indoors|20231215
UTR Pro Tennis Series 3|3.03|1.33|Badra D.|Venezuela|2018|||left|23.0|Burdet A.|Switzerland|2019|||right||Varioussurfaces|20231215
UTR Pro Tennis Series 3|3.03|1.33|Jachuck R.|USA|2018|||right|22.0|Mayew W.|USA|2022|||right|20.0|Varioussurfaces|20231215
UTR Pro Tennis Series 3|3.03|1.33|Colas Sanchez A.|Spain|2016|||right|24.0|Brown O.|GreatBritain|2023|||right|21.0|Varioussurfaces|20231215
UTR Pro Tennis Series 3|3.03|1.33|Tokac T.|Turkey|2021|||right||Andrade A.|Ecuador|2014|73.0|180.0|right|25.0|Varioussurfaces|20231215
UTR Pro Tennis Series 3|3.03|1.33|Gershfeld S.|USA|2023|||right||Tavarez Pichardo J.|DominicanRep.|2016|||right|25.0|Varioussurfaces|20231215
UTR Pro Tennis Series 3|3.03|1.33|Cid Subervi R.|DominicanRep.|2010|82.0|193.0|right|30.0|Gray S.|USA|2018|||right|23.0|Varioussurfaces|20231215
UTR Pro Tennis Series 3|3.03|1.33|Martin Manzano J.|Italy|2022|||left|19.0|Postay A.|Argentina|2014|||right|27.0|Varioussurfaces|20231215
UTR Pro Tennis Series 3|1.59|3.03|Brown O.|GreatBritain|2023|||right|21.0|Bickersteth J.|USA|2021|||right|22.0|Varioussurfaces|20231215
UTR Pro Tennis Series 3|1.48|2.43|Burdet A.|Switzerland|2019|||right||Chin J.|Jamaica|2022|||right|20.0|Varioussurfaces|20231215
UTR Pro Tennis Series 3|1.88|1.80|Willwerth B.|USA|2023|||right|17.0|Perez Caraballo D.|USA|2023|||right|22.0|Varioussurfaces|20231215
UTR Pro Tennis Series 3|1.88|1.80|Ciurletti A.|Italy|2014|72.0|175.0|right|26.0|Aguilar Cardozo F.|Uruguay|2022|||right|19.0|Varioussurfaces|20231215
UTR Pro Tennis Series 3|1.88|1.80|Tischner T.|Argentina|2023|||right|19.0|Gurmendi A.|Argentina|2016|||right|27.0|Varioussurfaces|20231215
UTR Pro Tennis Series 3|1.66|2.07|Colas Sanchez A.|Spain|2016|||right|24.0|Badra D.|Venezuela|2018|||left|23.0|Varioussurfaces|20231215
UTR Pro Tennis Series 3|2.70|1.40|Rondon Gomez S.|Colombia|2023|||right||Anderson M.|USA|2022|||right||Varioussurfaces|20231215
UTR Pro Tennis Series 3|3.27|1.28|Bobo D.|USA|2023|||right|21.0|Hopper J.|GreatBritain|2020|||right|24.0|Varioussurfaces|20231215
UTR Pro Tennis Series 3|1.33|3.03|Mayew W.|USA|2022|||right|20.0|Lothringer G.|USA|2021|||right||Varioussurfaces|20231215
UTR Pro Tennis Series 3|1.33|3.03|Falabella L.|Argentina|2016|||left|26.0|Bramajo S.|Argentina|2017|||right|23.0|Varioussurfaces|20231215
UTR Pro Tennis Series 3|1.17|4.40|Tokac T.|Turkey|2021|||right||Ismoilov A.|Uzbekistan|2023|||right||Varioussurfaces|20231215
UTR Pro Tennis Series 3|1.05|9.00|Andrade A.|Ecuador|2014|73.0|180.0|right|25.0|Miller K.|USA|2022|||right|20.0|Varioussurfaces|20231215
UTR Pro Tennis Series 5|6.75|1.07|Pisaric A.|Serbia|2021|||right|18.0|Gemouchidis P.|Greece|2004|63.0|175.0|right|36.0|Varioussurfaces|20231215
UTR Pro Tennis Series 5|3.40|1.25|Srbljak G.|NorthMacedonia|2015|||left|26.0|Thanos A.|Greece|2019|||right|23.0|Varioussurfaces|20231215
UTR Pro Tennis Series 5|2.32|1.53|Schwarc D.|Slovakia|2023|||right||Neos E.|Cyprus|2013|||right|25.0|Varioussurfaces|20231215
UTR Pro Tennis Series 5|3.20|1.30|Goldsteiner P.|Austria|2009|65.0|173.0|right|34.0|Antonopoulos C.|Greece|2013|||right|26.0|Varioussurfaces|20231215
UTR Pro Tennis Series 5|1.84|1.83|Kountourakis I.|Greece|2018|||right|21.0|Beloborodko I.|Ukraine|2017|||right|23.0|Varioussurfaces|20231215
UTR Pro Tennis Series 5|1.84|1.83|Madarasz G.|Hungary|2012|80.0|180.0|left|29.0|Schinas S.|Greece|2012|||right|27.0|Varioussurfaces|20231215
UTR Pro Tennis Series 5|1.84|1.83|Oliynykov N.|Croatia|2022|||right|19.0|Mitsakos T.|Greece|2020|||right||Varioussurfaces|20231215
