Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Kohlschreiber P.|DEU|Right-Handed|Valsecchi P.|FRA|Left-Handed|0.0|16.0|457.0|-10.0|-7.0|13.0|-13.33
clay|Minarik K.|SVK|Right-Handed|Michalik R.|SVK|Right-Handed|0.0|4.0|-38.0|0.0|3.0|2.0|-0.47
hard|Escoffier A.|FRA|Right-Handed|Cachin P.|ARG|Right-Handed|1.0||143.0|1.0|0.0|3.0|-1.32
hard|Choinski J.|DEU|Right-Handed|Broady L.|CZE|Left-Handed|0.0|-3.0|-228.0|2.0|13.0|-2.0|0.22999999999999998
hard|Gibson C.|AUS|Right-Handed|Van Rensburg S.|AUS|Right-Handed|1.0||38.0|0.0|-3.0|-2.0|8.260000000000002
indoors|Hodkin S.|CZE|Right-Handed|Paris J.|DEU|Right-Handed|1.0||38.0|10.0|-3.0|-3.0|1.5199999999999998
clay|Skatov T.|KAZ|Right-Handed|Garcia-Lopez G.|ESP|Right-Handed|1.0||-244.0|-7.0|-12.0|-18.0|1.46
clay|Pospisil J.|CZE|Right-Handed|Poljak D.|CZE|Right-Handed|0.0|10.0|-22.0|-5.0|-10.0|15.0|0.6899999999999997
hard|Puodziunas S.|AUS|Right-Handed|Dong C.|AUS|Right-Handed|1.0||38.0|15.0|10.0|13.0|-0.6799999999999999
clay|Grynkowski P.|POL|Right-Handed|Zielinski J.|POL|Right-Handed|1.0||38.0|0.0|5.0|5.0|1.08
hard|Krueger M.|DEU|Right-Handed|Johnson S.|CZE|Right-Handed|0.0|-4.0|-529.0|-4.0|0.0|-4.0|-0.47
indoors|Jhun A.|CZE|Right-Handed|Patten H.|DEU|Right-Handed|1.0||38.0|-11.0|-13.0|1.0|1.0999999999999999
clay|Kirci K.|TUR|Right-Handed|Troicki V.|SRB|Right-Handed|1.0||-16.0|-6.0|-8.0|-12.0|8.059999999999999
hard|Dixon T.|CZE|Right-Handed|Lomakin G.|KAZ|Right-Handed|1.0||38.0|2.0|-13.0|1.0|9.74
clay|Fatic N.|DEU|Right-Handed|Katic D.|SRB|Right-Handed|0.0|-7.0|-38.0|8.0|6.0|-7.0|-4.48
clay|Gelhardt L.|DEU|Right-Handed|Hassan B.|LBN|Right-Handed|1.0||38.0|-3.0|8.0|0.0|3.7700000000000005
clay|Kopp S.|AUT|Right-Handed|Miedler L.|AUT|Right-Handed|1.0||79.0|2.0|2.0|-4.0|1.35
clay|Adamson A.|CZE|Right-Handed|Sarmiento R.|DEU|Right-Handed|1.0||221.0|20.0|18.0|-5.0|1.6799999999999997
clay|Neumayer L.|AUT|Right-Handed|Hampel L.|AUT|Right-Handed|1.0||-196.0|2.0|-3.0|-6.0|0.5700000000000001
clay|Popovic S.|SRB|Right-Handed|Savelev D.|RUS|Right-Handed|0.0|-4.0|-38.0|-6.0|0.0|-2.0|-2.48
