Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Washington|2.06|1.76|Nishioka Y.|Japan|2011|64.0|170.0|left|28.0|Evans D.|GreatBritain|2005|75.0|175.0|right|34.0|hard|20220805
Washington|1.34|3.28|Kyrgios N.|Australia|2010|85.0|193.0|right|29.0|Opelka R.|USA|2013|102.0|211.0|right|26.0|hard|20220805
Washington|1.56|2.41|Korda S.|USA|2015|75.0|193.0|right|24.0|Dimitrov G.|Bulgaria|2007|81.0|191.0|right|33.0|hard|20220805
Washington|1.65|2.21|Tiafoe F.|USA|2013|86.0|188.0|right|26.0|Van De Zandschulp B.|Netherlands|2011|83.0|188.0|right|28.0|hard|20220805
Washington|1.42|2.83|Rublev A.|Russia|2013|70.0|188.0|right|26.0|Cressy M.|USA|2015|88.0|201.0|right|27.0|hard|20220805
Washington|1.84|1.96|Wolf J.|USA|2015|79.0|183.0|right|25.0|Rune H.|Denmark|2018|68.0|185.0|right|21.0|hard|20220805
Los Cabos|1.10|7.08|Norrie C.|GreatBritain|2013|82.0|188.0|left|28.0|Albot R.|Moldavsko|2006|69.0|175.0|right|34.0|hard|20220805
Los Cabos|1.24|4.09|Auger Aliassime F.|Canada|2015|88.0|193.0|right|24.0|Johnson S.|USA|2005|86.0|188.0|right|34.0|hard|20220805
Los Cabos|1.09|7.93|Medvedev D.|Russia|2011|83.0|198.0|right|28.0|Berankis R.|Lithuania|2005|77.0|175.0|right|34.0|hard|20220805
Los Cabos|2.06|1.76|Kecmanovic M.|Serbia|2013|75.0|183.0|right|24.0|Nakashima B.|USA|2016|77.0|185.0|right|23.0|hard|20220805
Bundesliga - men|2.06|1.76|Silva F.|Portugal|2010|74.0|178.0|left|29.0|Wirlend D.|Austria|2008|||right|33.0|clay|20220805
Bundesliga - men|2.06|1.76|Lopez Montagud C.|Spain|2015|||right|24.0|Stebe C.|Germany|2008|70.0|183.0|left|33.0|clay|20220805
Bundesliga - men|2.06|1.76|Jahn J.|Germany|2006|73.0|178.0|right|34.0|Roncalli S.|Italy|2012|73.0|175.0|right|28.0|clay|20220805
Bundesliga - men|2.06|1.76|Satral J.|CzechRepublic|2008|82.0|188.0|right|34.0|Handel T.|Germany|2013|||right|27.0|clay|20220805
Bundesliga - men|2.06|1.76|Casanova H.|Argentina|2010|76.0|178.0|right|30.0|Mridha J.|Sweden|2011|75.0|183.0|right|29.0|clay|20220805
Bundesliga - men|2.06|1.76|Florez V.|Argentina|2006|||right|33.0|Granollers-Pujol G.|Spain|2004|||right|35|clay|20220805
Bundesliga - men|2.06|1.76|Sels J.|Netherlands|2010|83.0|188.0|right|29.0|Lipovsek Puches T.|Slovenia|2010|||right|31.0|clay|20220805
Bundesliga - men|2.06|1.76|Hamou M.|France|2011|75.0|185.0|right|29.0|Vives Marcos P.|Spain|2016|||right|23.0|clay|20220805
Bundesliga - men|2.06|1.76|Pichler D.|Austria|2013|70.0|178.0|right|28.0|Mundt S.|Germany|2022|||||clay|20220805
