Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
hard|Kwon S.|KOR|Right-Handed|Thiem D.|AUT|Right-Handed|0.0|-3.0|-43.0|-7.0|-5.0|-5.0|0.7899999999999998
hard|Duckworth J.|AUS|Right-Handed|Shelton B.|FRA|Left-Handed|0.0|15.0|176.0|3.0|-2.0|11.0|0.7699999999999998
hard|Zhang Z.|CHN|Right-Handed|Popyrin A.|AUS|Right-Handed|1.0||-313.0|9.0|-3.0|2.0|0.3799999999999999
hard|Bobrov B.|RUS|Right-Handed|Banerjee S.|FRA|Right-Handed|0.0|7.0|-35.0|-5.0|0.0|6.0|-1.16
hard|Safiullin R.|RUS|Right-Handed|Hanfmann Y.|DEU|Right-Handed|0.0|-6.0|186.0|-11.0|-8.0|-5.0|-0.76
hard|Norrie C.|AUS|Left-Handed|Nadal R.|ESP|Left-Handed|0.0|-12.0|-3330.0|-3.0|3.0|-10.0|1.12
hard|Cobolli F.|ITA|Right-Handed|Balsekar A.|IND|Right-Handed|0.0|4.0|-169.0|0.0|0.0|1.0|-13.27
hard|Bertrand R.|FRA|Right-Handed|Catarina L.|MCO|Right-Handed|1.0||407.0|-1.0|0.0|-6.0|-0.25
hard|Rawat S.|IND|Right-Handed|Kolar Z.|CZE|Right-Handed|1.0||-6.0|-6.0|-10.0|4.0|1.34
hard|Daniel T.|JPN|Right-Handed|Winter E.|AUS|Right-Handed|0.0|12.0|67.0|1.0|6.0|12.0|-6.54
hard|Coric B.|HRV|Right-Handed|Cerundolo F.|ARG|Right-Handed|0.0|5.0|244.0|7.0|3.0|1.0|-2.55
hard|Hanfmann Y.|DEU|Right-Handed|Safiullin R.|RUS|Right-Handed|1.0||-186.0|11.0|8.0|5.0|0.76
hard|Meligeni Rodrigues Alves F.|BRA|Right-Handed|Durasovic V.|NOR|Right-Handed|0.0|-1.0|325.0|-2.0|0.0|-1.0|-0.3500000000000001
hard|Ramanathan R.|IND|Right-Handed|Virtanen O.|FIN|Right-Handed|0.0|7.0|-325.0|1.0|3.0|6.0|1.0599999999999998
hard|Ymer E.|SWE|Right-Handed|Zekic M.|SRB|Right-Handed|0.0|-9.0|285.0|0.0|-2.0|-8.0|-4.0600000000000005
hard|Hijikata R.|AUS|Right-Handed|Barrere G.|FRA|Right-Handed|0.0|-7.0|-49.0|-12.0|-5.0|-7.0|0.43999999999999995
hard|Goffin D.|BEL|Right-Handed|Dimitrov G.|BGR|Right-Handed|1.0||-590.0|-11.0|-11.0|0.0|1.48
hard|Virtanen O.|FIN|Right-Handed|Ramanathan R.|IND|Right-Handed|1.0||325.0|-1.0|-3.0|-6.0|-1.0599999999999998
hard|Cerundolo F.|ARG|Right-Handed|Coric B.|HRV|Right-Handed|1.0||-244.0|-7.0|-3.0|-1.0|2.55
hard|Humbert U.|FRA|Left-Handed|Wu Y.|CHN|Right-Handed|1.0||247.0|-7.0|5.0|2.0|-0.07999999999999985
hard|Pospisil V.|CAN|Right-Handed|Millman J.|AUS|Right-Handed|0.0|1.0|-163.0|9.0|10.0|-1.0|-0.19999999999999996
hard|Thiem D.|AUT|Right-Handed|Kwon S.|KOR|Right-Handed|1.0||43.0|7.0|5.0|5.0|-0.7899999999999998
hard|Zekic M.|SRB|Right-Handed|Ymer E.|SWE|Right-Handed|1.0||-285.0|0.0|2.0|8.0|4.0600000000000005
