Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Ficovich J.|ARG|Right-Handed|Dutra da Silva D.|BRA|Left-Handed|0.0|-10.0|-30.0|-1.0|6.0|-9.0|-0.52
hard|Wolf J.|FRA|Right-Handed|Seyboth Wild T.|BRA|Right-Handed|1.0||-62.0|1.0|-2.0|1.0|0.7699999999999998
clay|Dutra da Silva D.|BRA|Left-Handed|Ficovich J.|ARG|Right-Handed|1.0||30.0|1.0|-6.0|9.0|0.52
clay|Rocha H.|PRT|Right-Handed|Loffhagen G.|FRA|Right-Handed|0.0|-3.0|-77.0|-5.0|-3.0|-3.0|-0.20999999999999996
clay|Iannaccone F.|ITA|Right-Handed|Hussey G.|FRA|Left-Handed|1.0||30.0|1.0|0.0|-2.0|-0.44000000000000017
Varioussurfaces|Yufu M.|JPN|Right-Handed|Ono C.|JPN|Right-Handed|1.0||30.0|1.0|0.0|10.0|1.1400000000000001
hard|Nagal S.|IND|Right-Handed|Raonic M.|CAN|Right-Handed|1.0||5.0|-29.0|-18.0|-6.0|1.6199999999999999
hard|Lestienne C.|FRA|Right-Handed|Auger Aliassime F.|CAN|Right-Handed|1.0||123.0|-11.0|-13.0|8.0|2.8199999999999994
clay|Hamza Reguig S.|DZA|Right-Handed|Jianu F.|ROU|Right-Handed|1.0||30.0|9.0|5.0|0.0|5.92
clay|Genov A.|BGR|Left-Handed|Palosi S.|ROU|Right-Handed|1.0||30.0|1.0|0.0|-2.0|2.08
clay|Visker N.|NLD|Right-Handed|Arutiunian E.|BLR|Right-Handed|0.0|3.0|-30.0|-1.0|0.0|3.0|-1.1400000000000001
clay|Takahashi Y.|JPN|Right-Handed|Vale D.|PRT|Right-Handed|1.0||-257.0|-6.0|-13.0|1.0|0.0
clay|Pang R.|CHN|Right-Handed|Elsayed A.|EGY|Right-Handed|1.0||30.0|1.0|0.0|-1.0|5.49
clay|Xilas I.|GRC|Right-Handed|Vales A.|ISR|Right-Handed|0.0|2.0|-30.0|-1.0|0.0|4.0|-1.28
clay|Bassem Sobhy M.|EGY|Right-Handed|Purtseladze S.|GEO|Right-Handed|1.0||30.0|1.0|0.0|-3.0|0.6700000000000002
clay|Popovic S.|SRB|Right-Handed|Kopp S.|AUT|Right-Handed|1.0||30.0|1.0|0.0|-3.0|0.9000000000000001
clay|Aboian L.|ARG|Left-Handed|Alves M.|BRA|Right-Handed|1.0||421.0|1.0|0.0|3.0|-0.95
clay|Alves M.|BRA|Right-Handed|Aboian L.|ARG|Left-Handed|0.0|-1.0|-421.0|-1.0|0.0|-3.0|0.95
clay|Negritu C.|DEU|Right-Handed|Giacomini L.|ITA|Right-Handed|1.0||30.0|18.0|23.0|4.0|-0.1399999999999999
clay|Hemery C.|FRA|Right-Handed|Tabur C.|FRA|Right-Handed|1.0||-21.0|13.0|21.0|5.0|-0.52
hard|Shevchenko A.|KAZ|Right-Handed|Cerundolo F.|ARG|Right-Handed|1.0||-933.0|-8.0|0.0|-3.0|-0.4900000000000002
hard|Kirci K.|TUR|Right-Handed|Kuklin G.|RUS|Right-Handed|0.0|5.0|-30.0|-1.0|0.0|3.0|-1.1400000000000001
clay|Cerundolo J.|ARG|Left-Handed|Boitan G.|ROU|Right-Handed|0.0|0.0|-30.0|-11.0|-2.0|-3.0|-2.24
hard|Raonic M.|CAN|Right-Handed|Nagal S.|IND|Right-Handed|0.0|7.0|-5.0|29.0|18.0|6.0|-1.6199999999999999
clay|Purtseladze S.|GEO|Right-Handed|Bassem Sobhy M.|EGY|Right-Handed|0.0|1.0|-30.0|-1.0|0.0|3.0|-0.6700000000000002
Varioussurfaces|Charlap D.|FRA|Right-Handed|Strode E.|FRA|Left-Handed|1.0||30.0|1.0|0.0|-3.0|1.1400000000000001
hard|Fognini F.|ITA|Right-Handed|Zapata Miralles B.|ESP|Right-Handed|0.0|10.0|-339.0|-3.0|-5.0|10.0|-0.9799999999999998
hard|Jaisinghani R.|IND|Right-Handed|Snitari I.|FRA|Right-Handed|1.0||30.0|1.0|0.0|4.0|1.1400000000000001
clay|Broom C.|FRA|Right-Handed|Pannu K.|NZL|Right-Handed|1.0||446.0|4.0|-7.0|-1.0|-3.3899999999999997
hard|Hollemans S.|NLD|Right-Handed|Markov V.|BGR|Right-Handed|1.0||30.0|1.0|0.0|6.0|1.1400000000000001
hard|Zapata Miralles B.|ESP|Right-Handed|Fognini F.|ITA|Right-Handed|1.0||339.0|3.0|5.0|-10.0|0.9799999999999998
hard|Thompson J.|AUS|Right-Handed|Shang J.|CHN|Left-Handed|1.0||407.0|4.0|-2.0|11.0|-1.2500000000000002
clay|Majchrzak K.|POL|Right-Handed|Kozlov S.|FRA|Right-Handed|0.0|-1.0|-52.0|-1.0|-3.0|2.0|-6.54
hard|Muller A.|FRA|Right-Handed|Grenier H.|FRA|Right-Handed|0.0|1.0|202.0|-10.0|-13.0|-1.0|-0.15999999999999992
clay|Moroni G.|ITA|Right-Handed|Slump S.|NLD|Right-Handed|1.0||-290.0|4.0|-3.0|1.0|-2.67
hard|Michelsen A.|FRA|Right-Handed|Munar J.|ESP|Right-Handed|0.0|-9.0|-149.0|2.0|2.0|-8.0|-1.58
clay|Elias G.|PRT|Right-Handed|Nakagawa N.|JPN|Right-Handed|0.0|5.0|-23.0|1.0|3.0|6.0|-1.92
Varioussurfaces|Klintcharov A.|NZL|Right-Handed|Fradkin J.|FRA|Right-Handed|0.0|9.0|-30.0|-1.0|0.0|3.0|-1.1400000000000001
clay|Ojakaar O.|EST|Right-Handed|Salle F.|FRA|Right-Handed|1.0||30.0|1.0|0.0|-6.0|-0.3999999999999999
Varioussurfaces|Mridha J.|SWE|Right-Handed|Visaya A.|FRA|Right-Handed|1.0||30.0|-3.0|-2.0|5.0|1.1400000000000001
Varioussurfaces|Visaya A.|FRA|Right-Handed|Mridha J.|SWE|Right-Handed|0.0|-10.0|-30.0|3.0|2.0|-5.0|-1.1400000000000001
clay|Van Orderlain D.|FRA|Right-Handed|Matsuda R.|JPN|Right-Handed|0.0|6.0|-30.0|-1.0|0.0|6.0|6.15
indoors|Bergs Z.|BEL|Right-Handed|Kukushkin M.|KAZ|Right-Handed|0.0|-9.0|100.0|11.0|2.0|-11.0|-1.1
clay|Soriano Barrera A.|COL|Right-Handed|Bertrand R.|FRA|Right-Handed|0.0|6.0|-30.0|-1.0|0.0|4.0|0.54
clay|Cukierman D.|ISR|Right-Handed|Wenger D.|CHE|Right-Handed|1.0||30.0|1.0|0.0|5.0|1.3699999999999999
clay|Marrero Curbelo I.|ESP|Right-Handed|Hardt N.|FRA|Right-Handed|1.0||30.0|-5.0|2.0|2.0|3.8499999999999996
hard|Grenier H.|FRA|Right-Handed|Muller A.|FRA|Right-Handed|1.0||-202.0|10.0|13.0|1.0|0.15999999999999992
Varioussurfaces|Nesterov A.|RUS|Right-Handed|Corse J.|FRA|Right-Handed|0.0|7.0|-30.0|-1.0|0.0|1.0|-1.1400000000000001
Varioussurfaces|Kimura K.|JPN|Right-Handed|Takahata R.|JPN|Right-Handed|1.0||30.0|1.0|0.0|3.0|1.1400000000000001
clay|Safwat M.|EGY|Right-Handed|Trungelliti M.|ARG|Right-Handed|1.0||174.0|5.0|2.0|-1.0|3.1899999999999995
Varioussurfaces|Yamamoto N.|JPN|Right-Handed|Welch O.|AUS|Right-Handed|0.0|-1.0|-30.0|-1.0|0.0|1.0|-1.1400000000000001
Varioussurfaces|Wang C.|FRA|Right-Handed|Ventre A.|BRA|Right-Handed|1.0||-391.0|1.0|0.0|-21.0|1.1400000000000001
Varioussurfaces|Welch O.|AUS|Right-Handed|Yamamoto N.|JPN|Right-Handed|1.0||30.0|1.0|0.0|-1.0|1.1400000000000001
clay|Gueymard Wayenburg S.|FRA|Right-Handed|Vandermeersch C.|FRA|Right-Handed|0.0|-3.0|-30.0|-1.0|0.0|-4.0|-1.66
hard|Daniel T.|JPN|Right-Handed|De Minaur A.|AUS|Right-Handed|1.0||-1521.0|11.0|8.0|6.0|7.6
hard|Kuklin G.|RUS|Right-Handed|Kirci K.|TUR|Right-Handed|1.0||30.0|1.0|0.0|-3.0|1.1400000000000001
clay|Pannu K.|NZL|Right-Handed|Broom C.|FRA|Right-Handed|0.0|-2.0|-446.0|-4.0|7.0|1.0|3.3899999999999997
clay|Deschamps T.|FRA|Right-Handed|Castagnola L.|ITA|Right-Handed|1.0||30.0|7.0|2.0|4.0|0.71
clay|Jianu F.|ROU|Right-Handed|Hamza Reguig S.|DZA|Right-Handed|0.0|1.0|-30.0|-9.0|-5.0|0.0|-5.92
clay|Popko D.|KAZ|Right-Handed|Valsecchi P.|FRA|Left-Handed|0.0|3.0|-118.0|8.0|6.0|0.0|-7.58
