Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
hard|Royer V.|FRA|Right-Handed|Ionel N.|ROU|Right-Handed|0.0|-1.0|75.0|12.0|5.0|2.0|1.2600000000000002
indoors|Hoang A.|FRA|Right-Handed|Rinderknech A.|FRA|Right-Handed|0.0|0.0|108.0|-10.0|-13.0|-1.0|-0.53
indoors|Musetti L.|ITA|Right-Handed|Marcora R.|ITA|Right-Handed|1.0||125.0|-10.0|-8.0|-13.0|-1.35
hard|Fratangelo B.|ARG|Right-Handed|Galan D.|COL|Right-Handed|0.0|2.0|95.0|7.0|-8.0|3.0|-0.15999999999999992
hard|Doumbia S.|FRA|Right-Handed|Gunneswaran P.|IND|Left-Handed|1.0||-226.0|-2.0|-5.0|-1.0|3.3200000000000003
indoors|Thiem D.|AUT|Right-Handed|Nadal R.|ESP|Left-Handed|0.0|-9.0|-725.0|-6.0|0.0|-7.0|1.1700000000000002
hard|McDonald M.|ARG|Right-Handed|Gabashvili T.|RUS|Right-Handed|0.0|-7.0|34.0|-10.0|-10.0|-10.0|-3.3600000000000003
indoors|Trungelliti M.|ARG|Right-Handed|Tenti F.|ARG|Right-Handed|0.0|10.0|59.0|4.0|-2.0|7.0|-4.97
indoors|Nadal R.|ESP|Left-Handed|Thiem D.|AUT|Right-Handed|1.0||725.0|6.0|0.0|7.0|-1.1700000000000002
indoors|Klizan M.|SVK|Left-Handed|Zeppieri G.|ITA|Left-Handed|0.0|11.0|284.0|7.0|6.0|13.0|-1.0699999999999998
hard|Tseng C.|ARG|Right-Handed|Ymer E.|SWE|Right-Handed|1.0||-276.0|-14.0|-8.0|-5.0|-0.9199999999999999
indoors|Jianu F.|ROU|Right-Handed|Choinski J.|ARG|Right-Handed|1.0||79.0|-10.0|-16.0|-6.0|0.3899999999999999
hard|Jasika O.|AUS|Left-Handed|Kokkinakis T.|AUS|Right-Handed|1.0||-67.0|-24.0|-10.0|-1.0|4.2700000000000005
clay|Baez S.|ARG|Right-Handed|Quiroz R.|ECU|Left-Handed|0.0|-10.0|-3.0|-18.0|-23.0|-9.0|-0.10999999999999988
clay|Laurent Y.|FRA|Right-Handed|Alkaya M.|TUR|Right-Handed|0.0|6.0|75.0|-2.0|-2.0|8.0|-10.99
clay|Hermanns M.|DEU|Right-Handed|Botezan G.|ROU|Right-Handed|1.0||-75.0|6.0|2.0|-7.0|3.6100000000000003
hard|Weis A.|ITA|Right-Handed|Beauge M.|FRA|Right-Handed|0.0|0.0|75.0|13.0|5.0|3.0|-1.0499999999999998
clay|Brkic T.|ARG|Right-Handed|Madaras D.|SWE|Left-Handed|0.0|9.0|97.0|-5.0|-6.0|8.0|-0.19999999999999996
hard|Senthilkumar M.|IND|Left-Handed|Setkic A.|ARG|Right-Handed|1.0||-142.0|-16.0|-13.0|-12.0|5.96
indoors|Marcora R.|ITA|Right-Handed|Musetti L.|ITA|Right-Handed|0.0|10.0|-125.0|10.0|8.0|13.0|1.35
clay|Angele J.|FRA|Right-Handed|Stevens B.|NLD|Right-Handed|1.0||-75.0|15.0|26.0|-2.0|0.7
clay|Erel Y.|TUR|Left-Handed|Basic M.|ARG|Right-Handed|0.0|-10.0|-335.0|-9.0|-3.0|-10.0|7.97
hard|Chappell N.|ARG|Left-Handed|Ramanathan R.|IND|Right-Handed|0.0|-1.0|-215.0|2.0|-10.0|2.0|2.13
indoors|Tenti F.|ARG|Right-Handed|Trungelliti M.|ARG|Right-Handed|1.0||-59.0|-4.0|2.0|-7.0|4.97
hard|Kruger C.|ARG|Right-Handed|Bertola R.|CHE|Right-Handed|1.0||-75.0|-1.0|0.0|2.0|7.239999999999999
hard|Canas Garcia J.|ESP|Right-Handed|Winter Lopez B.|ESP|Right-Handed|1.0||-75.0|-1.0|0.0|1.0|1.1400000000000001
hard|Meraut T.|FRA|Right-Handed|Brymer G.|ARG|Right-Handed|1.0||-75.0|10.0|0.0|-1.0|3.24
clay|Carballes Baena R.|ESP|Right-Handed|Casanova H.|ARG|Right-Handed|0.0|1.0|547.0|1.0|5.0|1.0|-4.02
hard|Kokkinakis T.|AUS|Right-Handed|Jasika O.|AUS|Left-Handed|0.0|1.0|67.0|24.0|10.0|1.0|-4.2700000000000005
indoors|Gill F.|ARG|Left-Handed|Perchicot M.|FRA|Right-Handed|1.0||-75.0|-7.0|0.0|-9.0|4.27
hard|Lopez L.|MEX|Right-Handed|Gomez J.|COL|Right-Handed|1.0||-75.0|-1.0|0.0|-5.0|0.27
hard|Zhu M.|ARG|Right-Handed|Wenger D.|CHE|Right-Handed|1.0||-75.0|-2.0|-10.0|8.0|3.06
hard|Galan D.|COL|Right-Handed|Fratangelo B.|ARG|Right-Handed|1.0||-95.0|-7.0|8.0|-3.0|0.15999999999999992
indoors|Viola M.|ITA|Right-Handed|Ivashka I.|BLR|Right-Handed|1.0||-197.0|-4.0|-8.0|7.0|3.2600000000000002
indoors|Miedler L.|AUT|Right-Handed|Gerch L.|DEU|Left-Handed|1.0||-86.0|-8.0|-10.0|-1.0|-1.5
clay|Fatic N.|ARG|Right-Handed|Kekez D.|HRV|Right-Handed|0.0|-2.0|75.0|10.0|6.0|-2.0|-3.6100000000000003
hard|Palosi S.|ROU|Right-Handed|Tajima N.|JPN|Right-Handed|0.0|0.0|75.0|6.0|12.0|1.0|1.2600000000000002
hard|Uzhylovsky V.|UKR|Right-Handed|Otegui J.|ARG|Right-Handed|1.0||-75.0|19.0|5.0|11.0|0.49
clay|Joncour R.|FRA|Left-Handed|Tomescu D.|ROU|Right-Handed|1.0||-75.0|1.0|3.0|2.0|0.4500000000000002
clay|De Jong J.|NLD|Right-Handed|Vilella Martinez M.|ESP|Right-Handed|0.0|-6.0|93.0|-4.0|2.0|-5.0|0.6499999999999999
hard|Sanchez Jover C.|ESP|Left-Handed|Kravchenko G.|UKR|Right-Handed|1.0||-75.0|15.0|5.0|0.0|0.4800000000000002
indoors|Bortolotti M.|ITA|Right-Handed|Borges N.|PRT|Right-Handed|1.0||29.0|-3.0|-12.0|6.0|3.4699999999999998
indoors|Zeppieri G.|ITA|Left-Handed|Klizan M.|SVK|Left-Handed|1.0||-284.0|-7.0|-6.0|-13.0|1.0699999999999998
clay|Tomescu D.|ROU|Right-Handed|Joncour R.|FRA|Left-Handed|0.0|-1.0|75.0|-1.0|-3.0|-2.0|-0.4500000000000002
indoors|Karlovskiy E.|RUS|Right-Handed|Vatutin A.|RUS|Right-Handed|0.0|-1.0|6.0|16.0|13.0|-1.0|0.05999999999999983
indoors|Lenz J.|DEU|Right-Handed|Klein L.|SVK|Right-Handed|0.0|5.0|-24.0|-3.0|-5.0|5.0|0.52
hard|Kirkov V.|ARG|Right-Handed|Harris B.|ARG|Right-Handed|0.0|-2.0|75.0|-22.0|-6.0|-4.0|1.2600000000000002
hard|Charlton J.|AUS|Right-Handed|Romios M.|AUS|Right-Handed|0.0|-2.0|75.0|6.0|2.0|0.0|0.5699999999999998
hard|Zlatanovic A.|SRB|Right-Handed|Vilardo F.|ITA|Right-Handed|1.0||-250.0|7.0|15.0|0.0|5.41
hard|Harris B.|ARG|Right-Handed|Kirkov V.|ARG|Right-Handed|1.0||-75.0|22.0|6.0|4.0|-1.2600000000000002
clay|Srbljak G.|ARG|Left-Handed|Cungu R.|MNE|Right-Handed|1.0||-75.0|8.0|12.0|0.0|0.020000000000000018
indoors|Rodrigues N.|BRA|Right-Handed|Andreev A.|BGR|Right-Handed|1.0||147.0|12.0|5.0|-1.0|3.54
clay|Gomez E.|ECU|Right-Handed|Mena F.|ARG|Right-Handed|1.0||30.0|3.0|2.0|1.0|-4.67
clay|Casanova H.|ARG|Right-Handed|Carballes Baena R.|ESP|Right-Handed|1.0||-547.0|-1.0|-5.0|-1.0|4.02
indoors|Rublev A.|RUS|Right-Handed|Tsitsipas S.|GRC|Right-Handed|1.0||-2006.0|-19.0|-5.0|0.0|0.32999999999999985
hard|Jorda Sanchis D.|ESP|Right-Handed|Monzon I.|ARG|Right-Handed|0.0|4.0|75.0|8.0|11.0|4.0|-1.8800000000000001
hard|Ionel N.|ROU|Right-Handed|Royer V.|FRA|Right-Handed|1.0||-75.0|-12.0|-5.0|-2.0|-1.2600000000000002
hard|Corbett J.|AUS|Left-Handed|Jasika O.|AUS|Left-Handed|0.0|-2.0|82.0|23.0|2.0|3.0|2.6399999999999997
hard|Ramanathan R.|IND|Right-Handed|Chappell N.|ARG|Left-Handed|1.0||215.0|-2.0|10.0|-2.0|-2.13
hard|Parker S.|ARG|Right-Handed|Alves M.|BRA|Right-Handed|0.0|-1.0|194.0|1.0|0.0|4.0|0.0
hard|Pontjodikromo S.|NLD|Right-Handed|Visker N.|NLD|Right-Handed|1.0||-75.0|-1.0|0.0|1.0|0.49
clay|Basic M.|ARG|Right-Handed|Erel Y.|TUR|Left-Handed|1.0||335.0|9.0|3.0|10.0|-7.97
indoors|Nikles J.|CHE|Right-Handed|Gakhov I.|RUS|Left-Handed|1.0||-135.0|-12.0|-21.0|0.0|-0.32999999999999985
hard|Corbett J.|AUS|Left-Handed|Bourchier H.|AUS|Right-Handed|1.0||41.0|5.0|0.0|2.0|1.5399999999999998
clay|Barrios Vera M.|CHL|Right-Handed|Tirante T.|ARG|Right-Handed|0.0|3.0|75.0|10.0|6.0|3.0|-1.2700000000000002
hard|Vilardo F.|ITA|Right-Handed|Zlatanovic A.|SRB|Right-Handed|0.0|0.0|250.0|-7.0|-15.0|0.0|-5.41
hard|Cid Subervi R.|ARG|Right-Handed|Nakashima B.|ARG|Right-Handed|1.0||-50.0|5.0|8.0|7.0|2.8600000000000003
clay|Etcheverry T.|ARG|Right-Handed|Sousa P.|PRT|Right-Handed|1.0||-306.0|12.0|16.0|-11.0|0.6100000000000001
clay|Kekez D.|HRV|Right-Handed|Fatic N.|ARG|Right-Handed|1.0||-75.0|-10.0|-6.0|2.0|3.6100000000000003
indoors|Andreev A.|BGR|Right-Handed|Rodrigues N.|BRA|Right-Handed|0.0|3.0|-147.0|-12.0|-5.0|1.0|-3.54
clay|Tirante T.|ARG|Right-Handed|Barrios Vera M.|CHL|Right-Handed|1.0||-75.0|-10.0|-6.0|-3.0|1.2700000000000002
hard|Wenger D.|CHE|Right-Handed|Zhu M.|ARG|Right-Handed|0.0|-6.0|75.0|2.0|10.0|-8.0|-3.06
hard|Visker N.|NLD|Right-Handed|Pontjodikromo S.|NLD|Right-Handed|0.0|-2.0|75.0|1.0|0.0|-1.0|-0.49
hard|Stodder T.|DEU|Right-Handed|Lopez Villasenor G.|MEX|Right-Handed|0.0|1.0|200.0|-25.0|-11.0|-1.0|-4.489999999999999
