Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Monte Carlo|1.25|3.99|Ruud C.|Norway|2013|77.0|183.0|right|25.0|Tabilo A.|Chile|2013|75.0|188.0|left|27.0|clay|20240410
Monte Carlo|1.35|3.21|Medvedev D.|Russia|2011|83.0|198.0|right|28.0|Monfils G.|France|2003|85.0|193.0|right|37.0|clay|20240410
Monte Carlo|1.46|2.73|Hurkacz H.|Poland|2014|81.0|196.0|right|27.0|Bautista-Agut R.|Spain|2002|75.0|183.0|right|36.0|clay|20240410
Monte Carlo|1.37|3.12|Tsitsipas S.|Greece|2013|89.0|193.0|right|26.0|Etcheverry T.|Argentina|2014|82.0|196.0|right|25.0|clay|20240410
Monte Carlo|1.44|2.81|Humbert U.|France|2014|73.0|188.0|left|26.0|Zhang Z.|China|2012|87.0|193.0|right|27.0|clay|20240410
Monte Carlo|1.14|5.91|Sinner J.|Italy|2015|76.0|188.0|right|23.0|Korda S.|USA|2015|75.0|193.0|right|24.0|clay|20240410
Monte Carlo|1.46|2.72|De Minaur A.|Australia|2015|69.0|183.0|right|25.0|Griekspoor T.|Netherlands|2012|85.0|188.0|right|28.0|clay|20240410
Monte Carlo|1.66|2.23|Khachanov K.|Russia|2011|87.0|198.0|right|28.0|Cerundolo F.|Argentina|2016|78.0|185.0|right|26.0|clay|20240410
Monte Carlo|3.88|1.26|Popyrin A.|Australia|2013|78.0|196.0|right|25.0|Rublev A.|Russia|2013|70.0|188.0|right|26.0|clay|20240410
Monte Carlo|2.62|1.50|Sonego L.|Italy|2013|76.0|191.0|right|29.0|Auger Aliassime F.|Canada|2015|88.0|193.0|right|24.0|clay|20240410
Busan challenger|1.78|1.96|Marchenko I.|Ukraine|2003|82.0|185.0|right|36.0|Noguchi R.|Japan|2016|63.0|168.0|right|25.0|hard|20240410
Busan challenger|1.36|3.01|Kwon S.|SouthKorea|2013|72.0|180.0|right|26.0|Kachmazov A.|Russia|2018|||right|22.0|hard|20240410
Busan challenger|1.26|3.69|Harris L.|RSA|2014|80.0|193.0|right|27.0|Sekulic P.|Australia|2018|||right|20.0|hard|20240410
Busan challenger|1.87|1.87|Duckworth J.|Australia|2006|82.0|183.0|right|32.0|Fery A.|GreatBritain|2019|||right|22.0|hard|20240410
Madrid challenger|2.11|1.69|Huesler M.|Switzerland|2014|88.0|196.0|left|28.0|Shang J.|China|2020|||left|19.0|clay|20240410
Madrid challenger|2.51|1.50|Hassan B.|Lebanon|2013|85.0|183.0|right|29.0|Zeppieri G.|Italy|2016|78.0|185.0|left|22.0|clay|20240410
Madrid challenger|1.93|1.81|Napolitano S.|Italy|2010|90.0|196.0|right|29.0|Kopriva V.|CzechRepublic|2015|69.0|178.0|right|27.0|clay|20240410
