Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Visker N.|NLD|Right-Handed|Sultanov K.|UZB|Right-Handed|1.0||-30.5|-2.0|3.0|-3.0|1.89
clay|Fanselow S.|DEU|Right-Handed|Gill F.|FRA|Left-Handed|0.0|11.0|30.5|-0.5|0.0|10.0|-0.4800000000000002
clay|Gill F.|FRA|Left-Handed|Fanselow S.|DEU|Right-Handed|1.0||-30.5|0.5|0.0|-10.0|0.4800000000000002
indoors|Barrere G.|FRA|Right-Handed|Moreno De Alboran N.|FRA|Right-Handed|0.0|4.0|368.5|-2.0|-2.0|3.0|-1.31
clay|Pontjodikromo S.|NLD|Right-Handed|Tamm K.|EST|Right-Handed|0.0|-2.0|30.5|-0.5|0.0|-3.0|-0.1499999999999999
clay|Hassan B.|LBN|Right-Handed|Tomic B.|AUS|Right-Handed|0.0|-5.0|44.0|-6.0|-13.0|-2.0|0.55
indoors|Fils A.|FRA|Right-Handed|Brouwer G.|NLD|Left-Handed|0.0|-7.0|-131.0|5.5|-8.0|-8.0|-0.9299999999999999
clay|Carnevale-Miino T.|ITA|Right-Handed|Vanshelboim E.|UKR|Right-Handed|1.0||-30.5|-8.0|-5.0|1.0|-5.2
indoors|Ofner S.|AUT|Right-Handed|Virtanen O.|FIN|Right-Handed|1.0||-271.0|3.5|8.0|5.0|0.3800000000000001
clay|Sultanov K.|UZB|Right-Handed|Visker N.|NLD|Right-Handed|0.0|5.0|30.5|2.0|-3.0|3.0|-1.89
clay|Skatov T.|KAZ|Right-Handed|Mejia N.|COL|Right-Handed|0.0|-2.0|64.0|-4.0|-12.0|-1.0|-1.9699999999999998
indoors|Gojo B.|HRV|Right-Handed|Ymer M.|SWE|Right-Handed|1.0||-450.0|15.0|13.0|0.0|1.3699999999999999
clay|Safwat M.|EGY|Right-Handed|Ribecai M.|ITA|Right-Handed|0.0|16.0|140.5|5.0|-3.0|12.0|-6.59
