Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
indoors|Vasilenko A.|RUS|Right-Handed|Liaonenka A.|BLR|Right-Handed|0.0|3.0|-29.5|0.5|0.0|4.0|-3.2199999999999998
indoors|Decamps G.|BRA|Right-Handed|Yevseyev D.|KAZ|Right-Handed|1.0||29.5|5.0|4.0|-6.0|0.3599999999999999
hard|Nadal R.|ESP|Left-Handed|Khachanov K.|RUS|Right-Handed|0.0|10.0|3127.0|-2.0|-13.0|10.0|-3.65
indoors|Mayot H.|FRA|Right-Handed|Echargui M.|TUN|Right-Handed|0.0|-3.0|-320.5|-4.0|-2.0|-9.0|-1.12
hard|Pineda L.|MEX|Right-Handed|Estevez M.|ARG|Left-Handed|1.0||29.5|-0.5|0.0|-5.0|8.97
hard|Karatsev A.|RUS|Right-Handed|Mannarino A.|FRA|Left-Handed|1.0||1674.0|6.0|5.0|-6.0|-2.8599999999999994
indoors|Borisiouk M.|BLR|Right-Handed|Kachmazov A.|RUS|Right-Handed|1.0||367.5|3.5|6.0|2.0|4.56
indoors|Oradini G.|ITA|Left-Handed|Collignon R.|BEL|Right-Handed|1.0||29.5|-0.5|0.0|4.0|0.050000000000000044
indoors|Strode I.|FRA|Right-Handed|Brymer G.|ITA|Right-Handed|0.0|-1.0|-29.5|5.0|-2.0|-3.0|-0.6599999999999999
hard|Monfils G.|FRA|Right-Handed|Garin C.|CHL|Right-Handed|0.0|7.0|-2.0|0.0|8.0|9.0|-7.66
indoors|Sabanin Y.|RUS|Right-Handed|Sharipov M.|RUS|Right-Handed|1.0||29.5|9.5|6.0|13.0|1.7899999999999998
hard|Shapovalov D.|CAN|Left-Handed|Opelka R.|ITA|Right-Handed|0.0|0.0|817.0|-27.0|-26.0|-1.0|-0.22999999999999976
indoors|Lavagno E.|ITA|Left-Handed|Pichler D.|AUT|Right-Handed|1.0||29.5|8.0|7.0|-2.0|-1.44
indoors|Halys Q.|FRA|Right-Handed|Moroni G.|ITA|Right-Handed|0.0|1.0|233.0|-3.0|6.0|1.0|-1.34
indoors|Fonio G.|ITA|Right-Handed|Woerner P.|DEU|Right-Handed|0.0|-4.0|-29.5|2.0|-2.0|-1.0|-2.3200000000000003
indoors|Collignon R.|BEL|Right-Handed|Oradini G.|ITA|Left-Handed|0.0|-8.0|-29.5|0.5|0.0|-4.0|-0.050000000000000044
indoors|Johnson L.|ITA|Right-Handed|Patten H.|FRA|Right-Handed|1.0||29.5|-8.0|-15.0|2.0|0.6699999999999999
indoors|Sharipov M.|RUS|Right-Handed|Sabanin Y.|RUS|Right-Handed|0.0|-12.0|-29.5|-9.5|-6.0|-13.0|-1.7899999999999998
indoors|Bonadio R.|ITA|Right-Handed|Chepelev A.|RUS|Left-Handed|0.0|6.0|-85.5|3.0|-5.0|5.0|-1.6699999999999997
indoors|Pichler D.|AUT|Right-Handed|Lavagno E.|ITA|Left-Handed|0.0|1.0|-29.5|-8.0|-7.0|2.0|1.44
indoors|Moroni G.|ITA|Right-Handed|Halys Q.|FRA|Right-Handed|1.0||-233.0|3.0|-6.0|-1.0|1.34
indoors|Cretu C.|ROU|Right-Handed|Palosi S.|ROU|Right-Handed|0.0|0.0|-29.5|0.5|0.0|-1.0|0.43999999999999995
indoors|Clark E.|ITA|Right-Handed|Kuhar M.|FRA|Right-Handed|1.0||29.5|-12.5|-15.0|-2.0|-1.5799999999999998
indoors|Vacherot V.|MCO|Right-Handed|Yunchaokete B.|CHN|Right-Handed|0.0|3.0|-274.5|0.5|0.0|3.0|-1.4100000000000001
indoors|Palosi S.|ROU|Right-Handed|Cretu C.|ROU|Right-Handed|1.0||29.5|-0.5|0.0|1.0|-0.43999999999999995
indoors|Virtanen O.|FIN|Right-Handed|Poljak D.|CZE|Right-Handed|0.0|-5.0|80.5|1.5|-3.0|-5.0|-2.08
hard|Romero Estrada R.|MEX|Right-Handed|Sanchez M.|MEX|Right-Handed|1.0||366.5|-0.5|0.0|-6.0|6.9399999999999995
hard|Corro Juarez R.|MEX|Right-Handed|Borbolla F.|MEX|Right-Handed|1.0||29.5|-0.5|0.0|-4.0|2.64
hard|Echavarria R.|COL|Right-Handed|Panta J.|PER|Right-Handed|1.0||29.5|-0.5|0.0|-2.0|7.96
hard|Carreno-Busta P.|ESP|Right-Handed|Korda S.|ITA|Right-Handed|0.0|9.0|-407.0|3.0|-5.0|9.0|-0.5500000000000003
indoors|Hsu Y.|ITA|Right-Handed|Madarasz G.|HUN|Left-Handed|1.0||-114.0|-10.0|-2.0|-4.0|-0.6300000000000001
clay|Ugo Carabelli C.|ARG|Right-Handed|Galan D.|COL|Right-Handed|1.0||31.0|11.0|-6.0|-3.0|-0.1299999999999999
hard|Borbolla F.|MEX|Right-Handed|Corro Juarez R.|MEX|Right-Handed|0.0|0.0|-29.5|0.5|0.0|4.0|-2.64
indoors|Ilkel B.|TUR|Right-Handed|Woerner P.|DEU|Right-Handed|1.0||29.5|-0.5|0.0|-4.0|1.4100000000000001
indoors|Naw H.|SYR|Right-Handed|Brugnerotto M.|ITA|Left-Handed|0.0|-2.0|-29.5|8.5|5.0|-4.0|-1.6
