Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
Varioussurfaces|Asaba A.|GHA|Right-Handed|Lock B.|ZWE|Right-Handed|1.0||73.0|-9.0|-13.0|-4.0|8.329999999999998
hard|Freire Da Silva A.|FRA|Right-Handed|Gonzalez Fernandez M.|ESP|Right-Handed|1.0||73.0|-1.0|0.0|3.0|3.8100000000000005
hard|Gagliardo L.|ITA|Right-Handed|Nedic A.|AUS|Right-Handed|1.0||73.0|-1.0|0.0|5.0|3.2699999999999996
hard|Miletich I.|ITA|Right-Handed|Zanellato N.|BRA|Right-Handed|1.0||73.0|-1.0|0.0|-3.0|3.0500000000000007
hard|Silva T.|PRT|Right-Handed|Geerts M.|BEL|Right-Handed|1.0||174.0|4.0|7.0|-10.0|3.7800000000000002
hard|Newton J.|AUS|Right-Handed|Dumitru M.|AUS|Right-Handed|0.0|-9.0|-73.0|5.0|5.0|-8.0|-3.33
hard|Alkaya M.|TUR|Right-Handed|Xilas I.|GRC|Right-Handed|0.0|4.0|-73.0|1.0|0.0|1.0|1.5499999999999998
hard|Rodesch C.|LUX|Right-Handed|Serdarusic N.|HRV|Right-Handed|0.0|-5.0|125.0|-7.0|-6.0|-4.0|-0.17999999999999994
hard|Engel J.|DEU|Right-Handed|Opitz J.|DEU|Left-Handed|0.0|-7.0|-73.0|1.0|0.0|-10.0|-6.43
hard|Midon L.|ARG|Right-Handed|Blanch D.|ITA|Right-Handed|0.0|-1.0|-73.0|1.0|0.0|-1.0|-2.45
hard|Nathan J.|AUS|Right-Handed|Viiala Z.|AUS|Right-Handed|1.0||73.0|-1.0|0.0|6.0|2.5
hard|Radulov I.|BGR|Right-Handed|Escoffier A.|FRA|Right-Handed|1.0||73.0|-1.0|0.0|-13.0|2.4000000000000004
hard|Tamm K.|EST|Right-Handed|Denolly C.|FRA|Left-Handed|1.0||73.0|0.0|0.0|-1.0|2.97
hard|Silva F.|PRT|Left-Handed|Marques D.|PRT|Right-Handed|0.0|6.0|-156.0|-3.0|-7.0|4.0|-3.84
clay|Zapata Miralles B.|ESP|Right-Handed|Andreev A.|BGR|Right-Handed|0.0|3.0|688.0|16.0|3.0|4.0|-0.6599999999999999
hard|Haita S.|ROU|Right-Handed|Roncadelli F.|URY|Left-Handed|1.0||73.0|4.0|0.0|-7.0|6.1899999999999995
hard|Pieri S.|ITA|Right-Handed|Ciavarella N.|ITA|Right-Handed|0.0|0.0|-73.0|1.0|0.0|2.0|-0.9200000000000002
hard|Brancaccio R.|ITA|Right-Handed|Santamarta Roig A.|ESP|Right-Handed|0.0|9.0|-221.0|-5.0|-2.0|10.0|-4.68
hard|Martin T.|ITA|Right-Handed|Poullain L.|FRA|Right-Handed|1.0||73.0|0.0|3.0|3.0|2.8599999999999994
hard|Sun F.|CHN|Right-Handed|Liu S.|CHN|Right-Handed|0.0|3.0|-73.0|-2.0|-7.0|5.0|-5.41
hard|Sakellaridis S.|GRC|Right-Handed|Suksumrarn T.|THA|Right-Handed|0.0|-2.0|-73.0|1.0|0.0|-4.0|0.8799999999999999
hard|Giustino L.|ITA|Right-Handed|Masjuan Ginel P.|ESP|Right-Handed|0.0|13.0|-104.0|6.0|-5.0|10.0|-2.0199999999999996
hard|Picchione A.|ITA|Right-Handed|Barroso Campos A.|ESP|Right-Handed|1.0||73.0|5.0|7.0|-2.0|0.1299999999999999
hard|Molder M.|EST|Right-Handed|Andre S.|SEN|Right-Handed|0.0|-1.0|-73.0|1.0|0.0|-2.0|0.5399999999999998
hard|Malige M.|FRA|Right-Handed|Giovannini U.|ITA|Right-Handed|0.0|-10.0|-73.0|1.0|0.0|-8.0|-6.01
hard|Claverie L.|ITA|Right-Handed|Bianchi J.|VEN|Right-Handed|0.0|3.0|-73.0|1.0|0.0|-2.0|-2.59
hard|Santamarta Roig A.|ESP|Right-Handed|Brancaccio R.|ITA|Right-Handed|1.0||221.0|5.0|2.0|-10.0|4.68
hard|Dalmasso G.|FRA|Right-Handed|Trochu P.|FRA|Right-Handed|1.0||73.0|-1.0|0.0|1.0|-0.010000000000000009
hard|Bertrand R.|FRA|Right-Handed|Castelnuovo L.|CHE|Left-Handed|0.0|-7.0|-73.0|1.0|0.0|-6.0|-5.039999999999999
Varioussurfaces|Monnou S.|BEN|Right-Handed|Van Schalkwyk C.|NAM|Right-Handed|1.0||73.0|-1.0|0.0|2.0|3.33
hard|Kang K.|AUS|Right-Handed|Neff A.|ITA|Right-Handed|0.0|-2.0|-73.0|1.0|0.0|-4.0|-0.020000000000000018
hard|Stevens Z.|AUS|Right-Handed|Aguiard E.|AUS|Right-Handed|1.0||73.0|-1.0|0.0|1.0|3.8600000000000003
hard|Viiala Z.|AUS|Right-Handed|Nathan J.|AUS|Right-Handed|0.0|-6.0|-73.0|1.0|0.0|-6.0|-2.5
clay|Cobolli F.|ITA|Right-Handed|Zhang Z.|CHN|Right-Handed|1.0||146.0|-10.0|-8.0|-5.0|-0.2799999999999998
hard|Rai A.|NZL|Right-Handed|Navasirisomboon J.|THA|Right-Handed|1.0||73.0|12.0|13.0|-2.0|-2.6
hard|Adam-Gedge Z.|AUS|Right-Handed|Aguiard E.|AUS|Right-Handed|1.0||73.0|-1.0|0.0|1.0|3.33
Varioussurfaces|Rakotondrasoa V.|MDG|Right-Handed|Mosebi B.|LSO|Right-Handed|0.0|0.0|-73.0|1.0|0.0|-8.0|-8.329999999999998
clay|Borges N.|PRT|Right-Handed|Rocha H.|PRT|Right-Handed|0.0|8.0|717.0|-2.0|0.0|7.0|-0.98
clay|Dalla Valle E.|ITA|Right-Handed|Planinsek F.|SVN|Right-Handed|0.0|6.0|-73.0|13.0|8.0|3.0|-3.9499999999999997
hard|Ciavarella N.|ITA|Right-Handed|Pieri S.|ITA|Right-Handed|1.0||73.0|-1.0|0.0|-2.0|0.9200000000000002
hard|Agafonov E.|RUS|Right-Handed|Kuzmanov D.|BGR|Right-Handed|1.0||80.0|0.0|-8.0|-10.0|2.74
hard|Fajta P.|HUN|Right-Handed|Vasa I.|FIN|Right-Handed|1.0||73.0|-1.0|0.0|-1.0|-1.7999999999999998
hard|Perego G.|ITA|Right-Handed|Pennaforti G.|ITA|Right-Handed|1.0||73.0|-1.0|0.0|-2.0|1.31
clay|Djere L.|SRB|Right-Handed|Fils A.|FRA|Right-Handed|1.0||349.0|4.0|3.0|9.0|1.0
hard|Koaykul K.|THA|Right-Handed|Vardhan V.|IND|Right-Handed|1.0||223.0|-7.0|-3.0|-8.0|2.2199999999999998
hard|Lomakin G.|KAZ|Right-Handed|Donskoy E.|RUS|Right-Handed|1.0||-93.0|3.0|13.0|-8.0|3.5100000000000007
hard|Neumayer L.|AUT|Right-Handed|Duda F.|CZE|Right-Handed|0.0|-5.0|-350.0|1.0|0.0|-4.0|-5.17
hard|Kodat T.|AUS|Right-Handed|Toffanin N.|ITA|Right-Handed|0.0|-1.0|-73.0|-4.0|-7.0|0.0|-8.66
hard|Donskoy E.|RUS|Right-Handed|Lomakin G.|KAZ|Right-Handed|0.0|7.0|93.0|-3.0|-13.0|8.0|-3.5100000000000007
hard|McHugh A.|AUS|Right-Handed|Kissell C.|ITA|Right-Handed|0.0|-2.0|-73.0|-7.0|-7.0|-4.0|-3.39
hard|Cassone M.|AUS|Right-Handed|Zhu M.|ITA|Right-Handed|0.0|-10.0|-73.0|1.0|10.0|-10.0|-4.2299999999999995
hard|Zhang J.|AUS|Right-Handed|Fairclough J.|AUS|Right-Handed|0.0|1.0|-73.0|1.0|0.0|-4.0|-2.5
clay|Zverev A.|DEU|Right-Handed|Gaston H.|FRA|Left-Handed|0.0|4.0|1685.0|22.0|25.0|4.0|-7.0600000000000005
hard|Blanch D.|ITA|Right-Handed|Midon L.|ARG|Right-Handed|1.0||73.0|-1.0|0.0|1.0|2.45
hard|Opitz J.|DEU|Left-Handed|Engel J.|DEU|Right-Handed|1.0||73.0|-1.0|0.0|10.0|6.43
hard|Weir P.|ITA|Right-Handed|Pinnington Jones J.|AUS|Right-Handed|1.0||73.0|-1.0|0.0|-3.0|5.68
hard|Aguilera Guerrero E.|MEX|Right-Handed|Kam A.|MEX|Right-Handed|1.0||73.0|-1.0|0.0|0.0|0.5800000000000001
clay|Halys Q.|FRA|Right-Handed|Klein L.|SVK|Right-Handed|0.0|3.0|336.0|-7.0|-2.0|1.0|-0.010000000000000009
hard|Gill F.|AUS|Left-Handed|Alcala Gurri M.|ESP|Right-Handed|0.0|0.0|-73.0|1.0|0.0|1.0|-1.18
hard|Becroft I.|NZL|Right-Handed|Chanta T.|THA|Right-Handed|1.0||73.0|-1.0|0.0|-2.0|0.010000000000000009
