Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Miami|1.35|3.23|Sonego L.|Italy|2013|76.0|191.0|right|29.0|Galan D.|Colombia|2011|72.0|191.0|right|28.0|hard|20210329
Miami|2.88|1.42|Korda S.|USA|2015|75.0|193.0|right|24.0|Karatsev A.|Russia|2009|85.0|185.0|right|30.0|hard|20210329
Miami|1.31|3.46|Schwartzman D.|Argentina|2008|64.0|170.0|right|32.0|Mannarino A.|France|2004|79.0|180.0|left|36.0|hard|20210329
Miami|1.16|5.35|Rublev A.|Russia|2013|70.0|188.0|right|26.0|Fucsovics M.|Hungary|2008|82.0|188.0|right|32.0|hard|20210329
Miami|2.74|1.46|Hurkacz H.|Poland|2014|81.0|196.0|right|27.0|Shapovalov D.|Canada|2013|75.0|185.0|left|25.0|hard|20210329
Miami|2.18|1.69|Cilic M.|Croatia|2004|89.0|198.0|right|35.0|Musetti L.|Italy|2017|75.0|185.0|right|22.0|hard|20210329
Miami|1.49|2.66|Raonic M.|Canada|2005|98.0|196.0|right|33.0|Humbert U.|France|2014|73.0|188.0|left|26.0|hard|20210329
Miami|1.54|2.50|Tiafoe F.|USA|2013|86.0|188.0|right|26.0|Lajovic D.|Serbia|2005|83.0|183.0|right|34.0|hard|20210329
Miami|1.42|2.88|Bublik A.|Kazakhstan|2011|77.0|198.0|right|27.0|Duckworth J.|Australia|2006|82.0|183.0|right|32.0|hard|20210329
Miami|1.69|2.18|Fritz T.|USA|2013|86.0|193.0|right|26.0|Norrie C.|GreatBritain|2013|82.0|188.0|left|28.0|hard|20210329
Marbella challenger|2.89|1.38|Laaksonen H.|Switzerland|2006|78.0|185.0|right|32.0|Carballes Baena R.|Spain|2009|77.0|183.0|right|31.0|clay|20210329
Marbella challenger|1.53|2.39|Klizan M.|Slovakia|2005|85.0|191.0|left|35.0|Cressy M.|USA|2015|88.0|201.0|right|27.0|clay|20210329
Marbella challenger|1.96|1.79|Marcora R.|Italy|2007|85.0|193.0|right|35.0|Polmans M.|Australia|2011|78.0|188.0|right|27.0|clay|20210329
Marbella challenger|1.54|2.39|Sousa P.|Portugal|2003|70.0|180.0|right|36.0|Kuznetsov A.|Russia|2006|71.0|185.0|right|33.0|clay|20210329
Marbella challenger|1.51|2.47|Giannessi A.|Italy|2006|82.0|185.0|left|34.0|Domingues J.|Portugal|2008|70.0|178.0|right|30.0|clay|20210329
Marbella challenger|1.59|2.28|Gulbis E.|Latvia|2004|85.0|191.0|right|35.0|Donskoy E.|Russia|2006|75.0|185.0|right|34.0|clay|20210329
Oeiras challenger|1.35|3.16|Bonadio R.|Italy|2009|81.0|180.0|right|31.0|Uchida K.|Japan|2008|74.0|180.0|right|29.0|clay|20210329
Oeiras challenger|1.70|2.11|Trungelliti M.|Argentina|2006|78.0|178.0|right|34.0|Otte O.|Germany|2010|79.0|193.0|right|31.0|clay|20210329
Oeiras challenger|1.71|2.01|Kuhn N.|Germany|2015|75.0|185.0|right|24.0|Gabashvili T.|Russia|2002|83.0|188.0|right|39.0|clay|20210329
Oeiras challenger|1.38|2.96|Moroni G.|Italy|2012|81.0|185.0|right|26.0|Vatutin A.|Russia|2009|69.0|178.0|right|31.0|clay|20210329
UTR Pro Tennis Series 2|1.04|8.50|Corwin F.|USA|2014|82.0|188.0|right|28.0|Rodriguez Rodriguez J.|Mexico|2010|89.0|178.0|right|29.0|hard|20210329
UTR Pro Tennis Series 2|1.25|3.63|Panta J.|Peru|2011|||right|29.0|Gomez M.|Colombia|2016|||right|22.0|hard|20210329
UTR Pro Tennis Series 2|1.44|2.61|Sullivan C.|USA|2017|||right|27.0|Evans G.|USA|2017|||right|28.0|hard|20210329
UTR Pro Tennis Series 2|1.53|2.38|Hernandez Serrano J.|Mexico|2017|70.0|175.0|right|25.0|Boyer D.|USA|2015|79.0|183.0|right|31.0|hard|20210329
UTR Pro Tennis Series 2|5.00|1.14|Doria L.|Argentina|2009|78.0|180.0|right|31.0|Sanchez M.|Mexico|2005|||right|33.0|hard|20210329
UTR Pro Tennis Series 2|1.18|4.63|Roddick J.|USA|2021|||right|22|Patino L.|Mexico|2008|||right|30.0|hard|20210329
UTR Pro Tennis Series 2|1.53|2.37|Leite W.|Brazil|2008|72.0|178.0|right|32.0|Gomez J.|Colombia|2007|||right|32.0|hard|20210329
UTR Pro Tennis Series 2|1.57|2.25|Brymer G.|USA|2013|70.0|185.0|right|29.0|Sheehy J.|USA|2017|80.0|188.0|left|27.0|hard|20210329
UTR Pro Tennis Series 5|1.09|6.00|Thanos A.|Greece|2019|||right|23.0|Genov A.|Bulgaria|2019|||left|22.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.25|3.88|Bouquet L.|France|2012|||right|27.0|Milushev P.|Bulgaria|2010|||right|30.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.20|4.33|Tatlot J.|France|2011|80.0|180.0|right|28.0|Joncour R.|France|2013|80.0|188.0|left|27.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.45|4.42|Vanshelboim E.|Ukraine|2018|86.0|188.0|right|23.0|Lazov A.|Bulgaria|2006|69.0|183.0|left|34.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|8.50|1.05|Dinev D.|Bulgaria|2021|||right|20|Laurent T.|France|2014|||right|26.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.25|3.75|Dima D.|Romania|2008|70.0|180.0|right|32.0|Ivanov S.|Bulgaria|2015|||right|24.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.10|6.50|Madarasz G.|Hungary|2012|80.0|180.0|left|29.0|Terziev S.|Bulgaria|2019|||left||Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.53|2.37|Snitari I.|Moldavsko|2020|||right|22.0|Faivre P.|France|2012|||right|28.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.46|2.46|Kalenichenko D.|Ukraine|2011|78.0|188.0|right|30.0|Vandermeersch C.|France|2017|||right|25.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.46|2.46|Llanes F.|Uruguay|2017|||right|22.0|Aboian L.|Argentina|2014|||left|26.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.46|2.46|Bianchi N.|Argentina|2015|78.0|180.0|right|27.0|Cuzzani I.|Argentina|2017|||right|25.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.46|2.46|Carraro L.|Italy|2015|||right|26.0|Boero S.|Argentina|2018|||right|23.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.46|2.46|Bruna N.|Chile|2014|||right|25.0|Berne M.|Argentina|2015|||right|26.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.46|2.46|Martinez Irigoyen A.|Argentina|2018|||right|24.0|Bruna E.|Chile|2011|80.0|183.0|left|29.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|2.24|1.56|Moraing O.|Germany|2015|||right|24.0|Kopp S.|Austria|2015|||right|24.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.32|3.11|Veldheer M.|Netherlands|2014|78.0|183.0|left|28.0|Sebesta J.|Switzerland|2021|||right|21.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.22|3.86|Paul J.|Switzerland|2016|||right|25.0|Welte M.|Germany|2015|||right|23.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.22|3.86|Galik M.|Slovakia|2020|||right||Liu S.|ChineseTaipei|2014|78.0|188.0|right|27.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.22|3.86|Cubelic K.|Germany|2015|77.0|188.0|left|26.0|Gibbens J.|GreatBritain|2015|||right|27.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.22|3.86|Khotkov O.|Ukraine|2005|||right|34.0|Bassem Sobhy M.|Egypt|2018|||right|20.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.19|4.13|Rosenkranz M.|Germany|2014|||left|25.0|Bouquier A.|France|2017|||right|23.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.19|4.13|Egea F.|Argentina|2012|||right||Martinez M.|Argentina|2009|||right|30.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.19|4.13|Cigarran T.|Argentina|2018|||right|24.0|Simonit E.|Argentina|2019|||right|22.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.19|4.13|Arias Bisso F.|Argentina|2017|||right|25.0|Delucchi I.|Argentina|2021|||||Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.19|4.13|Carou I.|Uruguay|2015|70.0|178.0|right|25.0|Saraiva Dos Santos P.|Brazil|2017|||right|24.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.18|4.21|Virtanen O.|Finland|2016|||right|23.0|Steinegger Y.|Switzerland|2017|||right|23.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.18|4.21|Falabella L.|Argentina|2016|||left|26.0|Roncadelli F.|Uruguay|2016|73.0|185.0|left|24.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.18|4.21|De La Fuente S.|Argentina|2018|||right|22.0|Postay A.|Argentina|2014|||right|27.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.18|4.21|Lopez Linquet L.|Argentina|2019|||right||Gaia A.|Argentina|2021|||right||Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.18|4.21|Vilaro A.|Argentina|2012|74.0|178.0|right|28.0|Rodriguez L.|Argentina|2016|||right|24.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.18|4.21|Kicker N.|Argentina|2009|75.0|178.0|right|32.0|Castro C.|Chile|2009|||right|31.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.18|4.21|Derdoy F.|Argentina|2014|||right|27.0|Gomez Corrales J.|Argentina|2016|||right|24.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.18|4.21|Farjat T.|Argentina|2017|||right|23.0|Crespo J.|Argentina|2021|||||Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.77|1.91|Marti Y.|Switzerland|2005|74.0|173.0|right|36.0|Moeller M.|Germany|2016|69.0|178.0|right|25.0|Varioussurfaces|20210329
UTR Pro Tennis Series 5|1.77|1.91|Lane L.|Germany|2017|||right|23.0|Rottoli L.|Italy|2016|||right|22.0|Varioussurfaces|20210329
