Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Adelaide|2.31|1.61|Lehecka J.|CzechRepublic|2017|80.0|183.0|right|22.0|Draper J.|GreatBritain|2017|80.0|191.0|left|22.0|hard|20240113
Auckland|2.04|1.78|Tabilo A.|Chile|2013|75.0|188.0|left|27.0|Daniel T.|Japan|2008|80.0|191.0|right|31.0|hard|20240113
Nonthaburi 2 challenger|1.52|2.43|Vacherot V.|Monaco|2014|||right|25.0|Guinard M.|France|2013|81.0|196.0|right|28.0|hard|20240113
Oeiras 6 challenger|1.57|2.35|Riedi L.|Switzerland|2020|||right|22.0|Damm M.|USA|2018|||left|20.0|indoors|20240113
Buenos Aires 5 challenger|2.60|1.46|Popko D.|Kazakhstan|2011|87.0|191.0|right|27.0|Fonseca J.|Brazil|2021|73.0|185.0|right|18.0|clay|20240113
Buenos Aires 5 challenger|2.16|1.66|Bueno G.|Peru|2018|||right|20.0|Reis Da Silva J.|Brazil|2015|75.0|175.0|right|24.0|clay|20240113
Buenos Aires 5 challenger|2.73|1.38|Pawelski M.|Poland|2020|||right|19.0|Kingsley C.|USA|2017|75.0|188.0|right|23.0|clay|20240113
Buenos Aires 5 challenger|1.78|1.95|Edmund K.|GreatBritain|2010|83.0|188.0|right|29.0|Broom C.|GreatBritain|2015|82.0|178.0|right|26.0|clay|20240113
Buenos Aires 5 challenger|2.08|1.63|Kimhi O.|Israel|2019|||right|21.0|Vishwakarma S.|India|2014|74.0|191.0|left|29.0|clay|20240113
Buenos Aires 5 challenger|1.15|4.47|Sels J.|Netherlands|2010|83.0|188.0|right|29.0|Singh K.|India|2021|||right|21.0|clay|20240113
Buenos Aires 5 challenger|1.60|2.20|Martin Tiffon P.|Spain|2016|73.0|183.0|right|25.0|Lopez Morillo I.|Spain|2016|||right|24.0|clay|20240113
Buenos Aires 5 challenger|1.31|3.19|Prihodko O.|Ukraine|2014|77.0|180.0|right|26.0|Klok D.|Russia|2013|82.0|180.0|right|26.0|clay|20240113
Buenos Aires 5 challenger|1.51|2.38|Kym J.|Switzerland|2019|87.0|198.0|right|21.0|Nijboer R.|Netherlands|2016|77.0|180.0|right|25.0|clay|20240113
Buenos Aires 5 challenger|1.38|2.80|Sultanov K.|Uzbekistan|2013|80.0|180.0|right|25.0|Bielinskyi V.|Ukraine|2020|||right|20.0|clay|20240113
Buenos Aires 5 challenger|1.41|2.67|Erel Y.|Turkey|2016|||left|23.0|Purtseladze S.|Georgia|2017|||right|23.0|clay|20240113
Buenos Aires 5 challenger|1.26|3.50|Naw H.|Syria|2015|||right|24.0|Madarasz G.|Hungary|2012|80.0|180.0|left|29.0|clay|20240113
Buenos Aires 5 challenger|2.11|1.64|Matsuda R.|Japan|2018|||right|24.0|Demanet E.|Belgium|2023|||right|19.0|clay|20240113
Buenos Aires 5 challenger|1.79|1.89|Nicod J.|CzechRepublic|2020|||right|20.0|Kuhn N.|Germany|2015|75.0|185.0|right|24.0|clay|20240113
Buenos Aires 5 challenger|1.18|4.21|Jianu F.|Romania|2016|70.0|180.0|right|22.0|Catini N.|Italy|2016|||right|26.0|clay|20240113
