Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
hard|Pavel B.|ROU|Right-Handed|1.61|Ferrari F.|ITA|Right-Handed|2.16|1.0||23.5|-2.0|-5.0|-2.0|-0.55
hard|Bass F.|ITA|Right-Handed|3.39|Gadamauri B.|BEL|Right-Handed|1.27|0.0|2.0|-23.5|3.0|-3.0|0.0|2.12
hard|Radu C.|ROU|Right-Handed|6.32|Martin Manzano J.|ITA|Left-Handed|1.08|1.0||23.5|-2.0|-5.0|-1.0|5.24
hard|Brosset S.|FRA|Left-Handed|1.31|Radulov I.|BGR|Right-Handed|3.24|1.0||23.5|-2.0|-5.0|7.0|-1.9300000000000002
hard|Ganta S.|IND|Right-Handed|9.12|Denolly C.|FRA|Left-Handed|1.04|1.0||23.5|0.0|-2.0|-3.0|8.079999999999998
hard|Cervantes Tomas I.|MEX|Right-Handed|2.22|Pujol Navarro B.|ESP|Left-Handed|1.57|1.0||23.5|-2.0|-5.0|-2.0|0.6500000000000001
hard|Oliveira G.|VEN|Left-Handed|2.79|Zhukayev B.|KAZ|Right-Handed|1.4|0.0|6.0|97.0|2.0|2.0|6.0|1.3900000000000001
hard|Brown P.|ITA|Left-Handed|10.75|Niyigena E.|RWA|Right-Handed|1.01|0.0|0.0|-23.5|2.0|5.0|-3.0|9.74
hard|Karol M.|SVK|Right-Handed|1.36|Rossi L.|ITA|Right-Handed|2.88|0.0|2.0|-23.5|13.0|15.0|-1.0|-1.5199999999999998
hard|Binda A.|ITA|Right-Handed|1.01|Golubev D.|RUS|Right-Handed|14.65|0.0|-2.0|-23.5|2.0|5.0|0.0|-13.64
hard|Zhu M.|ITA|Right-Handed|2.36|Fellin P.|ITA|Right-Handed|1.51|0.0|8.0|-23.5|0.0|-8.0|9.0|0.8499999999999999
hard|Oradini G.|ITA|Left-Handed|3.39|Michalski D.|POL|Right-Handed|1.27|1.0||23.5|0.0|3.0|2.0|2.12
hard|Niyigena E.|RWA|Right-Handed|1.01|Brown P.|ITA|Left-Handed|10.75|1.0||23.5|-2.0|-5.0|3.0|-9.74
hard|Beckley A.|ITA|Right-Handed|1.58|Prechtel S.|DEU|Right-Handed|2.2|1.0||23.5|-1.0|-2.0|-5.0|-0.6200000000000001
hard|Beaupain S.|BEL|Right-Handed|2.14|Demanet E.|BEL|Right-Handed|1.62|1.0||23.5|-3.0|-10.0|6.0|0.52
hard|Donald M.|CZE|Right-Handed|2.57|Callejon Hernando S.|ESP|Right-Handed|1.44|1.0||23.5|-2.0|-5.0|0.0|1.13
hard|Kobierski J.|AUT|Right-Handed|2.3|Michalik R.|SVK|Right-Handed|1.53|1.0||23.5|-2.0|-5.0|-1.0|0.7699999999999998
hard|Yevseyev D.|KAZ|Right-Handed|1.41|Gerasimov E.|BLR|Right-Handed|2.77|0.0|-1.0|-94.0|-11.0|-7.0|0.0|-1.36
hard|Fernandez Flores D.|CHL|Right-Handed|2.93|Engel J.|DEU|Right-Handed|1.35|0.0|4.0|-23.5|2.0|5.0|7.0|1.58
hard|Stirbu C.|ROU|Right-Handed|1.14|Konov S.|BGR|Right-Handed|4.73|0.0|-4.0|-23.5|2.0|5.0|-3.0|-3.5900000000000007
hard|Winter Lopez B.|ESP|Right-Handed|1.29|Ivanov I.|BGR|Right-Handed|3.24|0.0|7.0|-23.5|2.0|5.0|11.0|-1.9500000000000002
clay|Ambrogi L.|ARG|Right-Handed|2.81|Mena F.|ARG|Right-Handed|1.38|0.0|-11.0|-44.0|1.0|5.0|-11.0|1.4300000000000002
hard|Nam J.|KOR|Right-Handed|5.5|Diallo G.|CAN|Right-Handed|1.13|1.0||-101.5|1.0|-5.0|9.0|4.37
hard|Ursu V.|UKR|Right-Handed|7.75|Cazaux A.|FRA|Right-Handed|1.08|1.0||20.5|-8.0|-8.0|6.0|6.67
indoors|Shapovalov D.|CAN|Left-Handed|1.24|Blockx A.|BEL|Right-Handed|3.78|1.0||1017.0|-4.0|-3.0|6.0|-2.54
hard|Oetzbach A.|DEU|Right-Handed|1.16|Koistila larsson K.|SWE|Right-Handed|4.39|0.0|8.0|-23.5|3.0|2.0|1.0|-3.2299999999999995
hard|Krueger M.|ITA|Right-Handed|1.11|Dzhavakian Y.|UKR|Right-Handed|6.77|0.0|1.0|-123.5|5.0|5.0|-1.0|-5.659999999999999
Varioussurfaces|Ramirez T.|ARG|Right-Handed|2.0|Romano G.|ARG|Right-Handed|1.73|1.0||23.5|-2.0|-5.0|2.0|0.27
hard|Sigsgaard C.|DNK|Right-Handed|1.52|Dellavedova M.|AUS|Right-Handed|2.34|0.0|1.0|-23.5|-2.0|-3.0|3.0|-0.8199999999999998
hard|Trungelliti M.|ARG|Right-Handed|2.14|Wu T.|ITA|Right-Handed|1.66|1.0||-85.0|-3.0|-10.0|8.0|0.4800000000000002
hard|Petak D.|CZE|Right-Handed|2.54|Pawelski M.|POL|Right-Handed|1.44|1.0||23.5|-2.0|-5.0|-1.0|1.1
hard|Muhire J.|RWA|Right-Handed|10.7|Kumar P.|ITA|Right-Handed|1.01|1.0||23.5|-2.0|-5.0|-3.0|9.69
hard|Clarke J.|ITA|Right-Handed|1.16|Catini N.|ITA|Right-Handed|4.53|0.0|3.0|19.5|5.0|5.0|0.0|-3.37
indoors|Fearnley J.|ITA|Right-Handed|1.12|Bertrand R.|FRA|Right-Handed|5.94|0.0|2.0|-23.5|2.0|5.0|2.0|-4.82
hard|Kirci K.|TUR|Right-Handed|1.39|Leather J.|ITA|Right-Handed|2.71|0.0|8.0|-23.5|2.0|5.0|2.0|-1.32
hard|Diez S.|CAN|Right-Handed|3.47|Mager G.|ITA|Right-Handed|1.25|1.0||-781.0|-1.0|-13.0|4.0|2.22
hard|Martin Chuecos A.|ESP|Right-Handed|10.67|Merida Aguilar D.|ESP|Right-Handed|1.01|1.0||23.5|-2.0|-5.0|-1.0|9.66
hard|Montes-De La Torre I.|ESP|Right-Handed|1.59|Gentzsch T.|DEU|Right-Handed|2.22|0.0|3.0|-23.5|2.0|5.0|1.0|-0.6300000000000001
hard|Shimizu Y.|JPN|Left-Handed|1.45|Bolt A.|AUS|Left-Handed|2.6|1.0||-61.0|-22.0|-20.0|-6.0|-1.1500000000000001
hard|Bittoun Kouzmine C.|FRA|Left-Handed|1.51|Fomba L.|FRA|Right-Handed|2.33|1.0||23.5|-6.0|-13.0|0.0|-0.8200000000000001
hard|Ene T.|ROU|Right-Handed|7.85|Dancu V.|ROU|Right-Handed|1.04|1.0||23.5|-2.0|-5.0|-1.0|6.81
hard|Alujas R.|MEX|Right-Handed|3.1|Ouakaa A.|TUN|Right-Handed|1.32|0.0|-7.0|-23.5|2.0|5.0|-3.0|1.78
hard|Moroni F.|ITA|Right-Handed|2.24|Pieczonka F.|POL|Left-Handed|1.56|0.0|1.0|-23.5|2.0|5.0|3.0|0.6800000000000002
hard|Engel J.|DEU|Right-Handed|1.35|Fernandez Flores D.|CHL|Right-Handed|2.93|1.0||23.5|-2.0|-5.0|-7.0|-1.58
hard|Hernandez C.|ESP|Right-Handed|1.32|Vasiliauskas M.|LTU|Right-Handed|3.05|0.0|-1.0|-23.5|2.0|5.0|1.0|-1.7299999999999998
hard|Demanet E.|BEL|Right-Handed|1.62|Beaupain S.|BEL|Right-Handed|2.14|0.0|-9.0|-23.5|3.0|10.0|-6.0|-0.52
hard|Pujol Navarro B.|ESP|Left-Handed|1.57|Cervantes Tomas I.|MEX|Right-Handed|2.22|0.0|2.0|-23.5|2.0|5.0|2.0|-0.6500000000000001
hard|Yin B.|ITA|Right-Handed|2.51|Tang S.|CHN|Right-Handed|1.46|1.0||23.5|-2.0|-5.0|1.0|1.0499999999999998
hard|Celikbilek A.|TUR|Right-Handed|3.84|Ciavarella N.|ITA|Right-Handed|1.21|0.0|9.0|-110.5|-5.0|2.0|7.0|2.63
hard|Dong Z.|CHN|Left-Handed|8.15|Dougaz A.|TUN|Left-Handed|1.05|1.0||23.5|-3.0|-5.0|-2.0|7.1000000000000005
hard|Tammaro M.|ITA|Right-Handed|1.27|Gil Garcia A.|LUX|Right-Handed|3.33|0.0|1.0|-23.5|2.0|5.0|0.0|-2.06
hard|Karlovskiy E.|RUS|Right-Handed|1.11|Ambarzumjan E.|DEU|Right-Handed|5.38|0.0|5.0|-87.5|8.0|8.0|2.0|-4.27
hard|Banthia S.|IND|Right-Handed|1.09|Ananth Mani M.|IND|Right-Handed|5.93|0.0|8.0|-23.5|2.0|5.0|0.0|-4.84
hard|Vasiliauskas M.|LTU|Right-Handed|3.05|Hernandez C.|ESP|Right-Handed|1.32|1.0||23.5|-2.0|-5.0|-1.0|1.7299999999999998
hard|Villalon N.|CHL|Right-Handed|1.73|Santos Gava K.|BRA|Right-Handed|1.97|0.0|1.0|-23.5|2.0|5.0|-4.0|-0.24
hard|Radojicic A.|SRB|Right-Handed|10.84|Latinovic S.|SRB|Right-Handed|1.02|1.0||23.5|-2.0|-5.0|-4.0|9.82
hard|Callejon Hernando S.|ESP|Right-Handed|1.44|Donald M.|CZE|Right-Handed|2.57|0.0|-2.0|-23.5|2.0|5.0|0.0|-1.13
hard|Angelini L.|ITA|Right-Handed|1.14|Gengel M.|CZE|Right-Handed|4.88|1.0||23.5|-3.0|-2.0|-10.0|-3.74
hard|Trochu P.|FRA|Right-Handed|2.87|Bertimon M.|FRA|Right-Handed|1.34|1.0||23.5|-2.0|-5.0|-4.0|1.53
hard|Gerasimov E.|BLR|Right-Handed|2.77|Yevseyev D.|KAZ|Right-Handed|1.41|1.0||94.0|11.0|7.0|0.0|1.36
Varioussurfaces|Romano G.|ARG|Right-Handed|1.73|Ramirez T.|ARG|Right-Handed|2.0|0.0|2.0|-23.5|2.0|5.0|-2.0|-0.27
hard|Konov S.|BGR|Right-Handed|4.73|Stirbu C.|ROU|Right-Handed|1.14|1.0||23.5|-2.0|-5.0|3.0|3.5900000000000007
hard|Van Wyk K.|ITA|Right-Handed|1.14|Zhang T.|CHN|Right-Handed|4.93|1.0||23.5|-2.0|-5.0|9.0|-3.79
hard|Aksu C.|TUR|Right-Handed|1.27|Kumar O.|ITA|Left-Handed|3.42|1.0||227.5|-2.0|-5.0|4.0|-2.15
hard|Ryan Ziegann S.|AUS|Right-Handed|1.01|Stevens Z.|AUS|Right-Handed|13.0|0.0|6.0|-23.5|2.0|5.0|2.0|-11.99
hard|Alcala Gurri M.|ESP|Right-Handed|4.77|Buse I.|PER|Right-Handed|1.15|1.0||23.5|-2.0|-5.0|1.0|3.6199999999999997
hard|Pennaforti G.|ITA|Right-Handed|1.12|De Marchi A.|ITA|Right-Handed|5.25|0.0|1.0|-23.5|2.0|5.0|-1.0|-4.13
hard|Berrettini M.|ITA|Right-Handed|1.28|Van De Zandschulp B.|NLD|Right-Handed|3.68|0.0|-1.0|137.0|12.0|8.0|0.0|-2.4000000000000004
hard|Rossi L.|ITA|Right-Handed|2.88|Karol M.|SVK|Right-Handed|1.36|1.0||23.5|-13.0|-15.0|1.0|1.5199999999999998
hard|Van Herck L.|LUX|Right-Handed|1.18|Whitehouse M.|ITA|Right-Handed|4.35|1.0||23.5|-3.0|-5.0|-6.0|-3.17
hard|Cias P.|POL|Right-Handed|2.16|De Jonge D.|NLD|Right-Handed|1.61|1.0||23.5|-9.0|-10.0|5.0|0.55
hard|Hurkacz H.|POL|Right-Handed|1.39|Giron M.|ITA|Right-Handed|3.0|0.0|-6.0|1365.0|4.0|16.0|-4.0|-1.61
hard|Moeller M.|DEU|Right-Handed|7.26|Simonsson F.|SWE|Right-Handed|1.06|0.0|-5.0|281.0|-6.0|-10.0|-4.0|6.199999999999999
hard|Krajci M.|SVK|Right-Handed|1.84|Beloborodko I.|UKR|Right-Handed|1.84|1.0||23.5|-2.0|-5.0|-4.0|0.0
hard|Pieleanu R.|ROU|Right-Handed|2.62|Marinescu M.|ROU|Right-Handed|1.4|1.0||23.5|-2.0|-5.0|-5.0|1.2200000000000002
hard|Lock B.|ZWE|Right-Handed|1.07|Kalyanpur A.|IND|Right-Handed|7.14|1.0||23.5|8.0|10.0|7.0|-6.069999999999999
hard|Picchione A.|ITA|Right-Handed|1.16|Rahmani K.|IRN|Left-Handed|4.49|0.0|6.0|-23.5|2.0|5.0|8.0|-3.33
hard|Elsayed A.|EGY|Right-Handed|1.31|Frydrych V.|ITA|Left-Handed|3.15|0.0|4.0|-23.5|2.0|5.0|1.0|-1.8399999999999999
hard|Darderi L.|ITA|Right-Handed|1.62|Navone M.|ARG|Right-Handed|2.28|1.0||3.0|-2.0|-5.0|-1.0|-0.6599999999999997
hard|Kamrowski M.|POL|Right-Handed|2.35|Berkieta T.|POL|Right-Handed|1.51|0.0|2.0|-23.5|2.0|5.0|3.0|0.8400000000000001
hard|Erhard M.|FRA|Right-Handed|1.39|Ejupovic E.|DEU|Right-Handed|2.75|0.0|-7.0|-23.5|-10.0|-5.0|-9.0|-1.36
hard|Marti Pujolras A.|ESP|Right-Handed|1.43|Sanchez Quilez A.|ESP|Right-Handed|2.6|0.0|6.0|-23.5|2.0|5.0|6.0|-1.1700000000000002
indoors|Hemery C.|FRA|Right-Handed|1.67|Lajal M.|EST|Right-Handed|2.11|1.0||112.0|4.0|3.0|8.0|-0.43999999999999995
hard|Krutykh O.|UKR|Right-Handed|1.25|Bilardo J.|ITA|Right-Handed|3.6|0.0|6.0|-14.5|2.0|5.0|5.0|-2.35
indoors|Janvier M.|FRA|Right-Handed|2.69|Grenier H.|FRA|Right-Handed|1.43|1.0||-248.0|-5.0|-3.0|-1.0|1.26
clay|Dellien H.|BOL|Right-Handed|1.29|Vallejo A.|PRY|Right-Handed|3.4|1.0||44.0|-4.0|-8.0|11.0|-2.11
hard|Escobedo E.|MEX|Right-Handed|3.61|Tien L.|ITA|Left-Handed|1.26|1.0||116.0|3.0|-3.0|10.0|2.3499999999999996
hard|Gadamauri B.|BEL|Right-Handed|1.27|Bass F.|ITA|Right-Handed|3.39|1.0||23.5|-3.0|3.0|0.0|-2.12
hard|Rivet M.|FRA|Left-Handed|2.0|Alkaya M.|TUR|Right-Handed|1.71|0.0|-6.0|-23.5|2.0|5.0|-4.0|0.29000000000000004
hard|Nicod J.|CZE|Right-Handed|1.07|Krolo F.|DEU|Right-Handed|7.12|0.0|-1.0|-23.5|2.0|5.0|-3.0|-6.05
hard|Nikles J.|CHE|Right-Handed|1.25|Amoros Ramos P.|ESP|Right-Handed|3.58|0.0|0.0|-185.5|-9.0|-13.0|1.0|-2.33
hard|Smiej Y.|MAR|Right-Handed|3.25|Alkotop M.|JOR|Right-Handed|1.28|1.0||23.5|-2.0|-5.0|-2.0|1.97
hard|Dougaz A.|TUN|Left-Handed|1.05|Dong Z.|CHN|Left-Handed|8.15|0.0|4.0|-23.5|3.0|5.0|2.0|-7.1000000000000005
hard|Turriziani Alvarez A.|ESP|Right-Handed|2.0|Vincent A.|FRA|Right-Handed|1.71|1.0||23.5|-2.0|-5.0|-5.0|0.29000000000000004
hard|Zheng Y.|CHN|Right-Handed|3.0|Yang J.|DEU|Right-Handed|1.34|1.0||23.5|-2.0|-5.0|-3.0|1.66
hard|De Marchi A.|ITA|Right-Handed|5.25|Pennaforti G.|ITA|Right-Handed|1.12|1.0||23.5|-2.0|-5.0|1.0|4.13
hard|Erel Y.|TUR|Left-Handed|8.94|Lakshmanan A.|IND|Right-Handed|1.04|0.0|6.0|-23.5|2.0|5.0|-1.0|7.8999999999999995
indoors|Gojo B.|HRV|Right-Handed|1.58|Medjedovic H.|SRB|Right-Handed|2.28|1.0||136.0|11.0|8.0|5.0|-0.6999999999999997
hard|Vincent A.|FRA|Right-Handed|1.71|Turriziani Alvarez A.|ESP|Right-Handed|2.0|0.0|4.0|-23.5|2.0|5.0|5.0|-0.29000000000000004
hard|Prihodko O.|UKR|Right-Handed|8.1|Sakellaridis D.|GRC|Right-Handed|1.05|0.0|6.0|-23.5|0.0|-3.0|8.0|7.05
hard|Cazaux A.|FRA|Right-Handed|1.08|Ursu V.|UKR|Right-Handed|7.75|0.0|-6.0|-20.5|8.0|8.0|-6.0|-6.67
hard|Pokorny L.|SVK|Right-Handed|3.53|Paty D.|CZE|Right-Handed|1.25|0.0|-4.0|-23.5|2.0|5.0|-2.0|2.28
hard|Trongcharoenchaikul W.|THA|Right-Handed|4.3|Simakin I.|RUS|Right-Handed|1.19|1.0||-313.0|-2.0|-5.0|9.0|3.11
hard|Ananth Mani M.|IND|Right-Handed|5.93|Banthia S.|IND|Right-Handed|1.09|1.0||23.5|-2.0|-5.0|0.0|4.84
hard|Park U.|KOR|Right-Handed|2.4|Sun F.|CHN|Right-Handed|1.51|1.0||23.5|2.0|5.0|-4.0|0.8899999999999999
hard|Krolo F.|DEU|Right-Handed|7.12|Nicod J.|CZE|Right-Handed|1.07|1.0||23.5|-2.0|-5.0|3.0|6.05
hard|Castagnola L.|ITA|Right-Handed|1.66|Summers M.|ITA|Left-Handed|2.08|1.0||23.5|-7.0|-5.0|-3.0|-0.42000000000000015
hard|Lomakin G.|KAZ|Right-Handed|2.45|D'Agostino S.|ITA|Right-Handed|1.49|1.0||23.5|-1.0|10.0|6.0|0.9600000000000002
Varioussurfaces|Russo S.|ARG|Right-Handed|1.14|Riva M.|ARG|Right-Handed|5.0|0.0|9.0|-23.5|2.0|5.0|9.0|-3.8600000000000003
indoors|Barrere G.|FRA|Right-Handed|1.62|Herbert P.|FRA|Right-Handed|2.2|1.0||566.0|5.0|-5.0|-3.0|-0.5800000000000001
hard|Massard L.|FRA|Right-Handed|1.78|Jones B.|ITA|Right-Handed|1.92|0.0|-8.0|-23.5|2.0|5.0|-7.0|-0.1399999999999999
clay|Dellien M.|BOL|Right-Handed|1.82|Roncadelli F.|URY|Left-Handed|1.91|0.0|5.0|-23.5|6.0|3.0|2.0|-0.08999999999999986
hard|Midon L.|ARG|Right-Handed|7.65|Aguilar Cardozo F.|URY|Right-Handed|1.05|0.0|1.0|-23.5|2.0|5.0|1.0|6.6000000000000005
hard|Cazacu D.|ROU|Left-Handed|2.97|Bonsach Ganley K.|DNK|Right-Handed|1.33|0.0|1.0|-23.5|2.0|5.0|1.0|1.6400000000000001
hard|Ozdemir S.|TUR|Right-Handed|1.08|Schoenhaus M.|DEU|Right-Handed|6.56|1.0||23.5|-2.0|-5.0|7.0|-5.4799999999999995
hard|Catini N.|ITA|Right-Handed|4.53|Clarke J.|ITA|Right-Handed|1.16|1.0||-19.5|-5.0|-5.0|0.0|3.37
hard|Caniato C.|ITA|Right-Handed|3.48|Ovcharenko O.|UKR|Right-Handed|1.26|1.0||23.5|-2.0|-5.0|-4.0|2.2199999999999998
hard|Ibrahim K.|EGY|Right-Handed|1.44|Boros A.|HUN|Right-Handed|2.59|1.0||23.5|-2.0|-5.0|1.0|-1.15
hard|Pieri S.|ITA|Right-Handed|2.82|Guerrieri A.|ITA|Left-Handed|1.37|1.0||23.5|-2.0|-5.0|-3.0|1.4499999999999997
hard|Moutet C.|FRA|Left-Handed|2.44|Bergs Z.|BEL|Right-Handed|1.53|1.0||415.0|-15.0|-10.0|0.0|0.9099999999999999
Varioussurfaces|Grippo V.|ARG|Right-Handed|9.0|Egea F.|ARG|Right-Handed|1.04|1.0||23.5|-2.0|-5.0|-1.0|7.96
hard|Boyer T.|ITA|Right-Handed|1.31|Bertola R.|CHE|Right-Handed|3.28|0.0|-2.0|-23.5|2.0|5.0|-2.0|-1.9699999999999998
Varioussurfaces|Otegui J.|ARG|Right-Handed|1.1|Labuckas M.|ARG|Right-Handed|6.5|0.0|4.0|-23.5|6.0|8.0|-1.0|-5.4
hard|Galarneau A.|CAN|Right-Handed|2.38|Shelbayh A.|JOR|Left-Handed|1.53|0.0|4.0|69.0|2.0|-3.0|5.0|0.8499999999999999
hard|Lechno-Wasiutynski F.|POL|Right-Handed|1.84|Ianin N.|RUS|Right-Handed|1.83|0.0|-2.0|-23.5|2.0|5.0|-3.0|0.010000000000000009
hard|Berkieta T.|POL|Right-Handed|1.51|Kamrowski M.|POL|Right-Handed|2.35|1.0||23.5|-2.0|-5.0|-3.0|-0.8400000000000001
hard|Story J.|ITA|Right-Handed|1.21|Speziali F.|ITA|Right-Handed|3.94|1.0||23.5|-2.0|-5.0|-1.0|-2.73
hard|Tien L.|ITA|Left-Handed|1.26|Escobedo E.|MEX|Right-Handed|3.61|0.0|-11.0|-116.0|-3.0|3.0|-10.0|-2.3499999999999996
hard|Prechtel S.|DEU|Right-Handed|2.2|Beckley A.|ITA|Right-Handed|1.58|0.0|5.0|-23.5|1.0|2.0|5.0|0.6200000000000001
hard|Wu T.|ITA|Right-Handed|1.66|Trungelliti M.|ARG|Right-Handed|2.14|0.0|-7.0|85.0|3.0|10.0|-8.0|-0.4800000000000002
hard|Xu W.|CHN|Right-Handed|2.67|Castelnuovo L.|CHE|Left-Handed|1.41|1.0||23.5|-2.0|-5.0|-3.0|1.26
hard|Gentzsch T.|DEU|Right-Handed|2.22|Montes-De La Torre I.|ESP|Right-Handed|1.59|1.0||23.5|-2.0|-5.0|-1.0|0.6300000000000001
hard|Radulov I.|BGR|Right-Handed|1.38|Brosset S.|FRA|Left-Handed|2.76|0.0|-4.0|-23.5|2.0|5.0|-7.0|-1.38
hard|Sun F.|CHN|Right-Handed|1.51|Park U.|KOR|Right-Handed|2.4|0.0|1.0|-23.5|-2.0|-5.0|4.0|-0.8899999999999999
hard|Jones B.|ITA|Right-Handed|1.92|Massard L.|FRA|Right-Handed|1.78|1.0||23.5|-2.0|-5.0|7.0|0.1399999999999999
hard|Braynin A.|UKR|Right-Handed|1.43|Smoliner T.|AUT|Right-Handed|2.6|0.0|6.0|-23.5|2.0|5.0|3.0|-1.1700000000000002
hard|Beloborodko I.|UKR|Right-Handed|1.84|Krajci M.|SVK|Right-Handed|1.84|0.0|4.0|-23.5|2.0|5.0|4.0|0.0
hard|Brosset S.|FRA|Left-Handed|2.76|Radulov I.|BGR|Right-Handed|1.38|1.0||23.5|-2.0|-5.0|7.0|1.38
hard|Jordan P.|ITA|Right-Handed|1.85|Wallin O.|SWE|Right-Handed|1.84|1.0||23.5|-2.0|-5.0|-2.0|0.010000000000000009
hard|Buse I.|PER|Right-Handed|1.15|Alcala Gurri M.|ESP|Right-Handed|4.77|0.0|-1.0|-23.5|2.0|5.0|-1.0|-3.6199999999999997
hard|Gil Garcia A.|LUX|Right-Handed|3.33|Tammaro M.|ITA|Right-Handed|1.27|1.0||23.5|-2.0|-5.0|0.0|2.06
hard|Okonkwo O.|ITA|Right-Handed|6.63|Gulin S.|RUS|Right-Handed|1.07|1.0||23.5|-2.0|-5.0|3.0|5.56
hard|Compagnucci T.|ITA|Right-Handed|1.07|Krapivin M.|RUS|Right-Handed|6.58|0.0|1.0|-23.5|2.0|5.0|0.0|-5.51
hard|Papac T.|AUS|Right-Handed|3.75|Watt J.|NZL|Right-Handed|1.25|1.0||23.5|-4.0|3.0|5.0|2.5
hard|Gengel M.|CZE|Right-Handed|4.88|Angelini L.|ITA|Right-Handed|1.14|0.0|7.0|-23.5|3.0|2.0|10.0|3.74
hard|Alimli M.|FRA|Right-Handed|2.87|Brunclik P.|CZE|Left-Handed|1.35|1.0||23.5|-2.0|-5.0|3.0|1.52
hard|Ivanov S.|RUS|Right-Handed|5.49|Tiurnev E.|RUS|Right-Handed|1.1|1.0||174.5|-2.0|-5.0|-8.0|4.390000000000001
indoors|Medjedovic H.|SRB|Right-Handed|2.28|Gojo B.|HRV|Right-Handed|1.58|0.0|-6.0|-136.0|-11.0|-8.0|-5.0|0.6999999999999997
