Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
indoors|Canter A.|FRA|Right-Handed|Marin N.|ARG|Right-Handed|0.0|9.0|118.0|-2.0|1.0|5.0|-4.15
Varioussurfaces|Schubert H.|CHL|Right-Handed|Johansson O.|SWE|Right-Handed|1.0||-118.0|2.0|-1.0|-1.0|1.5699999999999998
hard|Sandgren T.|ARG|Right-Handed|Kukushkin M.|KAZ|Right-Handed|1.0||161.0|16.0|5.0|-3.0|-0.3600000000000001
clay|Nardi L.|ITA|Right-Handed|Llamas Ruiz P.|ESP|Right-Handed|1.0||156.0|2.0|-1.0|0.0|0.41999999999999993
clay|Palan D.|CZE|Right-Handed|Isomura K.|JPN|Right-Handed|0.0|3.0|118.0|-2.0|1.0|2.0|-4.48
clay|Shick B.|ARG|Right-Handed|Smith K.|FRA|Right-Handed|1.0||-118.0|-14.0|-14.0|-6.0|1.53
clay|Fognini F.|ITA|Right-Handed|Ofner S.|AUT|Right-Handed|1.0||-66.0|-2.0|-13.0|9.0|-0.5400000000000003
clay|Juhas K.|SRB|Right-Handed|Pavlovic L.|FRA|Right-Handed|1.0||-118.0|2.0|-1.0|-1.0|-0.32999999999999985
indoors|Marin N.|ARG|Right-Handed|Canter A.|FRA|Right-Handed|1.0||-118.0|2.0|-1.0|-5.0|4.15
clay|Fajta P.|HUN|Right-Handed|Aboian L.|ARG|Left-Handed|0.0|-4.0|118.0|-2.0|1.0|-4.0|-1.9000000000000001
clay|Passaro F.|ITA|Right-Handed|Rodriguez Taverna S.|ARG|Right-Handed|0.0|-3.0|212.0|-5.0|-6.0|-2.0|-0.8899999999999999
clay|Aboian L.|ARG|Left-Handed|Fajta P.|HUN|Right-Handed|1.0||-118.0|2.0|-1.0|4.0|1.9000000000000001
Varioussurfaces|Johansson O.|SWE|Right-Handed|Schubert H.|CHL|Right-Handed|0.0|-3.0|118.0|-2.0|1.0|1.0|-1.5699999999999998
clay|Ross G.|ARG|Right-Handed|Sinclair C.|FRA|Right-Handed|1.0||-118.0|-3.0|-4.0|-4.0|1.46
clay|Sekulic P.|AUS|Right-Handed|Sinha N.|IND|Right-Handed|0.0|-4.0|118.0|9.0|7.0|-5.0|-4.5200000000000005
clay|Oliveira G.|VEN|Left-Handed|Bertola R.|CHE|Right-Handed|0.0|4.0|118.0|0.0|1.0|4.0|-2.71
clay|Nesterov P.|BGR|Right-Handed|Gima S.|ROU|Left-Handed|1.0||-118.0|2.0|-1.0|-1.0|0.29000000000000004
clay|Potenza L.|ITA|Right-Handed|Barrena A.|ARG|Right-Handed|0.0|2.0|118.0|-2.0|1.0|3.0|1.06
clay|Alcaraz C.|ESP|Right-Handed|Shapovalov D.|CAN|Left-Handed|0.0|-5.0|5605.0|-3.0|0.0|-4.0|-10.29
clay|Shapovalov D.|CAN|Left-Handed|Alcaraz C.|ESP|Right-Handed|1.0||-5605.0|3.0|0.0|4.0|10.29
clay|Smith K.|FRA|Right-Handed|Shick B.|ARG|Right-Handed|0.0|5.0|118.0|14.0|14.0|6.0|-1.53
clay|Juarez F.|ITA|Right-Handed|Royer V.|FRA|Right-Handed|0.0|4.0|118.0|-6.0|-3.0|3.0|1.13
clay|Dellien M.|BOL|Right-Handed|Paulson A.|CZE|Right-Handed|1.0||-118.0|2.0|-1.0|4.0|0.28
clay|Tsitsipas S.|GRC|Right-Handed|Schwartzman D.|ARG|Right-Handed|0.0|-5.0|4115.0|25.0|23.0|-6.0|-6.34
hard|Escoffier A.|FRA|Right-Handed|Kwiatkowski T.|ARG|Right-Handed|0.0|2.0|118.0|-4.0|-3.0|3.0|-0.53
clay|Parker S.|ARG|Right-Handed|Neumayer L.|AUT|Right-Handed|1.0||340.0|2.0|-1.0|6.0|1.42
Varioussurfaces|Sigsgaard C.|DNK|Right-Handed|Heinonen A.|SWE|Right-Handed|0.0|4.0|118.0|-2.0|1.0|6.0|-1.5699999999999998
clay|Nagal S.|IND|Right-Handed|Krutykh O.|UKR|Right-Handed|0.0|4.0|-257.0|-10.0|-6.0|3.0|0.0
clay|Kimhi O.|ISR|Right-Handed|Ellis B.|AUS|Right-Handed|0.0|-6.0|118.0|-2.0|1.0|-4.0|1.4499999999999997
indoors|Walters M.|FRA|Right-Handed|Murphy B.|ARG|Right-Handed|0.0|5.0|118.0|-2.0|1.0|2.0|-4.15
clay|Tabur C.|FRA|Right-Handed|Hoang A.|FRA|Right-Handed|1.0||-113.0|-6.0|-13.0|-4.0|-0.5800000000000001
clay|Silva F.|PRT|Left-Handed|Olivo R.|ARG|Right-Handed|0.0|-3.0|-140.0|1.0|-2.0|-3.0|-0.55
clay|Djokovic N.|SRB|Right-Handed|Davidovich Fokina A.|ESP|Right-Handed|0.0|11.0|4840.0|0.0|4.0|12.0|-5.32
hard|Kukushkin M.|KAZ|Right-Handed|Sandgren T.|ARG|Right-Handed|0.0|3.0|-161.0|-16.0|-5.0|3.0|0.3600000000000001
clay|Oliel Y.|ISR|Left-Handed|Sanchez Jover C.|ESP|Left-Handed|1.0||-355.0|1.0|3.0|0.0|0.44000000000000017
clay|Pawelski M.|POL|Right-Handed|Midon L.|ARG|Right-Handed|0.0|1.0|118.0|-2.0|1.0|-1.0|0.9700000000000002
clay|Rublev A.|RUS|Right-Handed|Sonego L.|ITA|Right-Handed|1.0||3345.0|-6.0|-3.0|-3.0|-2.3200000000000003
clay|Llamas Ruiz P.|ESP|Right-Handed|Nardi L.|ITA|Right-Handed|0.0|1.0|-156.0|-2.0|1.0|0.0|-0.41999999999999993
clay|Gulin S.|RUS|Right-Handed|Merida Aguilar D.|ESP|Right-Handed|1.0||-118.0|2.0|-1.0|2.0|1.2300000000000002
clay|Mu T.|CHN|Right-Handed|Coulibaly E.|CIV|Left-Handed|1.0||-118.0|-2.0|-5.0|2.0|4.630000000000001
Varioussurfaces|Bolin M.|SWE|Right-Handed|Tutu M.|FRA|Right-Handed|1.0||-118.0|2.0|-1.0|-9.0|1.5699999999999998
indoors|Sanghera T.|ARG|Right-Handed|Keegan R.|IRL|Right-Handed|1.0||-118.0|4.0|-2.0|6.0|-4.4
clay|Moriya H.|JPN|Right-Handed|Takahashi Y.|JPN|Right-Handed|0.0|6.0|-1.0|-3.0|-2.0|7.0|-1.19
clay|Lama G.|CHL|Right-Handed|Kachmazov A.|RUS|Right-Handed|1.0||158.0|5.0|-5.0|9.0|0.6799999999999999
indoors|Keegan R.|IRL|Right-Handed|Sanghera T.|ARG|Right-Handed|0.0|-10.0|118.0|-4.0|2.0|-6.0|4.4
clay|Taguchi R.|JPN|Right-Handed|Ferguson C.|AUS|Right-Handed|1.0||-118.0|2.0|-1.0|-1.0|-1.8599999999999999
clay|Musetti L.|ITA|Right-Handed|Norrie C.|ARG|Left-Handed|0.0|-4.0|-525.0|-7.0|-3.0|-6.0|-1.0499999999999998
clay|Wiskandt M.|DEU|Right-Handed|Lambling R.|FRA|Right-Handed|1.0||-118.0|2.0|-1.0|-2.0|-0.08999999999999986
clay|Serdarusic N.|HRV|Right-Handed|Burruchaga R.|ARG|Right-Handed|1.0||-306.0|8.0|6.0|5.0|-0.6699999999999999
clay|Pucinelli De Almeida M.|BRA|Right-Handed|Comesana F.|ARG|Right-Handed|1.0||-118.0|2.0|-1.0|0.0|-0.22999999999999998
clay|Schachter N.|FRA|Right-Handed|Catry R.|FRA|Right-Handed|0.0|3.0|118.0|-2.0|1.0|3.0|-0.33999999999999986
Varioussurfaces|Hjorth P.|DNK|Right-Handed|Theilgaard G.|DNK|Right-Handed|0.0|4.0|118.0|-2.0|1.0|0.0|-1.4499999999999997
clay|Caruso A.|ITA|Right-Handed|Bax F.|FRA|Right-Handed|1.0||-118.0|2.0|-1.0|0.0|5.13
clay|Varillas J.|PER|Right-Handed|Hurkacz H.|POL|Right-Handed|0.0|2.0|-2054.0|-3.0|-11.0|1.0|1.6700000000000002
clay|Kokkinakis T.|AUS|Right-Handed|Khachanov K.|RUS|Right-Handed|1.0||-2358.0|-3.0|-5.0|0.0|2.58
hard|Kwiatkowski T.|ARG|Right-Handed|Escoffier A.|FRA|Right-Handed|1.0||-118.0|4.0|3.0|-3.0|0.53
clay|Ferguson C.|AUS|Right-Handed|Taguchi R.|JPN|Right-Handed|0.0|6.0|118.0|-2.0|1.0|1.0|1.8599999999999999
clay|Guillen Meza A.|ECU|Right-Handed|Drinic M.|SRB|Right-Handed|0.0|-5.0|118.0|2.0|0.0|-5.0|-1.9200000000000002
clay|Davidovich Fokina A.|ESP|Right-Handed|Djokovic N.|SRB|Right-Handed|1.0||-4840.0|0.0|-4.0|-12.0|5.32
hard|Lajal M.|EST|Right-Handed|Dougaz A.|TUN|Left-Handed|0.0|-8.0|118.0|-3.0|-3.0|-6.0|-1.0699999999999998
Varioussurfaces|Gostincar D.|SVN|Right-Handed|Sonesson Lidholt O.|SWE|Right-Handed|1.0||-118.0|2.0|-1.0|6.0|0.72
clay|Angele J.|FRA|Right-Handed|Anthrop J.|ARG|Right-Handed|0.0|4.0|118.0|14.0|22.0|4.0|-1.53
clay|Sinclair C.|FRA|Right-Handed|Aguilar J.|CAN|Right-Handed|0.0|3.0|210.0|22.0|20.0|4.0|-0.6300000000000001
clay|Merida Aguilar D.|ESP|Right-Handed|Gulin S.|RUS|Right-Handed|0.0|1.0|118.0|-2.0|1.0|-2.0|-1.2300000000000002
clay|Midon L.|ARG|Right-Handed|Pawelski M.|POL|Right-Handed|1.0||-118.0|2.0|-1.0|1.0|-0.9700000000000002
clay|Gobat A.|FRA|Right-Handed|Musitelli F.|FRA|Right-Handed|0.0|-1.0|118.0|-2.0|1.0|-2.0|-1.53
clay|Drinic M.|SRB|Right-Handed|Guillen Meza A.|ECU|Right-Handed|1.0||-118.0|-2.0|0.0|5.0|1.9200000000000002
clay|Musitelli F.|FRA|Right-Handed|Gobat A.|FRA|Right-Handed|1.0||-118.0|2.0|-1.0|2.0|1.53
clay|Pavlovic L.|FRA|Right-Handed|Juhas K.|SRB|Right-Handed|0.0|3.0|118.0|-2.0|1.0|1.0|0.32999999999999985
clay|M Rifki F.|IDN|Right-Handed|Jung J.|FRA|Right-Handed|1.0||-123.0|10.0|4.0|-10.0|3.6000000000000005
clay|Strombachs R.|LVA|Right-Handed|Kotov P.|RUS|Right-Handed|1.0||-230.0|-8.0|0.0|-1.0|2.88
clay|Poullain L.|FRA|Right-Handed|Bourgue M.|FRA|Right-Handed|0.0|-1.0|112.0|-6.0|-3.0|-2.0|0.6799999999999999
indoors|Wai O.|FRA|Right-Handed|Cowley R.|ARG|Right-Handed|0.0|0.0|118.0|-2.0|1.0|4.0|-1.46
clay|Comesana F.|ARG|Right-Handed|Pucinelli De Almeida M.|BRA|Right-Handed|0.0|0.0|118.0|-2.0|1.0|0.0|0.22999999999999998
hard|Zhukayev B.|KAZ|Right-Handed|Kukushkin M.|KAZ|Right-Handed|0.0|-11.0|-88.0|5.0|2.0|-13.0|0.7799999999999998
clay|Vishwakarma S.|IND|Left-Handed|Bradshaw J.|AUS|Right-Handed|0.0|7.0|118.0|-5.0|7.0|8.0|0.4900000000000002
Varioussurfaces|Theilgaard G.|DNK|Right-Handed|Hjorth P.|DNK|Right-Handed|1.0||-118.0|2.0|-1.0|0.0|1.4499999999999997
Varioussurfaces|Sonesson Lidholt O.|SWE|Right-Handed|Gostincar D.|SVN|Right-Handed|0.0|-9.0|118.0|-2.0|1.0|-6.0|-0.72
clay|Hardt N.|ARG|Right-Handed|Gakhov I.|RUS|Left-Handed|1.0||61.0|4.0|-8.0|-4.0|0.6899999999999997
clay|Takahashi Y.|JPN|Right-Handed|Moriya H.|JPN|Right-Handed|1.0||1.0|3.0|2.0|-7.0|1.19
indoors|Cowley R.|ARG|Right-Handed|Wai O.|FRA|Right-Handed|1.0||-118.0|2.0|-1.0|-4.0|1.46
clay|Ofner S.|AUT|Right-Handed|Fognini F.|ITA|Right-Handed|0.0|-10.0|66.0|2.0|13.0|-9.0|0.5400000000000003
clay|Rodriguez Taverna S.|ARG|Right-Handed|Passaro F.|ITA|Right-Handed|1.0||-212.0|5.0|6.0|2.0|0.8899999999999999
clay|Hoang A.|FRA|Right-Handed|Tabur C.|FRA|Right-Handed|0.0|4.0|113.0|6.0|13.0|4.0|0.5800000000000001
clay|Aguilar J.|CAN|Right-Handed|Sinclair C.|FRA|Right-Handed|1.0||-210.0|-22.0|-20.0|-4.0|0.6300000000000001
clay|Bertola R.|CHE|Right-Handed|Oliveira G.|VEN|Left-Handed|1.0||-118.0|0.0|-1.0|-4.0|2.71
Varioussurfaces|Iamachkine P.|PER|Right-Handed|Stavrakas A.|GRC|Right-Handed|0.0|10.0|118.0|-2.0|1.0|3.0|-4.15
clay|Jung J.|FRA|Right-Handed|M Rifki F.|IDN|Right-Handed|0.0|11.0|123.0|-10.0|-4.0|10.0|-3.6000000000000005
clay|Sonego L.|ITA|Right-Handed|Rublev A.|RUS|Right-Handed|0.0|0.0|-3345.0|6.0|3.0|3.0|2.3200000000000003
clay|Olivo R.|ARG|Right-Handed|Silva F.|PRT|Left-Handed|1.0||140.0|-1.0|2.0|3.0|0.55
clay|Sultanov K.|UZB|Right-Handed|Fanselow S.|DEU|Right-Handed|1.0||-118.0|3.0|-5.0|-7.0|-0.41000000000000014
indoors|Monday J.|FRA|Left-Handed|Quayle D.|ARG|Right-Handed|0.0|-1.0|118.0|-2.0|1.0|-2.0|-4.15
clay|Bourgue M.|FRA|Right-Handed|Poullain L.|FRA|Right-Handed|1.0||-112.0|6.0|3.0|2.0|-0.6799999999999999
Varioussurfaces|Shalmi C.|DNK|Right-Handed|Poulsen O.|DNK|Right-Handed|1.0||-118.0|2.0|-1.0|-6.0|1.4499999999999997
clay|Bobrov B.|RUS|Right-Handed|Nedic A.|ARG|Right-Handed|0.0|7.0|118.0|-5.0|1.0|7.0|1.06
Varioussurfaces|Tutu M.|FRA|Right-Handed|Bolin M.|SWE|Right-Handed|0.0|13.0|118.0|-2.0|1.0|9.0|-1.5699999999999998
clay|Gautier A.|FRA|Right-Handed|Cozbinov A.|FRA|Right-Handed|1.0||-118.0|-2.0|13.0|-2.0|-1.0
clay|Sanchez Jover C.|ESP|Left-Handed|Oliel Y.|ISR|Left-Handed|0.0|0.0|355.0|-1.0|-3.0|0.0|-0.44000000000000017
clay|Paulson A.|CZE|Right-Handed|Dellien M.|BOL|Right-Handed|0.0|-7.0|118.0|-2.0|1.0|-4.0|-0.28
Varioussurfaces|Stavrakas A.|GRC|Right-Handed|Iamachkine P.|PER|Right-Handed|1.0||-118.0|2.0|-1.0|-3.0|4.15
clay|Fanselow S.|DEU|Right-Handed|Sultanov K.|UZB|Right-Handed|0.0|6.0|118.0|-3.0|5.0|7.0|0.41000000000000014
clay|Isomura K.|JPN|Right-Handed|Palan D.|CZE|Right-Handed|1.0||-118.0|2.0|-1.0|-2.0|4.48
clay|Nedic A.|ARG|Right-Handed|Bobrov B.|RUS|Right-Handed|1.0||-118.0|5.0|-1.0|-7.0|-1.06
clay|Ellis B.|AUS|Right-Handed|Kimhi O.|ISR|Right-Handed|1.0||-118.0|2.0|-1.0|4.0|-1.4499999999999997
clay|Burruchaga R.|ARG|Right-Handed|Serdarusic N.|HRV|Right-Handed|0.0|-7.0|306.0|-8.0|-6.0|-5.0|0.6699999999999999
indoors|Murphy B.|ARG|Right-Handed|Walters M.|FRA|Right-Handed|1.0||-118.0|2.0|-1.0|-2.0|4.15
clay|Villanueva G.|ARG|Right-Handed|Boscardin Dias P.|BRA|Right-Handed|1.0||-297.0|-3.0|-5.0|8.0|1.15
hard|Kukushkin M.|KAZ|Right-Handed|Zhukayev B.|KAZ|Right-Handed|1.0||88.0|-5.0|-2.0|13.0|-0.7799999999999998
clay|Anthrop J.|ARG|Right-Handed|Angele J.|FRA|Right-Handed|1.0||-118.0|-14.0|-22.0|-4.0|1.53
clay|Royer V.|FRA|Right-Handed|Juarez F.|ITA|Right-Handed|1.0||-118.0|6.0|3.0|-3.0|-1.13
indoors|Quayle D.|ARG|Right-Handed|Monday J.|FRA|Left-Handed|1.0||-118.0|2.0|-1.0|2.0|4.15
clay|Erel Y.|TUR|Left-Handed|Barki J.|IDN|Right-Handed|1.0||-118.0|2.0|-1.0|-1.0|-3.5
clay|Khachanov K.|RUS|Right-Handed|Kokkinakis T.|AUS|Right-Handed|0.0|-1.0|2358.0|3.0|5.0|0.0|-2.58
clay|Schwartzman D.|ARG|Right-Handed|Tsitsipas S.|GRC|Right-Handed|1.0||-4115.0|-25.0|-23.0|6.0|6.34
clay|Sinha N.|IND|Right-Handed|Sekulic P.|AUS|Right-Handed|1.0||-118.0|-9.0|-7.0|5.0|4.5200000000000005
clay|Moller E.|DNK|Right-Handed|Ivanov S.|BGR|Right-Handed|0.0|-4.0|118.0|-2.0|1.0|-3.0|-0.15999999999999992
clay|Bax F.|FRA|Right-Handed|Caruso A.|ITA|Right-Handed|0.0|3.0|118.0|-2.0|1.0|0.0|-5.13
clay|Barki J.|IDN|Right-Handed|Erel Y.|TUR|Left-Handed|0.0|0.0|118.0|-2.0|1.0|1.0|3.5
Varioussurfaces|Heinonen A.|SWE|Right-Handed|Sigsgaard C.|DNK|Right-Handed|1.0||-118.0|2.0|-1.0|-6.0|1.5699999999999998
clay|Hurkacz H.|POL|Right-Handed|Varillas J.|PER|Right-Handed|1.0||2054.0|3.0|11.0|-1.0|-1.6700000000000002
Varioussurfaces|Nouchakis G.|GRC|Right-Handed|Perera M.|ARG|Right-Handed|0.0|0.0|118.0|-2.0|1.0|5.0|-1.2000000000000002
Varioussurfaces|Poulsen O.|DNK|Right-Handed|Shalmi C.|DNK|Right-Handed|0.0|2.0|118.0|-2.0|1.0|6.0|-1.4499999999999997
clay|Catry R.|FRA|Right-Handed|Schachter N.|FRA|Right-Handed|1.0||-118.0|2.0|-1.0|-3.0|0.33999999999999986
clay|Cozbinov A.|FRA|Right-Handed|Gautier A.|FRA|Right-Handed|0.0|0.0|118.0|2.0|-13.0|2.0|1.0
hard|Galarneau A.|CAN|Right-Handed|Walton A.|AUS|Right-Handed|1.0||-256.0|3.0|-5.0|0.0|-0.17999999999999994
clay|Cretu C.|ROU|Right-Handed|Papoe R.|ROU|Right-Handed|1.0||-118.0|2.0|-1.0|1.0|-1.9
clay|Ivanov S.|BGR|Right-Handed|Moller E.|DNK|Right-Handed|1.0||-118.0|2.0|-1.0|3.0|0.15999999999999992
clay|Krutykh O.|UKR|Right-Handed|Nagal S.|IND|Right-Handed|1.0||257.0|10.0|6.0|-3.0|0.0
clay|Kachmazov A.|RUS|Right-Handed|Lama G.|CHL|Right-Handed|0.0|-10.0|-158.0|-5.0|5.0|-9.0|-0.6799999999999999
clay|Sinclair C.|FRA|Right-Handed|Ross G.|ARG|Right-Handed|0.0|2.0|118.0|3.0|4.0|4.0|-1.46
clay|Norrie C.|ARG|Left-Handed|Musetti L.|ITA|Right-Handed|1.0||525.0|7.0|3.0|6.0|1.0499999999999998
Varioussurfaces|Perera M.|ARG|Right-Handed|Nouchakis G.|GRC|Right-Handed|1.0||-118.0|2.0|-1.0|-5.0|1.2000000000000002
clay|Boscardin Dias P.|BRA|Right-Handed|Villanueva G.|ARG|Right-Handed|0.0|-7.0|297.0|3.0|5.0|-8.0|-1.15
clay|Handel T.|DEU|Right-Handed|Damm M.|ARG|Left-Handed|0.0|5.0|118.0|-2.0|1.0|7.0|1.21
clay|Barrena A.|ARG|Right-Handed|Potenza L.|ITA|Right-Handed|1.0||-118.0|2.0|-1.0|-3.0|-1.06
clay|Lambling R.|FRA|Right-Handed|Wiskandt M.|DEU|Right-Handed|0.0|1.0|118.0|-2.0|1.0|2.0|0.08999999999999986
clay|Gima S.|ROU|Left-Handed|Nesterov P.|BGR|Right-Handed|0.0|2.0|118.0|-2.0|1.0|1.0|-0.29000000000000004
clay|Gakhov I.|RUS|Left-Handed|Hardt N.|ARG|Right-Handed|0.0|3.0|-61.0|-4.0|8.0|4.0|-0.6899999999999997
hard|Dougaz A.|TUN|Left-Handed|Lajal M.|EST|Right-Handed|1.0||-118.0|3.0|3.0|6.0|1.0699999999999998
clay|Kotov P.|RUS|Right-Handed|Strombachs R.|LVA|Right-Handed|0.0|2.0|230.0|8.0|0.0|1.0|-2.88
clay|Damm M.|ARG|Left-Handed|Handel T.|DEU|Right-Handed|1.0||-118.0|2.0|-1.0|-7.0|-1.21
clay|Papoe R.|ROU|Right-Handed|Cretu C.|ROU|Right-Handed|0.0|-2.0|118.0|-2.0|1.0|-1.0|1.9
clay|Neumayer L.|AUT|Right-Handed|Parker S.|ARG|Right-Handed|0.0|-4.0|-340.0|-2.0|1.0|-6.0|-1.42
clay|Coulibaly E.|CIV|Left-Handed|Mu T.|CHN|Right-Handed|0.0|-4.0|118.0|2.0|5.0|-2.0|-4.630000000000001
clay|Bradshaw J.|AUS|Right-Handed|Vishwakarma S.|IND|Left-Handed|1.0||-118.0|5.0|-7.0|-8.0|-0.4900000000000002
hard|Walton A.|AUS|Right-Handed|Galarneau A.|CAN|Right-Handed|0.0|0.0|256.0|-3.0|5.0|0.0|0.17999999999999994
