Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
hard|Kelo P.|SVK|Right-Handed|2.05|Pilipovic A.|ITA|Right-Handed|1.63|0.0|3.0|-43.0|-2.0|0.0|3.0|0.41999999999999993
clay|Perfetti N.|ITA|Right-Handed|1.84|Vulpitta G.|ITA|Right-Handed|1.84|1.0||43.0|2.0|0.0|4.0|0.0
clay|Jones M.|ITA|Right-Handed|1.04|Papagno S.|ITA|Right-Handed|8.57|0.0|6.0|-43.0|-2.0|0.0|2.0|-7.53
clay|Perez Contri S.|ESP|Left-Handed|1.35|Bonsach Ganley K.|DNK|Right-Handed|2.94|0.0|7.0|-43.0|-2.0|0.0|7.0|-1.5899999999999999
indoors|Peniston R.|ITA|Left-Handed|3.47|Stricker D.|CHE|Left-Handed|1.29|1.0||-398.0|0.0|0.0|6.0|2.18
indoors|Edmund K.|ITA|Right-Handed|2.89|Wolf J.|ITA|Right-Handed|1.38|0.0|5.0|-189.0|4.0|5.0|4.0|1.5100000000000002
clay|Guillen Meza A.|ECU|Right-Handed|1.12|Aguilar J.|CAN|Right-Handed|6.0|1.0||13.0|17.0|15.0|-4.0|-4.88
clay|Slavic N.|SWE|Right-Handed|2.29|Duran T.|TUR|Right-Handed|1.55|0.0|4.0|-43.0|-2.0|0.0|3.0|0.74
clay|Zeitune M.|ARG|Right-Handed|3.36|Del Pino M.|ARG|Left-Handed|1.27|1.0||43.0|2.0|0.0|2.0|2.09
clay|Carnevalle L.|ARG|Right-Handed|6.83|Silva F.|PRT|Left-Handed|1.07|1.0||67.0|3.0|5.0|-7.0|5.76
Varioussurfaces|Cohen D.|ITA|Right-Handed|2.75|Bernard J.|ITA|Right-Handed|1.4|1.0||43.0|2.0|0.0|-1.0|1.35
clay|Saar A.|SWE|Right-Handed|5.98|Shah A.|IND|Right-Handed|1.1|1.0||43.0|2.0|0.0|5.0|4.880000000000001
clay|Ilkel C.|TUR|Right-Handed|3.05|Serdarusic N.|HRV|Right-Handed|1.34|0.0|1.0|-49.0|-3.0|-8.0|2.0|1.7099999999999997
hard|Bynoe E.|ITA|Right-Handed|2.05|Kountourakis I.|GRC|Right-Handed|1.66|1.0||43.0|2.0|0.0|4.0|0.3899999999999999
clay|Mukund S.|IND|Right-Handed|1.26|Barki J.|IDN|Right-Handed|3.46|1.0||-91.0|3.0|2.0|3.0|-2.2
hard|Sarkar R.|IND|Right-Handed|1.31|Al-Saedi A.|IRQ|Right-Handed|3.11|0.0|-4.0|-43.0|-2.0|0.0|-11.0|-1.7999999999999998
hard|Lakshmanan A.|IND|Right-Handed|4.82|Hornung G.|HUN|Right-Handed|1.13|1.0||43.0|2.0|0.0|4.0|3.6900000000000004
hard|Filar K.|POL|Right-Handed|2.05|Volpi G.|ITA|Right-Handed|1.63|0.0|-4.0|-43.0|-2.0|0.0|-2.0|0.41999999999999993
hard|Liu S.|CHN|Right-Handed|3.67|Han X.|CHN|Right-Handed|1.22|1.0||43.0|2.0|0.0|4.0|2.45
clay|Iannaccone F.|ITA|Right-Handed|1.08|Reitano S.|ITA|Right-Handed|6.73|0.0|-3.0|-43.0|-2.0|0.0|-2.0|-5.65
hard|Garcia Paez L.|ESP|Right-Handed|3.0|Bueno Gil A.|ESP|Right-Handed|1.3|0.0|-5.0|-43.0|-2.0|0.0|-6.0|1.7
hard|Albot R.|ITA|Right-Handed|1.54|Svrcina D.|CZE|Right-Handed|2.39|1.0||366.0|1.0|-3.0|13.0|-0.8500000000000001
hard|Prabodh S.|IND|Right-Handed|1.27|Elia J.|AUS|Right-Handed|3.24|1.0||43.0|4.0|5.0|7.0|-1.9700000000000002
clay|Chepelev A.|RUS|Left-Handed|4.99|Fiorentini A.|ITA|Right-Handed|1.13|1.0||43.0|2.0|0.0|3.0|3.8600000000000003
clay|Overmyer K.|ITA|Right-Handed|8.98|Piraino G.|ITA|Left-Handed|1.04|1.0||43.0|2.0|0.0|0.0|7.94
clay|Lehmann N.|ARG|Left-Handed|4.89|Egea F.|ARG|Right-Handed|1.66|1.0||43.0|2.0|0.0|-3.0|3.2299999999999995
hard|Malakhovich M.|BLR|Right-Handed|1.03|Paryab P.|IRN|Right-Handed|7.5|0.0|0.0|-43.0|-2.0|0.0|5.0|-6.47
Varioussurfaces|Krishna R.|IND|Right-Handed|4.5|Ventre A.|BRA|Right-Handed|1.17|0.0|-19.0|-43.0|-2.0|0.0|-18.0|3.33
Varioussurfaces|Lee C.|ITA|Right-Handed|3.4|Rajski M.|POL|Right-Handed|1.3|1.0||43.0|-3.0|-10.0|-14.0|2.0999999999999996
indoors|Stricker D.|CHE|Left-Handed|1.29|Peniston R.|ITA|Left-Handed|3.47|0.0|-6.0|398.0|0.0|0.0|-6.0|-2.18
clay|Barton H.|CZE|Right-Handed|2.3|Den Ouden G.|NLD|Right-Handed|1.57|0.0|0.0|-43.0|-2.0|0.0|-2.0|0.7299999999999998
indoors|Marie J.|FRA|Right-Handed|3.4|Basavareddy N.|ITA|Right-Handed|1.3|1.0||43.0|1.0|2.0|13.0|2.0999999999999996
hard|Paryab P.|IRN|Right-Handed|7.5|Malakhovich M.|BLR|Right-Handed|1.03|1.0||43.0|2.0|0.0|-5.0|6.47
clay|Wang Q.|CHN|Right-Handed|5.29|Agarwal R.|IND|Right-Handed|1.12|1.0||43.0|4.0|8.0|-6.0|4.17
clay|Neumayer L.|AUT|Right-Handed|1.75|Ramos-Vinolas A.|ESP|Left-Handed|2.0|1.0||-720.0|1.0|-5.0|-15.0|-0.25
hard|Bresciani L.|ITA|Right-Handed|1.35|Dimitrijevic L.|SRB|Right-Handed|2.85|0.0|5.0|-43.0|-2.0|0.0|5.0|-1.5
clay|Cretu C.|ROU|Right-Handed|1.77|Sanchez Izquierdo N.|ESP|Right-Handed|1.96|0.0|-1.0|-43.0|-2.0|-2.0|-2.0|-0.18999999999999995
hard|Hausberger G.|AUT|Left-Handed|1.35|Dell'elba V.|ITA|Right-Handed|2.85|0.0|-6.0|-43.0|-2.0|0.0|-3.0|-1.5
hard|Asghari O.|IRN|Right-Handed|2.3|Talavar Y.|IRN|Right-Handed|1.5|1.0||43.0|2.0|0.0|1.0|0.7999999999999998
hard|Cohen I.|ISR|Right-Handed|1.27|Van Herck L.|LUX|Right-Handed|3.28|1.0||43.0|2.0|0.0|-7.0|-2.01
clay|Michalski D.|POL|Right-Handed|1.01|Mishkin K.|RUS|Left-Handed|10.62|0.0|1.0|-43.0|0.0|-3.0|3.0|-9.61
clay|Torres J.|ARG|Right-Handed|1.4|Prado Angelo J.|BOL|Right-Handed|2.84|0.0|2.0|-43.0|-2.0|0.0|3.0|-1.44
hard|Sheldon M.|ITA|Right-Handed|1.46|Haviland R.|ITA|Right-Handed|2.64|0.0|-19.0|-43.0|-7.0|-5.0|-22.0|-1.1800000000000002
clay|Fiorentini A.|ITA|Right-Handed|1.13|Chepelev A.|RUS|Left-Handed|4.99|0.0|-3.0|-43.0|-2.0|0.0|-3.0|-3.8600000000000003
clay|Van Wyk K.|ITA|Right-Handed|1.02|Zhao R.|CHN|Right-Handed|9.25|0.0|1.0|-43.0|-2.0|0.0|3.0|-8.23
clay|Loge J.|BEL|Right-Handed|1.12|Rodriguez-Pace R.|VEN|Right-Handed|5.33|0.0|-15.0|-43.0|-2.0|0.0|-12.0|-4.21
clay|Moreno De Alboran N.|ITA|Right-Handed|1.5|Arnaboldi F.|ITA|Right-Handed|2.48|0.0|3.0|-43.0|1.0|0.0|3.0|-0.98
clay|Falabella L.|ARG|Left-Handed|2.1|Ribero F.|ARG|Right-Handed|1.66|0.0|-2.0|-43.0|-7.0|-5.0|1.0|0.44000000000000017
hard|Shimabukuro S.|JPN|Right-Handed|1.31|Bai Y.|CHN|Right-Handed|3.37|1.0||152.0|-5.0|-2.0|-8.0|-2.06
hard|Opelka R.|ITA|Right-Handed|1.17|Yevseyev D.|KAZ|Right-Handed|4.88|1.0||1779.0|27.0|22.0|-5.0|-3.71
clay|Dellien H.|BOL|Right-Handed|1.05|Pereira J.|BRA|Right-Handed|8.98|0.0|-2.0|88.0|1.0|0.0|-2.0|-7.930000000000001
clay|Negritu C.|DEU|Right-Handed|2.44|Berrettini J.|ITA|Right-Handed|1.52|0.0|2.0|212.0|-4.0|2.0|5.0|0.9199999999999999
hard|Valiev I.|RUS|Right-Handed|2.64|Hasson J.|ISR|Right-Handed|1.46|1.0||43.0|-4.0|-2.0|1.0|1.1800000000000002
hard|Kountourakis I.|GRC|Right-Handed|1.66|Bynoe E.|ITA|Right-Handed|2.05|0.0|-2.0|-43.0|-2.0|0.0|-4.0|-0.3899999999999999
clay|Martin T.|ITA|Right-Handed|1.16|Mencaglia S.|ITA|Right-Handed|4.49|0.0|13.0|-43.0|1.0|5.0|8.0|-3.33
clay|Heredia S.|COL|Right-Handed|17.55|Cerundolo J.|ARG|Left-Handed|1.01|1.0||43.0|9.0|0.0|-4.0|16.54
hard|Stidell F.|SWE|Right-Handed|7.45|Jordan P.|ITA|Right-Handed|1.05|1.0||43.0|2.0|0.0|0.0|6.4
hard|Makzoume Y.|SYR|Right-Handed|1.63|Singh J.|IND|Left-Handed|2.05|1.0||43.0|2.0|0.0|1.0|-0.41999999999999993
hard|Chen X.|CHN|Right-Handed|1.29|Hsu J.|ITA|Right-Handed|3.16|0.0|-10.0|-43.0|-3.0|3.0|-7.0|-1.87
hard|Sakellaridis D.|GRC|Right-Handed|1.63|Pankin S.|RUS|Right-Handed|2.05|1.0||43.0|2.0|0.0|-7.0|-0.41999999999999993
clay|Arnaboldi F.|ITA|Right-Handed|2.48|Moreno De Alboran N.|ITA|Right-Handed|1.5|1.0||43.0|-1.0|0.0|-3.0|0.98
clay|Kikuchi Y.|JPN|Right-Handed|1.18|Tomida Y.|JPN|Right-Handed|4.29|0.0|6.0|-43.0|-2.0|0.0|7.0|-3.1100000000000003
hard|Branger L.|FRA|Right-Handed|1.13|Inoue J.|JPN|Right-Handed|4.82|0.0|0.0|-43.0|-2.0|0.0|3.0|-3.6900000000000004
clay|Habib A.|ITA|Right-Handed|1.42|Hongyu Y.|CHN|Right-Handed|2.62|0.0|5.0|-43.0|-2.0|0.0|2.0|-1.2000000000000002
hard|Vasquez Gehrke A.|DEU|Right-Handed|1.46|Bowers T.|ITA|Right-Handed|2.64|0.0|-3.0|-43.0|-2.0|0.0|1.0|-1.1800000000000002
clay|Handel T.|DEU|Right-Handed|3.29|Forejtek J.|CZE|Right-Handed|1.3|0.0|4.0|136.0|4.0|3.0|4.0|1.99
hard|Sabaliauskas A.|LTU|Right-Handed|1.13|Bogo E.|BRA|Right-Handed|4.82|0.0|-7.0|-43.0|-2.0|0.0|-8.0|-3.6900000000000004
hard|Recek D.|CZE|Right-Handed|2.05|Michnev P.|CZE|Right-Handed|1.63|0.0|-8.0|-43.0|-7.0|-5.0|-6.0|0.41999999999999993
hard|Meduri A.|ITA|Right-Handed|1.11|Nedev D.|BGR|Right-Handed|5.2|0.0|-4.0|-43.0|-2.0|0.0|-1.0|-4.09
clay|Johns G.|ITA|Right-Handed|1.19|Turriziani Alvarez A.|ESP|Right-Handed|4.16|1.0||43.0|-5.0|-3.0|2.0|-2.97
hard|Moro Canas A.|ESP|Right-Handed|1.51|Zhukayev B.|KAZ|Right-Handed|2.47|1.0||53.0|2.0|0.0|0.0|-0.9600000000000002
clay|Olivieri G.|ARG|Right-Handed|1.72|Gakhov I.|RUS|Left-Handed|2.03|0.0|-3.0|-35.0|-7.0|-16.0|-1.0|-0.30999999999999983
clay|Parisca I.|VEN|Right-Handed|2.7|Sanchez Quilez A.|ESP|Right-Handed|1.4|1.0||43.0|2.0|0.0|0.0|1.3000000000000003
hard|Marosik N.|SVK|Right-Handed|7.8|Todorovic L.|SRB|Right-Handed|1.04|1.0||43.0|2.0|0.0|-2.0|6.76
hard|Elia J.|AUS|Right-Handed|3.24|Prabodh S.|IND|Right-Handed|1.27|0.0|-11.0|-43.0|-4.0|-5.0|-7.0|1.9700000000000002
Varioussurfaces|Craig C.|ITA|Right-Handed|1.05|Benson M.|ITA|Right-Handed|8.5|0.0|-1.0|-43.0|-2.0|0.0|-4.0|-7.45
hard|Vasser O.|ITA|Right-Handed|1.46|Kissell C.|ITA|Right-Handed|2.64|0.0|-8.0|-43.0|-2.0|0.0|-6.0|-1.1800000000000002
clay|Torres Fernandez B.|CHL|Right-Handed|1.69|Vergara Del Puerto M.|PRY|Right-Handed|2.02|0.0|-2.0|-43.0|-2.0|0.0|-3.0|-0.33000000000000007
clay|Rodriguez Rodriguez J.|COL|Right-Handed|5.62|Rodriguez Taverna S.|ARG|Right-Handed|1.13|1.0||-13.0|-5.0|-8.0|-5.0|4.49
clay|Capacci C.|ITA|Right-Handed|10.64|Caniato C.|ITA|Right-Handed|1.02|1.0||43.0|2.0|0.0|1.0|9.620000000000001
hard|Vukovic L.|CAN|Right-Handed|1.63|Schwarc D.|SVK|Right-Handed|2.05|1.0||43.0|2.0|0.0|1.0|-0.41999999999999993
hard|Baum S.|CZE|Left-Handed|1.81|Matuszewski M.|POL|Right-Handed|1.84|0.0|0.0|-43.0|-2.0|0.0|-2.0|-0.030000000000000027
clay|Ocleppo J.|ITA|Right-Handed|1.29|La Vela G.|ITA|Right-Handed|3.32|1.0||43.0|13.0|5.0|4.0|-2.03
clay|Barki J.|IDN|Right-Handed|3.46|Mukund S.|IND|Right-Handed|1.26|0.0|-4.0|91.0|-3.0|-2.0|-3.0|2.2
hard|Sim S.|KOR|Right-Handed|1.08|You D.|CHN|Right-Handed|6.1|0.0|6.0|-43.0|-2.0|0.0|7.0|-5.02
clay|Leite W.|BRA|Right-Handed|2.95|Ambrogi L.|ARG|Right-Handed|1.36|1.0||43.0|-3.0|-5.0|12.0|1.59
clay|Vergara Del Puerto M.|PRY|Right-Handed|2.02|Torres Fernandez B.|CHL|Right-Handed|1.69|1.0||43.0|2.0|0.0|3.0|0.33000000000000007
hard|Dimitrijevic L.|SRB|Right-Handed|2.85|Bresciani L.|ITA|Right-Handed|1.35|1.0||43.0|2.0|0.0|-5.0|1.5
clay|Rapagnetta D.|ITA|Right-Handed|2.92|Tabacco F.|ITA|Right-Handed|1.35|0.0|-4.0|-43.0|-2.0|0.0|-5.0|1.5699999999999998
clay|Loffhagen G.|ITA|Right-Handed|1.26|Catini N.|ITA|Right-Handed|3.51|1.0||-101.0|8.0|5.0|-3.0|-2.25
clay|Kicker N.|ARG|Right-Handed|1.01|Rodrigues L.|BRA|Right-Handed|10.33|0.0|8.0|23.0|-2.0|-5.0|7.0|-9.32
hard|Andersson G.|SWE|Right-Handed|7.8|Hoffmann M.|DEU|Right-Handed|1.04|1.0||43.0|2.0|0.0|-5.0|6.76
clay|Topo M.|DEU|Right-Handed|2.11|Vrbensky M.|CZE|Right-Handed|1.66|1.0||-66.0|12.0|3.0|-4.0|0.44999999999999996
Varioussurfaces|Djakouris A.|CYP|Right-Handed|1.17|Hill S.|ITA|Right-Handed|4.5|1.0||43.0|2.0|0.0|-3.0|-3.33
clay|Yamacita F.|BRA|Right-Handed|2.2|Hess S.|ARG|Right-Handed|1.59|0.0|6.0|-43.0|1.0|2.0|3.0|0.6100000000000001
hard|Yevseyev D.|KAZ|Right-Handed|4.88|Opelka R.|ITA|Right-Handed|1.17|0.0|4.0|-1779.0|-27.0|-22.0|5.0|3.71
clay|Den Ouden G.|NLD|Right-Handed|1.57|Barton H.|CZE|Right-Handed|2.3|1.0||43.0|2.0|0.0|2.0|-0.7299999999999998
clay|Serdarusic N.|HRV|Right-Handed|1.34|Ilkel C.|TUR|Right-Handed|3.05|1.0||49.0|3.0|8.0|-2.0|-1.7099999999999997
clay|Pavlovic L.|FRA|Right-Handed|2.22|Elias G.|PRT|Right-Handed|1.6|0.0|-10.0|-227.0|-1.0|0.0|-9.0|0.6200000000000001
hard|Zheng Z.|CHN|Right-Handed|2.2|Lu C.|ITA|Right-Handed|1.57|0.0|-1.0|-43.0|-2.0|0.0|2.0|0.6300000000000001
hard|Atmane T.|FRA|Left-Handed|1.46|Polmans M.|AUS|Right-Handed|2.64|0.0|-6.0|-206.0|-3.0|-5.0|-5.0|-1.1800000000000002
clay|De Dios F.|ARG|Right-Handed|3.45|De La Fuente S.|ARG|Right-Handed|1.27|1.0||43.0|2.0|0.0|-1.0|2.18
hard|Watanuki Y.|JPN|Right-Handed|1.64|Trungelliti M.|ARG|Right-Handed|2.22|1.0||375.0|-15.0|2.0|-8.0|-0.5800000000000003
hard|Shirokyi D.|UKR|Right-Handed|3.0|Neema A.|IND|Right-Handed|1.3|0.0|-2.0|-43.0|-2.0|0.0|-5.0|1.7
clay|Planinsek F.|SVN|Right-Handed|3.12|Travaglia S.|ITA|Right-Handed|1.34|1.0||87.0|-3.0|-2.0|-9.0|1.78
clay|Londero J.|ARG|Right-Handed|2.49|Dellien M.|BOL|Right-Handed|1.49|0.0|3.0|-43.0|-7.0|-3.0|5.0|1.0000000000000002
hard|Ajdukovic D.|HRV|Right-Handed|1.71|Jacquet K.|FRA|Right-Handed|2.07|0.0|2.0|-96.0|10.0|10.0|0.0|-0.3599999999999999
clay|Lorusso L.|ITA|Right-Handed|2.96|Rawat S.|IND|Right-Handed|1.34|1.0||43.0|7.0|8.0|-7.0|1.6199999999999999
hard|Malaszszak M.|DEU|Right-Handed|1.66|Ramskogler G.|AUT|Right-Handed|2.05|1.0||43.0|2.0|0.0|-5.0|-0.3899999999999999
hard|McDonald M.|ITA|Right-Handed|1.15|McCabe J.|AUS|Right-Handed|5.1|1.0||43.0|-2.0|-5.0|8.0|-3.9499999999999997
hard|Atabay A.|TUR|Right-Handed|1.3|Vlasceanu E.|ROU|Right-Handed|3.0|1.0||43.0|2.0|0.0|-7.0|-1.7
clay|Matsuoka H.|JPN|Right-Handed|1.92|Kawahashi Y.|JPN|Right-Handed|1.77|1.0||43.0|2.0|0.0|-7.0|0.1499999999999999
Varioussurfaces|Benson M.|ITA|Right-Handed|8.5|Craig C.|ITA|Right-Handed|1.05|1.0||43.0|2.0|0.0|4.0|7.45
clay|Ruehl T.|DEU|Right-Handed|2.62|Parker S.|ITA|Right-Handed|1.42|0.0|3.0|-43.0|-2.0|0.0|-1.0|1.2000000000000002
hard|Fiorentini A.|ITA|Right-Handed|2.05|Stepanian A.|ARG|Right-Handed|1.63|0.0|0.0|-43.0|-2.0|0.0|-1.0|0.41999999999999993
clay|Hongyu Y.|CHN|Right-Handed|2.62|Habib A.|ITA|Right-Handed|1.42|1.0||43.0|2.0|0.0|-2.0|1.2000000000000002
hard|Hasson J.|ISR|Right-Handed|1.46|Valiev I.|RUS|Right-Handed|2.64|0.0|2.0|-43.0|4.0|2.0|-1.0|-1.1800000000000002
hard|Park U.|KOR|Right-Handed|1.25|Xu W.|CHN|Right-Handed|3.49|0.0|7.0|-43.0|-2.0|0.0|0.0|-2.24
hard|Giraldi C.|ESP|Right-Handed|1.3|Ben Abdennibi S.|CHE|Right-Handed|3.0|1.0||43.0|2.0|0.0|-4.0|-1.7
hard|Polmans M.|AUS|Right-Handed|2.64|Atmane T.|FRA|Left-Handed|1.46|1.0||206.0|3.0|5.0|5.0|1.1800000000000002
clay|Maestrelli F.|ITA|Right-Handed|1.66|Martin Tiffon P.|ESP|Right-Handed|2.12|1.0||67.0|4.0|0.0|-4.0|-0.4600000000000002
hard|Sevilla I.|ESP|Right-Handed|1.3|Villoslada E.|FRA|Right-Handed|3.0|1.0||43.0|2.0|0.0|-6.0|-1.7
hard|Oliynykov N.|HRV|Right-Handed|1.84|Malaszszak M.|DEU|Right-Handed|1.81|1.0||43.0|2.0|0.0|-1.0|0.030000000000000027
hard|Stepanian A.|ARG|Right-Handed|1.63|Fiorentini A.|ITA|Right-Handed|2.05|1.0||43.0|2.0|0.0|1.0|-0.41999999999999993
clay|Wojcik J.|ITA|Right-Handed|5.56|Dzhavakian Y.|UKR|Right-Handed|1.1|1.0||43.0|2.0|0.0|-5.0|4.459999999999999
hard|Hellum Lilleengen L.|NOR|Right-Handed|1.66|Tyler J.|ITA|Right-Handed|2.04|0.0|-1.0|-43.0|-2.0|-3.0|-2.0|-0.3800000000000001
hard|Stojanovic B.|SRB|Right-Handed|2.85|Pampanin P.|ITA|Right-Handed|1.35|1.0||43.0|2.0|0.0|2.0|1.5
hard|Gojo B.|HRV|Right-Handed|2.09|Majchrzak K.|POL|Right-Handed|1.69|1.0||109.0|12.0|16.0|-2.0|0.3999999999999999
clay|Banti C.|ITA|Right-Handed|1.52|Mineo F.|ITA|Right-Handed|2.33|0.0|0.0|-43.0|-2.0|0.0|0.0|-0.81
Varioussurfaces|Terziev S.|BGR|Left-Handed|4.5|Rusher A.|ITA|Right-Handed|1.17|0.0|2.0|-43.0|-2.0|0.0|-1.0|3.33
clay|Escurra Isnardi H.|PRY|Right-Handed|6.01|Boscardin Dias P.|BRA|Right-Handed|1.09|0.0|5.0|-43.0|2.0|3.0|5.0|4.92
hard|Vlasceanu E.|ROU|Right-Handed|3.0|Atabay A.|TUR|Right-Handed|1.3|0.0|8.0|-43.0|-2.0|0.0|7.0|1.7
