Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Tokyo (Japan Open)|1.07|8.61|Fritz T.|USA|2013|86.0|193.0|right|26.0|Moriya H.|Japan|2007|65.0|168.0|right|33.0|hard|20221006
Tokyo (Japan Open)|1.07|8.68|Shapovalov D.|Canada|2013|75.0|185.0|left|25.0|Noguchi R.|Japan|2016|63.0|168.0|right|25.0|hard|20221006
Tokyo (Japan Open)|1.90|1.89|Coric B.|Croatia|2011|85.0|188.0|right|27.0|Nakashima B.|USA|2016|77.0|185.0|right|23.0|hard|20221006
Tokyo (Japan Open)|1.07|8.38|Kyrgios N.|Australia|2010|85.0|193.0|right|29.0|Majchrzak K.|Poland|2013|78.0|180.0|right|28.0|hard|20221006
Tokyo (Japan Open)|2.01|1.80|Kecmanovic M.|Serbia|2013|75.0|183.0|right|24.0|Evans D.|GreatBritain|2005|75.0|175.0|right|34.0|hard|20221006
Tokyo (Japan Open)|1.24|4.00|Tiafoe F.|USA|2013|86.0|188.0|right|26.0|Zapata Miralles B.|Spain|2012|82.0|183.0|right|27.0|hard|20221006
Astana|1.20|4.47|Medvedev D.|Russia|2011|83.0|198.0|right|28.0|Ruusuvuori E.|Finland|2014|79.0|188.0|right|25.0|indoors|20221006
Astana|1.09|7.51|Djokovic N.|Serbia|2003|80.0|187.0|right|37.0|Van De Zandschulp B.|Netherlands|2011|83.0|188.0|right|28.0|indoors|20221006
Astana|1.57|2.40|Hurkacz H.|Poland|2014|81.0|196.0|right|27.0|Bublik A.|Kazakhstan|2011|77.0|198.0|right|27.0|indoors|20221006
Astana|1.79|2.02|Khachanov K.|Russia|2011|87.0|198.0|right|28.0|Cilic M.|Croatia|2004|89.0|198.0|right|35.0|indoors|20221006
Parma challenger|1.56|2.34|Valkusz M.|Hungary|2015|75.0|183.0|right|26.0|Moroni G.|Italy|2012|81.0|185.0|right|26.0|clay|20221006
Parma challenger|2.23|1.61|Skatov T.|Kazakhstan|2016|73.0|173.0|right|23.0|Taberner C.|Spain|2013|78.0|183.0|right|27.0|clay|20221006
Parma challenger|1.67|2.12|Kopriva V.|CzechRepublic|2015|69.0|178.0|right|27.0|Kolar Z.|CzechRepublic|2013|76.0|185.0|right|27.0|clay|20221006
Parma challenger|1.18|4.58|Carballes Baena R.|Spain|2009|77.0|183.0|right|31.0|Zekic M.|Serbia|2003|79.0|185.0|right|36.0|clay|20221006
Mouilleron-Le-Captif challenger|1.76|1.99|Wolf J.|USA|2015|79.0|183.0|right|25.0|Sock J.|USA|2009|88.0|191.0|right|31.0|indoors|20221006
Mouilleron-Le-Captif challenger|1.19|4.42|Gaston H.|France|2015|68.0|173.0|left|23.0|Royer V.|France|2018|83.0|188.0|right|23.0|indoors|20221006
Mouilleron-Le-Captif challenger|1.24|3.82|Pospisil V.|Canada|2005|88.0|193.0|right|34.0|Marie J.|France|2009|76.0|185.0|right|32.0|indoors|20221006
Mouilleron-Le-Captif challenger|3.10|1.34|Sels J.|Netherlands|2010|83.0|188.0|right|29.0|Lehecka J.|CzechRepublic|2017|80.0|183.0|right|22.0|indoors|20221006
Mouilleron-Le-Captif challenger|1.54|2.37|Virtanen O.|Finland|2016|||right|23.0|de Schepper K.|France|2004|100.0|203.0|left|37.0|indoors|20221006
Campinas challenger|1.96|1.78|Darderi L.|Italy|2019|||right|22.0|Pucinelli De Almeida M.|Brazil|2017|||right|23.0|clay|20221006
Campinas challenger|1.13|5.48|Bagnis F.|Argentina|2005|82.0|183.0|left|34.0|Ribeiro E.|Brazil|2015|||right|26.0|clay|20221006
Campinas challenger|1.13|5.41|Varillas J.|Peru|2012|78.0|185.0|right|28.0|Leite W.|Brazil|2008|72.0|178.0|right|32.0|clay|20221006
