Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Cincinnati|1.26|3.90|Sinner J.|Italy|2015|76.0|188.0|right|23.0|Tiafoe F.|USA|2013|86.0|188.0|right|26.0|hard|20240820
Winston Salem|1.41|2.92|Carreno-Busta P.|Spain|2006|78.0|188.0|right|33.0|Shevchenko A.|Kazakhstan|2017|70.0|185.0|right|23.0|hard|20240820
Winston Salem|2.46|1.54|Tien L.|USA|2021|||left|18.0|Marozsan F.|Hungary|2016|||right|24.0|hard|20240820
Winston Salem|1.70|2.14|Coric B.|Croatia|2011|85.0|188.0|right|27.0|Baez S.|Argentina|2016|70.0|170.0|right|23.0|hard|20240820
Winston Salem|1.74|2.07|Goffin D.|Belgium|2006|70.0|180.0|right|33.0|Darderi L.|Italy|2019|||right|22.0|hard|20240820
Winston Salem|1.68|2.17|Sonego L.|Italy|2013|76.0|191.0|right|29.0|Stricker D.|Switzerland|2018|||left|22.0|hard|20240820
Winston Salem|2.28|1.62|Kotov P.|Russia|2015|86.0|191.0|right|25.0|Muller A.|France|2012|75.0|183.0|right|27.0|hard|20240820
Winston Salem|1.61|2.30|Rinderknech A.|France|2011|86.0|196.0|right|29.0|O'Connell C.|Australia|2011|78.0|183.0|right|30.0|hard|20240820
Winston Salem|2.76|1.45|Svajda Z.|USA|2017|59.0|175.0|right||Cerundolo F.|Argentina|2016|78.0|185.0|right|26.0|hard|20240820
Winston Salem|2.61|1.50|Seyboth Wild T.|Brazil|2014|78.0|185.0|right|24.0|Borges N.|Portugal|2012|75.0|185.0|right|27.0|hard|20240820
Winston Salem|1.24|3.95|Moutet C.|France|2014|68.0|175.0|left|25.0|Mejia N.|Colombia|2014|77.0|185.0|right|24.0|hard|20240820
Winston Salem|1.60|2.30|Vukic A.|Australia|2012|84.0|188.0|right|28.0|Mannarino A.|France|2004|79.0|180.0|left|36.0|hard|20240820
Jinan challenger|1.56|2.33|Bai Y.|China|2006|80.0|185.0|right|35.0|Donskoy E.|Russia|2006|75.0|185.0|right|34.0|hard|20240820
Jinan challenger|3.30|1.31|Shin W.|SouthKorea|2018|||right|20.0|Peniston R.|GreatBritain|2012|75.0|183.0|left|28.0|hard|20240820
Jinan challenger|2.73|1.43|Rai A.|NewZealand|2013|72.0|188.0|right|25.0|Weber A.|France|2017|||left|32.0|hard|20240820
