Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Jorda Sanchis D.|ESP|Right-Handed|Maloney P.|JPN|Right-Handed|0.0|8.0|-103.0|9.0|11.0|6.0|-0.6199999999999999
clay|Kupcic J.|SVN|Right-Handed|Chazal M.|FRA|Right-Handed|1.0||103.0|5.0|10.0|-8.0|5.63
clay|Mager G.|ITA|Right-Handed|Cecchinato M.|ITA|Right-Handed|1.0||585.0|-1.0|3.0|-2.0|1.0199999999999998
hard|Nishioka Y.|JPN|Left-Handed|Daniel T.|JPN|Right-Handed|0.0|-3.0|258.0|-16.0|-21.0|-3.0|-0.7199999999999998
clay|Moundir A.|MAR|Right-Handed|Yang J.|DEU|Right-Handed|0.0|4.0|-433.0|14.0|6.0|2.0|-3.1000000000000005
clay|Haerteis J.|DEU|Left-Handed|Rehberg M.|DEU|Right-Handed|1.0||449.0|10.0|10.0|8.0|0.9400000000000002
hard|Kwon S.|KOR|Right-Handed|Brooksby J.|FRA|Right-Handed|1.0||-516.0|-10.0|-8.0|3.0|0.9899999999999998
clay|Harazaki A.|JPN|Right-Handed|Tanuma R.|JPN|Right-Handed|1.0||103.0|13.0|5.0|-3.0|2.4000000000000004
Varioussurfaces|Rieder H.|ITA|Right-Handed|Martin Manzano J.|ITA|Left-Handed|1.0||103.0|-1.0|2.0|8.0|-1.4499999999999997
indoors|Shaw M.|FRA|Right-Handed|Denisov I.|RUS|Right-Handed|0.0|1.0|-103.0|1.0|-2.0|1.0|-0.6500000000000001
clay|Trinh L.|JPN|Right-Handed|Ly N.|FRA|Right-Handed|1.0||103.0|1.0|8.0|0.0|8.16
clay|Huang T.|JPN|Right-Handed|Barroso Campos A.|ESP|Right-Handed|1.0||103.0|5.0|7.0|-4.0|3.2
indoors|Blaydes B.|JPN|Right-Handed|Moore E.|FRA|Right-Handed|1.0||103.0|-1.0|2.0|-1.0|-0.43999999999999995
indoors|Otte O.|DEU|Right-Handed|Majchrzak K.|POL|Right-Handed|1.0||418.0|1.0|13.0|3.0|-0.6699999999999999
clay|Lilov V.|JPN|Right-Handed|Panta J.|PER|Right-Handed|1.0||103.0|-1.0|2.0|-9.0|0.6700000000000002
clay|Hazawa S.|JPN|Right-Handed|Okamura I.|JPN|Right-Handed|0.0|-4.0|-103.0|0.0|5.0|-7.0|-2.52
clay|Ryan Ziegann S.|AUS|Right-Handed|Rai A.|NZL|Right-Handed|1.0||103.0|5.0|-3.0|1.0|5.779999999999999
indoors|Humbert U.|FRA|Left-Handed|Struff J.|DEU|Right-Handed|1.0||117.0|-19.0|-5.0|-8.0|-0.55
clay|Kawakami R.|JPN|Left-Handed|Ehara H.|JPN|Right-Handed|0.0|-10.0|-103.0|-7.0|-7.0|-10.0|-2.69
clay|Sanchez Jover C.|ESP|Left-Handed|Navone M.|ARG|Right-Handed|1.0||103.0|-1.0|2.0|1.0|0.5400000000000003
clay|Kroslak J.|SVK|Right-Handed|Whitehouse M.|FRA|Right-Handed|1.0||103.0|-3.0|-3.0|-10.0|4.43
clay|Rai A.|NZL|Right-Handed|Ryan Ziegann S.|AUS|Right-Handed|0.0|4.0|-103.0|-5.0|3.0|-1.0|-5.779999999999999
clay|Leite W.|BRA|Right-Handed|Popko D.|KAZ|Right-Handed|1.0||103.0|-15.0|-13.0|5.0|2.08
clay|Loge J.|BEL|Right-Handed|Mu T.|CHN|Right-Handed|1.0||103.0|2.0|5.0|-5.0|5.37
indoors|Moutet C.|FRA|Left-Handed|Andreev A.|BGR|Right-Handed|1.0||326.0|2.0|-5.0|2.0|-2.31
clay|Basso A.|ITA|Left-Handed|Galoppini D.|ITA|Right-Handed|0.0|4.0|-438.0|10.0|8.0|1.0|0.010000000000000009
clay|Imai S.|JPN|Right-Handed|Matsuda K.|JPN|Right-Handed|1.0||103.0|-4.0|-5.0|7.0|-6.1899999999999995
clay|Ochi M.|JPN|Left-Handed|Matsumura R.|JPN|Right-Handed|0.0|-3.0|-103.0|-4.0|-8.0|1.0|-3.42
clay|Parker S.|JPN|Right-Handed|Zuk K.|POL|Right-Handed|1.0||87.0|-1.0|2.0|2.0|0.27
clay|Bosio G.|ITA|Right-Handed|Capecchi D.|ITA|Right-Handed|1.0||103.0|2.0|5.0|-5.0|2.3499999999999996
hard|Jarry N.|CHL|Right-Handed|Ruud C.|NOR|Right-Handed|1.0||-5371.0|13.0|15.0|3.0|3.75
clay|Jones M.|JPN|Right-Handed|Kimhi O.|ISR|Right-Handed|1.0||103.0|-1.0|2.0|2.0|2.8599999999999994
indoors|Struff J.|DEU|Right-Handed|Humbert U.|FRA|Left-Handed|0.0|6.0|-117.0|19.0|5.0|8.0|0.55
clay|Trongcharoenchaikul W.|THA|Right-Handed|Imamura M.|JPN|Right-Handed|1.0||-358.0|-1.0|2.0|4.0|1.4499999999999997
clay|Popko D.|KAZ|Right-Handed|Leite W.|BRA|Right-Handed|0.0|-3.0|-103.0|15.0|13.0|-5.0|-2.08
indoors|Djokovic N.|SRB|Right-Handed|Andujar P.|ESP|Right-Handed|0.0|-1.0|3102.0|0.0|7.0|-1.0|-12.690000000000001
clay|Kym J.|CHE|Right-Handed|Papamalamis T.|FRA|Right-Handed|0.0|3.0|-103.0|10.0|13.0|3.0|-8.07
clay|Gomez F.|ARG|Right-Handed|Ghibaudo A.|FRA|Right-Handed|0.0|6.0|-103.0|1.0|-2.0|8.0|-0.08999999999999986
clay|Andrade A.|ECU|Right-Handed|Rogers A.|JPN|Right-Handed|0.0|3.0|-103.0|-4.0|-5.0|0.0|-4.709999999999999
clay|Schell N.|DEU|Right-Handed|Debru G.|FRA|Right-Handed|1.0||103.0|-1.0|2.0|7.0|3.0000000000000004
indoors|Ruusuvuori E.|FIN|Right-Handed|Lestienne C.|FRA|Right-Handed|1.0||174.0|2.0|8.0|-7.0|-1.6199999999999999
clay|Gomez M.|COL|Right-Handed|Lock B.|ZWE|Right-Handed|1.0||103.0|-9.0|-13.0|-9.0|2.9200000000000004
Varioussurfaces|Antonescu V.|ROU|Right-Handed|Vilaro A.|ARG|Right-Handed|0.0|4.0|-103.0|8.0|5.0|6.0|-0.7999999999999998
indoors|Leshem E.|ISR|Right-Handed|Pospisil V.|CAN|Right-Handed|1.0||-276.0|-18.0|-10.0|-7.0|2.0199999999999996
Varioussurfaces|Radovanovic T.|SRB|Right-Handed|Babinciuc I.|JPN|Right-Handed|0.0|-13.0|-103.0|1.0|-2.0|-14.0|-0.030000000000000027
clay|Agwi M.|IRL|Right-Handed|Siniakov D.|CZE|Right-Handed|1.0||103.0|-1.0|2.0|0.0|-1.5499999999999998
clay|Knaff A.|LUX|Right-Handed|Bittoun Kouzmine C.|FRA|Left-Handed|0.0|-1.0|-103.0|5.0|8.0|1.0|0.5999999999999999
clay|Sanchez S.|MEX|Right-Handed|Cozbinov A.|FRA|Right-Handed|1.0||103.0|-1.0|2.0|-4.0|8.13
clay|Bouquier A.|FRA|Right-Handed|Welte M.|DEU|Right-Handed|0.0|-2.0|-103.0|1.0|-2.0|0.0|-1.9200000000000002
indoors|De Loore J.|BEL|Right-Handed|Gaston H.|FRA|Left-Handed|1.0||-532.0|18.0|18.0|8.0|0.98
